number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
0,-28.862724684991814,2025-12-07 18:48:45.897579,2025-12-07 18:48:46.340851,0 days 00:00:00.443272,0.041858227295469716,simple2,COMPLETE
1,-0.41994433883712134,2025-12-07 18:48:46.347087,2025-12-07 18:48:46.776868,0 days 00:00:00.429781,451.85609510240965,simple2,COMPLETE
