number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
0,-0.0016559721242364045,2025-12-07 18:49:03.650064,2025-12-07 18:49:03.857806,0 days 00:00:00.207742,0.0074593432857265485,none,COMPLETE
1,-0.0016559721242364045,2025-12-07 18:49:03.862093,2025-12-07 18:49:04.093095,0 days 00:00:00.231002,5.669849511478847,none,COMPLETE
