number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
0,-441600454.5746885,2025-12-07 18:48:14.811341,2025-12-07 18:48:20.359826,0 days 00:00:05.548485,advanced,COMPLETE
1,-441600454.5746885,2025-12-07 18:48:20.363873,2025-12-07 18:48:25.555252,0 days 00:00:05.191379,advanced,COMPLETE
