number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
0,-0.015135335539974407,2025-12-07 18:49:19.833221,2025-12-07 18:49:20.274137,0 days 00:00:00.440916,0.00031489116479568613,0.9507143064099162,simple2,COMPLETE
1,-0.0016559721242364045,2025-12-07 18:49:20.278764,2025-12-07 18:49:20.708898,0 days 00:00:00.430134,0.008471801418819975,0.5986584841970366,simple2,COMPLETE
