number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
0,-0.01049344349965157,2025-12-07 18:49:18.831095,2025-12-07 18:49:19.040046,0 days 00:00:00.208951,0.00031489116479568613,0.9507143064099162,none,COMPLETE
1,-0.0016559721242364045,2025-12-07 18:49:19.044619,2025-12-07 18:49:19.260219,0 days 00:00:00.215600,0.008471801418819975,0.5986584841970366,none,COMPLETE
