number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
0,-883846.4701577062,2025-12-07 18:48:46.787921,2025-12-07 18:48:49.092033,0 days 00:00:02.304112,0.041858227295469716,medium,COMPLETE
1,-30517.34228856121,2025-12-07 18:48:49.096220,2025-12-07 18:48:51.173714,0 days 00:00:02.077494,451.85609510240965,medium,COMPLETE
