number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
0,-0.0016559721242364045,2025-12-07 18:49:05.406885,2025-12-07 18:49:07.325168,0 days 00:00:01.918283,0.0074593432857265485,medium,COMPLETE
1,-0.0016559721242364045,2025-12-07 18:49:07.328694,2025-12-07 18:49:08.791603,0 days 00:00:01.462909,5.669849511478847,medium,COMPLETE
