number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
0,-27.39197360030307,2025-12-07 18:47:54.536115,2025-12-07 18:47:56.871679,0 days 00:00:02.335564,simple,COMPLETE
1,-27.39197360030307,2025-12-07 18:47:56.875946,2025-12-07 18:47:59.777274,0 days 00:00:02.901328,simple,COMPLETE
