number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
0,-1523013022.5449407,2025-12-07 18:48:25.555252,2025-12-07 18:48:35.274302,0 days 00:00:09.719050,extensive,COMPLETE
1,-1523013022.5449407,2025-12-07 18:48:35.278331,2025-12-07 18:48:44.841807,0 days 00:00:09.563476,extensive,COMPLETE
