number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
83,-0.10440645465131415,2025-12-04 19:11:15.861706,2025-12-04 19:11:18.158872,0 days 00:00:02.297166,0.00019070912804460452,medium,COMPLETE
84,-0.0009470627492772868,2025-12-04 19:11:18.159872,2025-12-04 19:11:18.261329,0 days 00:00:00.101457,0.056604013907880384,none,COMPLETE
85,0.0013688119459703458,2025-12-04 19:11:18.262328,2025-12-04 19:11:18.408167,0 days 00:00:00.145839,0.0007099190649698471,simple,COMPLETE
86,-0.0011666010385245433,2025-12-04 19:11:18.409167,2025-12-04 19:11:18.777572,0 days 00:00:00.368405,0.00027612283062902293,simple2,COMPLETE
87,-0.009871494491377178,2025-12-04 19:11:18.778572,2025-12-04 19:11:20.566825,0 days 00:00:01.788253,0.0004369741711289711,medium,COMPLETE
88,-0.0007328477162424166,2025-12-04 19:11:20.568329,2025-12-04 19:11:20.668513,0 days 00:00:00.100184,0.0009524489776542324,none,COMPLETE
89,0.0027075096130949974,2025-12-04 19:11:20.669520,2025-12-04 19:11:20.814756,0 days 00:00:00.145236,0.00030244406868185455,simple,COMPLETE
90,-0.06753352439243805,2025-12-04 19:11:20.815761,2025-12-04 19:11:21.316750,0 days 00:00:00.500989,0.00013245827002785694,simple2,COMPLETE
91,-0.00026787059289793785,2025-12-04 19:11:21.316750,2025-12-04 19:11:23.044721,0 days 00:00:01.727971,0.0005395190439056578,medium,COMPLETE
92,0.0021929023328752053,2025-12-04 19:11:23.045722,2025-12-04 19:11:23.150021,0 days 00:00:00.104299,0.0003006158910251762,none,COMPLETE
93,-0.0049463815781059335,2025-12-04 19:11:23.150021,2025-12-04 19:11:23.298245,0 days 00:00:00.148224,0.00022647651732818951,simple,COMPLETE
94,0.0006325248104214939,2025-12-04 19:11:23.299245,2025-12-04 19:11:23.663302,0 days 00:00:00.364057,0.0003011926401550596,simple2,COMPLETE
95,-0.15704103903845076,2025-12-04 19:11:23.665392,2025-12-04 19:11:25.634663,0 days 00:00:01.969271,0.0001590026891422671,medium,COMPLETE
96,0.003477384500335597,2025-12-04 19:11:25.635661,2025-12-04 19:11:25.737158,0 days 00:00:00.101497,0.00037630617291795515,none,COMPLETE
97,0.00371396374206819,2025-12-04 19:11:25.737753,2025-12-04 19:11:25.885669,0 days 00:00:00.147916,0.00038662299324691027,simple,COMPLETE
98,0.00204211878673477,2025-12-04 19:11:25.886670,2025-12-04 19:11:26.251852,0 days 00:00:00.365182,0.000412744100375966,simple2,COMPLETE
99,-0.07588397088862275,2025-12-04 19:11:26.252904,2025-12-04 19:11:28.488934,0 days 00:00:02.236030,0.0002134237519226186,medium,COMPLETE
