,feature,coverage,folds_used,frac_folds_r2_pos,r2_train_mean,r2_train_medium,r2_train_std,r2_test_mean,r2_test_medium,r2_te_std,mse_train_mean,mse_train_median,mse_train_std,mse_test_mean,mse_test_median,mse_test_std,mse_improve_vs_baseline_mean,pearson_test_mean,spearman_test_mean
1311,E15_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1312,E16_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1313,E17_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1314,E18_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1315,E19_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1316,E2_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1317,E3_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1318,E4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1319,E5_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1320,E6_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1321,E8_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1322,E9_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1323,I1_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1324,I2_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1325,I3_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1326,I4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1327,I5_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1328,I6_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1329,I7_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1330,I8_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1331,I9_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1332,M10_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1333,M11_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1334,M12_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1335,M15_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1336,M16_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1337,M17_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1338,M18_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1339,M4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1340,M7_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1341,M8_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1342,M9_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1343,P1_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1344,P10_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1345,P11_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1346,P12_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1347,P13_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1348,P2_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1349,P3_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1350,P4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1351,P8_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1352,P9_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1353,S1_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1354,S10_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1355,S11_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1356,S2_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1357,S4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1358,S6_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1359,S7_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1360,S9_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1361,V1_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1362,V11_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1363,V12_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1364,V2_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1365,V3_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1366,V4_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1367,V6_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1368,V8_is_missing_mean252,1.0,5,0.0,7.785302634344405e-07,7.532957951861263e-07,3.034141043464165e-07,-0.01721680509066479,-0.021219506955976186,0.01611829694042061,0.00011216671172993681,0.00011230550364405138,3.7173472260116934e-07,9.967198279235274e-05,9.276589752255714e-05,7.421847359710924e-05,-3.086317409769384e-10,-1.788972768588193e-18,
1369,E14_mean252,1.0,5,0.0,7.78496796383088e-07,7.532624386463738e-07,3.034066420450036e-07,-0.01721680597376194,-0.02121951071853312,0.016118296469401956,0.00011216671173369053,0.0001123055036477975,3.717347225491247e-07,9.967198280298674e-05,9.276589750457613e-05,7.421847357624866e-05,-3.086423749795687e-10,0.009866873820495633,-0.004017642372238878
1370,E13_mean252,1.0,5,0.0,7.784633401675122e-07,7.532290092759908e-07,3.034002731030895e-07,-0.017216806845923704,-0.021219514239426696,0.016118296146596774,0.00011216671173744313,0.00011230550365155181,3.71734722529979e-07,9.967198282031678e-05,9.276589748826214e-05,7.42184735598621e-05,-3.086597050337898e-10,0.0011645929340293737,0.013029643898183873
1371,V1_mean252,1.0,5,0.0,7.785682640149005e-07,7.533744732501901e-07,3.0341637460150073e-07,-0.017216807530054813,-0.021219505683995887,0.016118298316815483,0.00011216671172567094,0.00011230550363521539,3.71734721281972e-07,9.967198292118874e-05,9.276589744111457e-05,7.421847358263509e-05,-3.0876057697723764e-10,-0.0320971133859693,-0.03494625407209658
1372,P4_mean252,1.0,5,0.0,7.783680941120252e-07,7.531384110803785e-07,3.0338787943739744e-07,-0.01721681014749521,-0.021219524794812816,0.01611829633226785,0.00011216671174812609,0.00011230550366172649,3.717347223714348e-07,9.96719829463273e-05,9.276589747070467e-05,7.421847351118508e-05,-3.0878571553004386e-10,-0.0029684782339432837,0.014659833269922595
1373,P9_mean252,1.0,5,0.0,7.783463767063736e-07,7.531198086274671e-07,3.03294967424763e-07,-0.01721681430241735,-0.02121956426995175,0.016118284209772165,0.00011216671175055752,0.00011230550366381565,3.7173472066385496e-07,9.967198251812213e-05,9.276589726521112e-05,7.421847312229147e-05,-3.0835751038617473e-10,0.022336254820511114,0.041215437788018436
1374,S4_mean252,1.0,5,0.0,7.779251241402107e-07,7.526526409895595e-07,3.0332363523945785e-07,-0.01721681687887706,-0.02121955946250198,0.01611829234380943,0.00011216671179781674,0.00011230550371628119,3.717347240919031e-07,9.967198308406754e-05,9.276589741395602e-05,7.421847346506483e-05,-3.0892345579411685e-10,0.0035926411151832845,0.006047892346838303
1375,E5_mean252,1.0,5,0.0,7.780411629410011e-07,7.527613464786143e-07,3.033136561484376e-07,-0.017216820115214436,-0.021219595199533092,0.016118287726672214,0.0001121667117848078,0.00011230550370407296,3.717347265920968e-07,9.967198310016937e-05,9.276589733598339e-05,7.421847354303765e-05,-3.0893955763023567e-10,0.03582167021831974,0.0355894777265745
1376,S11_mean252,1.0,5,0.0,7.776574827866866e-07,7.523927083585846e-07,3.0326251919321987e-07,-0.017216823995976994,-0.021219586861762618,0.016118288684871845,0.00011216671182783459,0.00011230550374547307,3.717347232008359e-07,9.967198316742959e-05,9.276589726865102e-05,7.421847328266104e-05,-3.09006817839953e-10,-0.017517837131644325,-0.022595212513647326
1377,S10_mean252,1.0,5,0.0,7.775834794054859e-07,7.523207378179464e-07,3.0324630368244455e-07,-0.017216825796522173,-0.021219593976538276,0.016118287694405393,0.00011216671183613495,0.00011230550375355576,3.717347230885337e-07,9.967198318821386e-05,9.27658972099996e-05,7.421847324991391e-05,-3.090276020972435e-10,-0.006013330923339439,-0.015577202993087838
1378,P2_mean252,1.0,5,0.0,7.778388889212451e-07,7.525920423523402e-07,3.02974450926153e-07,-0.017216829262249968,-0.02121968644226868,0.016118247680278447,0.00011216671180746946,0.00011230550372308675,3.717347165586995e-07,9.96719813321296e-05,9.276589647268131e-05,7.421847201809353e-05,-3.0717151785477836e-10,0.09151166186761964,0.056893241167434716
1379,S2_mean252,1.0,5,0.0,7.778088828347407e-07,7.525493624926938e-07,3.0334385571497254e-07,-0.017216830748123392,-0.021219618977109,0.016118295871417523,0.00011216671181086703,0.00011230550372787994,3.7173472860771115e-07,9.967198396119832e-05,9.276589745010827e-05,7.421847376722211e-05,-3.0980058657043964e-10,-0.005571387887811842,-0.01574500768049155
1380,I6_mean252,1.0,5,0.0,7.773612564321298e-07,7.521215861228114e-07,3.0316611768383403e-07,-0.01721683275382464,-0.02121962304883751,0.016118281439479853,0.00011216671186105578,0.00011230550377592162,3.717347211950347e-07,9.96719831112847e-05,9.276589692246506e-05,7.421847298036768e-05,-3.089506729535784e-10,0.00031102769463371,-0.02944508448540707
1381,S9_mean252,1.0,5,0.0,7.77357577197435e-07,7.521393792231379e-07,3.032491659563376e-07,-0.017216836079114638,-0.021219612980868607,0.016118294238617555,0.00011216671186147231,0.00011230550377392335,3.7173472266294186e-07,9.967198382503575e-05,9.27658970741748e-05,7.42184732480648e-05,-3.096644239953552e-10,-0.008325994839660306,0.0019153899248770673
1382,S7_mean252,1.0,5,0.0,7.77152217068533e-07,7.519343225848019e-07,3.030655584108597e-07,-0.017216841166111062,-0.021219663665711153,0.01611827232376608,0.00011216671188449601,0.00011230550379695236,3.717347186167426e-07,9.967198295204684e-05,9.276589668858346e-05,7.421847256922114e-05,-3.087914350976585e-10,-0.08267183762889771,-0.08745199692780338
1383,M18_mean252,1.0,5,0.0,7.771173276882593e-07,7.518662872296744e-07,3.0313000029002073e-07,-0.01721684315086569,-0.021219672731781936,0.01611828025883697,0.00011216671188842016,0.0001123055038045931,3.717347226758741e-07,9.967198347172413e-05,9.276589687397888e-05,7.421847286749906e-05,-3.0931111237846725e-10,0.03776665177245298,0.06705069124423965
1384,E17_mean252,1.0,5,0.0,7.767653559698217e-07,7.516094102655302e-07,3.028041335635519e-07,-0.017216862448600212,-0.02121977450163226,0.016118245963663153,0.0001121667119278702,0.00011230550383344183,3.7173471167102257e-07,9.967198242767997e-05,9.276589617290505e-05,7.421847146156513e-05,-3.0826706822232547e-10,-0.07235219879606636,-0.0676651305683564
1385,E16_mean252,1.0,5,0.0,7.765718419427969e-07,7.513999423780504e-07,3.0287698327218036e-07,-0.017216865515755186,-0.02121976881064125,0.016118257925805686,0.00011216671194958568,0.00011230550385696623,3.717347153764368e-07,9.967198317821678e-05,9.27658963214246e-05,7.42184718907133e-05,-3.090176050186662e-10,-0.05594261642277855,-0.02369431643625192
1386,P11_mean252,1.0,5,0.0,7.758825502524047e-07,7.506794390543803e-07,3.03145501898299e-07,-0.017216868634938143,-0.0212196881459783,0.01611830447600559,0.00011216671202692272,0.00011230550393788279,3.7173472371608656e-07,9.967198555546181e-05,9.276589689402279e-05,7.421847323743412e-05,-3.11394850062549e-10,-0.09151273614372676,-0.06365207373271889
1387,M8_mean252,1.0,5,0.0,7.755282988020085e-07,7.502925430946661e-07,3.028734890046599e-07,-0.017216877474960014,-0.021219785473380215,0.01611827128132302,0.00011216671206665,0.00011230550398133337,3.7173472081429087e-07,9.967198431907482e-05,9.276589618181857e-05,7.421847234219711e-05,-3.101584630742075e-10,0.03378044008654692,0.004339477726574498
1388,M9_mean252,1.0,5,0.0,7.758770789401126e-07,7.507052973698691e-07,3.029001477688999e-07,-0.01721687894868822,-0.021219782480081717,0.0161182732465331,0.00011216671202751983,0.00011230550393497875,3.7173471744353675e-07,9.967198435880518e-05,9.276589628725836e-05,7.421847210691392e-05,-3.1019819341074125e-10,-0.0962211886144165,-0.07160138248847926
