number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
44,-13746.994227071043,2025-12-08 12:51:26.576874,2025-12-08 12:51:27.876986,0 days 00:00:01.300112,464.9700711978344,extensive,final,ridge,pca_hybrid,True,COMPLETE
45,-18620.824161026118,2025-12-08 12:51:27.876986,2025-12-08 12:51:29.257426,0 days 00:00:01.380440,44.853132901447275,extensive,final,ridge,pca_hybrid,True,COMPLETE
46,-16359.347130768874,2025-12-08 12:51:29.257426,2025-12-08 12:51:30.643220,0 days 00:00:01.385794,190.52019908440073,extensive,final,ridge,pca_hybrid,True,COMPLETE
47,-12633.871929104682,2025-12-08 12:51:30.644213,2025-12-08 12:51:32.029818,0 days 00:00:01.385605,512.1335413436212,extensive,final,ridge,pca_hybrid,True,COMPLETE
48,-17274.95827491322,2025-12-08 12:51:32.030824,2025-12-08 12:51:33.360278,0 days 00:00:01.329454,92.17721498323853,extensive,final,ridge,pca_hybrid,True,COMPLETE
49,-12878.48172313384,2025-12-08 12:51:33.361313,2025-12-08 12:51:34.743607,0 days 00:00:01.382294,507.10564723226815,extensive,final,ridge,pca_hybrid,True,COMPLETE
50,-18834.11787749508,2025-12-08 12:51:34.744387,2025-12-08 12:51:36.145736,0 days 00:00:01.401349,2.146082799259003,extensive,final,ridge,pca_hybrid,True,COMPLETE
51,-9682.352298883341,2025-12-08 12:51:36.145736,2025-12-08 12:51:37.661157,0 days 00:00:01.515421,976.3566135048461,extensive,final,ridge,pca_hybrid,True,COMPLETE
52,-15672.993835288342,2025-12-08 12:51:37.661675,2025-12-08 12:51:39.060567,0 days 00:00:01.398892,214.94149557820413,extensive,final,ridge,pca_hybrid,True,COMPLETE
53,-12290.473443003853,2025-12-08 12:51:39.061570,2025-12-08 12:51:40.426917,0 days 00:00:01.365347,510.5203730679789,extensive,final,ridge,pca_hybrid,True,COMPLETE
54,-9183.2984921617,2025-12-08 12:51:40.426917,2025-12-08 12:51:41.728506,0 days 00:00:01.301589,959.0658052235027,extensive,final,ridge,pca_hybrid,True,COMPLETE
55,-16904.745064895276,2025-12-08 12:51:41.728506,2025-12-08 12:51:43.028361,0 days 00:00:01.299855,144.786341880295,extensive,final,ridge,pca_hybrid,True,COMPLETE
56,-9062.65582936647,2025-12-08 12:51:43.028361,2025-12-08 12:51:44.344832,0 days 00:00:01.316471,956.8514948984844,extensive,final,ridge,pca_hybrid,True,COMPLETE
57,-17937.961327614958,2025-12-08 12:51:44.345877,2025-12-08 12:51:45.742947,0 days 00:00:01.397070,73.0916581555827,extensive,final,ridge,pca_hybrid,True,COMPLETE
58,-12754.359969990483,2025-12-08 12:51:45.744462,2025-12-08 12:51:47.028295,0 days 00:00:01.283833,509.5294241365931,extensive,final,ridge,pca_hybrid,True,COMPLETE
59,-19485.512835456855,2025-12-08 12:51:47.028295,2025-12-08 12:51:48.311716,0 days 00:00:01.283421,0.1259003254530817,extensive,final,ridge,pca_hybrid,True,COMPLETE
60,-20391.714039981624,2025-12-08 12:51:48.313461,2025-12-08 12:51:49.685251,0 days 00:00:01.371790,0.025767875999670974,extensive,final,ridge,pca_hybrid,True,COMPLETE
61,-9897.429656762119,2025-12-08 12:51:49.685774,2025-12-08 12:51:51.129328,0 days 00:00:01.443554,881.6074476713433,extensive,final,ridge,pca_hybrid,True,COMPLETE
62,-15239.128083775684,2025-12-08 12:51:51.129328,2025-12-08 12:51:52.560624,0 days 00:00:01.431296,279.27969654179,extensive,final,ridge,pca_hybrid,True,COMPLETE
63,-8886.318456026962,2025-12-08 12:51:52.560624,2025-12-08 12:51:54.044664,0 days 00:00:01.484040,998.5074742109472,extensive,final,ridge,pca_hybrid,True,COMPLETE
64,-12203.1703171252,2025-12-08 12:51:54.045072,2025-12-08 12:51:55.394841,0 days 00:00:01.349769,552.3615985751245,extensive,final,ridge,pca_hybrid,True,COMPLETE
65,-15237.093236800521,2025-12-08 12:51:55.394841,2025-12-08 12:51:56.695684,0 days 00:00:01.300843,296.2752453675038,extensive,final,ridge,pca_hybrid,True,COMPLETE
66,-16345.220173305437,2025-12-08 12:51:56.696475,2025-12-08 12:51:58.012325,0 days 00:00:01.315850,203.58835259542607,extensive,final,ridge,pca_hybrid,True,COMPLETE
67,-16956.9698818808,2025-12-08 12:51:58.012325,2025-12-08 12:51:59.314079,0 days 00:00:01.301754,149.01978580990055,extensive,final,ridge,pca_hybrid,True,COMPLETE
