number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
78,-0.06909079855104472,2025-12-08 13:13:31.713649,2025-12-08 13:13:39.356094,0 days 00:00:07.642445,0.9695879986532632,0.05661514873643699,5,93,395,76,0.385381516978195,0.7922530398835572,0.5468808240119417,extensive,final,lgbm,,False,COMPLETE
79,-0.0014181013038101857,2025-12-08 13:13:39.356094,2025-12-08 13:13:44.276321,0 days 00:00:04.920227,0.9042213145193339,0.05166419850327282,4,82,534,86,1.331668670050962,1.091490473331293,0.6073118873377177,extensive,final,lgbm,,False,COMPLETE
80,-0.008666780812616995,2025-12-08 13:13:44.277316,2025-12-08 13:13:47.908257,0 days 00:00:03.630941,0.9224761815279778,0.051760440115784075,4,82,216,87,0.8899460992527936,0.6633217059719037,0.6119509818267318,extensive,final,lgbm,,False,COMPLETE
81,-0.001512326301351193,2025-12-08 13:13:47.909524,2025-12-08 13:13:53.357314,0 days 00:00:05.447790,0.8660031155628503,0.05941117301323629,4,86,612,80,1.3559967205321304,0.514399291791681,0.5074345671809172,extensive,final,lgbm,,False,COMPLETE
82,-0.0016014204488878174,2025-12-08 13:13:53.358012,2025-12-08 13:13:58.209265,0 days 00:00:04.851253,0.8821176007199822,0.060342682700261635,3,87,509,81,1.576736586998177,0.5135132310599039,0.5239582126814639,extensive,final,lgbm,,False,COMPLETE
83,-0.0016559720935109083,2025-12-08 13:13:58.210777,2025-12-08 13:14:05.048167,0 days 00:00:06.837390,0.910100105227933,0.04401409468928502,4,97,814,83,1.8090396580506833,0.4147056553799195,0.5015055058011777,extensive,final,lgbm,,False,COMPLETE
84,-0.0015331179613794117,2025-12-08 13:14:05.048854,2025-12-08 13:14:09.808872,0 days 00:00:04.760018,0.6109242691580594,0.06755524955545043,4,94,582,79,1.381285282941117,1.0296892210563502,0.5921254003451835,extensive,final,lgbm,,False,COMPLETE
85,-0.004142748610581244,2025-12-08 13:14:09.812984,2025-12-08 13:14:15.343496,0 days 00:00:05.530512,0.8503897602952641,0.06745727952058088,4,93,563,89,1.078217779832288,1.101981449039411,0.5882723954872044,extensive,final,lgbm,,False,COMPLETE
86,-0.0015239672143076977,2025-12-08 13:14:15.345080,2025-12-08 13:14:20.361825,0 days 00:00:05.016745,0.9447874369471801,0.05219974814843391,4,84,428,86,1.3709956470576816,0.32702702056334265,0.5565442266664207,extensive,final,lgbm,,False,COMPLETE
87,-0.0016089208454292219,2025-12-08 13:14:20.363318,2025-12-08 13:14:28.209938,0 days 00:00:07.846620,0.6121066406112777,0.04977636041101644,3,84,1090,93,1.6195242367254201,0.3223152746845045,0.5597998040171693,extensive,final,lgbm,,False,COMPLETE
88,-0.007568670111342953,2025-12-08 13:14:28.210859,2025-12-08 13:14:32.593511,0 days 00:00:04.382652,0.9471864613356938,0.056090249457138794,4,98,426,86,0.9071339553392425,0.5883337559660935,0.6061879538988607,extensive,final,lgbm,,False,COMPLETE
89,-0.0023100296438251697,2025-12-08 13:14:32.595156,2025-12-08 13:14:40.157244,0 days 00:00:07.562088,0.972525177948915,0.039510138456835896,4,94,905,73,1.2206238507533105,0.9332567050885316,0.5255636039969476,extensive,final,lgbm,,False,COMPLETE
90,-0.0016559720935109083,2025-12-08 13:14:40.157244,2025-12-08 13:14:45.597794,0 days 00:00:05.440550,0.9425996140795602,0.07349246152044793,3,100,606,78,4.129771300890779,0.45789372297229763,0.5726386218702181,extensive,final,lgbm,,False,COMPLETE
91,-0.0015715111365994423,2025-12-08 13:14:45.597794,2025-12-08 13:14:49.278521,0 days 00:00:03.680727,0.8681137410761818,0.06265171119643084,4,89,294,85,1.3639685106602812,0.379095608176888,0.5067025535134234,extensive,final,lgbm,,False,COMPLETE
92,-0.0014876912867850534,2025-12-08 13:14:49.279784,2025-12-08 13:14:53.428527,0 days 00:00:04.148743,0.6560012167452505,0.05163656931278862,4,84,450,80,1.369185149043059,0.27295638315491105,0.6433777252108094,extensive,final,lgbm,,False,COMPLETE
93,-0.0016559720935109083,2025-12-08 13:14:53.430084,2025-12-08 13:14:57.565125,0 days 00:00:04.135041,0.6211180799248831,0.05165767817057582,4,84,476,75,1.7766854096357456,0.34677087836443454,0.6333603754509145,extensive,final,lgbm,,False,COMPLETE
94,-0.0016007724467825835,2025-12-08 13:14:57.565125,2025-12-08 13:15:01.396202,0 days 00:00:03.831077,0.5787015288436811,0.04558911901374216,3,80,387,77,1.5717368829208394,0.5015162021233246,0.5454363045220396,extensive,final,lgbm,,False,COMPLETE
95,-0.004214479360300579,2025-12-08 13:15:01.398400,2025-12-08 13:15:06.979904,0 days 00:00:05.581504,0.9033011101424453,0.04150799424287468,4,91,702,99,1.0064427383791599,0.22628296986762395,0.6417925527979168,extensive,final,lgbm,,False,COMPLETE
96,-0.0027364583851577917,2025-12-08 13:15:06.980413,2025-12-08 13:15:10.716228,0 days 00:00:03.735815,0.6526940003785091,0.05978911574275955,4,96,337,80,1.127803146704832,0.2780448944476293,0.5991088614486836,extensive,final,lgbm,,False,COMPLETE
97,-0.0016559720935109083,2025-12-08 13:15:10.716228,2025-12-08 13:15:15.894918,0 days 00:00:05.178690,0.5700492971147852,0.04829334621686644,4,92,843,83,1.929611474359365,0.40495439380069503,0.5494625471284762,extensive,final,lgbm,,False,COMPLETE
98,-0.0019812920786995334,2025-12-08 13:15:15.896187,2025-12-08 13:15:21.247767,0 days 00:00:05.351580,0.9875888256917813,0.054656250522989724,3,87,560,74,1.2564494563658268,0.7186920474543613,0.6246044028672314,extensive,final,lgbm,,False,COMPLETE
99,-0.0015970482291112937,2025-12-08 13:15:21.248276,2025-12-08 13:15:30.097718,0 days 00:00:08.849442,0.9578085073125262,0.06814112323333586,5,80,1021,72,1.4864722755294888,0.31915784524441876,0.5199339309254302,extensive,final,lgbm,,False,COMPLETE
100,-0.03314569807643316,2025-12-08 13:15:30.098226,2025-12-08 13:15:35.167462,0 days 00:00:05.069236,0.6072401107870484,0.07700510257919504,4,98,646,92,0.6344802339089928,0.8301081503996723,0.5355792607510411,extensive,final,lgbm,,False,COMPLETE
