number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
95,-0.0016559720935109083,2025-12-08 14:22:26.196900,2025-12-08 14:22:28.458543,0 days 00:00:02.261643,0.9575560589945376,0.021855221101940787,10,22,3668,122,1.178359542299322,0.43795264315450977,0.6903471707105419,extensive,final,lgbm,pca_block,True,COMPLETE
96,-0.0016559720935109083,2025-12-08 14:22:28.458543,2025-12-08 14:22:30.554857,0 days 00:00:02.096314,0.9853029039980545,0.017903136960120324,9,18,3869,107,1.3675226463918684,1.915081144883811,0.8651470470291673,extensive,final,lgbm,pca_block,True,COMPLETE
97,-0.001143505968233205,2025-12-08 14:22:30.554857,2025-12-08 14:22:32.212138,0 days 00:00:01.657281,0.9755136919907602,0.024910221544169636,8,26,1303,111,0.8601042215095442,0.28144281241743263,0.7196888715242014,extensive,final,lgbm,pca_block,True,COMPLETE
98,-0.0036435574341228496,2025-12-08 14:22:32.212786,2025-12-08 14:22:33.780983,0 days 00:00:01.568197,0.9743050184300814,0.024382828284006664,8,27,1320,111,0.5321479173261758,0.28043035100710906,0.7166700800462833,extensive,final,lgbm,pca_block,True,COMPLETE
99,-0.001250244126223321,2025-12-08 14:22:33.780983,2025-12-08 14:22:35.422939,0 days 00:00:01.641956,0.6586728756259411,0.026609462648836162,5,25,1457,104,0.6253747722793692,2.3914177498648854,0.8114544301077883,extensive,final,lgbm,pca_block,True,COMPLETE
100,-0.0016559720935109083,2025-12-08 14:22:35.423939,2025-12-08 14:22:37.016669,0 days 00:00:01.592730,0.9436459751748886,0.03389815520119646,4,82,1370,118,1.2670515955603632,1.171171227274432,0.7358820826035172,extensive,final,lgbm,pca_block,True,COMPLETE
101,-0.0011516608445043541,2025-12-08 14:22:37.016669,2025-12-08 14:22:38.596562,0 days 00:00:01.579893,0.7304132074369831,0.038977920121270715,10,20,1719,109,0.8846186850143871,0.19553380828330588,0.6777227988547625,extensive,final,lgbm,pca_block,True,COMPLETE
102,-0.0013420930178370538,2025-12-08 14:22:38.596562,2025-12-08 14:22:40.141043,0 days 00:00:01.544481,0.7306575444909538,0.04256023974235074,9,20,1637,110,0.7609782871604098,0.19016916321167118,0.7016438676501928,extensive,final,lgbm,pca_block,True,COMPLETE
103,-0.001175703684324662,2025-12-08 14:22:40.142058,2025-12-08 14:22:41.694855,0 days 00:00:01.552797,0.7053209184527154,0.03754256997319536,8,23,1860,108,0.9358133544093308,0.27142932300631273,0.7204659900975333,extensive,final,lgbm,pca_block,True,COMPLETE
104,-0.0016559720935109083,2025-12-08 14:22:41.694855,2025-12-08 14:22:43.160984,0 days 00:00:01.466129,0.7488643506692457,0.02917287426081085,10,50,1521,112,1.0911012522948877,0.30895144359483523,0.8844993545813137,extensive,final,lgbm,pca_block,True,COMPLETE
105,-0.016571804765648308,2025-12-08 14:22:43.162033,2025-12-08 14:22:44.986645,0 days 00:00:01.824612,0.7760881881055605,0.03269775235663966,11,27,2397,116,0.32513468589059624,0.16052855814027409,0.7461038870538198,extensive,final,lgbm,pca_block,True,COMPLETE
106,-0.0015723894622812578,2025-12-08 14:22:44.986645,2025-12-08 14:22:46.533423,0 days 00:00:01.546778,0.7598600825511357,0.05340452585842535,10,21,2026,109,0.7523152034278798,0.2319104950322599,0.7084479692890585,extensive,final,lgbm,pca_block,True,COMPLETE
107,-0.0014014215644391943,2025-12-08 14:22:46.533423,2025-12-08 14:22:48.371407,0 days 00:00:01.837984,0.6832592392595439,0.0403488953732891,7,16,3525,113,0.997140540487615,0.39480433108089213,0.7717503385139207,extensive,final,lgbm,pca_block,True,COMPLETE
108,-0.0065235921863714035,2025-12-08 14:22:48.371407,2025-12-08 14:22:49.857681,0 days 00:00:01.486274,0.8106744308729942,0.0449041169583944,9,24,1235,105,0.45007818163667873,0.4869278210913615,0.9027946428132564,extensive,final,lgbm,pca_block,True,COMPLETE
109,-0.0016559720935109083,2025-12-08 14:22:49.857681,2025-12-08 14:22:51.532256,0 days 00:00:01.674575,0.789249269489213,0.021099659292499563,11,19,2910,107,1.808365673082929,0.13403308449683304,0.6788539363438856,extensive,final,lgbm,pca_block,True,COMPLETE
110,-0.0016559720935109083,2025-12-08 14:22:51.532256,2025-12-08 14:22:53.408196,0 days 00:00:01.875940,0.6902384333899474,0.015099721691313505,4,31,3731,119,3.5388362325881246,0.19626029527685035,0.5643971869202264,extensive,final,lgbm,pca_block,True,COMPLETE
111,-0.0011705627213458951,2025-12-08 14:22:53.408196,2025-12-08 14:22:54.894885,0 days 00:00:01.486689,0.9816933853795639,0.016409617225817876,10,15,1695,114,0.8736525335897942,0.23366282386634668,0.6614179034799373,extensive,final,lgbm,pca_block,True,COMPLETE
112,-0.0016559720935109083,2025-12-08 14:22:54.894885,2025-12-08 14:22:56.456318,0 days 00:00:01.561433,0.7154831727712556,0.013207159509800956,10,11,1874,111,1.1962598890706984,15.533546290696732,0.6718234422654112,extensive,final,lgbm,pca_block,True,COMPLETE
113,-0.0011933094991380584,2025-12-08 14:22:56.457321,2025-12-08 14:22:58.033293,0 days 00:00:01.575972,0.9884597175253022,0.018464824241937492,10,18,1763,117,0.8257119318744697,0.17247291585866462,0.6460841998749951,extensive,final,lgbm,pca_block,True,COMPLETE
114,-0.0011005403358031278,2025-12-08 14:22:58.033293,2025-12-08 14:22:59.628410,0 days 00:00:01.595117,0.9650062660816274,0.017346044026019292,11,22,1518,114,0.9091076393148719,0.2585370373953578,0.7001556379926102,extensive,final,lgbm,pca_block,True,COMPLETE
115,-0.0022682288952177907,2025-12-08 14:22:59.629994,2025-12-08 14:23:01.176382,0 days 00:00:01.546388,0.9639616166832633,0.019655793209693826,11,26,1515,116,0.6147071341111608,0.34746230968117786,0.6917725028480932,extensive,final,lgbm,pca_block,True,COMPLETE
116,-0.0016332326698724013,2025-12-08 14:23:01.177430,2025-12-08 14:23:02.712113,0 days 00:00:01.534683,0.7315899431567285,0.035350379453799534,11,22,1609,112,1.072914892520608,0.25518779873251407,0.7000274539465072,extensive,final,lgbm,pca_block,True,COMPLETE
117,-0.0013160077711561469,2025-12-08 14:23:02.712113,2025-12-08 14:23:04.522648,0 days 00:00:01.810535,0.9031917879446661,0.05741496187470641,3,29,3327,82,0.9880794863845106,0.15018539161886377,0.723142791109048,extensive,final,lgbm,pca_block,True,COMPLETE
118,-0.0016559720935109083,2025-12-08 14:23:04.522648,2025-12-08 14:23:06.197522,0 days 00:00:01.674874,0.8771324626574513,0.03108937192928979,11,100,3094,109,1.4729954420506455,0.293284169228539,0.7346625848995894,extensive,final,lgbm,pca_block,True,COMPLETE
119,-0.0016559720935109083,2025-12-08 14:23:06.198663,2025-12-08 14:23:07.681079,0 days 00:00:01.482416,0.9530668967262358,0.02522156917471785,9,20,1363,110,1.6404475809209846,0.11052869424474482,0.628456186775451,extensive,final,lgbm,pca_block,True,COMPLETE
120,-0.0016449258286621211,2025-12-08 14:23:07.681079,2025-12-08 14:23:09.146678,0 days 00:00:01.465599,0.8308399577827781,0.017498673160069637,5,14,1137,114,0.7064383786457802,1.6275420962337035,0.7462444793776919,extensive,final,lgbm,pca_block,True,COMPLETE
121,-0.0011467316342862466,2025-12-08 14:23:09.147678,2025-12-08 14:23:10.697647,0 days 00:00:01.549969,0.9768720548998232,0.014789288583292199,10,17,1740,114,0.8569752555425545,0.2034759491266021,0.6798286614054313,extensive,final,lgbm,pca_block,True,COMPLETE
122,-0.0011245706352208302,2025-12-08 14:23:10.698727,2025-12-08 14:23:12.346114,0 days 00:00:01.647387,0.9766914931587292,0.015197290304806514,10,23,1925,112,0.896292546743186,0.21754070874666578,0.6849558707770551,extensive,final,lgbm,pca_block,True,COMPLETE
123,-0.001366281921603189,2025-12-08 14:23:12.346114,2025-12-08 14:23:13.923509,0 days 00:00:01.577395,0.9727444064960694,0.015261962374316176,10,24,1942,113,0.7998460869758678,0.1851127996645175,0.6824148456539118,extensive,final,lgbm,pca_block,True,COMPLETE
124,-0.0016559720935109083,2025-12-08 14:23:13.924624,2025-12-08 14:23:15.424482,0 days 00:00:01.499858,0.9441793815860022,0.011191603449739532,10,23,1696,116,1.1347507189625614,0.21487435154154594,0.7113981861639462,extensive,final,lgbm,pca_block,True,COMPLETE
125,-0.002116475493019928,2025-12-08 14:23:15.425586,2025-12-08 14:23:17.080918,0 days 00:00:01.655332,0.9253004806600134,0.012352583521489012,11,28,2161,112,0.6176355456403049,0.12900808588649224,0.6546416751663421,extensive,final,lgbm,pca_block,True,COMPLETE
126,-0.0011663064663167317,2025-12-08 14:23:17.080918,2025-12-08 14:23:18.680279,0 days 00:00:01.599361,0.9822573239551866,0.01447232259666846,10,12,1850,121,0.8764610153217242,0.24769642693700986,0.7052750557947856,extensive,final,lgbm,pca_block,True,COMPLETE
127,-0.0016559720935109083,2025-12-08 14:23:18.680279,2025-12-08 14:23:20.172734,0 days 00:00:01.492455,0.9623470181665005,0.013827011911751256,9,18,1481,118,1.2592770313680393,0.6478045775368816,0.6906050562031796,extensive,final,lgbm,pca_block,True,COMPLETE
128,-0.0022272993961414875,2025-12-08 14:23:20.172734,2025-12-08 14:23:21.802572,0 days 00:00:01.629838,0.7565063335794614,0.01731713068834441,4,21,1589,115,0.5157901113123237,0.19751658433571673,0.7243601381727013,extensive,final,lgbm,pca_block,True,COMPLETE
129,-0.0012501049686649928,2025-12-08 14:23:21.802572,2025-12-08 14:23:23.681989,0 days 00:00:01.879417,0.9769921895055892,0.010582759325866525,5,16,1394,111,0.9595256416444381,0.15290456799119542,0.666180379930404,extensive,final,lgbm,pca_block,True,COMPLETE
130,-0.0017273965804141718,2025-12-08 14:23:23.682317,2025-12-08 14:23:25.380025,0 days 00:00:01.697708,0.9378055016940452,0.015644388337857255,11,26,2255,108,0.764642772074539,0.32419576429371355,0.7005866562348921,extensive,final,lgbm,pca_block,True,COMPLETE
131,-0.0011280394059619558,2025-12-08 14:23:25.380025,2025-12-08 14:23:27.039121,0 days 00:00:01.659096,0.955324182271155,0.03741031148396741,10,19,2018,110,0.9002991709770337,0.25963550186761386,0.516222154330524,extensive,final,lgbm,pca_block,True,COMPLETE
132,-0.0013594033162146097,2025-12-08 14:23:27.040126,2025-12-08 14:23:28.765774,0 days 00:00:01.725648,0.9908166583170567,0.038950890719122895,10,14,2058,113,0.9980853346094065,0.17329484428990807,0.5539792022755892,extensive,final,lgbm,pca_block,True,COMPLETE
133,-0.0016559720935109083,2025-12-08 14:23:28.765774,2025-12-08 14:23:30.477185,0 days 00:00:01.711411,0.9533680919052904,0.04755678867834713,10,19,1823,106,1.1009933083836816,0.3745306552107996,0.511881702329145,extensive,final,lgbm,pca_block,True,COMPLETE
134,-0.0011545398704079224,2025-12-08 14:23:30.477185,2025-12-08 14:23:32.109844,0 days 00:00:01.632659,0.9697446135920854,0.013150880088436923,10,22,1933,114,0.8819547602541105,0.26627928878822876,0.543624935409814,extensive,final,lgbm,pca_block,True,COMPLETE
135,-0.001963026265455784,2025-12-08 14:23:32.110903,2025-12-08 14:23:33.714635,0 days 00:00:01.603732,0.979662533709682,0.01897298967436983,11,17,1730,110,0.6699453136372804,0.22423183221417942,0.5842434511932952,extensive,final,lgbm,pca_block,True,COMPLETE
136,-0.001755050401666347,2025-12-08 14:23:33.714635,2025-12-08 14:23:35.362805,0 days 00:00:01.648170,0.9994605363378964,0.0704124005778646,8,24,2124,117,0.7912335347018894,0.3021520698052561,0.6861078720123737,extensive,final,lgbm,pca_block,True,COMPLETE
137,-0.0016559720935109083,2025-12-08 14:23:35.364491,2025-12-08 14:23:36.913640,0 days 00:00:01.549149,0.7254409324032546,0.009528448305845745,10,20,1289,111,1.1909477204355958,0.25979493485615734,0.5056988791473646,extensive,final,lgbm,pca_block,True,COMPLETE
138,-0.0014882033558217451,2025-12-08 14:23:36.914819,2025-12-08 14:23:38.695425,0 days 00:00:01.780606,0.9554407711429816,0.012033007896964872,10,36,1580,119,1.0419987671541133,0.4212475741923657,0.7162440839059845,extensive,final,lgbm,pca_block,True,COMPLETE
139,-0.0026000330722952083,2025-12-08 14:23:38.696428,2025-12-08 14:23:40.548254,0 days 00:00:01.851826,0.9638980196580647,0.020398049793063776,9,25,2000,115,0.5776085214576125,0.19791837415897487,0.5160132579855012,extensive,final,lgbm,pca_block,True,COMPLETE
140,-0.0016559720935109083,2025-12-08 14:23:40.548254,2025-12-08 14:23:42.245673,0 days 00:00:01.697419,0.9901492236708374,0.04303860116458475,4,33,1910,102,4.442809527198682,0.34420581509113657,0.6950125306562313,extensive,final,lgbm,pca_block,True,COMPLETE
141,-0.0011195940361855932,2025-12-08 14:23:42.246676,2025-12-08 14:23:43.974056,0 days 00:00:01.727380,0.969654646842932,0.01314222914871031,10,22,1665,114,0.8974532890074373,0.2780153666399706,0.5289588360681123,extensive,final,lgbm,pca_block,True,COMPLETE
142,-0.0011219749959400966,2025-12-08 14:23:43.975056,2025-12-08 14:23:45.698941,0 days 00:00:01.723885,0.9704780533327778,0.015017466158186974,10,22,1700,112,0.9322839219954306,0.23516894746704906,0.5256147715659516,extensive,final,lgbm,pca_block,True,COMPLETE
143,-0.0016889774234879844,2025-12-08 14:23:45.698941,2025-12-08 14:23:47.348144,0 days 00:00:01.649203,0.9710072493993394,0.015110737531497375,7,23,1668,113,0.7223145108601511,0.29116239148533263,0.521938412025369,extensive,final,lgbm,pca_block,True,COMPLETE
144,-0.0016559720935109083,2025-12-08 14:23:47.348144,2025-12-08 14:23:49.111818,0 days 00:00:01.763674,0.9409649910470305,0.01643322960408011,10,28,1801,116,1.3465874242567792,0.23944032007728122,0.539609126079253,extensive,final,lgbm,pca_block,True,COMPLETE
145,-0.0011468454568682729,2025-12-08 14:23:49.111818,2025-12-08 14:23:50.829526,0 days 00:00:01.717708,0.9817456022282857,0.014062577793718202,10,16,1441,112,0.9368274617700001,0.21898144859141594,0.52757679920405,extensive,final,lgbm,pca_block,True,COMPLETE
146,-0.0012693680457951013,2025-12-08 14:23:50.830596,2025-12-08 14:23:52.583101,0 days 00:00:01.752505,0.9809342019825974,0.013482735100317904,10,22,1449,112,0.9691445051266522,0.22345352255016573,0.5343664615620725,extensive,final,lgbm,pca_block,True,COMPLETE
147,-0.0016559720935109083,2025-12-08 14:23:52.583101,2025-12-08 14:23:54.357718,0 days 00:00:01.774617,0.94894250161037,0.01433792807498003,11,17,1629,114,1.0953076732070481,0.17004097121919107,0.5556536636334759,extensive,final,lgbm,pca_block,True,COMPLETE
148,-0.0014142524362739477,2025-12-08 14:23:54.357718,2025-12-08 14:23:56.095615,0 days 00:00:01.737897,0.9614862127033087,0.0126804040878821,6,19,1513,111,0.8011888728218577,0.2732068334407962,0.5295549437984823,extensive,final,lgbm,pca_block,True,COMPLETE
149,-0.005837424807373,2025-12-08 14:23:56.095615,2025-12-08 14:23:57.861658,0 days 00:00:01.766043,0.9249137993554898,0.014506834575735896,3,26,1267,108,0.45772625883498325,6.839159923087985,0.5019510928928879,extensive,final,lgbm,pca_block,True,COMPLETE
150,-0.0012838367431237119,2025-12-08 14:23:57.861658,2025-12-08 14:23:59.565641,0 days 00:00:01.703983,0.9725518979446207,0.015604426791207078,9,30,1572,113,0.9650801007478441,0.20993099604936724,0.5245109214633552,extensive,final,lgbm,pca_block,True,COMPLETE
151,-0.0011557453971135316,2025-12-08 14:23:59.565641,2025-12-08 14:24:01.271703,0 days 00:00:01.706062,0.9904184775847757,0.01748620818755031,10,14,1379,115,0.8641264888517883,0.31897180907630757,0.5154510384445278,extensive,final,lgbm,pca_block,True,COMPLETE
152,-0.0020137547078656892,2025-12-08 14:24:01.271703,2025-12-08 14:24:02.998329,0 days 00:00:01.726626,0.9997597835289506,0.011856996303394719,10,16,1774,117,0.6690285474866499,0.24690849402776333,0.5265729404956546,extensive,final,lgbm,pca_block,True,COMPLETE
153,-0.0014847507692035873,2025-12-08 14:24:02.998329,2025-12-08 14:24:04.696602,0 days 00:00:01.698273,0.9861096412365262,0.016103761853140483,10,12,2208,111,1.0373939667196757,0.3783437521869677,0.7309753735907545,extensive,final,lgbm,pca_block,True,COMPLETE
154,-0.0016559720935109083,2025-12-08 14:24:04.697605,2025-12-08 14:24:06.265206,0 days 00:00:01.567601,0.9781968879663645,0.013265942019380514,10,22,1655,112,1.2158146459879526,0.27989764446826404,0.5650578433244332,extensive,final,lgbm,pca_block,True,COMPLETE
155,-0.001111686504744987,2025-12-08 14:24:06.266452,2025-12-08 14:24:07.980450,0 days 00:00:01.713998,0.9704672309760335,0.01388246256365109,11,18,2014,116,0.9330461479914055,0.182085921666314,0.537779812790863,extensive,final,lgbm,pca_block,True,COMPLETE
156,-0.0016703267265250066,2025-12-08 14:24:07.980959,2025-12-08 14:24:09.665442,0 days 00:00:01.684483,0.9609320280564496,0.01136209444504955,11,20,1869,114,0.7646065824768542,0.1459152251536926,0.5403740434478936,extensive,final,lgbm,pca_block,True,COMPLETE
157,-0.0011151783726165803,2025-12-08 14:24:09.665442,2025-12-08 14:24:11.263441,0 days 00:00:01.597999,0.9667167093770946,0.014251778286846692,11,18,1437,115,0.9279829742049792,0.18117324232084606,0.5496396714936537,extensive,final,lgbm,pca_block,True,COMPLETE
158,-0.0016559720935109083,2025-12-08 14:24:11.264620,2025-12-08 14:24:13.096909,0 days 00:00:01.832289,0.9122443107467734,0.014947146820977012,12,24,3181,115,1.1326743438762816,0.18231704716964575,0.5858165751723181,extensive,final,lgbm,pca_block,True,COMPLETE
159,-0.002231487783042496,2025-12-08 14:24:13.097910,2025-12-08 14:24:14.831783,0 days 00:00:01.733873,0.9364376423986721,0.012807335855715495,11,18,2016,120,0.6157996052981386,2.2278019228518335,0.5059606698804443,extensive,final,lgbm,pca_block,True,COMPLETE
160,-0.0012453966007338983,2025-12-08 14:24:14.832743,2025-12-08 14:24:16.432407,0 days 00:00:01.599664,0.948388114046504,0.08709357662769635,11,21,1528,116,0.8494498453233602,0.13304126578515488,0.5589220017931272,extensive,final,lgbm,pca_block,True,COMPLETE
161,-0.0011950839458237938,2025-12-08 14:24:16.433525,2025-12-08 14:24:18.126034,0 days 00:00:01.692509,0.969851562448153,0.0136834316161795,11,18,1440,114,0.953383819220595,0.2179344327318414,0.5383935965830352,extensive,final,lgbm,pca_block,True,COMPLETE
162,-0.0012609144899721574,2025-12-08 14:24:18.126034,2025-12-08 14:24:19.732533,0 days 00:00:01.606499,0.9593450367840564,0.014162172180759703,11,16,1312,113,0.966206272179217,0.17171529980906586,0.5491764363264449,extensive,final,lgbm,pca_block,True,COMPLETE
163,-0.001893523039724491,2025-12-08 14:24:19.733697,2025-12-08 14:24:21.447448,0 days 00:00:01.713751,0.9830091338924695,0.012366743035268845,12,72,1716,110,0.72757738631348,3.3079721579853105,0.5196157724079626,extensive,final,lgbm,pca_block,True,COMPLETE
164,-0.001105213119970842,2025-12-08 14:24:21.447448,2025-12-08 14:24:23.067260,0 days 00:00:01.619812,0.9692200627371139,0.015801355195819117,11,21,1202,118,0.905030147748091,0.19335522712630857,0.5313249404997137,extensive,final,lgbm,pca_block,True,COMPLETE
165,-0.0016217743894818188,2025-12-08 14:24:23.067260,2025-12-08 14:24:24.649180,0 days 00:00:01.581920,0.9676288302331413,0.016487141268973736,11,23,1042,118,1.064927101113538,0.11706813001401171,0.5369237203729076,extensive,final,lgbm,pca_block,True,COMPLETE
166,-0.0012398016238699776,2025-12-08 14:24:24.649723,2025-12-08 14:24:26.117450,0 days 00:00:01.467727,0.9546130032122473,0.015431886892843047,11,25,238,116,0.8262898834956139,0.16319849044773807,0.5130401893222865,extensive,final,lgbm,pca_block,True,COMPLETE
167,-0.0016559720935109083,2025-12-08 14:24:26.117450,2025-12-08 14:24:27.702133,0 days 00:00:01.584683,0.7426120997662279,0.06411798136311489,11,19,1167,119,1.1538774590047371,0.18980660204543356,0.5737960515559593,extensive,final,lgbm,pca_block,True,COMPLETE
168,-0.0016559720935109083,2025-12-08 14:24:27.703365,2025-12-08 14:24:29.299788,0 days 00:00:01.596423,0.9756990439488235,0.018790141498846367,11,21,1224,118,1.2954490229636808,0.2383312860742202,0.5512992922011705,extensive,final,lgbm,pca_block,True,COMPLETE
169,-0.0017702781718792842,2025-12-08 14:24:29.300828,2025-12-08 14:24:30.836179,0 days 00:00:01.535351,0.9458606973489306,0.014886412767794763,12,27,1357,115,0.698751296352129,0.15428349291352197,0.752708039619965,extensive,final,lgbm,pca_block,True,COMPLETE
170,-0.0011349586184075111,2025-12-08 14:24:30.836179,2025-12-08 14:24:32.700237,0 days 00:00:01.864058,0.9912396876175982,0.016876688374463465,11,21,2915,113,0.897784690367878,0.2588364915266176,0.5319554501064627,extensive,final,lgbm,pca_block,True,COMPLETE
171,-0.0011642406971512642,2025-12-08 14:24:32.700237,2025-12-08 14:24:34.440430,0 days 00:00:01.740193,0.9867208924409683,0.01712386558735107,11,21,2826,113,0.8600522688774814,0.25954818207664226,0.5295690163687882,extensive,final,lgbm,pca_block,True,COMPLETE
172,-0.0011189891613740584,2025-12-08 14:24:34.441433,2025-12-08 14:24:36.395092,0 days 00:00:01.953659,0.9672028486620668,0.01607997566646843,11,23,3607,112,0.9313736659470025,0.20677716977578572,0.501534545926753,extensive,final,lgbm,pca_block,True,COMPLETE
173,-0.0016419298017905277,2025-12-08 14:24:36.395496,2025-12-08 14:24:38.472542,0 days 00:00:02.077046,0.9667813730169821,0.01659621122102144,11,24,3819,109,1.0789225614950992,0.2920479664780676,0.5061997346746975,extensive,final,lgbm,pca_block,True,COMPLETE
174,-0.001141459864789159,2025-12-08 14:24:38.472542,2025-12-08 14:24:40.719157,0 days 00:00:02.246615,0.9911469240871308,0.018279817015283337,11,23,3456,112,0.9403113159257716,0.23579045567476775,0.5005919753120096,extensive,final,lgbm,pca_block,True,COMPLETE
175,-0.0012631396937903643,2025-12-08 14:24:40.720225,2025-12-08 14:24:42.684000,0 days 00:00:01.963775,0.9877273810917984,0.01817622653715933,11,22,3567,112,0.969349621654281,0.18853845883464235,0.5023626246116238,extensive,final,lgbm,pca_block,True,COMPLETE
176,-0.0016830941509309305,2025-12-08 14:24:42.685147,2025-12-08 14:24:44.719597,0 days 00:00:02.034450,0.9569587797720288,0.015827012649266323,11,20,3457,116,0.7639255221419978,0.2346038903531485,0.5169056742106704,extensive,final,lgbm,pca_block,True,COMPLETE
177,-0.0016559720935109083,2025-12-08 14:24:44.720857,2025-12-08 14:24:46.565533,0 days 00:00:01.844676,0.990486919750497,0.01979600660280897,12,23,3284,114,2.283550238709629,0.14417350933985768,0.5303940429080423,extensive,final,lgbm,pca_block,True,COMPLETE
178,-0.0015655476646572186,2025-12-08 14:24:46.565533,2025-12-08 14:24:48.635778,0 days 00:00:02.070245,0.9659764801848292,0.01885638368530301,11,58,3669,109,1.0480201873430333,0.20916371214914198,0.5157112404455078,extensive,final,lgbm,pca_block,True,COMPLETE
179,-0.0016559720935109083,2025-12-08 14:24:48.635778,2025-12-08 14:24:50.520590,0 days 00:00:01.884812,0.9946510886244514,0.01702528799520491,11,19,3398,110,1.2278941998436974,0.24927289902165206,0.543002483491757,extensive,final,lgbm,pca_block,True,COMPLETE
180,-0.0026068618728362822,2025-12-08 14:24:50.520590,2025-12-08 14:24:52.667991,0 days 00:00:02.147401,0.9293273086863465,0.015717575540963372,11,25,3610,117,0.5857198924713131,0.17542424531730058,0.5039867222831438,extensive,final,lgbm,pca_block,True,COMPLETE
181,-0.0011043477996602509,2025-12-08 14:24:52.668993,2025-12-08 14:24:54.618240,0 days 00:00:01.949247,0.977595042977039,0.017848515439675056,11,27,3214,111,0.9142809453543367,0.3099535622423076,0.5269025326033563,extensive,final,lgbm,pca_block,True,COMPLETE
182,-0.001119993866257829,2025-12-08 14:24:54.619442,2025-12-08 14:24:56.503324,0 days 00:00:01.883882,0.9739101377435057,0.021193670415889057,11,28,3124,113,0.9086643166628177,0.26497842467965443,0.5228505485168751,extensive,final,lgbm,pca_block,True,COMPLETE
183,-0.0011683639390709377,2025-12-08 14:24:56.503324,2025-12-08 14:24:58.346509,0 days 00:00:01.843185,0.9717132916624467,0.017661947925054784,11,30,3006,112,0.9365851846928593,0.2555829343614887,0.5213238445848078,extensive,final,lgbm,pca_block,True,COMPLETE
184,-0.0014513558097390966,2025-12-08 14:24:58.346509,2025-12-08 14:25:00.119206,0 days 00:00:01.772697,0.9547543662918917,0.02196029694232408,11,28,3082,113,1.0348620359572351,0.2219552843576377,0.5341582015031363,extensive,final,lgbm,pca_block,True,COMPLETE
185,-0.0019237779792865932,2025-12-08 14:25:00.119206,2025-12-08 14:25:01.972960,0 days 00:00:01.853754,0.990649653301968,0.021098580461140812,11,27,3223,111,0.7241290596021741,0.32247720902424204,0.5001238795194387,extensive,final,lgbm,pca_block,True,COMPLETE
186,-0.0012437996082349523,2025-12-08 14:25:01.973964,2025-12-08 14:25:03.817429,0 days 00:00:01.843465,0.9803596289417861,0.019409009571816804,11,32,3452,110,0.803898219536472,0.19011758730648054,0.5235046928360234,extensive,final,lgbm,pca_block,True,COMPLETE
187,-0.001114787864329873,2025-12-08 14:25:03.817429,2025-12-08 14:25:05.620689,0 days 00:00:01.803260,0.9635400437750241,0.023053206935831353,11,23,3161,93,0.9160421423600738,1.8261151393556911,0.5478835077032301,extensive,final,lgbm,pca_block,True,COMPLETE
188,-0.0014451377842780537,2025-12-08 14:25:05.621836,2025-12-08 14:25:07.410075,0 days 00:00:01.788239,0.9424833852482246,0.026939076925049443,12,25,3151,91,1.0287468766995043,1.9290960254422906,0.5461037613986964,extensive,final,lgbm,pca_block,True,COMPLETE
189,-0.002253393862103733,2025-12-08 14:25:07.411188,2025-12-08 14:25:09.315685,0 days 00:00:01.904497,0.9640609622071008,0.013636264983008168,11,29,2987,93,0.658767465931451,1.7620212760369485,0.5625277694736102,extensive,final,lgbm,pca_block,True,COMPLETE
190,-0.0016559720935109083,2025-12-08 14:25:09.315685,2025-12-08 14:25:11.067018,0 days 00:00:01.751333,0.9524495299230744,0.014892982775963685,11,45,3319,115,1.132034466882853,1.3586941854389099,0.5480595941773893,extensive,final,lgbm,pca_block,True,COMPLETE
191,-0.0010905784618492713,2025-12-08 14:25:11.067018,2025-12-08 14:25:12.864258,0 days 00:00:01.797240,0.999947171188752,0.023136354314124728,11,23,3114,94,0.9188161236842068,2.706671737696566,0.5161657563492076,extensive,final,lgbm,pca_block,True,COMPLETE
192,-0.0011434171834030134,2025-12-08 14:25:12.864258,2025-12-08 14:25:14.635679,0 days 00:00:01.771421,0.9740785156631107,0.021176583334138067,11,22,3099,97,0.855952632564155,2.76102293856837,0.5315001811560974,extensive,final,lgbm,pca_block,True,COMPLETE
193,-0.0011149266069137391,2025-12-08 14:25:14.636829,2025-12-08 14:25:16.473101,0 days 00:00:01.836272,0.9828478652828773,0.022506422102981326,11,26,3233,94,0.9032624898399033,2.125262650654859,0.5193334351788557,extensive,final,lgbm,pca_block,True,COMPLETE
194,-0.0011500299446021527,2025-12-08 14:25:16.473101,2025-12-08 14:25:18.393762,0 days 00:00:01.920661,0.9983232295330586,0.022795925040024517,11,26,3218,91,0.9456347518178164,2.9645713440279278,0.5136073786468268,extensive,final,lgbm,pca_block,True,COMPLETE
195,-0.001728046820547613,2025-12-08 14:25:18.393762,2025-12-08 14:25:20.300773,0 days 00:00:01.907011,0.9999856213182663,0.024344987720567687,11,24,3359,96,0.7616344328246937,2.257184137313526,0.5272093621678806,extensive,final,lgbm,pca_block,True,COMPLETE
