number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
88,-0.0016559720935109083,2025-12-08 14:12:25.029043,2025-12-08 14:12:27.183704,0 days 00:00:02.154661,0.986701401593268,0.06515969307569543,11,24,2259,67,3.599462625096283,0.5841510818441314,0.7200020065998796,extensive,final,lgbm,pca_hybrid,True,COMPLETE
89,-0.0016559720935109083,2025-12-08 14:12:27.184864,2025-12-08 14:12:28.948400,0 days 00:00:01.763536,0.8451560529715384,0.013573125878858098,4,15,733,64,3.799861544190134,0.424121883177473,0.9872164411175254,extensive,final,lgbm,pca_hybrid,True,COMPLETE
90,-0.0016559720935109083,2025-12-08 14:12:28.948400,2025-12-08 14:12:30.610793,0 days 00:00:01.662393,0.9115591920273384,0.03121937145028136,8,46,271,88,2.3240167218817875,0.3229193963844222,0.7928102406709633,extensive,final,lgbm,pca_hybrid,True,COMPLETE
91,-0.0016559720935109083,2025-12-08 14:12:30.611482,2025-12-08 14:12:32.492905,0 days 00:00:01.881423,0.5824594951253992,0.039767547906844294,12,43,1137,72,4.769907787753183,3.0581110530910243,0.5027140734251575,extensive,final,lgbm,pca_hybrid,True,COMPLETE
92,-0.0016559720935109083,2025-12-08 14:12:32.492905,2025-12-08 14:12:34.576949,0 days 00:00:02.084044,0.6946944255973992,0.04660819395659247,12,28,1438,75,4.6085902276922885,4.731272618343976,0.5442659077586668,extensive,final,lgbm,pca_hybrid,True,COMPLETE
93,-0.0016559720935109083,2025-12-08 14:12:34.578147,2025-12-08 14:12:37.265133,0 days 00:00:02.686986,0.5529578561753158,0.05577786730918334,11,46,3426,69,4.3662599187556514,1.317706463808132,0.5252892631548961,extensive,final,lgbm,pca_hybrid,True,COMPLETE
94,-0.0016559720935109083,2025-12-08 14:12:37.265133,2025-12-08 14:12:39.027234,0 days 00:00:01.762101,0.6221880478105082,0.05069610658577284,11,93,1276,79,4.8845187701330275,0.9365101377748978,0.6008005400920702,extensive,final,lgbm,pca_hybrid,True,COMPLETE
95,-0.0016559720935109083,2025-12-08 14:12:39.027234,2025-12-08 14:12:40.715214,0 days 00:00:01.687980,0.7390095985229712,0.023715083409124017,10,51,998,97,4.473093668738747,0.2615052659972531,0.6562435352235881,extensive,final,lgbm,pca_hybrid,True,COMPLETE
96,-0.0016559720935109083,2025-12-08 14:12:40.715214,2025-12-08 14:12:42.425090,0 days 00:00:01.709876,0.7839864707390316,0.005619260145754366,12,35,641,113,2.0823399747083626,0.5059594825664154,0.5618177147255404,extensive,final,lgbm,pca_hybrid,True,COMPLETE
97,-0.0016559720935109083,2025-12-08 14:12:42.425090,2025-12-08 14:12:44.681114,0 days 00:00:02.256024,0.7121333496638138,0.03035781288904865,7,39,3974,107,4.2485237568829675,3.3409260617703187,0.5837394981850543,extensive,final,lgbm,pca_hybrid,True,COMPLETE
98,-0.0016559720935109083,2025-12-08 14:12:44.682254,2025-12-08 14:12:46.399077,0 days 00:00:01.716823,0.6456890290542335,0.016860354663465086,11,100,832,85,2.618898969378874,3.8055422405229984,0.9782378414105269,extensive,final,lgbm,pca_hybrid,True,COMPLETE
99,-0.0016559720935109083,2025-12-08 14:12:46.399077,2025-12-08 14:12:48.424859,0 days 00:00:02.025782,0.9615447484408561,0.08178218688924976,9,87,1566,81,3.2039349053274506,0.6960059217512183,0.5150628775141536,extensive,final,lgbm,pca_hybrid,True,COMPLETE
100,-0.0016559720935109083,2025-12-08 14:12:48.424859,2025-12-08 14:12:50.474713,0 days 00:00:02.049854,0.6838559564188904,0.021767621024244604,3,57,2465,73,4.968173397644628,0.10865377747684718,0.711826631108743,extensive,final,lgbm,pca_hybrid,True,COMPLETE
101,-0.0016559720935109083,2025-12-08 14:12:50.474713,2025-12-08 14:12:52.197700,0 days 00:00:01.722987,0.9871951644180651,0.01885903945309108,6,64,1102,76,4.647828148513382,0.35328821596779103,0.6236446348370251,extensive,final,lgbm,pca_hybrid,True,COMPLETE
102,-0.0016559720935109083,2025-12-08 14:12:52.198794,2025-12-08 14:12:53.979037,0 days 00:00:01.780243,0.936231072661104,0.025483506326277848,6,72,1068,71,4.987637510479496,0.14068791345738416,0.9974428669846931,extensive,final,lgbm,pca_hybrid,True,COMPLETE
103,-0.0016559720935109083,2025-12-08 14:12:53.979037,2025-12-08 14:12:55.715823,0 days 00:00:01.736786,0.8267938568069816,0.033644619768126396,5,70,1330,91,4.867659225057422,0.17691933724819564,0.9497142461709946,extensive,final,lgbm,pca_hybrid,True,COMPLETE
104,-0.0016559720935109083,2025-12-08 14:12:55.715823,2025-12-08 14:12:57.595087,0 days 00:00:01.879264,0.6081726058706834,0.014905776326860317,8,74,1437,126,4.495049853793949,0.6056143201767727,0.509313338532174,extensive,final,lgbm,pca_hybrid,True,COMPLETE
105,-0.0016559720935109083,2025-12-08 14:12:57.596383,2025-12-08 14:12:59.763838,0 days 00:00:02.167455,0.7663224413324513,0.019966524396237435,6,68,3773,67,1.295353814758947,0.12075649269044071,0.6418990862042213,extensive,final,lgbm,pca_hybrid,True,COMPLETE
106,-0.0016559720935109083,2025-12-08 14:12:59.763838,2025-12-08 14:13:01.378067,0 days 00:00:01.614229,0.8985062980169338,0.00911805119300163,4,36,320,78,1.8828696939628773,0.2829689790836379,0.5316274708382065,extensive,final,lgbm,pca_hybrid,True,COMPLETE
107,-0.0016559720935109083,2025-12-08 14:13:01.378067,2025-12-08 14:13:03.161122,0 days 00:00:01.783055,0.8698180411603894,0.006478942807388395,5,61,1648,74,4.063277605683008,2.6045813928963297,0.6881303065570911,extensive,final,lgbm,pca_hybrid,True,COMPLETE
108,-0.0016559720935109083,2025-12-08 14:13:03.161959,2025-12-08 14:13:05.060975,0 days 00:00:01.899016,0.9708593253226514,0.043255992394349026,10,78,2072,65,4.8565106806254565,0.21295711436149625,0.5699022787452932,extensive,final,lgbm,pca_hybrid,True,COMPLETE
109,-0.0016559720935109083,2025-12-08 14:13:05.060975,2025-12-08 14:13:06.958301,0 days 00:00:01.897326,0.8456798360957758,0.09426909253645603,9,59,3016,85,2.864177754533704,1.0949579727708505,0.6664551417186165,extensive,final,lgbm,pca_hybrid,True,COMPLETE
110,-0.0016559720935109083,2025-12-08 14:13:06.958301,2025-12-08 14:13:09.012361,0 days 00:00:02.054060,0.7546383770525156,0.011129331030822628,7,65,1258,69,3.868910735790468,5.906483573298387,0.5983064235972051,extensive,final,lgbm,pca_hybrid,True,COMPLETE
111,-0.0016559720935109083,2025-12-08 14:13:09.012361,2025-12-08 14:13:10.848180,0 days 00:00:01.835819,0.8833008914512205,0.06110802181462888,6,14,1939,83,2.118409276690348,0.1546446285648559,0.6236454768617794,extensive,final,lgbm,pca_hybrid,True,COMPLETE
112,-0.0016559720935109083,2025-12-08 14:13:10.849287,2025-12-08 14:13:12.684270,0 days 00:00:01.834983,0.8365819422670285,0.012619016197112594,5,11,1779,80,1.6446356871884282,0.12232850366289225,0.5534366512194533,extensive,final,lgbm,pca_hybrid,True,COMPLETE
113,-0.0016559720935109083,2025-12-08 14:13:12.685277,2025-12-08 14:13:14.683218,0 days 00:00:01.997941,0.9055505194531798,0.05018390582722262,8,18,2509,74,1.836684724088704,0.13825411126908332,0.5412303142794569,extensive,final,lgbm,pca_hybrid,True,COMPLETE
114,-0.0016559720935109083,2025-12-08 14:13:14.684425,2025-12-08 14:13:16.411647,0 days 00:00:01.727222,0.8570999265288779,0.007398576679659228,4,31,883,76,1.4130008337944464,0.11280216646641843,0.6149151102998749,extensive,final,lgbm,pca_hybrid,True,COMPLETE
115,-0.0016559720935109083,2025-12-08 14:13:16.411647,2025-12-08 14:13:18.199828,0 days 00:00:01.788181,0.929680148010857,0.036286445231004695,3,47,1187,77,2.1962840526629708,0.85582444987197,0.9650262106638294,extensive,final,lgbm,pca_hybrid,True,COMPLETE
116,-0.0016559720935109083,2025-12-08 14:13:18.200942,2025-12-08 14:13:19.878940,0 days 00:00:01.677998,0.9932210389916291,0.016736982777772896,6,16,438,87,4.766264872162179,0.6580314338483315,0.5752586846115144,extensive,final,lgbm,pca_hybrid,True,COMPLETE
117,-0.0016559720935109083,2025-12-08 14:13:19.879584,2025-12-08 14:13:22.023932,0 days 00:00:02.144348,0.8932202987035103,0.023605729489189185,11,23,3495,119,3.008700793786339,0.2461097538272346,0.5208437614373885,extensive,final,lgbm,pca_hybrid,True,COMPLETE
118,-0.0016559720935109083,2025-12-08 14:13:22.024935,2025-12-08 14:13:23.779788,0 days 00:00:01.754853,0.5076210928619345,0.01884383309533222,5,98,674,89,1.601591821395826,0.49271997360050307,0.500653347965928,extensive,final,lgbm,pca_hybrid,True,COMPLETE
119,-0.0016559720935109083,2025-12-08 14:13:23.780977,2025-12-08 14:13:25.579684,0 days 00:00:01.798707,0.9185473162780926,0.07839952063222053,10,51,2271,71,3.309616589080237,10.929197291785487,0.8708639490897729,extensive,final,lgbm,pca_hybrid,True,COMPLETE
120,-0.0016559720935109083,2025-12-08 14:13:25.580968,2025-12-08 14:13:28.060720,0 days 00:00:02.479752,0.9538166546051127,0.043995406158853,9,42,3831,93,2.5169116106435196,0.10026274399734003,0.6428770227592324,extensive,final,lgbm,pca_hybrid,True,COMPLETE
121,-0.0016559720935109083,2025-12-08 14:13:28.060720,2025-12-08 14:13:30.113496,0 days 00:00:02.052776,0.5515328146819481,0.05277333088179999,7,54,2005,81,4.135323851950542,0.38309280003018814,0.5936752923603257,extensive,final,lgbm,pca_hybrid,True,COMPLETE
122,-0.0016559720935109083,2025-12-08 14:13:30.114727,2025-12-08 14:13:31.930143,0 days 00:00:01.815416,0.8661102486398471,0.06885274966801658,7,28,1890,79,4.218015696384103,0.4340960528897131,0.585233657171643,extensive,final,lgbm,pca_hybrid,True,COMPLETE
123,-0.0016559720935109083,2025-12-08 14:13:31.930143,2025-12-08 14:13:33.803357,0 days 00:00:01.873214,0.5903707734152731,0.06143334505776803,6,20,1703,83,3.5737027319804455,0.7308576107779415,0.9886507151842424,extensive,final,lgbm,pca_hybrid,True,COMPLETE
124,-0.0016559720935109083,2025-12-08 14:13:33.804428,2025-12-08 14:13:35.580484,0 days 00:00:01.776056,0.8767545712880759,0.04557821648965199,7,56,543,123,2.0295317670633506,12.610509866945907,0.5600737546423896,extensive,final,lgbm,pca_hybrid,True,COMPLETE
125,-0.0016559720935109083,2025-12-08 14:13:35.581715,2025-12-08 14:13:37.461551,0 days 00:00:01.879836,0.8098370395078555,0.05725617657500912,8,58,1411,78,4.41213806018996,0.30580771618361335,0.6071561808246424,extensive,final,lgbm,pca_hybrid,True,COMPLETE
126,-0.0017752249977296408,2025-12-08 14:13:37.461551,2025-12-08 14:13:39.530684,0 days 00:00:02.069133,0.6447925187087156,0.08526734919247604,12,62,2176,75,1.2029285414380093,0.3500523715779136,0.9339948043652018,extensive,final,lgbm,pca_hybrid,True,COMPLETE
127,-0.0016559720935109083,2025-12-08 14:13:39.530684,2025-12-08 14:13:41.630537,0 days 00:00:02.099853,0.9664217059326888,0.040066058822218475,3,67,3648,126,3.9546850026514013,1.7364409001134182,0.5351933271069451,extensive,final,lgbm,pca_hybrid,True,COMPLETE
128,-0.0016559720935109083,2025-12-08 14:13:41.631819,2025-12-08 14:13:43.380848,0 days 00:00:01.749029,0.8191864140630543,0.021018711325660258,5,91,1483,110,2.741608576643917,2.219489804297217,0.9754590077824188,extensive,final,lgbm,pca_hybrid,True,COMPLETE
129,-0.0016559720935109083,2025-12-08 14:13:43.380848,2025-12-08 14:13:44.964291,0 days 00:00:01.583443,0.5336022170331457,0.015524041759949375,6,12,257,95,3.741891368039763,8.739060911057866,0.5801512629337894,extensive,final,lgbm,pca_hybrid,True,COMPLETE
130,-0.0016559720935109083,2025-12-08 14:13:44.964291,2025-12-08 14:13:46.648774,0 days 00:00:01.684483,0.7288218258011716,0.07635311770381646,11,64,1262,86,1.5106217888428266,0.5416801474164264,0.9484195484434803,extensive,final,lgbm,pca_hybrid,True,COMPLETE
131,-0.0016559720935109083,2025-12-08 14:13:46.648774,2025-12-08 14:13:48.332134,0 days 00:00:01.683360,0.6741836191050785,0.018065325162023343,12,82,819,68,2.277433407607479,8.187157146591753,0.5239303190632884,extensive,final,lgbm,pca_hybrid,True,COMPLETE
132,-0.0016559720935109083,2025-12-08 14:13:48.333140,2025-12-08 14:13:50.326567,0 days 00:00:01.993427,0.7050793714945819,0.02734086746663737,12,94,975,64,2.622969853873324,3.8246043238418697,0.818855805270437,extensive,final,lgbm,pca_hybrid,True,COMPLETE
133,-0.0016559720935109083,2025-12-08 14:13:50.326567,2025-12-08 14:13:52.735624,0 days 00:00:02.409057,0.628871095749449,0.09436197721472857,12,79,3920,73,4.302227827378351,7.306794008629696,0.751618124274639,extensive,final,lgbm,pca_hybrid,True,COMPLETE
134,-0.0016559720935109083,2025-12-08 14:13:52.735624,2025-12-08 14:13:54.599995,0 days 00:00:01.864371,0.654099546490301,0.013242459331673995,12,70,1858,66,2.4694893291196154,9.636180256297603,0.7066077340847199,extensive,final,lgbm,pca_hybrid,True,COMPLETE
135,-0.0016559720935109083,2025-12-08 14:13:54.599995,2025-12-08 14:13:56.721037,0 days 00:00:02.121042,0.792970628669228,0.06498764479380476,11,68,3296,72,2.38116154167411,14.41836525904025,0.8297630875146524,extensive,final,lgbm,pca_hybrid,True,COMPLETE
136,-0.0016559720935109083,2025-12-08 14:13:56.722041,2025-12-08 14:13:58.446418,0 days 00:00:01.724377,0.7446636539607917,0.05319293769971737,4,44,1042,102,4.631912395049708,0.16230546414813798,0.6321559518199048,extensive,final,lgbm,pca_hybrid,True,COMPLETE
137,-0.0016559720935109083,2025-12-08 14:13:58.446418,2025-12-08 14:14:00.215464,0 days 00:00:01.769046,0.9424968544560062,0.019608895828989486,3,74,1141,116,1.8937104270551843,1.445592153726169,0.7325196966923283,extensive,final,lgbm,pca_hybrid,True,COMPLETE
138,-0.0016559720935109083,2025-12-08 14:14:00.216490,2025-12-08 14:14:01.950694,0 days 00:00:01.734204,0.6123113962586766,0.017325587081002375,7,33,395,69,2.85902389011713,5.914623577725783,0.7662109510521053,extensive,final,lgbm,pca_hybrid,True,COMPLETE
139,-0.0016559720935109083,2025-12-08 14:14:01.951927,2025-12-08 14:14:03.632318,0 days 00:00:01.680391,0.85230009876531,0.07198120721723668,10,88,790,70,1.6976630675294495,19.895662068970264,0.8561187832739994,extensive,final,lgbm,pca_hybrid,True,COMPLETE
140,-0.0016559720935109083,2025-12-08 14:14:03.632318,2025-12-08 14:14:05.562614,0 days 00:00:01.930296,0.77408203657235,0.014037473678412805,9,85,2351,112,1.7844200315127465,0.18758864925624527,0.68294833602935,extensive,final,lgbm,pca_hybrid,True,COMPLETE
141,-0.0016559720935109083,2025-12-08 14:14:05.563620,2025-12-08 14:14:07.329322,0 days 00:00:01.765702,0.913082494825169,0.01598402823328193,7,72,1586,84,4.542539249730453,0.349368778693495,0.5537875323230197,extensive,final,lgbm,pca_hybrid,True,COMPLETE
142,-0.0016559720935109083,2025-12-08 14:14:07.329322,2025-12-08 14:14:09.182296,0 days 00:00:01.852974,0.9263684861332955,0.011900859666160972,7,21,1542,82,3.8674805311445657,0.2887689578269823,0.5139209443508699,extensive,final,lgbm,pca_hybrid,True,COMPLETE
143,-0.0016559720935109083,2025-12-08 14:14:09.183420,2025-12-08 14:14:10.932495,0 days 00:00:01.749075,0.9032324342424792,0.021360986506026688,8,25,1747,77,4.444115703052872,0.25525643059874364,0.5323220523942376,extensive,final,lgbm,pca_hybrid,True,COMPLETE
144,-0.0016559720935109083,2025-12-08 14:14:10.932495,2025-12-08 14:14:13.047862,0 days 00:00:02.115367,0.9789752192203721,0.04779828270594583,6,28,1333,80,4.04621677321524,0.22484742988495737,0.5382035694106669,extensive,final,lgbm,pca_hybrid,True,COMPLETE
145,-0.0016559720935109083,2025-12-08 14:14:13.047862,2025-12-08 14:14:15.233033,0 days 00:00:02.185171,0.887971476612198,0.01795576511737564,7,39,3732,80,4.731929673311072,0.4067643305435233,0.9987660834564734,extensive,final,lgbm,pca_hybrid,True,COMPLETE
146,-0.0016559720935109083,2025-12-08 14:14:15.234288,2025-12-08 14:14:17.131295,0 days 00:00:01.897007,0.8327637730201096,0.019872145795321525,5,60,2005,88,3.153388585972178,4.8830138416299365,0.5681833417864632,extensive,final,lgbm,pca_hybrid,True,COMPLETE
147,-0.0016559720935109083,2025-12-08 14:14:17.132297,2025-12-08 14:14:18.945325,0 days 00:00:01.813028,0.9536758958029589,0.015267511645998776,8,97,1609,120,4.195093053193472,0.9730060910323176,0.5472980681858851,extensive,final,lgbm,pca_hybrid,True,COMPLETE
148,-0.0016559720935109083,2025-12-08 14:14:18.945325,2025-12-08 14:14:20.752217,0 days 00:00:01.806892,0.9976708008438098,0.018458388890880726,12,76,1381,75,4.316505977969897,0.4619412221551877,0.9013398359114011,extensive,final,lgbm,pca_hybrid,True,COMPLETE
149,-0.0016559720935109083,2025-12-08 14:14:20.753507,2025-12-08 14:14:22.414113,0 days 00:00:01.660606,0.8777341240265917,0.01641724389036431,9,65,466,82,3.448507623769718,4.259171364120953,0.9713256860317702,extensive,final,lgbm,pca_hybrid,True,COMPLETE
150,-0.0016559720935109083,2025-12-08 14:14:22.414113,2025-12-08 14:14:24.116453,0 days 00:00:01.702340,0.5964268544357851,0.006098314878122772,10,35,908,91,4.84249775116281,0.6173478402289756,0.9170709684868975,extensive,final,lgbm,pca_hybrid,True,COMPLETE
151,-0.0016559720935109083,2025-12-08 14:14:24.117553,2025-12-08 14:14:26.133295,0 days 00:00:02.015742,0.5721752388340122,0.06415196017129207,10,60,1149,89,2.697124054024064,0.1307013164710173,0.8009128586519446,extensive,final,lgbm,pca_hybrid,True,COMPLETE
152,-0.0016559720935109083,2025-12-08 14:14:26.134468,2025-12-08 14:14:28.135022,0 days 00:00:02.000554,0.506269770218276,0.0571070928904563,11,62,1263,93,3.6043712092022453,0.8080438437160964,0.7888724607805649,extensive,final,lgbm,pca_hybrid,True,COMPLETE
153,-0.0016559720935109083,2025-12-08 14:14:28.135022,2025-12-08 14:14:30.299301,0 days 00:00:02.164279,0.5424748233752495,0.022882357501848045,10,37,2849,91,3.023688972473139,0.6998600512657629,0.5002118771387423,extensive,final,lgbm,pca_hybrid,True,COMPLETE
154,-0.0016559720935109083,2025-12-08 14:14:30.299301,2025-12-08 14:14:31.946032,0 days 00:00:01.646731,0.860918657251348,0.010139302954357065,3,16,1030,86,2.0232266294292094,0.5167878790725828,0.9610746799928682,extensive,final,lgbm,pca_hybrid,True,COMPLETE
155,-0.0016559720935109083,2025-12-08 14:14:31.947043,2025-12-08 14:14:34.398917,0 days 00:00:02.451874,0.9346157266291527,0.025183160732733155,10,56,3989,99,2.765857602859903,0.5895142547929978,0.8836507915392591,extensive,final,lgbm,pca_hybrid,True,COMPLETE
156,-0.0016559720935109083,2025-12-08 14:14:34.398917,2025-12-08 14:14:36.232201,0 days 00:00:01.833284,0.5105037991469649,0.08417434340505066,11,30,640,114,2.550035516994634,0.1072819008405734,0.7764150321359178,extensive,final,lgbm,pca_hybrid,True,COMPLETE
157,-0.0016559720935109083,2025-12-08 14:14:36.232201,2025-12-08 14:14:37.845624,0 days 00:00:01.613423,0.5220327298486185,0.00858870474476441,6,54,209,67,2.2662480500520945,2.9211396197517097,0.8120589131675815,extensive,final,lgbm,pca_hybrid,True,COMPLETE
158,-0.0016559720935109083,2025-12-08 14:14:37.846706,2025-12-08 14:14:39.865578,0 days 00:00:02.018872,0.5584499615139724,0.00955179043915648,7,63,1474,96,4.094736167349052,0.4684254631884233,0.5132214556612218,extensive,final,lgbm,pca_hybrid,True,COMPLETE
159,-0.0016559720935109083,2025-12-08 14:14:39.865578,2025-12-08 14:14:42.331111,0 days 00:00:02.465533,0.6996988034465061,0.06004629379242021,10,66,3837,78,2.955677720038341,0.20435318663966456,0.8432188213911159,extensive,final,lgbm,pca_hybrid,True,COMPLETE
160,-0.0016559720935109083,2025-12-08 14:14:42.331111,2025-12-08 14:14:44.150907,0 days 00:00:01.819796,0.6746552748958778,0.04967190012097874,9,69,1227,87,1.5695403542037785,1.1720304708465805,0.6120771371386242,extensive,final,lgbm,pca_hybrid,True,COMPLETE
161,-0.0016559720935109083,2025-12-08 14:14:44.152158,2025-12-08 14:14:46.151011,0 days 00:00:01.998853,0.7369549693274042,0.005387445808714802,8,84,2583,65,4.9837219773145565,0.773607890609007,0.838003394038596,extensive,final,lgbm,pca_hybrid,True,COMPLETE
162,-0.0016559720935109083,2025-12-08 14:14:46.152131,2025-12-08 14:14:47.994420,0 days 00:00:01.842289,0.7224342971611908,0.010547364663798488,8,100,1827,66,1.4479916585356383,0.6495734219976128,0.8546152729522881,extensive,final,lgbm,pca_hybrid,True,COMPLETE
163,-0.0016559720935109083,2025-12-08 14:14:47.995490,2025-12-08 14:14:49.818597,0 days 00:00:01.823107,0.7532546791620236,0.007752018999132679,8,91,2187,64,1.7107071441579047,0.5700756654099867,0.9885174734467018,extensive,final,lgbm,pca_hybrid,True,COMPLETE
164,-0.0016559720935109083,2025-12-08 14:14:49.818597,2025-12-08 14:14:51.684731,0 days 00:00:01.866134,0.7726212799201114,0.01108315646458546,8,93,2370,76,1.584536389432177,0.37243717022537515,0.826604826497795,extensive,final,lgbm,pca_hybrid,True,COMPLETE
165,-0.0016559720935109083,2025-12-08 14:14:51.685132,2025-12-08 14:14:53.369385,0 days 00:00:01.684253,0.761334936695041,0.06918058362629405,3,95,2685,68,1.3180321740919978,0.9071828126599465,0.7204595748759183,extensive,final,lgbm,pca_hybrid,True,COMPLETE
166,-0.0016559720935109083,2025-12-08 14:14:53.369385,2025-12-08 14:14:55.351334,0 days 00:00:01.981949,0.7877316145856603,0.01235049349368992,4,27,2049,108,3.29361793729009,0.46635355516721566,0.5242298291393388,extensive,final,lgbm,pca_hybrid,True,COMPLETE
167,-0.002093438995120526,2025-12-08 14:14:55.351334,2025-12-08 14:14:57.386625,0 days 00:00:02.035291,0.8494727013038036,0.009342434499256314,7,49,1066,84,1.0366317672031173,0.1530475371924773,0.87935131609315,extensive,final,lgbm,pca_hybrid,True,COMPLETE
168,-0.0016559720935109083,2025-12-08 14:14:57.386625,2025-12-08 14:14:59.065589,0 days 00:00:01.678964,0.9211737919058415,0.05386660360203924,12,58,1317,118,1.8497287828079307,0.5469803511571156,0.7432595053475152,extensive,final,lgbm,pca_hybrid,True,COMPLETE
169,-0.0016559720935109083,2025-12-08 14:14:59.065589,2025-12-08 14:15:00.687492,0 days 00:00:01.621903,0.6355662373086407,0.09756815618377909,6,41,338,79,4.6774349826837875,6.625550029718974,0.5650820708838667,extensive,final,lgbm,pca_hybrid,True,COMPLETE
170,-0.003088360338674989,2025-12-08 14:15:00.688030,2025-12-08 14:15:03.085285,0 days 00:00:02.397255,0.6075551728148668,0.006824943409735029,9,80,926,66,0.4099676720676455,0.7333964532477829,0.5886892279735101,extensive,final,lgbm,pca_hybrid,True,COMPLETE
171,-0.0016559720935109083,2025-12-08 14:15:03.085285,2025-12-08 14:15:04.935398,0 days 00:00:01.850113,0.8202759420305332,0.012960455446606987,9,86,2527,70,1.3617450868046967,1.007383597881064,0.6635189261845207,extensive,final,lgbm,pca_hybrid,True,COMPLETE
172,-0.0016559720935109083,2025-12-08 14:15:04.936528,2025-12-08 14:15:06.567792,0 days 00:00:01.631264,0.835784266487857,0.011130288424344197,10,76,716,64,1.484890581481653,1.0493336149081265,0.9811873131327159,extensive,final,lgbm,pca_hybrid,True,COMPLETE
173,-0.0016559720935109083,2025-12-08 14:15:06.568778,2025-12-08 14:15:08.218389,0 days 00:00:01.649611,0.8019053520260078,0.015127793330579115,8,83,1960,67,1.6795776846036166,3.4391937841703464,0.6980766058011635,extensive,final,lgbm,pca_hybrid,True,COMPLETE
174,-0.0016559720935109083,2025-12-08 14:15:08.219270,2025-12-08 14:15:10.119886,0 days 00:00:01.900616,0.8461639324020355,0.012009310856340289,9,89,2128,66,4.534668308350017,0.8707946565037382,0.647397182669764,extensive,final,lgbm,pca_hybrid,True,COMPLETE
175,-0.0016830319706917507,2025-12-08 14:15:10.121074,2025-12-08 14:15:12.284290,0 days 00:00:02.163216,0.8975356423036007,0.08855340278176072,11,52,2696,68,1.2550633177268309,0.6541146228534894,0.6903626660449862,extensive,final,lgbm,pca_hybrid,True,COMPLETE
176,-0.0016559720935109083,2025-12-08 14:15:12.284290,2025-12-08 14:15:14.301588,0 days 00:00:02.017298,0.7513285205774963,0.01658309395040925,5,19,2275,81,2.3816497811551653,1.2966812170425972,0.7093099093719458,extensive,final,lgbm,pca_hybrid,True,COMPLETE
177,-0.0016559720935109083,2025-12-08 14:15:14.302589,2025-12-08 14:15:16.081623,0 days 00:00:01.779034,0.8609114628340645,0.013967267889957594,10,65,1119,128,2.1242398180244706,16.472407002242043,0.753464317442173,extensive,final,lgbm,pca_hybrid,True,COMPLETE
178,-0.0016559720935109083,2025-12-08 14:15:16.081623,2025-12-08 14:15:18.052825,0 days 00:00:01.971202,0.7167446548369226,0.019945725312029778,7,71,2875,65,3.973832269929645,0.13665155179594665,0.8656027736230103,extensive,final,lgbm,pca_hybrid,True,COMPLETE
179,-0.0016559720935109083,2025-12-08 14:15:18.053829,2025-12-08 14:15:20.222232,0 days 00:00:02.168403,0.984479483565522,0.01759465734241551,4,12,3141,73,1.9614917594304646,0.11460106706044534,0.5072116768543667,extensive,final,lgbm,pca_hybrid,True,COMPLETE
180,-0.0016559720935109083,2025-12-08 14:15:20.222232,2025-12-08 14:15:22.091077,0 days 00:00:01.868845,0.9634098674181238,0.01900663758043433,3,97,1687,90,2.6540221818724197,0.3278608866208498,0.6335680030819508,extensive,final,lgbm,pca_hybrid,True,COMPLETE
181,-0.0016559720935109083,2025-12-08 14:15:22.092112,2025-12-08 14:15:24.002546,0 days 00:00:01.910434,0.8106762788471024,0.010073646730070523,11,98,2618,71,2.4354423437854673,0.3152635756925149,0.865526304526649,extensive,final,lgbm,pca_hybrid,True,COMPLETE
182,-0.0016559720935109083,2025-12-08 14:15:24.002546,2025-12-08 14:15:26.017491,0 days 00:00:02.014945,0.7953606017294197,0.04174744409894045,12,96,2445,77,2.1978681741951105,0.7787677900166676,0.7274418591192557,extensive,final,lgbm,pca_hybrid,True,COMPLETE
183,-0.0016559720935109083,2025-12-08 14:15:26.017491,2025-12-08 14:15:27.720066,0 days 00:00:01.702575,0.7657133008942122,0.007391954546981676,10,100,556,124,3.7257168659900044,0.26550188314776507,0.8058685091254253,extensive,final,lgbm,pca_hybrid,True,COMPLETE
184,-0.0016559720935109083,2025-12-08 14:15:27.720066,2025-12-08 14:15:29.688498,0 days 00:00:01.968432,0.8299189674436057,0.007785608577913242,11,61,2754,69,2.3154306323900524,0.40273188450256187,0.85186703798235,extensive,final,lgbm,pca_hybrid,True,COMPLETE
185,-0.0016559720935109083,2025-12-08 14:15:29.689546,2025-12-08 14:15:31.550552,0 days 00:00:01.861006,0.8391331745908284,0.008281577723577035,6,32,2905,72,4.793794806273118,0.44093646746667226,0.5166266244166521,extensive,final,lgbm,pca_hybrid,True,COMPLETE
186,-0.0016559720935109083,2025-12-08 14:15:31.550552,2025-12-08 14:15:34.104043,0 days 00:00:02.553491,0.6571609599559781,0.00907766148878276,12,94,3857,105,2.8533581998898794,12.195951998770392,0.8391746545415372,extensive,final,lgbm,pca_hybrid,True,COMPLETE
