number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
60,-0.1061473528157666,2025-12-08 16:24:57.713924,2025-12-08 16:25:39.616876,0 days 00:00:41.902952,0.8322696035978916,0.015536156622757744,9,3,3273,0.3023476103289966,0.5240083106265098,0.6164228759683743,extensive,final,xgb,pca_block,True,COMPLETE
61,-0.000524169028881305,2025-12-08 16:25:39.616876,2025-12-08 16:25:53.251211,0 days 00:00:13.634335,0.7433190150042923,0.007686300122439629,7,7,2559,0.9167436581668109,0.32761299392948895,0.7076560979463178,extensive,final,xgb,pca_block,True,COMPLETE
62,-0.01633646036078429,2025-12-08 16:25:53.252389,2025-12-08 16:26:11.301285,0 days 00:00:18.048896,0.805718700769324,0.01387491011198953,7,6,2640,0.6404232463365092,0.4056116875793403,0.71905398684226,extensive,final,xgb,pca_block,True,COMPLETE
63,-0.0016140812339792514,2025-12-08 16:26:11.301285,2025-12-08 16:26:21.948944,0 days 00:00:10.647659,0.7735561270589447,0.018887634693488344,8,8,2414,1.6186802242096343,0.24173637274100004,0.6561109978780999,extensive,final,xgb,pca_block,True,COMPLETE
64,-0.0004919984458670404,2025-12-08 16:26:21.948944,2025-12-08 16:26:30.155824,0 days 00:00:08.206880,0.7061521647676022,0.006504695311074277,6,7,1672,1.0426251803309519,0.7628439857904062,0.7850939231756541,extensive,final,xgb,pca_block,True,COMPLETE
65,-0.4701263745057089,2025-12-08 16:26:30.156824,2025-12-08 16:27:08.134096,0 days 00:00:37.977272,0.7376617710242912,0.01173877013017442,8,10,2082,0.01814775152794912,0.35351811739776606,0.6891686789945942,extensive,final,xgb,pca_block,True,COMPLETE
66,-0.001579688931051167,2025-12-08 16:27:08.134550,2025-12-08 16:27:14.620785,0 days 00:00:06.486235,0.8478973402921643,0.008938286924692118,7,5,1508,1.4119903969897523,0.5816931405663639,0.8786190537431469,extensive,final,xgb,pca_block,True,COMPLETE
67,-0.0003480603539804579,2025-12-08 16:27:14.620785,2025-12-08 16:27:24.191072,0 days 00:00:09.570287,0.7618283420360564,0.02728919860575336,8,8,2256,1.204856707528811,0.2817373571337805,0.8401069587653476,extensive,final,xgb,pca_block,True,COMPLETE
68,-0.002670547613387512,2025-12-08 16:27:24.191072,2025-12-08 16:27:33.421707,0 days 00:00:09.230635,0.883174236656463,0.02613908354524507,8,9,1785,0.7866277579978872,0.2121396895596612,0.8352802019138068,extensive,final,xgb,pca_block,True,COMPLETE
69,-0.05333914517456114,2025-12-08 16:27:33.421707,2025-12-08 16:27:47.119165,0 days 00:00:13.697458,0.6872433574859778,0.043521100569196176,9,8,1944,0.49821668840112454,0.13786332867745238,0.8104572490917524,extensive,final,xgb,pca_block,True,COMPLETE
