number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
130,-5.34317577084247,2025-12-08 13:55:40.719410,2025-12-08 13:55:42.403670,0 days 00:00:01.684260,6.25501317333776e-05,0.839187337946485,extensive,final,elastic,pca_block,True,COMPLETE
131,-0.0016559721242364045,2025-12-08 13:55:42.403670,2025-12-08 13:55:44.020868,0 days 00:00:01.617198,0.03852517034983425,0.6769679736009047,extensive,final,elastic,pca_block,True,COMPLETE
132,-0.0016559721242364045,2025-12-08 13:55:44.021876,2025-12-08 13:55:45.770396,0 days 00:00:01.748520,0.07675245493304167,0.7141276701429711,extensive,final,elastic,pca_block,True,COMPLETE
133,-0.0016559721242364045,2025-12-08 13:55:45.770985,2025-12-08 13:55:47.329094,0 days 00:00:01.558109,0.021063618041589925,0.7678701821601425,extensive,final,elastic,pca_block,True,COMPLETE
134,-0.0016559721242364045,2025-12-08 13:55:47.329094,2025-12-08 13:55:48.837217,0 days 00:00:01.508123,0.032602794056917704,0.8752523983655032,extensive,final,elastic,pca_block,True,COMPLETE
135,-0.0016559721242364045,2025-12-08 13:55:48.837590,2025-12-08 13:55:50.326979,0 days 00:00:01.489389,0.01740837079639965,0.26469498336992187,extensive,final,elastic,pca_block,True,COMPLETE
136,-0.0016559721242364045,2025-12-08 13:55:50.326979,2025-12-08 13:55:51.869707,0 days 00:00:01.542728,0.0021487722818528026,0.6595435251190506,extensive,final,elastic,pca_block,True,COMPLETE
137,-0.0016559721242364045,2025-12-08 13:55:51.870742,2025-12-08 13:55:53.352854,0 days 00:00:01.482112,0.06295812076565933,0.36834177006758795,extensive,final,elastic,pca_block,True,COMPLETE
138,-0.0016559721242364045,2025-12-08 13:55:53.352854,2025-12-08 13:55:54.854660,0 days 00:00:01.501806,0.050924139669868966,0.6995983841534613,extensive,final,elastic,pca_block,True,COMPLETE
139,-0.0016559721242364045,2025-12-08 13:55:54.854660,2025-12-08 13:55:56.319921,0 days 00:00:01.465261,0.04152160564730947,0.22446120186617038,extensive,final,elastic,pca_block,True,COMPLETE
140,-98.33406732972884,2025-12-08 13:55:56.321293,2025-12-08 13:55:57.825384,0 days 00:00:01.504091,0.09390835189895126,0.0002785741567191691,extensive,final,elastic,pca_block,True,COMPLETE
141,-0.0016559721242364045,2025-12-08 13:55:57.826388,2025-12-08 13:55:59.256471,0 days 00:00:01.430083,0.0035925244919899095,0.9525180339637943,extensive,final,elastic,pca_block,True,COMPLETE
142,-0.0016559721242364045,2025-12-08 13:55:59.256471,2025-12-08 13:56:01.054560,0 days 00:00:01.798089,0.007893508797897008,0.8987920874945434,extensive,final,elastic,pca_block,True,COMPLETE
143,-0.0016559721242364045,2025-12-08 13:56:01.054560,2025-12-08 13:56:02.540001,0 days 00:00:01.485441,0.006368836424307425,0.9757756573223898,extensive,final,elastic,pca_block,True,COMPLETE
144,-0.0016559721242364045,2025-12-08 13:56:02.540001,2025-12-08 13:56:04.141673,0 days 00:00:01.601672,0.00478939291961092,0.9365915293881782,extensive,final,elastic,pca_block,True,COMPLETE
145,-0.0016559721242364045,2025-12-08 13:56:04.142826,2025-12-08 13:56:05.608175,0 days 00:00:01.465349,0.010342366818427625,0.987213622923676,extensive,final,elastic,pca_block,True,COMPLETE
146,-0.03956889143330692,2025-12-08 13:56:05.609180,2025-12-08 13:56:07.192934,0 days 00:00:01.583754,0.0025800077213203707,0.12442381785824352,extensive,final,elastic,pca_block,True,COMPLETE
147,-0.0016559721242364045,2025-12-08 13:56:07.193973,2025-12-08 13:56:08.707577,0 days 00:00:01.513604,0.003976609809977892,0.9172091284656897,extensive,final,elastic,pca_block,True,COMPLETE
148,-0.0016559721242364045,2025-12-08 13:56:08.707577,2025-12-08 13:56:10.177760,0 days 00:00:01.470183,0.001954721540057659,0.8142629234876236,extensive,final,elastic,pca_block,True,COMPLETE
149,-0.0016559721242364045,2025-12-08 13:56:10.177760,2025-12-08 13:56:11.708112,0 days 00:00:01.530352,0.005004229588111905,0.7837511124546157,extensive,final,elastic,pca_block,True,COMPLETE
150,-0.0016559721242364045,2025-12-08 13:56:11.708454,2025-12-08 13:56:13.109408,0 days 00:00:01.400954,0.003062959408919135,0.7348487193578066,extensive,final,elastic,pca_block,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:56:13.109408,2025-12-08 13:56:14.708948,0 days 00:00:01.599540,0.06722517046294446,0.6316589914248992,extensive,final,elastic,pca_block,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:56:14.708948,2025-12-08 13:56:16.320203,0 days 00:00:01.611255,0.0787320808504579,0.6874455632953307,extensive,final,elastic,pca_block,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:56:16.321383,2025-12-08 13:56:17.823490,0 days 00:00:01.502107,0.027006633723691525,0.7109648441143572,extensive,final,elastic,pca_block,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:56:17.823490,2025-12-08 13:56:19.355612,0 days 00:00:01.532122,0.056163028974474984,0.04054029586535632,extensive,final,elastic,pca_block,True,COMPLETE
155,-0.0016559721242364045,2025-12-08 13:56:19.356166,2025-12-08 13:56:20.856135,0 days 00:00:01.499969,0.037103208199486086,0.752002171256319,extensive,final,elastic,pca_block,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:56:20.856135,2025-12-08 13:56:22.338691,0 days 00:00:01.482556,0.04547624521830642,0.4717409583410221,extensive,final,elastic,pca_block,True,COMPLETE
157,-0.001853260658728632,2025-12-08 13:56:22.339696,2025-12-08 13:56:23.851989,0 days 00:00:01.512293,0.0016332426561236613,0.4219675229723276,extensive,final,elastic,pca_block,True,COMPLETE
158,-0.0016559721242364045,2025-12-08 13:56:23.852992,2025-12-08 13:56:25.370500,0 days 00:00:01.517508,0.0982883564652239,0.6541489320609618,extensive,final,elastic,pca_block,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:56:25.370500,2025-12-08 13:56:26.904149,0 days 00:00:01.533649,0.009295779511628983,0.3125680618184903,extensive,final,elastic,pca_block,True,COMPLETE
160,-0.0016559721242364045,2025-12-08 13:56:26.905150,2025-12-08 13:56:28.387120,0 days 00:00:01.481970,0.015722278133961695,0.9637708340947192,extensive,final,elastic,pca_block,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:56:28.387120,2025-12-08 13:56:29.923324,0 days 00:00:01.536204,0.022566856683827956,0.545466144321077,extensive,final,elastic,pca_block,True,COMPLETE
162,-0.0016559721242364045,2025-12-08 13:56:29.924384,2025-12-08 13:56:31.321662,0 days 00:00:01.397278,0.014901734735169234,0.5074974807655879,extensive,final,elastic,pca_block,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:56:31.321662,2025-12-08 13:56:32.705560,0 days 00:00:01.383898,0.012565301709757575,0.34074328296781015,extensive,final,elastic,pca_block,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:56:32.705560,2025-12-08 13:56:34.110011,0 days 00:00:01.404451,0.01888997397471289,0.6013105816941343,extensive,final,elastic,pca_block,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:56:34.110011,2025-12-08 13:56:35.889030,0 days 00:00:01.779019,0.030086340736352676,0.5270087480053892,extensive,final,elastic,pca_block,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:56:35.890400,2025-12-08 13:56:37.420957,0 days 00:00:01.530557,0.033943435278243506,0.5820021642848558,extensive,final,elastic,pca_block,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:56:37.420957,2025-12-08 13:56:38.874262,0 days 00:00:01.453305,0.002334558147468184,0.6697476428692707,extensive,final,elastic,pca_block,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:56:38.874262,2025-12-08 13:56:40.260862,0 days 00:00:01.386600,0.05492415185854767,0.9965847756926415,extensive,final,elastic,pca_block,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:56:40.260862,2025-12-08 13:56:41.709088,0 days 00:00:01.448226,0.023503376097081176,0.8630705951790006,extensive,final,elastic,pca_block,True,COMPLETE
170,-0.0016559721242364045,2025-12-08 13:56:41.710087,2025-12-08 13:56:43.046140,0 days 00:00:01.336053,0.01023112208561235,0.7239971366882658,extensive,final,elastic,pca_block,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:56:43.046140,2025-12-08 13:56:44.507426,0 days 00:00:01.461286,0.007024997753198519,0.4635263339008461,extensive,final,elastic,pca_block,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:56:44.507426,2025-12-08 13:56:46.042238,0 days 00:00:01.534812,0.004312091389607096,0.38389055124113464,extensive,final,elastic,pca_block,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:56:46.043238,2025-12-08 13:56:47.428993,0 days 00:00:01.385755,0.005962880051991786,0.2922384798172415,extensive,final,elastic,pca_block,True,COMPLETE
174,-0.27267667889482955,2025-12-08 13:56:47.429993,2025-12-08 13:56:49.022038,0 days 00:00:01.592045,0.001183768115874866,0.18700610347231106,extensive,final,elastic,pca_block,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:56:49.022038,2025-12-08 13:56:50.524092,0 days 00:00:01.502054,0.0076524798962172205,0.6210123702431757,extensive,final,elastic,pca_block,True,COMPLETE
176,-0.0016559721242364045,2025-12-08 13:56:50.524092,2025-12-08 13:56:52.024505,0 days 00:00:01.500413,0.0034279926950716525,0.4002857240774271,extensive,final,elastic,pca_block,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:56:52.025429,2025-12-08 13:56:53.439098,0 days 00:00:01.413669,0.005334743980476165,0.2520278602948103,extensive,final,elastic,pca_block,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:56:53.440108,2025-12-08 13:56:54.924744,0 days 00:00:01.484636,0.08325126344730534,0.44058421750912397,extensive,final,elastic,pca_block,True,COMPLETE
179,-0.0016559721242364045,2025-12-08 13:56:54.925744,2025-12-08 13:56:56.325340,0 days 00:00:01.399596,0.0716816757443491,0.5622039931904587,extensive,final,elastic,pca_block,True,COMPLETE
180,-0.0016559721242364045,2025-12-08 13:56:56.325340,2025-12-08 13:56:57.744871,0 days 00:00:01.419531,0.00848631969248482,0.9385393424736796,extensive,final,elastic,pca_block,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:56:57.745918,2025-12-08 13:56:59.032038,0 days 00:00:01.286120,0.06412739914146073,0.6297050317322999,extensive,final,elastic,pca_block,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:56:59.032038,2025-12-08 13:57:00.507907,0 days 00:00:01.475869,0.09802973754563066,0.08952422179059175,extensive,final,elastic,pca_block,True,COMPLETE
183,-0.0016559721242364045,2025-12-08 13:57:00.507907,2025-12-08 13:57:02.009358,0 days 00:00:01.501451,0.04767116831594185,0.67077693633953,extensive,final,elastic,pca_block,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:57:02.009358,2025-12-08 13:57:03.622684,0 days 00:00:01.613326,0.011731664482668774,0.5886350096241938,extensive,final,elastic,pca_block,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:57:03.622684,2025-12-08 13:57:05.057454,0 days 00:00:01.434770,0.08149939771067839,0.647489787920995,extensive,final,elastic,pca_block,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:57:05.058198,2025-12-08 13:57:06.441589,0 days 00:00:01.383391,0.06562472373744416,0.207881436640253,extensive,final,elastic,pca_block,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:57:06.442809,2025-12-08 13:57:07.797084,0 days 00:00:01.354275,0.0028460159855891645,0.6993332279040912,extensive,final,elastic,pca_block,True,COMPLETE
188,-0.0016559721242364045,2025-12-08 13:57:07.797084,2025-12-08 13:57:09.125939,0 days 00:00:01.328855,0.039612253992735096,0.1680590975991338,extensive,final,elastic,pca_block,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:57:09.125939,2025-12-08 13:57:10.540491,0 days 00:00:01.414552,0.004283940763855538,0.8931004015695627,extensive,final,elastic,pca_block,True,COMPLETE
190,-1.673338678617131,2025-12-08 13:57:10.540491,2025-12-08 13:57:12.125267,0 days 00:00:01.584776,0.0020014895594701377,0.05616631866090621,extensive,final,elastic,pca_block,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:57:12.126459,2025-12-08 13:57:13.490291,0 days 00:00:01.363832,0.0534721717182907,0.7635040429746759,extensive,final,elastic,pca_block,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:57:13.491292,2025-12-08 13:57:14.890039,0 days 00:00:01.398747,0.044223614980719625,0.7340845351127634,extensive,final,elastic,pca_block,True,COMPLETE
193,-0.0017498000385759809,2025-12-08 13:57:14.891040,2025-12-08 13:57:16.258870,0 days 00:00:01.367830,0.000945264692778508,0.8332508734821954,extensive,final,elastic,pca_block,True,COMPLETE
194,-0.0016559721242364045,2025-12-08 13:57:16.258870,2025-12-08 13:57:17.627546,0 days 00:00:01.368676,0.075343596131523,0.8139098413568678,extensive,final,elastic,pca_block,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:57:17.628547,2025-12-08 13:57:18.957664,0 days 00:00:01.329117,0.05612454402170865,0.6815932233948669,extensive,final,elastic,pca_block,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:57:18.957664,2025-12-08 13:57:20.710394,0 days 00:00:01.752730,0.028265920414331812,0.7958305584464898,extensive,final,elastic,pca_block,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:57:20.711394,2025-12-08 13:57:22.343935,0 days 00:00:01.632541,0.03557574434584913,0.778003964240229,extensive,final,elastic,pca_block,True,COMPLETE
198,-0.0016559721242364045,2025-12-08 13:57:22.343935,2025-12-08 13:57:23.909338,0 days 00:00:01.565403,0.0015815158069817704,0.7486166208768498,extensive,final,elastic,pca_block,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:57:23.909338,2025-12-08 13:57:25.431042,0 days 00:00:01.521704,0.019758073630287025,0.7187946148324059,extensive,final,elastic,pca_block,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:57:25.431042,2025-12-08 13:57:26.976150,0 days 00:00:01.545108,0.08573122989351374,0.1290392326253778,extensive,final,elastic,pca_block,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:57:26.977346,2025-12-08 13:57:28.457769,0 days 00:00:01.480423,0.002578033204693465,0.9130377597258488,extensive,final,elastic,pca_block,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:57:28.457769,2025-12-08 13:57:29.941778,0 days 00:00:01.484009,0.001824704937444866,0.8526192872703121,extensive,final,elastic,pca_block,True,COMPLETE
203,-0.0016559721242364045,2025-12-08 13:57:29.942778,2025-12-08 13:57:31.421478,0 days 00:00:01.478700,0.001404002411586339,0.8748271096158571,extensive,final,elastic,pca_block,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:57:31.422481,2025-12-08 13:57:32.859079,0 days 00:00:01.436598,0.09962237818471963,0.9673122972571966,extensive,final,elastic,pca_block,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:57:32.859079,2025-12-08 13:57:34.344620,0 days 00:00:01.485541,0.002298566493349221,0.6104190985452655,extensive,final,elastic,pca_block,True,COMPLETE
206,-0.0016559721242364045,2025-12-08 13:57:34.344620,2025-12-08 13:57:35.795478,0 days 00:00:01.450858,0.06473186779215286,0.11004990769926475,extensive,final,elastic,pca_block,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:57:35.796479,2025-12-08 13:57:37.261038,0 days 00:00:01.464559,0.014116077336553548,0.23775286792097639,extensive,final,elastic,pca_block,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:57:37.262276,2025-12-08 13:57:38.826622,0 days 00:00:01.564346,0.010597069837291103,0.4961141931635923,extensive,final,elastic,pca_block,True,COMPLETE
209,-0.0016559721242364045,2025-12-08 13:57:38.827037,2025-12-08 13:57:40.261227,0 days 00:00:01.434190,0.0033901697875210134,0.31511109224272627,extensive,final,elastic,pca_block,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:57:40.261227,2025-12-08 13:57:42.078023,0 days 00:00:01.816796,0.005938680423899275,0.14799725790617085,extensive,final,elastic,pca_block,True,COMPLETE
211,-0.0017719905927823614,2025-12-08 13:57:42.079024,2025-12-08 13:57:43.643937,0 days 00:00:01.564913,0.0006976976740799859,0.839253155476724,extensive,final,elastic,pca_block,True,COMPLETE
212,-0.0016559721242364045,2025-12-08 13:57:43.644943,2025-12-08 13:57:45.179893,0 days 00:00:01.534950,0.0012258175798788712,0.7888387382358162,extensive,final,elastic,pca_block,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:57:45.180985,2025-12-08 13:57:46.713519,0 days 00:00:01.532534,0.0017263542866106012,0.8192801350852934,extensive,final,elastic,pca_block,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:57:46.713519,2025-12-08 13:57:48.261051,0 days 00:00:01.547532,0.04924754907167096,0.8037052132465099,extensive,final,elastic,pca_block,True,COMPLETE
215,-5.610987032174733,2025-12-08 13:57:48.261051,2025-12-08 13:57:49.861377,0 days 00:00:01.600326,0.0022055762141493253,0.020885805295215436,extensive,final,elastic,pca_block,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:57:49.861377,2025-12-08 13:57:51.344588,0 days 00:00:01.483211,0.0029662636653484905,0.35626072060869396,extensive,final,elastic,pca_block,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:57:51.344588,2025-12-08 13:57:52.795556,0 days 00:00:01.450968,0.0013738689553150713,0.8778366986845285,extensive,final,elastic,pca_block,True,COMPLETE
218,-0.0016559721242364045,2025-12-08 13:57:52.795556,2025-12-08 13:57:54.294731,0 days 00:00:01.499175,0.008239523799598136,0.6423954132359946,extensive,final,elastic,pca_block,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:57:54.295755,2025-12-08 13:57:55.781118,0 days 00:00:01.485363,0.06798620276829984,0.7040699341146132,extensive,final,elastic,pca_block,True,COMPLETE
220,-0.0016879961004347226,2025-12-08 13:57:55.781118,2025-12-08 13:57:57.332536,0 days 00:00:01.551418,0.0008789956426234705,0.9531804469096845,extensive,final,elastic,pca_block,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:57:57.332536,2025-12-08 13:57:58.911216,0 days 00:00:01.578680,0.001852482550851291,0.9264230006923108,extensive,final,elastic,pca_block,True,COMPLETE
222,-0.0016559721242364045,2025-12-08 13:57:58.912375,2025-12-08 13:58:00.361939,0 days 00:00:01.449564,0.0010840685071886662,0.987070008754722,extensive,final,elastic,pca_block,True,COMPLETE
223,-0.0016559721242364045,2025-12-08 13:58:00.362320,2025-12-08 13:58:02.245277,0 days 00:00:01.882957,0.0015545974052682012,0.9760510022314409,extensive,final,elastic,pca_block,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:58:02.246306,2025-12-08 13:58:03.866660,0 days 00:00:01.620354,0.003899753113796435,0.8581769291353687,extensive,final,elastic,pca_block,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:58:03.866660,2025-12-08 13:58:05.311662,0 days 00:00:01.445002,0.0025196244481500833,0.9503087082687537,extensive,final,elastic,pca_block,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:58:05.311662,2025-12-08 13:58:06.895120,0 days 00:00:01.583458,0.04217721784131584,0.8289558928924158,extensive,final,elastic,pca_block,True,COMPLETE
227,-0.0016559721242364045,2025-12-08 13:58:06.895421,2025-12-08 13:58:08.444216,0 days 00:00:01.548795,0.016905496774383064,0.9968634061280937,extensive,final,elastic,pca_block,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:58:08.444216,2025-12-08 13:58:09.996679,0 days 00:00:01.552463,0.03236827985682171,0.898379063864317,extensive,final,elastic,pca_block,True,COMPLETE
229,-0.0016559721242364045,2025-12-08 13:58:09.996679,2025-12-08 13:58:11.495301,0 days 00:00:01.498622,0.07879379552999827,0.2748300305382233,extensive,final,elastic,pca_block,True,COMPLETE
230,-0.17969924065614853,2025-12-08 13:58:11.495301,2025-12-08 13:58:13.115096,0 days 00:00:01.619795,0.0004965125702242642,0.5797496164078538,extensive,final,elastic,pca_block,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:58:13.115096,2025-12-08 13:58:14.613790,0 days 00:00:01.498694,0.02358109981120923,0.8493805494702009,extensive,final,elastic,pca_block,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:58:14.613790,2025-12-08 13:58:16.096649,0 days 00:00:01.482859,0.012732643980969951,0.9097919579378033,extensive,final,elastic,pca_block,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:58:16.096649,2025-12-08 13:58:17.596853,0 days 00:00:01.500204,0.019963552003435903,0.8761452313311505,extensive,final,elastic,pca_block,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:58:17.596853,2025-12-08 13:58:19.132305,0 days 00:00:01.535452,0.02570596129902136,0.6653434726222281,extensive,final,elastic,pca_block,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:58:19.132305,2025-12-08 13:58:20.631853,0 days 00:00:01.499548,0.054352958398795094,0.82475927732664,extensive,final,elastic,pca_block,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:58:20.631853,2025-12-08 13:58:22.029247,0 days 00:00:01.397394,0.002084590608745954,0.9703407074810764,extensive,final,elastic,pca_block,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:58:22.029247,2025-12-08 13:58:23.616095,0 days 00:00:01.586848,0.015600183966957223,0.9319842902278959,extensive,final,elastic,pca_block,True,COMPLETE
238,-0.0016676490782584856,2025-12-08 13:58:23.616095,2025-12-08 13:58:25.411407,0 days 00:00:01.795312,0.0012446329522418729,0.6889320607037973,extensive,final,elastic,pca_block,True,COMPLETE
239,-0.0016559721242364045,2025-12-08 13:58:25.412790,2025-12-08 13:58:27.181589,0 days 00:00:01.768799,0.0846501833687814,0.6183751231132514,extensive,final,elastic,pca_block,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:58:27.182594,2025-12-08 13:58:28.584447,0 days 00:00:01.401853,0.010469442152926703,0.5444207321633336,extensive,final,elastic,pca_block,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:58:28.585447,2025-12-08 13:58:30.033006,0 days 00:00:01.447559,0.006676637197216032,0.8876721135107599,extensive,final,elastic,pca_block,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:58:30.034007,2025-12-08 13:58:31.529785,0 days 00:00:01.495778,0.005230595104907094,0.9475284542545698,extensive,final,elastic,pca_block,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:58:31.530954,2025-12-08 13:58:32.997622,0 days 00:00:01.466668,0.00900324587690207,0.9211146012851474,extensive,final,elastic,pca_block,True,COMPLETE
244,-6854.83444311398,2025-12-08 13:58:32.997622,2025-12-08 13:58:34.481271,0 days 00:00:01.483649,2.906980818527163e-05,0.8052767853390402,extensive,final,elastic,pca_block,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:58:34.481271,2025-12-08 13:58:35.930987,0 days 00:00:01.449716,0.006588149988723087,0.4062118390216189,extensive,final,elastic,pca_block,True,COMPLETE
246,-0.0016559721242364045,2025-12-08 13:58:35.932060,2025-12-08 13:58:37.446786,0 days 00:00:01.514726,0.004273977031515733,0.727424736878345,extensive,final,elastic,pca_block,True,COMPLETE
247,-0.0016559721242364045,2025-12-08 13:58:37.446786,2025-12-08 13:58:38.927560,0 days 00:00:01.480774,0.03758165712724741,0.8610373547970857,extensive,final,elastic,pca_block,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:58:38.928799,2025-12-08 13:58:40.411826,0 days 00:00:01.483027,0.0015803886094109309,0.8965477800487842,extensive,final,elastic,pca_block,True,COMPLETE
249,-0.0016559721242364045,2025-12-08 13:58:40.412826,2025-12-08 13:58:41.862463,0 days 00:00:01.449637,0.06227771947727247,0.08550394036301195,extensive,final,elastic,pca_block,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:58:41.863464,2025-12-08 13:58:43.414200,0 days 00:00:01.550736,0.005262504749687455,0.5162556116662864,extensive,final,elastic,pca_block,True,COMPLETE
251,-0.0016559721242364045,2025-12-08 13:58:43.414200,2025-12-08 13:58:44.864677,0 days 00:00:01.450477,0.002992485721785443,0.7575371693976413,extensive,final,elastic,pca_block,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:58:44.864677,2025-12-08 13:58:46.317154,0 days 00:00:01.452477,0.007817403836640223,0.6001579606521825,extensive,final,elastic,pca_block,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:58:46.317154,2025-12-08 13:58:47.663592,0 days 00:00:01.346438,0.031497122315692544,0.8411180932137641,extensive,final,elastic,pca_block,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:58:47.664260,2025-12-08 13:58:48.982520,0 days 00:00:01.318260,0.002020859927597459,0.9711193652956028,extensive,final,elastic,pca_block,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:58:48.982520,2025-12-08 13:58:50.750254,0 days 00:00:01.767734,0.04498876890324699,0.7720486992878387,extensive,final,elastic,pca_block,True,COMPLETE
256,-0.0016559721242364045,2025-12-08 13:58:50.751308,2025-12-08 13:58:52.349110,0 days 00:00:01.597802,0.08749069459933013,0.6503148893571871,extensive,final,elastic,pca_block,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:58:52.349110,2025-12-08 13:58:53.831148,0 days 00:00:01.482038,0.06994990992362773,0.93583146184453,extensive,final,elastic,pca_block,True,COMPLETE
258,-0.0016559721242364045,2025-12-08 13:58:53.831148,2025-12-08 13:58:55.363766,0 days 00:00:01.532618,0.09976796300511034,0.4751963763611103,extensive,final,elastic,pca_block,True,COMPLETE
259,-0.0017463132694504797,2025-12-08 13:58:55.364420,2025-12-08 13:58:56.997880,0 days 00:00:01.633460,0.0035906318588211127,0.22001367883060868,extensive,final,elastic,pca_block,True,COMPLETE
260,-0.0017141853512858685,2025-12-08 13:58:56.997880,2025-12-08 13:58:58.464651,0 days 00:00:01.466771,0.0025233748059221967,0.3230072628534869,extensive,final,elastic,pca_block,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:58:58.464651,2025-12-08 13:58:59.914914,0 days 00:00:01.450263,0.018072030994878422,0.902737528012092,extensive,final,elastic,pca_block,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:58:59.915918,2025-12-08 13:59:01.448512,0 days 00:00:01.532594,0.021980767931979228,0.6926921020383937,extensive,final,elastic,pca_block,True,COMPLETE
263,-0.0016559721242364045,2025-12-08 13:59:01.449544,2025-12-08 13:59:02.947984,0 days 00:00:01.498440,0.01214406216121287,0.18474103362509325,extensive,final,elastic,pca_block,True,COMPLETE
264,-0.0018578483592599504,2025-12-08 13:59:02.948772,2025-12-08 13:59:04.481707,0 days 00:00:01.532935,0.0010628712803922218,0.6318889206868264,extensive,final,elastic,pca_block,True,COMPLETE
265,-0.0016559721242364045,2025-12-08 13:59:04.482719,2025-12-08 13:59:06.048727,0 days 00:00:01.566008,0.054177106972094026,0.566005368999119,extensive,final,elastic,pca_block,True,COMPLETE
266,-0.0016559721242364045,2025-12-08 13:59:06.048727,2025-12-08 13:59:07.565752,0 days 00:00:01.517025,0.001452039668817359,0.7892238709714929,extensive,final,elastic,pca_block,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:59:07.566860,2025-12-08 13:59:09.015765,0 days 00:00:01.448905,0.029292773952250908,0.9542148013712991,extensive,final,elastic,pca_block,True,COMPLETE
268,-0.2142982375061734,2025-12-08 13:59:09.015765,2025-12-08 13:59:10.815363,0 days 00:00:01.799598,0.004820493350912038,0.05390757703724344,extensive,final,elastic,pca_block,True,COMPLETE
