number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
58,-0.0016559720935109083,2025-12-08 14:01:59.142032,2025-12-08 14:02:00.907109,0 days 00:00:01.765077,0.7411141583209075,0.008113676762257657,11,44,571,102,1.7047254460904302,0.6834245772071024,0.8020306766964462,extensive,final,lgbm,pca_only,True,COMPLETE
59,-0.0016559720935109083,2025-12-08 14:02:00.908113,2025-12-08 14:02:02.875159,0 days 00:00:01.967046,0.9112481946940295,0.03374989537249822,3,17,3467,126,4.250167526934378,0.10936029932288487,0.9999396106957434,extensive,final,lgbm,pca_only,True,COMPLETE
60,-0.0016559720935109083,2025-12-08 14:02:02.876122,2025-12-08 14:02:04.694016,0 days 00:00:01.817894,0.6162726617206118,0.010533429375082958,6,29,2608,72,4.78596949688102,0.17659051591118663,0.700863351358947,extensive,final,lgbm,pca_only,True,COMPLETE
61,-0.0016559720935109083,2025-12-08 14:02:04.695021,2025-12-08 14:02:06.539689,0 days 00:00:01.844668,0.6552891424851393,0.005822242617262655,3,40,2082,91,4.675291362241618,0.3643846041278922,0.9607838071123985,extensive,final,lgbm,pca_only,True,COMPLETE
62,-0.0016559720935109083,2025-12-08 14:02:06.540690,2025-12-08 14:02:08.357861,0 days 00:00:01.817171,0.6989657610004606,0.007293587621244715,3,32,3727,79,4.936435714414025,0.8474343454520396,0.918542173978711,extensive,final,lgbm,pca_only,True,COMPLETE
63,-0.0016559720935109083,2025-12-08 14:02:08.358367,2025-12-08 14:02:10.559234,0 days 00:00:02.200867,0.5707785286575912,0.008841395389202701,4,22,2404,86,4.102912792995363,0.525570096738954,0.6277384179170954,extensive,final,lgbm,pca_only,True,COMPLETE
64,-0.0016559720935109083,2025-12-08 14:02:10.559704,2025-12-08 14:02:12.441370,0 days 00:00:01.881666,0.7836831109975112,0.006520446978180969,4,48,2807,77,4.4551326411525904,7.259497863221717,0.5993104468112239,extensive,final,lgbm,pca_only,True,COMPLETE
65,-0.0016559720935109083,2025-12-08 14:02:12.442201,2025-12-08 14:02:14.292339,0 days 00:00:01.850138,0.5175363052728149,0.04996594741611813,5,100,2277,83,4.654516250051021,0.3064694127307536,0.8899746815824984,extensive,final,lgbm,pca_only,True,COMPLETE
66,-0.0016559720935109083,2025-12-08 14:02:14.292845,2025-12-08 14:02:16.009130,0 days 00:00:01.716285,0.9965534175997983,0.040979054393351214,8,54,1017,122,4.99973680767261,2.9011912863122298,0.5511903598391499,extensive,final,lgbm,pca_only,True,COMPLETE
67,-0.0016559720935109083,2025-12-08 14:02:16.009130,2025-12-08 14:02:17.910363,0 days 00:00:01.901233,0.5519728047527963,0.09114186022355847,4,37,2047,88,1.918723028284514,4.635579911610113,0.9383329332549124,extensive,final,lgbm,pca_only,True,COMPLETE
68,-0.0023093448576139153,2025-12-08 14:02:17.910363,2025-12-08 14:02:19.745778,0 days 00:00:01.835415,0.6017583266729536,0.07329107383669192,5,42,1517,108,0.9585345539880292,0.2377346483667664,0.7514985828247848,extensive,final,lgbm,pca_only,True,COMPLETE
69,-0.0016559720935109083,2025-12-08 14:02:19.745778,2025-12-08 14:02:21.410346,0 days 00:00:01.664568,0.82902068157687,0.027521305343567923,3,65,477,114,1.5708884375645304,0.19985710145748997,0.8257459438644797,extensive,final,lgbm,pca_only,True,COMPLETE
70,-0.003300563009214663,2025-12-08 14:02:21.410346,2025-12-08 14:02:23.506724,0 days 00:00:02.096378,0.6866462671186877,0.018977931391369985,10,84,3614,118,0.5599449800977789,17.58152351953664,0.9621108147042361,extensive,final,lgbm,pca_only,True,COMPLETE
71,-0.0016559720935109083,2025-12-08 14:02:23.506724,2025-12-08 14:02:25.326376,0 days 00:00:01.819652,0.7572257709885355,0.006192197923839577,3,59,1385,128,2.55925303307239,12.436770106460912,0.8716339104628182,extensive,final,lgbm,pca_only,True,COMPLETE
72,-0.0016559720935109083,2025-12-08 14:02:25.327099,2025-12-08 14:02:27.298616,0 days 00:00:01.971517,0.9758348312307339,0.005092140697645517,4,47,3152,121,2.335091451858646,14.766798668156955,0.5634123465624429,extensive,final,lgbm,pca_only,True,COMPLETE
73,-0.0016559720935109083,2025-12-08 14:02:27.298616,2025-12-08 14:02:29.096179,0 days 00:00:01.797563,0.8916986381962924,0.007378903095108754,9,35,2531,124,3.065001110637255,19.86233226122816,0.7839839280970882,extensive,final,lgbm,pca_only,True,COMPLETE
74,-0.0016559720935109083,2025-12-08 14:02:29.097179,2025-12-08 14:02:30.727249,0 days 00:00:01.630070,0.8732711141289333,0.00552159391310666,3,24,692,112,2.1683139676803735,10.656020991432344,0.5037682098591939,extensive,final,lgbm,pca_only,True,COMPLETE
75,-0.0016559720935109083,2025-12-08 14:02:30.727249,2025-12-08 14:02:32.794474,0 days 00:00:02.067225,0.8473874293581287,0.05884762562345949,7,32,1226,80,2.702615157747998,14.408091050976873,0.9075829199425478,extensive,final,lgbm,pca_only,True,COMPLETE
76,-0.0016559720935109083,2025-12-08 14:02:32.794474,2025-12-08 14:02:34.611072,0 days 00:00:01.816598,0.8093838424455515,0.014531827575676507,6,10,2924,94,2.0383991032937407,0.12762822262059345,0.9291920068328027,extensive,final,lgbm,pca_only,True,COMPLETE
77,-0.0016559720935109083,2025-12-08 14:02:34.612076,2025-12-08 14:02:36.441281,0 days 00:00:01.829205,0.9341555100958517,0.0056141746332834435,3,42,1980,97,2.8817841990055535,0.6046037130598246,0.8158016584166013,extensive,final,lgbm,pca_only,True,COMPLETE
78,-0.0016559720935109083,2025-12-08 14:02:36.442784,2025-12-08 14:02:38.561096,0 days 00:00:02.118312,0.5160488112553577,0.00942379347639072,5,50,3385,123,3.391619713825039,3.870047906169408,0.977119786465262,extensive,final,lgbm,pca_only,True,COMPLETE
79,-0.0016559720935109083,2025-12-08 14:02:38.561096,2025-12-08 14:02:40.613822,0 days 00:00:02.052726,0.7341778912256876,0.00796027149855988,4,88,3847,119,1.2609367415417456,1.0175186933675033,0.6906442947083699,extensive,final,lgbm,pca_only,True,COMPLETE
80,-0.7009925657051248,2025-12-08 14:02:40.614826,2025-12-08 14:02:44.182085,0 days 00:00:03.567259,0.7222911943786537,0.04681491397493405,4,40,2228,116,0.031040078487654776,1.2842245277752014,0.7195885844204728,extensive,final,lgbm,pca_only,True,COMPLETE
81,-0.0016559720935109083,2025-12-08 14:02:44.183088,2025-12-08 14:02:46.017162,0 days 00:00:01.834074,0.6575576130796558,0.034886912151496585,3,30,1595,126,4.497797408035234,17.73210812769149,0.6769308558138748,extensive,final,lgbm,pca_only,True,COMPLETE
82,-0.0016559720935109083,2025-12-08 14:02:46.017162,2025-12-08 14:02:47.778686,0 days 00:00:01.761524,0.6294970408032802,0.03149240517153126,4,38,1668,101,4.736245982304552,12.391318638890374,0.6522614577836129,extensive,final,lgbm,pca_only,True,COMPLETE
83,-0.0016559720935109083,2025-12-08 14:02:47.779686,2025-12-08 14:02:49.599433,0 days 00:00:01.819747,0.678361320536879,0.05230870779633724,5,18,1898,109,4.1772501949561835,19.53494200241242,0.7558251239655877,extensive,final,lgbm,pca_only,True,COMPLETE
84,-0.0016559720935109083,2025-12-08 14:02:49.600491,2025-12-08 14:02:51.244957,0 days 00:00:01.644466,0.6394607291452122,0.038163792011264616,3,28,2143,104,3.897521777496541,10.265281245324122,0.7104030579835594,extensive,final,lgbm,pca_only,True,COMPLETE
85,-0.0016559720935109083,2025-12-08 14:02:51.244957,2025-12-08 14:02:53.427962,0 days 00:00:02.183005,0.7906355540511526,0.04204326703748257,4,32,1106,114,4.380632859882537,16.164491487601456,0.6670400902118574,extensive,final,lgbm,pca_only,True,COMPLETE
86,-0.0016559720935109083,2025-12-08 14:02:53.427962,2025-12-08 14:02:55.563515,0 days 00:00:02.135553,0.7583227422178982,0.0066291657860384975,5,91,2709,76,4.618345311126341,6.33136270138777,0.7329649713597517,extensive,final,lgbm,pca_only,True,COMPLETE
87,-0.0016559720935109083,2025-12-08 14:02:55.564519,2025-12-08 14:02:57.377217,0 days 00:00:01.812698,0.9084635483720725,0.028180496202544127,6,13,2344,99,4.86197311383035,0.4584211919140931,0.8412905351023676,extensive,final,lgbm,pca_only,True,COMPLETE
88,-0.0016559720935109083,2025-12-08 14:02:57.378487,2025-12-08 14:02:59.231437,0 days 00:00:01.852950,0.5829824665349174,0.06469591971191017,3,54,3058,118,1.7914396524990506,8.5492704972448,0.9869423857613534,extensive,final,lgbm,pca_only,True,COMPLETE
89,-0.0016559720935109083,2025-12-08 14:02:59.232443,2025-12-08 14:03:01.083192,0 days 00:00:01.850749,0.7098884028994307,0.02269659320518512,5,44,1765,119,3.24450868242055,0.7913738014595489,0.6056273109894983,extensive,final,lgbm,pca_only,True,COMPLETE
90,-0.0016559720935109083,2025-12-08 14:03:01.084310,2025-12-08 14:03:02.861533,0 days 00:00:01.777223,0.5573907380473422,0.07463890587124647,11,24,785,111,3.762344608928271,2.008544866185734,0.7765940985930497,extensive,final,lgbm,pca_only,True,COMPLETE
91,-0.0016559720935109083,2025-12-08 14:03:02.861533,2025-12-08 14:03:04.734142,0 days 00:00:01.872609,0.8256105661641824,0.08715159347289578,6,95,2472,87,2.2908872373456566,13.700368210191149,0.806880536890294,extensive,final,lgbm,pca_only,True,COMPLETE
92,-0.0016559720935109083,2025-12-08 14:03:04.734142,2025-12-08 14:03:06.599332,0 days 00:00:01.865190,0.7995482777608096,0.055328901143958775,6,58,2643,84,3.49568582539776,3.196003175856814,0.7899157879494528,extensive,final,lgbm,pca_only,True,COMPLETE
93,-0.0016559720935109083,2025-12-08 14:03:06.599332,2025-12-08 14:03:08.461400,0 days 00:00:01.862068,0.8479323866017194,0.07849722890254522,7,49,3222,94,2.8791514542888055,5.210597761552325,0.8663818602125468,extensive,final,lgbm,pca_only,True,COMPLETE
94,-0.0016559720935109083,2025-12-08 14:03:08.461914,2025-12-08 14:03:10.280182,0 days 00:00:01.818268,0.8091158673759475,0.06700418037212172,5,85,2957,91,3.936707867413327,2.4834985598170958,0.7412696823883812,extensive,final,lgbm,pca_only,True,COMPLETE
95,-0.0016559720935109083,2025-12-08 14:03:10.280182,2025-12-08 14:03:11.979024,0 days 00:00:01.698842,0.7779652441469542,0.05937920090598479,4,52,2871,79,3.298104989075295,16.75448113465018,0.8964561852081431,extensive,final,lgbm,pca_only,True,COMPLETE
96,-0.0016559720935109083,2025-12-08 14:03:11.979361,2025-12-08 14:03:14.165380,0 days 00:00:02.186019,0.8737746368428133,0.04455406708865405,3,42,2576,88,3.044080832105422,1.785315005571202,0.6391472587457627,extensive,final,lgbm,pca_only,True,COMPLETE
97,-0.0016559720935109083,2025-12-08 14:03:14.165380,2025-12-08 14:03:16.001449,0 days 00:00:01.836069,0.6225020306353514,0.006283135022483133,6,37,1972,82,1.5152744546424886,1.4308956147778227,0.8249271215412451,extensive,final,lgbm,pca_only,True,COMPLETE
