number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
147,-2352.975277617805,2025-12-08 13:04:41.809164,2025-12-08 13:04:43.842531,0 days 00:00:02.033367,277.2252340813538,extensive,final,ridge,pca_block,True,COMPLETE
148,-8.653161763568505,2025-12-08 13:04:43.842531,2025-12-08 13:04:46.459498,0 days 00:00:02.616967,746.6497295970124,extensive,final,ridge,pca_block,True,COMPLETE
149,-92.66088297548326,2025-12-08 13:04:46.461535,2025-12-08 13:04:48.959236,0 days 00:00:02.497701,972.4751022900035,extensive,final,ridge,pca_block,True,COMPLETE
150,-612.8133856778239,2025-12-08 13:04:48.959236,2025-12-08 13:04:50.869838,0 days 00:00:01.910602,426.3187920471273,extensive,final,ridge,pca_block,True,COMPLETE
151,-8.563312485185676,2025-12-08 13:04:50.869838,2025-12-08 13:04:53.359737,0 days 00:00:02.489899,733.6394405272308,extensive,final,ridge,pca_block,True,COMPLETE
152,-122.92603389933718,2025-12-08 13:04:53.361744,2025-12-08 13:04:55.893246,0 days 00:00:02.531502,569.0480209036891,extensive,final,ridge,pca_block,True,COMPLETE
153,-8.572346875897832,2025-12-08 13:04:55.895258,2025-12-08 13:04:58.343274,0 days 00:00:02.448016,744.2839040086708,extensive,final,ridge,pca_block,True,COMPLETE
154,-8.664205050709812,2025-12-08 13:04:58.345284,2025-12-08 13:05:00.326389,0 days 00:00:01.981105,746.9687952930849,extensive,final,ridge,pca_block,True,COMPLETE
155,-107.26714216584348,2025-12-08 13:05:00.326389,2025-12-08 13:05:02.547503,0 days 00:00:02.221114,998.4389275202489,extensive,final,ridge,pca_block,True,COMPLETE
156,-935.8866910185753,2025-12-08 13:05:02.549576,2025-12-08 13:05:05.148656,0 days 00:00:02.599080,381.281115546896,extensive,final,ridge,pca_block,True,COMPLETE
157,-85509.35418151286,2025-12-08 13:05:05.148656,2025-12-08 13:05:07.581562,0 days 00:00:02.432906,0.37781474435874357,extensive,final,ridge,pca_block,True,COMPLETE
158,-5979.636148390074,2025-12-08 13:05:07.582415,2025-12-08 13:05:09.827118,0 days 00:00:02.244703,172.22290111690515,extensive,final,ridge,pca_block,True,COMPLETE
159,-92.459591830625,2025-12-08 13:05:09.827118,2025-12-08 13:05:11.732369,0 days 00:00:01.905251,589.2115185700583,extensive,final,ridge,pca_block,True,COMPLETE
160,-2422.9414557095865,2025-12-08 13:05:11.732369,2025-12-08 13:05:14.132503,0 days 00:00:02.400134,273.81471142134495,extensive,final,ridge,pca_block,True,COMPLETE
161,-8.968826733269067,2025-12-08 13:05:14.135031,2025-12-08 13:05:16.583789,0 days 00:00:02.448758,752.5753643381948,extensive,final,ridge,pca_block,True,COMPLETE
162,-19.95749785167482,2025-12-08 13:05:16.583789,2025-12-08 13:05:18.394708,0 days 00:00:01.810919,676.6690158925743,extensive,final,ridge,pca_block,True,COMPLETE
163,-438.0630756547237,2025-12-08 13:05:18.394708,2025-12-08 13:05:21.116987,0 days 00:00:02.722279,460.0817436442825,extensive,final,ridge,pca_block,True,COMPLETE
164,-10.813793938352127,2025-12-08 13:05:21.118772,2025-12-08 13:05:23.795131,0 days 00:00:02.676359,769.9878636889393,extensive,final,ridge,pca_block,True,COMPLETE
165,-348.73162456792085,2025-12-08 13:05:23.797142,2025-12-08 13:05:26.047828,0 days 00:00:02.250686,481.9210608825577,extensive,final,ridge,pca_block,True,COMPLETE
166,-18.903058132840215,2025-12-08 13:05:26.047828,2025-12-08 13:05:28.461603,0 days 00:00:02.413775,807.8800580173571,extensive,final,ridge,pca_block,True,COMPLETE
167,-55540.606086934065,2025-12-08 13:05:28.461603,2025-12-08 13:05:31.084989,0 days 00:00:02.623386,8.56836980052256,extensive,final,ridge,pca_block,True,COMPLETE
168,-1342.7261274052432,2025-12-08 13:05:31.084989,2025-12-08 13:05:33.567479,0 days 00:00:02.482490,341.230855064778,extensive,final,ridge,pca_block,True,COMPLETE
169,-38.71737187179921,2025-12-08 13:05:33.568057,2025-12-08 13:05:35.929113,0 days 00:00:02.361056,642.3584408425988,extensive,final,ridge,pca_block,True,COMPLETE
170,-105.3093091882953,2025-12-08 13:05:35.929113,2025-12-08 13:05:37.795632,0 days 00:00:01.866519,994.9829767315136,extensive,final,ridge,pca_block,True,COMPLETE
171,-8.909797402443363,2025-12-08 13:05:37.797138,2025-12-08 13:05:40.196260,0 days 00:00:02.399122,726.2086546228752,extensive,final,ridge,pca_block,True,COMPLETE
172,-154.9989290389824,2025-12-08 13:05:40.197406,2025-12-08 13:05:42.862541,0 days 00:00:02.665135,551.5062544386603,extensive,final,ridge,pca_block,True,COMPLETE
173,-8.52793434020772,2025-12-08 13:05:42.864558,2025-12-08 13:05:45.405201,0 days 00:00:02.540643,742.3549311848215,extensive,final,ridge,pca_block,True,COMPLETE
174,-779.4991194250543,2025-12-08 13:05:45.407457,2025-12-08 13:05:47.629066,0 days 00:00:02.221609,401.0334886937439,extensive,final,ridge,pca_block,True,COMPLETE
175,-101.52407971922122,2025-12-08 13:05:47.630225,2025-12-08 13:05:49.556880,0 days 00:00:01.926655,988.308823516222,extensive,final,ridge,pca_block,True,COMPLETE
176,-114.08938680053764,2025-12-08 13:05:49.556880,2025-12-08 13:05:51.906790,0 days 00:00:02.349910,574.4896816661625,extensive,final,ridge,pca_block,True,COMPLETE
177,-10.390355319761653,2025-12-08 13:05:51.908866,2025-12-08 13:05:54.294160,0 days 00:00:02.385294,712.372284345119,extensive,final,ridge,pca_block,True,COMPLETE
178,-79356.61576220587,2025-12-08 13:05:54.296174,2025-12-08 13:05:56.714101,0 days 00:00:02.417927,1.3618767927254796,extensive,final,ridge,pca_block,True,COMPLETE
179,-1748.9686026286893,2025-12-08 13:05:56.715103,2025-12-08 13:05:58.970032,0 days 00:00:02.254929,311.24066291816774,extensive,final,ridge,pca_block,True,COMPLETE
180,-439.09175850011866,2025-12-08 13:05:58.972125,2025-12-08 13:06:00.716751,0 days 00:00:01.744626,459.88314039668927,extensive,final,ridge,pca_block,True,COMPLETE
181,-9.308032145182004,2025-12-08 13:06:00.716751,2025-12-08 13:06:03.309391,0 days 00:00:02.592640,756.9614560252005,extensive,final,ridge,pca_block,True,COMPLETE
182,-10.041105859866592,2025-12-08 13:06:03.311408,2025-12-08 13:06:05.668578,0 days 00:00:02.357170,714.8659362712542,extensive,final,ridge,pca_block,True,COMPLETE
183,-135.39357768885142,2025-12-08 13:06:05.669265,2025-12-08 13:06:07.939212,0 days 00:00:02.269947,561.8771838058452,extensive,final,ridge,pca_block,True,COMPLETE
184,-104.2289903489883,2025-12-08 13:06:07.939212,2025-12-08 13:06:10.326793,0 days 00:00:02.387581,993.1083735407018,extensive,final,ridge,pca_block,True,COMPLETE
185,-721.6115123958742,2025-12-08 13:06:10.328809,2025-12-08 13:06:12.734119,0 days 00:00:02.405310,409.2403759584793,extensive,final,ridge,pca_block,True,COMPLETE
186,-63.900859901864884,2025-12-08 13:06:12.736897,2025-12-08 13:06:14.985734,0 days 00:00:02.248837,613.2332683235048,extensive,final,ridge,pca_block,True,COMPLETE
187,-9.497257325212741,2025-12-08 13:06:14.985734,2025-12-08 13:06:16.874871,0 days 00:00:01.889137,759.0714377468116,extensive,final,ridge,pca_block,True,COMPLETE
188,-2601.521328073333,2025-12-08 13:06:16.874871,2025-12-08 13:06:18.970782,0 days 00:00:02.095911,265.69898257702164,extensive,final,ridge,pca_block,True,COMPLETE
189,-9.732280534047627,2025-12-08 13:06:18.970782,2025-12-08 13:06:21.423268,0 days 00:00:02.452486,761.3147404414987,extensive,final,ridge,pca_block,True,COMPLETE
190,-343.008315127848,2025-12-08 13:06:21.425297,2025-12-08 13:06:23.830450,0 days 00:00:02.405153,483.49197625676635,extensive,final,ridge,pca_block,True,COMPLETE
191,-9.240908180498465,2025-12-08 13:06:23.830450,2025-12-08 13:06:26.214617,0 days 00:00:02.384167,722.0164146650358,extensive,final,ridge,pca_block,True,COMPLETE
192,-10.281498814778264,2025-12-08 13:06:26.216627,2025-12-08 13:06:28.066966,0 days 00:00:01.850339,766.0553411806251,extensive,final,ridge,pca_block,True,COMPLETE
193,-86.62040949427724,2025-12-08 13:06:28.067966,2025-12-08 13:06:30.653519,0 days 00:00:02.585553,961.4578447821102,extensive,final,ridge,pca_block,True,COMPLETE
194,-1125.463134507392,2025-12-08 13:06:30.654540,2025-12-08 13:06:33.100584,0 days 00:00:02.446044,360.9373291571398,extensive,final,ridge,pca_block,True,COMPLETE
195,-193.8042795031462,2025-12-08 13:06:33.102092,2025-12-08 13:06:35.533615,0 days 00:00:02.431523,533.6072466662891,extensive,final,ridge,pca_block,True,COMPLETE
196,-11.32003110903994,2025-12-08 13:06:35.534613,2025-12-08 13:06:37.323406,0 days 00:00:01.788793,773.3648983767918,extensive,final,ridge,pca_block,True,COMPLETE
197,-476.37907936306334,2025-12-08 13:06:37.323406,2025-12-08 13:06:39.633463,0 days 00:00:02.310057,451.83831082036147,extensive,final,ridge,pca_block,True,COMPLETE
198,-87177.52506088007,2025-12-08 13:06:39.633463,2025-12-08 13:06:42.314409,0 days 00:00:02.680946,0.17255142142122643,extensive,final,ridge,pca_block,True,COMPLETE
199,-109.73764484410087,2025-12-08 13:06:42.314409,2025-12-08 13:06:45.099602,0 days 00:00:02.785193,577.2597930548416,extensive,final,ridge,pca_block,True,COMPLETE
200,-100.65380262805691,2025-12-08 13:06:45.100610,2025-12-08 13:06:47.927210,0 days 00:00:02.826600,986.7174736082953,extensive,final,ridge,pca_block,True,COMPLETE
201,-17.624982181951633,2025-12-08 13:06:47.928347,2025-12-08 13:06:50.748766,0 days 00:00:02.820419,682.9194718704903,extensive,final,ridge,pca_block,True,COMPLETE
202,-9.547271332038148,2025-12-08 13:06:50.749775,2025-12-08 13:06:52.932656,0 days 00:00:02.182881,718.9276804294402,extensive,final,ridge,pca_block,True,COMPLETE
203,-8.658202006977463,2025-12-08 13:06:52.933173,2025-12-08 13:06:54.700816,0 days 00:00:01.767643,730.8326048308028,extensive,final,ridge,pca_block,True,COMPLETE
204,-768.0550104198968,2025-12-08 13:06:54.701811,2025-12-08 13:06:57.106174,0 days 00:00:02.404363,402.6240673070234,extensive,final,ridge,pca_block,True,COMPLETE
205,-169.10475819211624,2025-12-08 13:06:57.106174,2025-12-08 13:06:59.669028,0 days 00:00:02.562854,544.641515767742,extensive,final,ridge,pca_block,True,COMPLETE
206,-8.493580534456823,2025-12-08 13:06:59.669028,2025-12-08 13:07:02.233310,0 days 00:00:02.564282,738.7224041331232,extensive,final,ridge,pca_block,True,COMPLETE
207,-100.79790636053474,2025-12-08 13:07:02.234315,2025-12-08 13:07:04.834262,0 days 00:00:02.599947,987.0147300315157,extensive,final,ridge,pca_block,True,COMPLETE
208,-1335.5172682218474,2025-12-08 13:07:04.835370,2025-12-08 13:07:07.069046,0 days 00:00:02.233676,341.823490162235,extensive,final,ridge,pca_block,True,COMPLETE
209,-210.26823165707876,2025-12-08 13:07:07.069046,2025-12-08 13:07:08.927740,0 days 00:00:01.858694,526.8532475034559,extensive,final,ridge,pca_block,True,COMPLETE
210,-8.751594674108143,2025-12-08 13:07:08.927740,2025-12-08 13:07:11.538757,0 days 00:00:02.611017,728.8432340345623,extensive,final,ridge,pca_block,True,COMPLETE
211,-107.38681065271118,2025-12-08 13:07:11.539260,2025-12-08 13:07:14.152085,0 days 00:00:02.612825,998.6257424507684,extensive,final,ridge,pca_block,True,COMPLETE
212,-14.834164746638374,2025-12-08 13:07:14.153899,2025-12-08 13:07:16.583307,0 days 00:00:02.429408,691.7239147596849,extensive,final,ridge,pca_block,True,COMPLETE
213,-147.60730165401262,2025-12-08 13:07:16.584305,2025-12-08 13:07:18.936789,0 days 00:00:02.352484,555.2995227059712,extensive,final,ridge,pca_block,True,COMPLETE
214,-12.39710484431656,2025-12-08 13:07:18.938388,2025-12-08 13:07:21.334523,0 days 00:00:02.396135,701.4243368692845,extensive,final,ridge,pca_block,True,COMPLETE
215,-702.2412171339887,2025-12-08 13:07:21.334523,2025-12-08 13:07:23.202018,0 days 00:00:01.867495,412.10906282510325,extensive,final,ridge,pca_block,True,COMPLETE
216,-10.033509362035117,2025-12-08 13:07:23.203023,2025-12-08 13:07:25.501497,0 days 00:00:02.298474,764.0452588547595,extensive,final,ridge,pca_block,True,COMPLETE
217,-366.22519024401663,2025-12-08 13:07:25.501497,2025-12-08 13:07:28.005897,0 days 00:00:02.504400,477.35151277214396,extensive,final,ridge,pca_block,True,COMPLETE
218,-9.079979666719789,2025-12-08 13:07:28.005897,2025-12-08 13:07:30.454611,0 days 00:00:02.448714,754.1646722176077,extensive,final,ridge,pca_block,True,COMPLETE
219,-2031.0315794607588,2025-12-08 13:07:30.455612,2025-12-08 13:07:32.803387,0 days 00:00:02.347775,294.1229591024036,extensive,final,ridge,pca_block,True,COMPLETE
220,-88800.49825784135,2025-12-08 13:07:32.803387,2025-12-08 13:07:34.808089,0 days 00:00:02.004702,0.0070215622317824685,extensive,final,ridge,pca_block,True,COMPLETE
221,-8.498244480970634,2025-12-08 13:07:34.810611,2025-12-08 13:07:37.461465,0 days 00:00:02.650854,739.8126410063967,extensive,final,ridge,pca_block,True,COMPLETE
222,-142.740726064179,2025-12-08 13:07:37.463500,2025-12-08 13:07:40.085380,0 days 00:00:02.621880,557.8450126719688,extensive,final,ridge,pca_block,True,COMPLETE
223,-101.1320871982929,2025-12-08 13:07:40.085380,2025-12-08 13:07:42.644203,0 days 00:00:02.558823,987.6172608427848,extensive,final,ridge,pca_block,True,COMPLETE
224,-8.635518110539373,2025-12-08 13:07:42.644203,2025-12-08 13:07:45.236886,0 days 00:00:02.592683,746.2078044328156,extensive,final,ridge,pca_block,True,COMPLETE
225,-218.33446784302672,2025-12-08 13:07:45.237899,2025-12-08 13:07:47.199139,0 days 00:00:01.961240,523.6741913473029,extensive,final,ridge,pca_block,True,COMPLETE
226,-103.62287250442108,2025-12-08 13:07:47.199659,2025-12-08 13:07:49.766683,0 days 00:00:02.567024,992.0337188704362,extensive,final,ridge,pca_block,True,COMPLETE
227,-678.9461534261245,2025-12-08 13:07:49.767682,2025-12-08 13:07:52.413496,0 days 00:00:02.645814,415.6497047661522,extensive,final,ridge,pca_block,True,COMPLETE
228,-34.45744241624422,2025-12-08 13:07:52.415510,2025-12-08 13:07:54.990104,0 days 00:00:02.574594,648.6852066090258,extensive,final,ridge,pca_block,True,COMPLETE
229,-9.675972925030232,2025-12-08 13:07:54.992192,2025-12-08 13:07:57.493642,0 days 00:00:02.501450,717.7993711701763,extensive,final,ridge,pca_block,True,COMPLETE
230,-156.7720826625234,2025-12-08 13:07:57.493642,2025-12-08 13:07:59.605759,0 days 00:00:02.112117,550.6273829665198,extensive,final,ridge,pca_block,True,COMPLETE
231,-8.792306560431125,2025-12-08 13:07:59.606290,2025-12-08 13:08:01.671262,0 days 00:00:02.064972,749.6807452735089,extensive,final,ridge,pca_block,True,COMPLETE
232,-88869.805910461,2025-12-08 13:08:01.671262,2025-12-08 13:08:04.125947,0 days 00:00:02.454685,0.000689277451998904,extensive,final,ridge,pca_block,True,COMPLETE
233,-8.626454140770386,2025-12-08 13:08:04.125947,2025-12-08 13:08:06.593480,0 days 00:00:02.467533,745.9845688459783,extensive,final,ridge,pca_block,True,COMPLETE
234,-100.5303328138279,2025-12-08 13:08:06.594988,2025-12-08 13:08:08.868071,0 days 00:00:02.273083,986.5781521625922,extensive,final,ridge,pca_block,True,COMPLETE
235,-791.1418726134765,2025-12-08 13:08:08.868071,2025-12-08 13:08:10.589328,0 days 00:00:01.721257,399.4495026985741,extensive,final,ridge,pca_block,True,COMPLETE
236,-99.08061076677969,2025-12-08 13:08:10.589328,2025-12-08 13:08:12.962218,0 days 00:00:02.372890,584.4544989730558,extensive,final,ridge,pca_block,True,COMPLETE
237,-9.305390929791274,2025-12-08 13:08:12.964242,2025-12-08 13:08:15.429134,0 days 00:00:02.464892,756.9457486637561,extensive,final,ridge,pca_block,True,COMPLETE
238,-348.1389787529991,2025-12-08 13:08:15.431153,2025-12-08 13:08:17.821448,0 days 00:00:02.390295,482.10715674067166,extensive,final,ridge,pca_block,True,COMPLETE
239,-9.654294495892904,2025-12-08 13:08:17.821448,2025-12-08 13:08:19.822025,0 days 00:00:02.000577,760.5981666719409,extensive,final,ridge,pca_block,True,COMPLETE
240,-1432.051560698025,2025-12-08 13:08:19.823031,2025-12-08 13:08:21.863598,0 days 00:00:02.040567,333.9610261499726,extensive,final,ridge,pca_block,True,COMPLETE
241,-8.502638916357464,2025-12-08 13:08:21.864752,2025-12-08 13:08:24.201444,0 days 00:00:02.336692,740.5393537878299,extensive,final,ridge,pca_block,True,COMPLETE
242,-62.23564396712362,2025-12-08 13:08:24.202456,2025-12-08 13:08:26.473160,0 days 00:00:02.270704,614.837500607178,extensive,final,ridge,pca_block,True,COMPLETE
243,-13.920476829872186,2025-12-08 13:08:26.475184,2025-12-08 13:08:28.727326,0 days 00:00:02.252142,787.5584605309476,extensive,final,ridge,pca_block,True,COMPLETE
244,-81.8678100562631,2025-12-08 13:08:28.729480,2025-12-08 13:08:31.043031,0 days 00:00:02.313551,597.3783792981919,extensive,final,ridge,pca_block,True,COMPLETE
245,-15.80857789200458,2025-12-08 13:08:31.045036,2025-12-08 13:08:33.155017,0 days 00:00:02.109981,795.9253354624929,extensive,final,ridge,pca_block,True,COMPLETE
246,-449.91703701481566,2025-12-08 13:08:33.155822,2025-12-08 13:08:35.057058,0 days 00:00:01.901236,457.5148781359109,extensive,final,ridge,pca_block,True,COMPLETE
247,-108.08483201663512,2025-12-08 13:08:35.058576,2025-12-08 13:08:37.598982,0 days 00:00:02.540406,999.8736329324583,extensive,final,ridge,pca_block,True,COMPLETE
248,-124.40050369029166,2025-12-08 13:08:37.600789,2025-12-08 13:08:40.028909,0 days 00:00:02.428120,568.1580808616969,extensive,final,ridge,pca_block,True,COMPLETE
249,-102.39946075968443,2025-12-08 13:08:40.030947,2025-12-08 13:08:42.296358,0 days 00:00:02.265411,989.8442251215447,extensive,final,ridge,pca_block,True,COMPLETE
250,-876.9894099261511,2025-12-08 13:08:42.297471,2025-12-08 13:08:44.929045,0 days 00:00:02.631574,388.3685381082893,extensive,final,ridge,pca_block,True,COMPLETE
251,-44.409889998991076,2025-12-08 13:08:44.931073,2025-12-08 13:08:46.726297,0 days 00:00:01.795224,634.7285294735364,extensive,final,ridge,pca_block,True,COMPLETE
252,-8.87613570416957,2025-12-08 13:08:46.726297,2025-12-08 13:08:49.430378,0 days 00:00:02.704081,751.1299650143338,extensive,final,ridge,pca_block,True,COMPLETE
253,-331.13368217022423,2025-12-08 13:08:49.431923,2025-12-08 13:08:52.024691,0 days 00:00:02.592768,486.7376035554064,extensive,final,ridge,pca_block,True,COMPLETE
254,-8.665201694232188,2025-12-08 13:08:52.025690,2025-12-08 13:08:54.142471,0 days 00:00:02.116781,746.9851187777244,extensive,final,ridge,pca_block,True,COMPLETE
255,-103.84414054395766,2025-12-08 13:08:54.143498,2025-12-08 13:08:56.505678,0 days 00:00:02.362180,992.4304282306867,extensive,final,ridge,pca_block,True,COMPLETE
256,-138.8538112578375,2025-12-08 13:08:56.507184,2025-12-08 13:08:59.108263,0 days 00:00:02.601079,559.9681724325326,extensive,final,ridge,pca_block,True,COMPLETE
257,-1020.5482999252057,2025-12-08 13:08:59.110281,2025-12-08 13:09:01.608915,0 days 00:00:02.498634,371.80155419026863,extensive,final,ridge,pca_block,True,COMPLETE
258,-72060.95661261155,2025-12-08 13:09:01.609923,2025-12-08 13:09:04.163025,0 days 00:00:02.553102,2.922304787406696,extensive,final,ridge,pca_block,True,COMPLETE
259,-9.021498809795368,2025-12-08 13:09:04.164131,2025-12-08 13:09:06.643021,0 days 00:00:02.478890,753.3301331358015,extensive,final,ridge,pca_block,True,COMPLETE
260,-392.95089480764545,2025-12-08 13:09:06.644021,2025-12-08 13:09:09.078625,0 days 00:00:02.434604,470.63247397560554,extensive,final,ridge,pca_block,True,COMPLETE
261,-9.204433425142119,2025-12-08 13:09:09.079628,2025-12-08 13:09:11.160425,0 days 00:00:02.080797,755.7496333178548,extensive,final,ridge,pca_block,True,COMPLETE
262,-1693.1141752048688,2025-12-08 13:09:11.161712,2025-12-08 13:09:13.207849,0 days 00:00:02.046137,314.9487949334496,extensive,final,ridge,pca_block,True,COMPLETE
263,-80.26044362422915,2025-12-08 13:09:13.207849,2025-12-08 13:09:15.563466,0 days 00:00:02.355617,598.6884499274548,extensive,final,ridge,pca_block,True,COMPLETE
264,-3256.8846909837025,2025-12-08 13:09:15.563466,2025-12-08 13:09:17.205511,0 days 00:00:01.642045,239.9769162797698,extensive,final,ridge,pca_block,True,COMPLETE
265,-94.5756275885759,2025-12-08 13:09:17.207777,2025-12-08 13:09:19.916931,0 days 00:00:02.709154,975.9249355965968,extensive,final,ridge,pca_block,True,COMPLETE
266,-568.2139696766652,2025-12-08 13:09:19.916931,2025-12-08 13:09:21.714102,0 days 00:00:01.797171,434.07526208149665,extensive,final,ridge,pca_block,True,COMPLETE
267,-8.581936249915875,2025-12-08 13:09:21.714102,2025-12-08 13:09:24.147913,0 days 00:00:02.433811,732.973205346959,extensive,final,ridge,pca_block,True,COMPLETE
268,-130.45917512247408,2025-12-08 13:09:24.147913,2025-12-08 13:09:25.793726,0 days 00:00:01.645813,564.6409843667607,extensive,final,ridge,pca_block,True,COMPLETE
269,-9.727463165771828,2025-12-08 13:09:25.794736,2025-12-08 13:09:28.816441,0 days 00:00:03.021705,761.3272446718055,extensive,final,ridge,pca_block,True,COMPLETE
270,-621.9317781347103,2025-12-08 13:09:28.817445,2025-12-08 13:09:31.302926,0 days 00:00:02.485481,424.81032306153975,extensive,final,ridge,pca_block,True,COMPLETE
271,-102.63115625193012,2025-12-08 13:09:31.303553,2025-12-08 13:09:33.626833,0 days 00:00:02.323280,990.2382737219189,extensive,final,ridge,pca_block,True,COMPLETE
272,-100.24573304122039,2025-12-08 13:09:33.627830,2025-12-08 13:09:35.462368,0 days 00:00:01.834538,583.6389555510456,extensive,final,ridge,pca_block,True,COMPLETE
273,-56.81874715501608,2025-12-08 13:09:35.464380,2025-12-08 13:09:38.015470,0 days 00:00:02.551090,620.3705029368391,extensive,final,ridge,pca_block,True,COMPLETE
274,-1617.748935476615,2025-12-08 13:09:38.017479,2025-12-08 13:09:40.382538,0 days 00:00:02.365059,320.12495409952425,extensive,final,ridge,pca_block,True,COMPLETE
275,-105.86370758909989,2025-12-08 13:09:40.383540,2025-12-08 13:09:42.843973,0 days 00:00:02.460433,995.9490987516132,extensive,final,ridge,pca_block,True,COMPLETE
276,-88271.19612045016,2025-12-08 13:09:42.845989,2025-12-08 13:09:45.269728,0 days 00:00:02.423739,0.05639362960506964,extensive,final,ridge,pca_block,True,COMPLETE
277,-389.2596339284464,2025-12-08 13:09:45.270731,2025-12-08 13:09:47.841773,0 days 00:00:02.571042,471.52175871265575,extensive,final,ridge,pca_block,True,COMPLETE
278,-8.783615142645937,2025-12-08 13:09:47.842294,2025-12-08 13:09:50.430507,0 days 00:00:02.588213,728.2845149184651,extensive,final,ridge,pca_block,True,COMPLETE
279,-8.724303568453132,2025-12-08 13:09:50.432515,2025-12-08 13:09:53.066707,0 days 00:00:02.634192,729.400060477241,extensive,final,ridge,pca_block,True,COMPLETE
280,-236.47117596830637,2025-12-08 13:09:53.066707,2025-12-08 13:09:55.529021,0 days 00:00:02.462314,516.8364369108182,extensive,final,ridge,pca_block,True,COMPLETE
281,-1237.3385938411689,2025-12-08 13:09:55.530020,2025-12-08 13:09:57.566522,0 days 00:00:02.036502,350.39888833545865,extensive,final,ridge,pca_block,True,COMPLETE
282,-8.495870056763911,2025-12-08 13:09:57.566522,2025-12-08 13:10:00.183891,0 days 00:00:02.617369,739.3364279644277,extensive,final,ridge,pca_block,True,COMPLETE
283,-2874.44348730703,2025-12-08 13:10:00.183891,2025-12-08 13:10:02.858404,0 days 00:00:02.674513,254.25285081139486,extensive,final,ridge,pca_block,True,COMPLETE
284,-106.99567417217106,2025-12-08 13:10:02.858404,2025-12-08 13:10:05.629686,0 days 00:00:02.771282,997.965101212856,extensive,final,ridge,pca_block,True,COMPLETE
285,-135.3615474463908,2025-12-08 13:10:05.629686,2025-12-08 13:10:08.467762,0 days 00:00:02.838076,561.8894050415523,extensive,final,ridge,pca_block,True,COMPLETE
286,-539.586622905518,2025-12-08 13:10:08.468569,2025-12-08 13:10:11.152527,0 days 00:00:02.683958,439.3746073304846,extensive,final,ridge,pca_block,True,COMPLETE
287,-9.411197071341528,2025-12-08 13:10:11.152527,2025-12-08 13:10:13.878503,0 days 00:00:02.725976,720.2197489441339,extensive,final,ridge,pca_block,True,COMPLETE
288,-59.958830206624846,2025-12-08 13:10:13.878503,2025-12-08 13:10:16.447939,0 days 00:00:02.569436,617.0807494765312,extensive,final,ridge,pca_block,True,COMPLETE
289,-890.3442113988211,2025-12-08 13:10:16.447939,2025-12-08 13:10:19.030535,0 days 00:00:02.582596,386.7204827001081,extensive,final,ridge,pca_block,True,COMPLETE
290,-8.763120983921334,2025-12-08 13:10:19.031539,2025-12-08 13:10:21.653926,0 days 00:00:02.622387,749.1318758040096,extensive,final,ridge,pca_block,True,COMPLETE
291,-83577.16904764138,2025-12-08 13:10:21.653926,2025-12-08 13:10:24.199480,0 days 00:00:02.545554,0.6520401141303123,extensive,final,ridge,pca_block,True,COMPLETE
292,-9.910425290057798,2025-12-08 13:10:24.201488,2025-12-08 13:10:26.631547,0 days 00:00:02.430059,762.9505834142567,extensive,final,ridge,pca_block,True,COMPLETE
293,-226.83895301327593,2025-12-08 13:10:26.631547,2025-12-08 13:10:28.716067,0 days 00:00:02.084520,520.4329795030309,extensive,final,ridge,pca_block,True,COMPLETE
294,-93.8525147528217,2025-12-08 13:10:28.716067,2025-12-08 13:10:30.763413,0 days 00:00:02.047346,974.6285395814247,extensive,final,ridge,pca_block,True,COMPLETE
295,-109.14212020490346,2025-12-08 13:10:30.765423,2025-12-08 13:10:32.961374,0 days 00:00:02.195951,577.6733234412569,extensive,final,ridge,pca_block,True,COMPLETE
296,-36684.08850990378,2025-12-08 13:10:32.962748,2025-12-08 13:10:34.667579,0 days 00:00:01.704831,22.92414883073182,extensive,final,ridge,pca_block,True,COMPLETE
297,-902.4404865222319,2025-12-08 13:10:34.667579,2025-12-08 13:10:37.170887,0 days 00:00:02.503308,385.2550528037564,extensive,final,ridge,pca_block,True,COMPLETE
298,-8.748444003673322,2025-12-08 13:10:37.171949,2025-12-08 13:10:39.699321,0 days 00:00:02.527372,748.8367152988681,extensive,final,ridge,pca_block,True,COMPLETE
299,-104.73266076491531,2025-12-08 13:10:39.700318,2025-12-08 13:10:42.250751,0 days 00:00:02.550433,993.860130079956,extensive,final,ridge,pca_block,True,COMPLETE
