number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
107,-0.0016559721242364045,2025-12-08 13:14:59.947534,2025-12-08 13:15:01.877789,0 days 00:00:01.930255,2.5796030644506254,extensive,final,lasso,pca_only,True,COMPLETE
108,-0.0016559721242364045,2025-12-08 13:15:01.877789,2025-12-08 13:15:04.517879,0 days 00:00:02.640090,4.630218577452454,extensive,final,lasso,pca_only,True,COMPLETE
109,-0.0016559721242364045,2025-12-08 13:15:04.520655,2025-12-08 13:15:06.846055,0 days 00:00:02.325400,0.004314111994948651,extensive,final,lasso,pca_only,True,COMPLETE
110,-0.0016559721242364045,2025-12-08 13:15:06.846055,2025-12-08 13:15:09.117054,0 days 00:00:02.270999,1.3047730500379033,extensive,final,lasso,pca_only,True,COMPLETE
111,-0.0016559721242364045,2025-12-08 13:15:09.117771,2025-12-08 13:15:11.067267,0 days 00:00:01.949496,0.07491322555215509,extensive,final,lasso,pca_only,True,COMPLETE
112,-0.0016559721242364045,2025-12-08 13:15:11.067267,2025-12-08 13:15:13.583581,0 days 00:00:02.516314,0.1709866358279628,extensive,final,lasso,pca_only,True,COMPLETE
113,-0.0016559721242364045,2025-12-08 13:15:13.585085,2025-12-08 13:15:15.812780,0 days 00:00:02.227695,0.10637558749639349,extensive,final,lasso,pca_only,True,COMPLETE
114,-0.0016559721242364045,2025-12-08 13:15:15.813413,2025-12-08 13:15:18.103885,0 days 00:00:02.290472,0.017637404338215215,extensive,final,lasso,pca_only,True,COMPLETE
115,-0.0016559721242364045,2025-12-08 13:15:18.105900,2025-12-08 13:15:20.500551,0 days 00:00:02.394651,0.2848443940395209,extensive,final,lasso,pca_only,True,COMPLETE
116,-0.0016559721242364045,2025-12-08 13:15:20.500551,2025-12-08 13:15:22.536554,0 days 00:00:02.036003,0.454071143550564,extensive,final,lasso,pca_only,True,COMPLETE
117,-0.0016559721242364045,2025-12-08 13:15:22.536554,2025-12-08 13:15:25.229476,0 days 00:00:02.692922,0.2115843266149035,extensive,final,lasso,pca_only,True,COMPLETE
118,-0.0016559721242364045,2025-12-08 13:15:25.230863,2025-12-08 13:15:27.797171,0 days 00:00:02.566308,5.471503960759571,extensive,final,lasso,pca_only,True,COMPLETE
119,-0.0016559721242364045,2025-12-08 13:15:27.798422,2025-12-08 13:15:30.049906,0 days 00:00:02.251484,0.04368380606329788,extensive,final,lasso,pca_only,True,COMPLETE
120,-0.0016559721242364045,2025-12-08 13:15:30.051381,2025-12-08 13:15:32.604734,0 days 00:00:02.553353,3.5555297768461984,extensive,final,lasso,pca_only,True,COMPLETE
121,-0.0016559721242364045,2025-12-08 13:15:32.606728,2025-12-08 13:15:34.914330,0 days 00:00:02.307602,2.365943751664886,extensive,final,lasso,pca_only,True,COMPLETE
122,-0.0016559721242364045,2025-12-08 13:15:34.914330,2025-12-08 13:15:37.115233,0 days 00:00:02.200903,0.6560142640872829,extensive,final,lasso,pca_only,True,COMPLETE
123,-0.0016559721242364045,2025-12-08 13:15:37.116240,2025-12-08 13:15:39.151027,0 days 00:00:02.034787,0.011912263914287478,extensive,final,lasso,pca_only,True,COMPLETE
124,-0.0016559721242364045,2025-12-08 13:15:39.151027,2025-12-08 13:15:41.401151,0 days 00:00:02.250124,0.9620827665547462,extensive,final,lasso,pca_only,True,COMPLETE
125,-0.0016559721242364045,2025-12-08 13:15:41.403165,2025-12-08 13:15:43.582046,0 days 00:00:02.178881,1.7545680109369923,extensive,final,lasso,pca_only,True,COMPLETE
126,-0.0016559721242364045,2025-12-08 13:15:43.583051,2025-12-08 13:15:46.002983,0 days 00:00:02.419932,0.0027286870152053136,extensive,final,lasso,pca_only,True,COMPLETE
127,-0.0016559721242364045,2025-12-08 13:15:46.006018,2025-12-08 13:15:48.265135,0 days 00:00:02.259117,7.215445387098417,extensive,final,lasso,pca_only,True,COMPLETE
128,-0.0016559721242364045,2025-12-08 13:15:48.265463,2025-12-08 13:15:50.401033,0 days 00:00:02.135570,9.9326323478004,extensive,final,lasso,pca_only,True,COMPLETE
129,-0.0016559721242364045,2025-12-08 13:15:50.403044,2025-12-08 13:15:52.997492,0 days 00:00:02.594448,0.054350061962481946,extensive,final,lasso,pca_only,True,COMPLETE
130,-0.0016559721242364045,2025-12-08 13:15:52.998231,2025-12-08 13:15:55.202090,0 days 00:00:02.203859,4.406745473293118,extensive,final,lasso,pca_only,True,COMPLETE
131,-0.0016559721242364045,2025-12-08 13:15:55.202090,2025-12-08 13:15:57.916146,0 days 00:00:02.714056,0.4020423406679258,extensive,final,lasso,pca_only,True,COMPLETE
132,-0.0016559721242364045,2025-12-08 13:15:57.918173,2025-12-08 13:15:59.912532,0 days 00:00:01.994359,0.5596977833034091,extensive,final,lasso,pca_only,True,COMPLETE
133,-0.0016559721242364045,2025-12-08 13:15:59.912532,2025-12-08 13:16:02.482246,0 days 00:00:02.569714,0.7772243045227005,extensive,final,lasso,pca_only,True,COMPLETE
134,-0.0016559721242364045,2025-12-08 13:16:02.482246,2025-12-08 13:16:04.412866,0 days 00:00:01.930620,1.2728316838741196,extensive,final,lasso,pca_only,True,COMPLETE
135,-0.0016559721242364045,2025-12-08 13:16:04.412866,2025-12-08 13:16:06.982549,0 days 00:00:02.569683,0.00201772755641334,extensive,final,lasso,pca_only,True,COMPLETE
136,-0.0016559721242364045,2025-12-08 13:16:06.982856,2025-12-08 13:16:09.112711,0 days 00:00:02.129855,2.043966223303558,extensive,final,lasso,pca_only,True,COMPLETE
137,-0.0016559721242364045,2025-12-08 13:16:09.119979,2025-12-08 13:16:11.603847,0 days 00:00:02.483868,0.0013896377112065904,extensive,final,lasso,pca_only,True,COMPLETE
138,-0.0016559721242364045,2025-12-08 13:16:11.603847,2025-12-08 13:16:13.537878,0 days 00:00:01.934031,0.1328690640268855,extensive,final,lasso,pca_only,True,COMPLETE
139,-0.0016559721242364045,2025-12-08 13:16:13.537878,2025-12-08 13:16:15.983031,0 days 00:00:02.445153,3.2442649370326606,extensive,final,lasso,pca_only,True,COMPLETE
140,-0.0016559721242364045,2025-12-08 13:16:15.983031,2025-12-08 13:16:18.366567,0 days 00:00:02.383536,0.006508291531610725,extensive,final,lasso,pca_only,True,COMPLETE
141,-0.0016559721242364045,2025-12-08 13:16:18.367406,2025-12-08 13:16:20.367503,0 days 00:00:02.000097,0.16371923845580907,extensive,final,lasso,pca_only,True,COMPLETE
142,-0.0016559721242364045,2025-12-08 13:16:20.367503,2025-12-08 13:16:23.101463,0 days 00:00:02.733960,0.2751648864684217,extensive,final,lasso,pca_only,True,COMPLETE
143,-0.0016559721242364045,2025-12-08 13:16:23.102460,2025-12-08 13:16:25.105109,0 days 00:00:02.002649,0.08195507086136335,extensive,final,lasso,pca_only,True,COMPLETE
144,-0.0016559721242364045,2025-12-08 13:16:25.106105,2025-12-08 13:16:27.704463,0 days 00:00:02.598358,0.10952005272144498,extensive,final,lasso,pca_only,True,COMPLETE
145,-0.0016559721242364045,2025-12-08 13:16:27.704463,2025-12-08 13:16:29.603087,0 days 00:00:01.898624,0.21378491525446966,extensive,final,lasso,pca_only,True,COMPLETE
146,-0.0016559721242364045,2025-12-08 13:16:29.604093,2025-12-08 13:16:32.218774,0 days 00:00:02.614681,5.6570950084677705,extensive,final,lasso,pca_only,True,COMPLETE
147,-0.0016559721242364045,2025-12-08 13:16:32.220786,2025-12-08 13:16:34.538072,0 days 00:00:02.317286,0.36656070608385444,extensive,final,lasso,pca_only,True,COMPLETE
148,-0.0016559721242364045,2025-12-08 13:16:34.538072,2025-12-08 13:16:36.986016,0 days 00:00:02.447944,0.008663465097614552,extensive,final,lasso,pca_only,True,COMPLETE
