number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
63,-0.0016559721242364045,2025-12-07 17:03:25.282251,2025-12-07 17:03:26.403873,0 days 00:00:01.121622,0.005717205201656822,medium,COMPLETE
64,-0.0016559721242364045,2025-12-07 17:03:26.405378,2025-12-07 17:03:27.502523,0 days 00:00:01.097145,0.0018187245146721607,medium,COMPLETE
65,-0.001461779051674661,2025-12-07 17:03:27.504909,2025-12-07 17:03:28.670184,0 days 00:00:01.165275,0.0009515002866770405,medium,COMPLETE
66,-0.0016559721242364045,2025-12-07 17:03:28.671189,2025-12-07 17:03:29.782843,0 days 00:00:01.111654,0.0027068161011828008,medium,COMPLETE
67,-0.0016559721242364045,2025-12-07 17:03:29.783347,2025-12-07 17:03:30.855447,0 days 00:00:01.072100,0.012326379236568662,medium,COMPLETE
68,0.00048425478981584114,2025-12-07 17:03:30.856452,2025-12-07 17:03:31.927113,0 days 00:00:01.070661,0.00048189533182550526,medium,COMPLETE
69,-0.028344520550066976,2025-12-07 17:03:31.928876,2025-12-07 17:03:33.121831,0 days 00:00:01.192955,0.0002895380620070284,medium,COMPLETE
70,-162.87879155642443,2025-12-07 17:03:33.123837,2025-12-07 17:03:35.167761,0 days 00:00:02.043924,0.00010114857178489314,medium,COMPLETE
71,0.0008744488678232113,2025-12-07 17:03:35.168958,2025-12-07 17:03:36.295720,0 days 00:00:01.126762,0.0006499847416523794,medium,COMPLETE
72,-0.1401194080143464,2025-12-07 17:03:36.295720,2025-12-07 17:03:37.602488,0 days 00:00:01.306768,0.0001897313289782985,medium,COMPLETE
73,-0.0016559721242364045,2025-12-07 17:03:37.603492,2025-12-07 17:03:38.686328,0 days 00:00:01.082836,0.0011834898623775479,medium,COMPLETE
74,0.0008562566061122157,2025-12-07 17:03:38.687151,2025-12-07 17:03:39.772136,0 days 00:00:01.084985,0.0005934399827256041,medium,COMPLETE
75,-0.006836690780352909,2025-12-07 17:03:39.773554,2025-12-07 17:03:40.837898,0 days 00:00:01.064344,0.000390830867581169,medium,COMPLETE
76,-0.0016559721242364045,2025-12-07 17:03:40.843478,2025-12-07 17:03:41.932446,0 days 00:00:01.088968,0.0013771140707346974,medium,COMPLETE
77,-0.0009158057235594264,2025-12-07 17:03:41.935364,2025-12-07 17:03:43.003836,0 days 00:00:01.068472,0.0008805572398276038,medium,COMPLETE
78,0.0006800499556095518,2025-12-07 17:03:43.004837,2025-12-07 17:03:44.094990,0 days 00:00:01.090153,0.0005410511970577503,medium,COMPLETE
79,-0.0016559721242364045,2025-12-07 17:03:44.097010,2025-12-07 17:03:45.170654,0 days 00:00:01.073644,1.1748124164727554,medium,COMPLETE
80,-0.0016559721242364045,2025-12-07 17:03:45.171659,2025-12-07 17:03:46.250693,0 days 00:00:01.079034,0.002176066411838453,medium,COMPLETE
81,0.0009047995090695204,2025-12-07 17:03:46.252702,2025-12-07 17:03:47.314348,0 days 00:00:01.061646,0.0006087557418233259,medium,COMPLETE
82,-0.043090368785600054,2025-12-07 17:03:47.314348,2025-12-07 17:03:48.621321,0 days 00:00:01.306973,0.00025432332794942867,medium,COMPLETE
83,-0.007991504012110351,2025-12-07 17:03:48.622327,2025-12-07 17:03:49.704800,0 days 00:00:01.082473,0.0003829260786096554,medium,COMPLETE
84,0.0009153940440885059,2025-12-07 17:03:49.705349,2025-12-07 17:03:50.738783,0 days 00:00:01.033434,0.0006151830877029558,medium,COMPLETE
85,-0.11855835952254745,2025-12-07 17:03:50.740368,2025-12-07 17:03:51.965652,0 days 00:00:01.225284,0.00019714930475969803,medium,COMPLETE
86,-0.0016559721242364045,2025-12-07 17:03:51.965652,2025-12-07 17:03:53.001593,0 days 00:00:01.035941,0.0010898503045917542,medium,COMPLETE
87,-0.0016559721242364045,2025-12-07 17:03:53.001593,2025-12-07 17:03:54.122748,0 days 00:00:01.121155,0.0016046637737404264,medium,COMPLETE
88,0.0008072007326648997,2025-12-07 17:03:54.123833,2025-12-07 17:03:55.299321,0 days 00:00:01.175488,0.0005831074697882148,medium,COMPLETE
