number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
59,-0.8737574347025153,2025-12-07 16:31:59.381799,2025-12-07 16:31:59.613560,0 days 00:00:00.231761,163.54454950995517,simple,COMPLETE
60,-0.197165901759212,2025-12-07 16:31:59.613560,2025-12-07 16:31:59.836573,0 days 00:00:00.223013,642.0790700824111,simple,COMPLETE
61,-0.13756156857701693,2025-12-07 16:31:59.836573,2025-12-07 16:32:00.064182,0 days 00:00:00.227609,881.3883257002385,simple,COMPLETE
62,-0.11985995424198803,2025-12-07 16:32:00.065193,2025-12-07 16:32:00.297580,0 days 00:00:00.232387,995.0405345030265,simple,COMPLETE
63,-0.2521244616764629,2025-12-07 16:32:00.297580,2025-12-07 16:32:00.531949,0 days 00:00:00.234369,516.237566274939,simple,COMPLETE
64,-0.6660511373172139,2025-12-07 16:32:00.531949,2025-12-07 16:32:00.762880,0 days 00:00:00.230931,211.26404454024362,simple,COMPLETE
65,-0.3380879796142706,2025-12-07 16:32:00.762880,2025-12-07 16:32:00.998174,0 days 00:00:00.235294,396.3839434505235,simple,COMPLETE
66,-1.1607151391395134,2025-12-07 16:32:00.998174,2025-12-07 16:32:01.231717,0 days 00:00:00.233543,125.23296513109266,simple,COMPLETE
67,-3.8309203983227884,2025-12-07 16:32:01.232368,2025-12-07 16:32:01.451896,0 days 00:00:00.219528,41.33638470770049,simple,COMPLETE
68,-0.5799321407967939,2025-12-07 16:32:01.451896,2025-12-07 16:32:01.681736,0 days 00:00:00.229840,240.6403751641862,simple,COMPLETE
69,-0.2105733511511331,2025-12-07 16:32:01.682264,2025-12-07 16:32:01.914254,0 days 00:00:00.231990,605.8097892325943,simple,COMPLETE
70,-0.12389315293076512,2025-12-07 16:32:01.915261,2025-12-07 16:32:02.131104,0 days 00:00:00.215843,966.4337008444835,simple,COMPLETE
71,-0.13461547429598086,2025-12-07 16:32:02.132039,2025-12-07 16:32:02.363951,0 days 00:00:00.231912,898.3334744727946,simple,COMPLETE
72,-0.22359186760801575,2025-12-07 16:32:02.364958,2025-12-07 16:32:02.486002,0 days 00:00:00.121044,574.4530960322188,simple,COMPLETE
73,-0.4246514205143593,2025-12-07 16:32:02.486002,2025-12-07 16:32:02.731446,0 days 00:00:00.245444,321.6719686115905,simple,COMPLETE
74,-0.12570150505992275,2025-12-07 16:32:02.731954,2025-12-07 16:32:02.948134,0 days 00:00:00.216180,954.1754847404105,simple,COMPLETE
75,-0.7569425735823515,2025-12-07 16:32:02.948134,2025-12-07 16:32:03.164217,0 days 00:00:00.216083,187.2571048887136,simple,COMPLETE
76,-27.36857881139849,2025-12-07 16:32:03.165228,2025-12-07 16:32:03.382379,0 days 00:00:00.217151,0.007676493548583711,simple,COMPLETE
77,-22.60144526473542,2025-12-07 16:32:03.382379,2025-12-07 16:32:03.615447,0 days 00:00:00.233068,1.964538236167475,simple,COMPLETE
78,-0.3610239052845626,2025-12-07 16:32:03.616457,2025-12-07 16:32:03.847224,0 days 00:00:00.230767,373.3726099019628,simple,COMPLETE
79,-2.4985203434977206,2025-12-07 16:32:03.847224,2025-12-07 16:32:04.082467,0 days 00:00:00.235243,61.63812860854364,simple,COMPLETE
80,-0.21500704362132783,2025-12-07 16:32:04.083471,2025-12-07 16:32:04.314154,0 days 00:00:00.230683,594.7376648348604,simple,COMPLETE
81,-0.12029754996121082,2025-12-07 16:32:04.315162,2025-12-07 16:32:04.532408,0 days 00:00:00.217246,991.8483535753805,simple,COMPLETE
82,-0.11988010653807042,2025-12-07 16:32:04.532408,2025-12-07 16:32:04.762687,0 days 00:00:00.230279,994.8930389636428,simple,COMPLETE
83,-0.5394876255301247,2025-12-07 16:32:04.762687,2025-12-07 16:32:04.982609,0 days 00:00:00.219922,257.50334083311117,simple,COMPLETE
84,-0.19756897983004004,2025-12-07 16:32:04.983617,2025-12-07 16:32:05.216958,0 days 00:00:00.233341,640.9224175461995,simple,COMPLETE
85,-1.1790483633867626,2025-12-07 16:32:05.216958,2025-12-07 16:32:05.447233,0 days 00:00:00.230275,123.41039436791226,simple,COMPLETE
86,-0.3432531352357124,2025-12-07 16:32:05.447233,2025-12-07 16:32:05.685975,0 days 00:00:00.238742,390.95485007785135,simple,COMPLETE
87,-0.1754839349199094,2025-12-07 16:32:05.685975,2025-12-07 16:32:05.913521,0 days 00:00:00.227546,711.5147962277687,simple,COMPLETE
88,-0.12413865573633835,2025-12-07 16:32:05.913521,2025-12-07 16:32:06.131562,0 days 00:00:00.218041,964.7495875520185,simple,COMPLETE
89,-0.5468398532365797,2025-12-07 16:32:06.132596,2025-12-07 16:32:06.364480,0 days 00:00:00.231884,254.26233502031283,simple,COMPLETE
90,-0.36258027080625155,2025-12-07 16:32:06.364986,2025-12-07 16:32:06.598263,0 days 00:00:00.233277,371.9085548759099,simple,COMPLETE
91,-0.12141927189320752,2025-12-07 16:32:06.598263,2025-12-07 16:32:06.815551,0 days 00:00:00.217288,983.7658327615118,simple,COMPLETE
92,-0.2733046724753054,2025-12-07 16:32:06.816559,2025-12-07 16:32:07.032754,0 days 00:00:00.216195,480.30077805216484,simple,COMPLETE
93,-0.19957852935484718,2025-12-07 16:32:07.033765,2025-12-07 16:32:07.263604,0 days 00:00:00.229839,635.2204576898281,simple,COMPLETE
94,-0.16962511081353263,2025-12-07 16:32:07.263604,2025-12-07 16:32:07.498845,0 days 00:00:00.235241,733.0972352263931,simple,COMPLETE
95,-0.31367166995555334,2025-12-07 16:32:07.499856,2025-12-07 16:32:07.730600,0 days 00:00:00.230744,424.2649049176461,simple,COMPLETE
96,-0.12020630643204082,2025-12-07 16:32:07.731610,2025-12-07 16:32:07.964097,0 days 00:00:00.232487,992.512129354609,simple,COMPLETE
97,-0.8148265714875432,2025-12-07 16:32:07.965129,2025-12-07 16:32:08.198674,0 days 00:00:00.233545,174.67918978310303,simple,COMPLETE
98,-26.947281557724253,2025-12-07 16:32:08.198674,2025-12-07 16:32:08.431094,0 days 00:00:00.232420,0.1498386150589921,simple,COMPLETE
99,-1.5730266896031138,2025-12-07 16:32:08.431603,2025-12-07 16:32:08.664046,0 days 00:00:00.232443,94.38719222279961,simple,COMPLETE
100,-0.4101867299874083,2025-12-07 16:32:08.665053,2025-12-07 16:32:08.884371,0 days 00:00:00.219318,332.117079858465,simple,COMPLETE
101,-0.12142953648320372,2025-12-07 16:32:08.884371,2025-12-07 16:32:09.115481,0 days 00:00:00.231110,983.6925290280708,simple,COMPLETE
102,-0.18348072679154778,2025-12-07 16:32:09.116490,2025-12-07 16:32:09.347526,0 days 00:00:00.231036,684.1331257019286,simple,COMPLETE
103,-0.2688709348737561,2025-12-07 16:32:09.347526,2025-12-07 16:32:09.563662,0 days 00:00:00.216136,487.3927433776948,simple,COMPLETE
104,-0.11983062529554145,2025-12-07 16:32:09.563662,2025-12-07 16:32:09.782601,0 days 00:00:00.218939,995.2552788964525,simple,COMPLETE
