number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
56,0.0008335651819660154,2025-12-07 17:23:29.295368,2025-12-07 17:23:29.496545,0 days 00:00:00.201177,0.0006970663074559155,0.8914381392167553,none,COMPLETE
57,-0.10464096775136023,2025-12-07 17:23:29.496545,2025-12-07 17:23:29.773855,0 days 00:00:00.277310,0.00041368999427323505,0.31874259599615673,none,COMPLETE
58,-0.0016226428884260624,2025-12-07 17:23:29.773855,2025-12-07 17:23:29.960646,0 days 00:00:00.186791,0.001234086963895313,0.7942624993126912,none,COMPLETE
59,-1.7645986874499187,2025-12-07 17:23:29.962106,2025-12-07 17:23:30.221277,0 days 00:00:00.259171,0.00011244417118686024,0.11315151444651206,none,COMPLETE
60,-0.0016559721242364045,2025-12-07 17:23:30.221277,2025-12-07 17:23:30.408848,0 days 00:00:00.187571,0.003799940694601394,0.9184603536528367,none,COMPLETE
61,0.0009945494048933707,2025-12-07 17:23:30.411021,2025-12-07 17:23:30.609628,0 days 00:00:00.198607,0.0006590564201294462,0.8786741372674013,none,COMPLETE
62,-0.06343195694385158,2025-12-07 17:23:30.609628,2025-12-07 17:23:30.808019,0 days 00:00:00.198391,0.0002076568126348401,0.8512090363859327,none,COMPLETE
63,-0.0025243991417374842,2025-12-07 17:23:30.808019,2025-12-07 17:23:31.010954,0 days 00:00:00.202935,0.0003877689853550605,0.9608011225629307,none,COMPLETE
64,0.0008854476316335994,2025-12-07 17:23:31.016141,2025-12-07 17:23:31.207900,0 days 00:00:00.191759,0.0006702789738066144,0.9065551865933478,none,COMPLETE
65,-0.014498837802178274,2025-12-07 17:23:31.207900,2025-12-07 17:23:31.409099,0 days 00:00:00.201199,0.0003616386089020032,0.7638912161381487,none,COMPLETE
66,-0.0016219202775118458,2025-12-07 17:23:31.410763,2025-12-07 17:23:31.608592,0 days 00:00:00.197829,0.0010500374543110957,0.9332007916369821,none,COMPLETE
67,-0.0016559721242364045,2025-12-07 17:23:31.610228,2025-12-07 17:23:31.807611,0 days 00:00:00.197383,0.0016049200083920584,0.9974698284809733,none,COMPLETE
68,0.0010896459981208917,2025-12-07 17:23:31.809371,2025-12-07 17:23:32.011288,0 days 00:00:00.201917,0.0006764368566529639,0.8162086775664815,none,COMPLETE
69,-0.0025786343753715357,2025-12-07 17:23:32.014522,2025-12-07 17:23:32.209158,0 days 00:00:00.194636,0.00045878063833254345,0.8056884175124635,none,COMPLETE
70,-0.10794416760532995,2025-12-07 17:23:32.211096,2025-12-07 17:23:32.409682,0 days 00:00:00.198586,0.0001509699864208519,0.8551835501420398,none,COMPLETE
71,0.0008645448033199887,2025-12-07 17:23:32.411401,2025-12-07 17:23:32.611212,0 days 00:00:00.199811,0.000664622135669616,0.9228888599833275,none,COMPLETE
72,-0.0001657065891432404,2025-12-07 17:23:32.612940,2025-12-07 17:23:32.809938,0 days 00:00:00.196998,0.0008710412988125484,0.8935016400057076,none,COMPLETE
73,0.0004528519752896217,2025-12-07 17:23:32.811947,2025-12-07 17:23:33.010227,0 days 00:00:00.198280,0.0005829290042831571,0.8374156965997946,none,COMPLETE
74,-0.012518353854281794,2025-12-07 17:23:33.013237,2025-12-07 17:23:33.207241,0 days 00:00:00.194004,0.0002982009578307786,0.9633886693749182,none,COMPLETE
75,-0.0016559721242364045,2025-12-07 17:23:33.209249,2025-12-07 17:23:33.410952,0 days 00:00:00.201703,0.0016125171656578912,0.7906124112550517,none,COMPLETE
76,0.0009194307353262247,2025-12-07 17:23:33.412960,2025-12-07 17:23:33.608583,0 days 00:00:00.195623,0.0007977689507398275,0.7509266050048562,none,COMPLETE
77,0.0006537272361456145,2025-12-07 17:23:33.610590,2025-12-07 17:23:33.697410,0 days 00:00:00.086820,0.0008747900690088177,0.7552731856201748,none,COMPLETE
78,-0.0013006051529674452,2025-12-07 17:23:33.697410,2025-12-07 17:23:33.892785,0 days 00:00:00.195375,0.001888616954528162,0.48567173505534666,none,COMPLETE
79,-0.0005015288215606631,2025-12-07 17:23:33.894733,2025-12-07 17:23:34.091561,0 days 00:00:00.196828,0.0012132581640448604,0.6798750814012435,none,COMPLETE
80,-0.055416561208299374,2025-12-07 17:23:34.091561,2025-12-07 17:23:34.325751,0 days 00:00:00.234190,0.00022736345865114098,0.8187788254672594,none,COMPLETE
