number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
112,0.0011301421790882078,2025-12-07 16:59:56.603476,2025-12-07 16:59:56.806288,0 days 00:00:00.202812,0.0005258940934081916,simple,COMPLETE
113,0.0006077577133747717,2025-12-07 16:59:56.806288,2025-12-07 16:59:57.025082,0 days 00:00:00.218794,0.000676704213901436,simple,COMPLETE
114,-0.003669999076819678,2025-12-07 16:59:57.025082,2025-12-07 16:59:57.240363,0 days 00:00:00.215281,0.00035617900063053564,simple,COMPLETE
115,0.0011364525789866464,2025-12-07 16:59:57.240363,2025-12-07 16:59:57.458131,0 days 00:00:00.217768,0.0005178908245388047,simple,COMPLETE
116,-0.00011039565977029782,2025-12-07 16:59:57.460535,2025-12-07 16:59:57.666359,0 days 00:00:00.205824,0.0007810663493237761,simple,COMPLETE
117,-0.012886230661187029,2025-12-07 16:59:57.666359,2025-12-07 16:59:57.868670,0 days 00:00:00.202311,0.00027656728312983514,simple,COMPLETE
118,0.0010886068072916144,2025-12-07 16:59:57.870678,2025-12-07 16:59:58.087592,0 days 00:00:00.216914,0.0004944214923044559,simple,COMPLETE
119,-0.0016559721242364045,2025-12-07 16:59:58.089596,2025-12-07 16:59:58.306313,0 days 00:00:00.216717,0.06296843042661458,simple,COMPLETE
120,-0.0016559721242364045,2025-12-07 16:59:58.308165,2025-12-07 16:59:58.508502,0 days 00:00:00.200337,0.0014248919647404691,simple,COMPLETE
121,-0.0016559721242364045,2025-12-07 16:59:58.509833,2025-12-07 16:59:58.724165,0 days 00:00:00.214332,0.001060038778441444,simple,COMPLETE
122,0.0011133432972769326,2025-12-07 16:59:58.725219,2025-12-07 16:59:58.940151,0 days 00:00:00.214932,0.0005366997224344723,simple,COMPLETE
123,-0.002966055238496764,2025-12-07 16:59:58.942190,2025-12-07 16:59:59.158485,0 days 00:00:00.216295,0.0003678296796426375,simple,COMPLETE
124,0.0011121022323050678,2025-12-07 16:59:59.158991,2025-12-07 16:59:59.262030,0 days 00:00:00.103039,0.0005373288495007692,simple,COMPLETE
125,0.0005139100292680018,2025-12-07 16:59:59.262030,2025-12-07 16:59:59.475631,0 days 00:00:00.213601,0.0006943603607011918,simple,COMPLETE
126,-0.0013424316597637764,2025-12-07 16:59:59.476747,2025-12-07 16:59:59.681544,0 days 00:00:00.204797,0.00041138088432911556,simple,COMPLETE
127,-0.0013065990116401711,2025-12-07 16:59:59.683255,2025-12-07 16:59:59.885685,0 days 00:00:00.202430,0.0009250555588462867,simple,COMPLETE
