number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
181,0.0004626064758733728,2025-12-07 20:54:32.398153,2025-12-07 20:54:35.468896,0 days 00:00:03.070743,0.6528480263026311,0.0010954508646439701,3,19,413,0.0035683469564323205,0.7965550029956883,0.5145476749211657,simple,COMPLETE
182,1.4976084750280746e-05,2025-12-07 20:54:35.470908,2025-12-07 20:54:38.665966,0 days 00:00:03.195058,0.6359036218149129,0.0010585441960666304,3,19,421,0.09123380187612673,0.6871373759600765,0.5116790143736472,simple,COMPLETE
183,-1.2801325207571304e-05,2025-12-07 20:54:38.665966,2025-12-07 20:54:42.365167,0 days 00:00:03.699201,0.6470631005163844,0.0011711402981734844,3,20,505,0.10283220767783066,0.8074743823945654,0.5006452923235841,simple,COMPLETE
184,0.00037696175164048107,2025-12-07 20:54:42.367176,2025-12-07 20:54:52.264011,0 days 00:00:09.896835,0.6163307534500124,0.0011067414194590086,7,19,392,0.010057638891662784,0.7320933083515253,0.4811700713372793,simple,COMPLETE
185,-0.0003741814267910574,2025-12-07 20:54:52.265065,2025-12-07 20:55:06.661126,0 days 00:00:14.396061,0.6080719938668826,0.0011149614665074132,7,19,578,0.006262814560085667,0.7087541895695916,0.4844096737342764,simple,COMPLETE
186,-0.00012167926994059257,2025-12-07 20:55:06.662630,2025-12-07 20:55:16.962631,0 days 00:00:10.300001,0.6493822843160986,0.001002958350039073,6,19,418,0.18762237826993666,0.586949876510858,0.5183290715172834,simple,COMPLETE
187,-0.0011297901712688334,2025-12-07 20:55:16.964651,2025-12-07 20:55:28.727919,0 days 00:00:11.763268,0.6326025456725723,0.0012228131005450956,7,20,714,0.15239020228575584,0.7624497625498029,0.46866348865741303,simple,COMPLETE
188,-0.0009896852330015433,2025-12-07 20:55:28.728885,2025-12-07 20:55:31.981625,0 days 00:00:03.252740,0.6575218503883045,0.0010891163077121112,8,19,204,0.32772394477246536,0.6330606585440264,0.5055234936676956,simple,COMPLETE
189,0.0005576324709322122,2025-12-07 20:55:31.983112,2025-12-07 20:55:36.695888,0 days 00:00:04.712776,0.6215744437826707,0.0012878752640346279,7,19,357,0.006012315137045733,0.8413226870619117,0.48392721954540385,simple,COMPLETE
190,1.4158861439591183e-05,2025-12-07 20:55:36.697842,2025-12-07 20:55:39.399831,0 days 00:00:02.701989,0.6195277914450995,0.0012789223511598445,3,20,350,0.09778212323823349,0.8286493407467407,0.4857360297468374,simple,COMPLETE
191,-0.0002660299313949066,2025-12-07 20:55:39.401707,2025-12-07 20:55:45.630913,0 days 00:00:06.229206,0.6791534348542925,0.0011757505637711072,7,19,467,0.009630267365806099,0.7128336456409241,0.4553376964861734,simple,COMPLETE
192,-0.0272800466315201,2025-12-07 20:55:45.633422,2025-12-07 20:56:54.227985,0 days 00:01:08.594563,0.6015766194620015,0.001337812386673954,7,19,3421,0.09675015768175137,0.9355619758719445,0.4783620819656075,simple,COMPLETE
193,-0.0005637417652417284,2025-12-07 20:56:54.229113,2025-12-07 20:57:00.226497,0 days 00:00:05.997384,0.6203630012725752,0.0010999193274901522,7,18,384,0.21469822030574667,0.8139700827285934,0.4952466019082835,simple,COMPLETE
194,0.0010274751433442253,2025-12-07 20:57:00.228013,2025-12-07 20:57:04.256077,0 days 00:00:04.028064,0.6672916874006973,0.001193851147139766,7,20,288,0.0006222337971043389,0.9724539756106568,0.5274173626618871,simple,COMPLETE
195,-0.00042427514388613624,2025-12-07 20:57:04.258089,2025-12-07 20:57:09.205546,0 days 00:00:04.947457,0.6649212397532254,0.001220455256734577,7,20,295,0.15797952496702744,0.9408164831508118,0.5299744781341267,simple,COMPLETE
196,-0.024997983055592792,2025-12-07 20:57:09.208050,2025-12-07 20:57:13.803394,0 days 00:00:04.595344,0.6321567312974853,0.021077652192155117,7,20,305,0.27702319621277505,0.8528778699203728,0.5163858646459691,simple,COMPLETE
197,-0.0016559721404409238,2025-12-07 20:57:13.804393,2025-12-07 20:57:14.920167,0 days 00:00:01.115774,0.6428371464710768,0.0010742747645087734,7,19,206,3.6906874636079516,1.038116686289907,0.4667790260526738,simple,COMPLETE
198,0.00029879587463710333,2025-12-07 20:57:14.921168,2025-12-07 20:57:24.405332,0 days 00:00:09.484164,0.6170802060860595,0.0010035935285705616,7,20,373,4.8809718431039e-05,0.6642816370485743,0.5050304644253204,simple,COMPLETE
199,0.0004892497576260979,2025-12-07 20:57:24.406342,2025-12-07 20:57:34.768518,0 days 00:00:10.362176,0.6105863990242367,0.0010267649089159773,7,20,403,0.006236716951169925,0.6268002526056169,0.49924787586626257,simple,COMPLETE
200,0.0003774127443143908,2025-12-07 20:57:34.770515,2025-12-07 20:57:45.251225,0 days 00:00:10.480710,0.5959294925688932,0.0010212115496056118,7,20,412,0.0024670203538047566,0.5330850913573721,0.49602487389063604,simple,COMPLETE
201,-0.0002751896669429543,2025-12-07 20:57:45.252255,2025-12-07 20:57:56.905293,0 days 00:00:11.653038,0.6105304952974221,0.0010043095767404298,7,20,416,0.11481621646133262,0.5258531008322197,0.4902709073458786,simple,COMPLETE
