number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
108,-0.014314871914830496,2025-12-07 18:26:11.948528,2025-12-07 18:26:19.665000,0 days 00:00:07.716472,0.5331421867593483,0.007538069098236697,4,63,3575,114,0.7760582004633708,0.16175155774817515,0.6583258836199379,medium,COMPLETE
109,-0.0015968217561847335,2025-12-07 18:26:19.665000,2025-12-07 18:26:25.781271,0 days 00:00:06.116271,0.5088355579909356,0.060871598145751785,5,60,3051,117,1.5084673444848784,5.865275131006878,0.7448744468118452,medium,COMPLETE
110,-0.0016559720935109083,2025-12-07 18:26:25.781271,2025-12-07 18:26:27.665758,0 days 00:00:01.884487,0.553552576985601,0.07271603148420586,4,54,332,123,1.8065996890075238,0.10014288830618269,0.7557258412357721,medium,COMPLETE
111,-0.0015587885905590237,2025-12-07 18:26:27.668321,2025-12-07 18:26:32.711881,0 days 00:00:05.043560,0.6070618919738378,0.0945054460345336,6,44,2187,111,1.3407693896682646,8.437174387297242,0.6825215986031794,medium,COMPLETE
112,-0.001567971478478869,2025-12-07 18:26:32.711881,2025-12-07 18:26:37.355940,0 days 00:00:04.644059,0.5972415091750576,0.09416891763583554,6,47,2051,110,1.360816487246856,8.486236464918072,0.6820069249613959,medium,COMPLETE
113,-0.0018945058082108224,2025-12-07 18:26:37.355940,2025-12-07 18:26:41.338324,0 days 00:00:03.982384,0.5989273369567951,0.09599236156941589,6,44,1646,110,1.30177650553023,10.63604398211486,0.6308905143365934,medium,COMPLETE
114,-0.004049195496060014,2025-12-07 18:26:41.338324,2025-12-07 18:26:46.607842,0 days 00:00:05.269518,0.6052981513941232,0.09987794122017632,6,41,2391,113,1.1862323625549032,8.959871962214065,0.6847648414963361,medium,COMPLETE
115,-0.0016040450234987198,2025-12-07 18:26:46.607842,2025-12-07 18:26:51.485051,0 days 00:00:04.877209,0.5861725951960021,0.08489263882903224,6,47,2200,121,1.6156419007975762,8.288104289994221,0.6990021638695284,medium,COMPLETE
116,-0.0015227914483800786,2025-12-07 18:26:51.485051,2025-12-07 18:26:58.056947,0 days 00:00:06.571896,0.5635131627367147,0.07806744363482412,6,45,3283,111,1.3808294422205556,14.115401864917448,0.6490167380002103,medium,COMPLETE
117,-0.0015156930633961618,2025-12-07 18:26:58.056947,2025-12-07 18:27:05.644591,0 days 00:00:07.587644,0.5648148828023745,0.07961085974496564,6,45,3822,108,1.3762494588100662,12.867912547776937,0.6028818626728678,medium,COMPLETE
118,-0.00901015785322771,2025-12-07 18:27:05.644591,2025-12-07 18:27:12.997968,0 days 00:00:07.353377,0.5649856224530336,0.07635090692418176,7,44,3918,107,0.9181022630005221,13.400252565433092,0.6148687801149839,medium,COMPLETE
119,-0.0015957064810940835,2025-12-07 18:27:12.997968,2025-12-07 18:27:19.816957,0 days 00:00:06.818989,0.5233443430464221,0.09115438694551023,6,45,3575,108,1.367415431273954,6.6516931459782835,0.591710176362302,medium,COMPLETE
120,-0.0047908254830738945,2025-12-07 18:27:19.819033,2025-12-07 18:27:26.264245,0 days 00:00:06.445212,0.5366448649000964,0.07775106785615254,6,37,3241,105,1.0728057822879211,16.724951654843203,0.5692917912747459,medium,COMPLETE
121,-0.0029360807667102953,2025-12-07 18:27:26.264245,2025-12-07 18:27:33.085314,0 days 00:00:06.821069,0.5904296507361009,0.08498198310205897,6,40,3292,111,1.240983919948482,10.325602912554881,0.6504980262078626,medium,COMPLETE
122,-0.0016165778110118396,2025-12-07 18:27:33.085314,2025-12-07 18:27:41.019179,0 days 00:00:07.933865,0.6257459561764999,0.08121244035426031,7,51,3943,113,1.3976651163470684,12.338854703245433,0.5504412353791768,medium,COMPLETE
123,-0.0016211790711974465,2025-12-07 18:27:41.020317,2025-12-07 18:27:48.206560,0 days 00:00:07.186243,0.56675195850621,0.09277124680278104,5,50,3678,111,1.6665109227833008,12.31031157614382,0.6058868340448041,medium,COMPLETE
124,-0.0035804442371045,2025-12-07 18:27:48.206560,2025-12-07 18:27:54.730024,0 days 00:00:06.523464,0.5466081168925209,0.07254010258911549,6,43,3353,114,1.1666798119500355,9.887363171533456,0.6323832736893072,medium,COMPLETE
125,-0.0015947849826566014,2025-12-07 18:27:54.730024,2025-12-07 18:28:02.393212,0 days 00:00:07.663188,0.5943104844482943,0.0676228516959515,5,48,3793,116,1.4653675211520794,5.3005167247715,0.8899497400733516,medium,COMPLETE
126,-0.0016559720935109083,2025-12-07 18:28:02.393212,2025-12-07 18:28:08.543868,0 days 00:00:06.150656,0.6120558630131374,0.08855380000764743,7,39,3046,98,1.7313384160814373,15.384789028898581,0.8047636372016177,medium,COMPLETE
127,-0.0019748239140244817,2025-12-07 18:28:08.547943,2025-12-07 18:28:14.595240,0 days 00:00:06.047297,0.6392163526639522,0.08236794221984449,5,46,2786,110,1.2932524950956177,8.240751351052962,0.6669752756534246,medium,COMPLETE
128,-0.0016559720935109083,2025-12-07 18:28:14.595240,2025-12-07 18:28:18.327779,0 days 00:00:03.732539,0.5794016574364628,0.09398972779374083,6,41,1482,88,3.0601313789591638,18.124545164297015,0.6810690502992457,medium,COMPLETE
129,-0.0016170364250841507,2025-12-07 18:28:18.327779,2025-12-07 18:28:25.163847,0 days 00:00:06.836068,0.5584043870866877,0.07617878371503721,5,35,3414,107,1.3867755800709536,14.436357922317399,0.6022666467957731,medium,COMPLETE
130,-0.004862342398550545,2025-12-07 18:28:25.164766,2025-12-07 18:28:27.119513,0 days 00:00:01.954747,0.571988705364451,0.07062767551696847,6,79,410,115,1.0027043756319343,4.5987355346468,0.8529738408492601,medium,COMPLETE
131,-0.001608968031673023,2025-12-07 18:28:27.120517,2025-12-07 18:28:30.399100,0 days 00:00:03.278583,0.5847444553641598,0.08801744732565238,6,49,1203,118,1.5432513547881426,7.2947065614904005,0.6985994067282175,medium,COMPLETE
132,-0.0016110541158809906,2025-12-07 18:28:30.399100,2025-12-07 18:28:35.136816,0 days 00:00:04.737716,0.5761804920675452,0.09997177517258801,6,47,2104,112,1.5420629049352168,0.1369110636429098,0.709496702667353,medium,COMPLETE
133,-0.001610760233332768,2025-12-07 18:28:35.136816,2025-12-07 18:28:39.870785,0 days 00:00:04.733969,0.6039912092502219,0.08042430574749244,6,53,2051,116,1.6277378201303705,9.052011032554185,0.8352619575108939,medium,COMPLETE
134,-0.004154928844275115,2025-12-07 18:28:39.870785,2025-12-07 18:28:44.813377,0 days 00:00:04.942592,0.5631804764469798,0.08440861668929532,7,45,2248,113,1.1460023357143976,6.43102327741645,0.6533359562096036,medium,COMPLETE
135,-0.0015701807410438324,2025-12-07 18:28:44.815452,2025-12-07 18:28:50.048714,0 days 00:00:05.233262,0.5488584270377995,0.09439293899946519,5,43,2492,117,1.453399844302248,1.0708910058441847,0.6692284688557137,medium,COMPLETE
136,-0.3014386467643819,2025-12-07 18:28:50.048714,2025-12-07 18:29:06.511080,0 days 00:00:16.462366,0.5394854087943769,0.09500162975581564,5,42,2662,109,0.007907835914537031,1.14436744565928,0.6288604181190021,medium,COMPLETE
137,-0.0018535543949272926,2025-12-07 18:29:06.513707,2025-12-07 18:29:11.703803,0 days 00:00:05.190096,0.5525464527819393,0.09164984477706754,5,38,2477,103,1.3214292094070341,12.033038247275213,0.8177868480651002,medium,COMPLETE
138,-0.0015923722568539727,2025-12-07 18:29:11.703803,2025-12-07 18:29:16.912915,0 days 00:00:05.209112,0.5253273237172396,0.07678830672145925,4,55,2537,69,1.4505896628488606,10.025054415561511,0.6421402955333682,medium,COMPLETE
139,-0.0029643293536376256,2025-12-07 18:29:16.913946,2025-12-07 18:29:22.525839,0 days 00:00:05.611893,0.5142090331856095,0.08623747240736773,5,44,2913,114,1.2281243837524316,0.853802266304424,0.6703526441876511,medium,COMPLETE
140,-0.0016559720935109083,2025-12-07 18:29:22.525839,2025-12-07 18:29:27.436572,0 days 00:00:04.910733,0.5458889093234214,0.01488255602199544,4,92,2347,112,1.7925998596935884,0.12178120657558834,0.6822123090388789,medium,COMPLETE
141,-0.001598559206389701,2025-12-07 18:29:27.436572,2025-12-07 18:29:32.340358,0 days 00:00:04.903786,0.570905393412786,0.08085084561416117,6,48,2165,117,1.5016822901449076,1.333626715993688,0.6921623945344401,medium,COMPLETE
142,-0.0015921265258551272,2025-12-07 18:29:32.340358,2025-12-07 18:29:34.425984,0 days 00:00:02.085626,0.5616427587124647,0.08939376287921962,5,51,476,119,1.3824891275318847,1.0812836103125174,0.667919819413634,medium,COMPLETE
143,-0.0016559720935109083,2025-12-07 18:29:34.425984,2025-12-07 18:29:39.055739,0 days 00:00:04.629755,0.5945479765536463,0.010757597875484649,6,43,1909,115,1.676344316505638,0.9581639131738539,0.9765238933790337,medium,COMPLETE
144,-0.002487845151749194,2025-12-07 18:29:39.055739,2025-12-07 18:29:41.421976,0 days 00:00:02.366237,0.5806435562681852,0.09719543268852422,6,46,646,119,1.3059654816312811,0.1519350565110828,0.8673202907225189,medium,COMPLETE
145,-0.0016005208757308893,2025-12-07 18:29:41.421976,2025-12-07 18:29:43.607216,0 days 00:00:02.185240,0.5301289998589259,0.0628494955332357,3,41,545,111,1.5426060467638367,2.1920360444309956,0.7166290620213204,medium,COMPLETE
146,-0.002666409185405431,2025-12-07 18:29:43.607216,2025-12-07 18:29:48.998564,0 days 00:00:05.391348,0.5531249114826315,0.027961068539038354,5,50,2594,117,1.2257203098094689,0.8803662253424973,0.6609871893578337,medium,COMPLETE
147,-0.004423206575055645,2025-12-07 18:29:49.001126,2025-12-07 18:29:51.037153,0 days 00:00:02.036027,0.5684240564209392,0.07459108721693145,4,84,386,121,1.0831549076027631,7.013547538063104,0.6760030183355406,medium,COMPLETE
148,-0.0016559720935109083,2025-12-07 18:29:51.037153,2025-12-07 18:29:55.864774,0 days 00:00:04.827621,0.5852283661523753,0.08447727892257614,6,48,2005,126,1.898132972249078,8.522786148778845,0.6905737907375695,medium,COMPLETE
149,-0.0016447170217946578,2025-12-07 18:29:55.864774,2025-12-07 18:30:02.357157,0 days 00:00:06.492383,0.8199289059127213,0.04199663357393479,6,44,2369,108,1.435032016033463,0.7404442854515356,0.7044006142116174,medium,COMPLETE
150,-0.0016053490228988831,2025-12-07 18:30:02.362912,2025-12-07 18:30:07.153391,0 days 00:00:04.790479,0.5374950604347144,0.06780926592374549,3,53,2279,115,1.6152675946749628,0.19342982878049353,0.7756747793104043,medium,COMPLETE
151,-0.0015732169309508048,2025-12-07 18:30:07.153391,2025-12-07 18:30:08.908282,0 days 00:00:01.754891,0.5551037856904181,0.09077230365807265,4,59,289,109,1.451717216083288,0.21673059796764918,0.8151965078785903,medium,COMPLETE
152,-0.0015387044518738364,2025-12-07 18:30:08.908282,2025-12-07 18:30:10.872307,0 days 00:00:01.964025,0.9589880742188821,0.09271474341810174,4,95,281,110,1.3671225703325174,1.4928460516837496,0.8205290761579266,medium,COMPLETE
153,-0.0014789635822369436,2025-12-07 18:30:10.872307,2025-12-07 18:30:12.658344,0 days 00:00:01.786037,0.8714217364972344,0.09981571362073578,4,99,224,105,1.350152568792671,0.13218287087493744,0.8286965725923388,medium,COMPLETE
154,-0.0015329286995170814,2025-12-07 18:30:12.660350,2025-12-07 18:30:14.570940,0 days 00:00:01.910590,0.9174860295184345,0.09920714092324971,4,100,265,105,1.3410882675417237,0.1343196294252486,0.8145411680131941,medium,COMPLETE
155,-0.001664370809659051,2025-12-07 18:30:14.572520,2025-12-07 18:30:16.421091,0 days 00:00:01.848571,0.9712948687091613,0.09975904011498313,4,98,213,105,1.3157736238580093,0.14402704386780413,0.8265368774305724,medium,COMPLETE
156,-0.0037918161762031666,2025-12-07 18:30:16.422185,2025-12-07 18:30:18.371151,0 days 00:00:01.948966,0.9326342236830778,0.09286920547891432,4,100,291,109,1.142334532575195,0.13327113296680476,0.8123078036596192,medium,COMPLETE
157,-0.0015059095595100214,2025-12-07 18:30:18.372828,2025-12-07 18:30:20.168716,0 days 00:00:01.795888,0.8997800968421029,0.09068005745377014,4,98,204,100,1.3793119663184936,0.17488921177098696,0.8446048409758368,medium,COMPLETE
158,-0.005707764802860578,2025-12-07 18:30:20.170723,2025-12-07 18:30:22.268953,0 days 00:00:02.098230,0.8965773763105659,0.09319869073906553,4,95,352,100,1.0135965511973555,0.1671444168057163,0.8501477229269185,medium,COMPLETE
159,-0.0029763605385796366,2025-12-07 18:30:22.271455,2025-12-07 18:30:24.155061,0 days 00:00:01.883606,0.921038829756591,0.09932954897205072,3,99,201,106,1.2103719374597035,0.2179563795601746,0.838195117152999,medium,COMPLETE
160,-0.0015582653096249584,2025-12-07 18:30:24.155061,2025-12-07 18:30:26.191775,0 days 00:00:02.036714,0.9306807839441884,0.08979474805531766,4,97,299,104,1.3560445883029353,0.12372346512744796,0.7984078170436537,medium,COMPLETE
161,-0.0015202356902997611,2025-12-07 18:30:26.191775,2025-12-07 18:30:28.168057,0 days 00:00:01.976282,0.9400038583207436,0.08911316213998029,4,96,300,101,1.4018095590036894,0.1116939832289698,0.8026749219702218,medium,COMPLETE
162,-0.0015059409403085737,2025-12-07 18:30:28.168057,2025-12-07 18:30:30.126346,0 days 00:00:01.958289,0.9558724210712474,0.08901196561157039,4,95,299,102,1.390710478474164,0.11947955276209034,0.8034472986929859,medium,COMPLETE
163,-0.001654190944646731,2025-12-07 18:30:30.126346,2025-12-07 18:30:32.025134,0 days 00:00:01.898788,0.9526257824571354,0.08830085372175066,4,96,276,101,1.3015606562547484,0.1276032924364026,0.7996545950152321,medium,COMPLETE
164,-0.001552883280223923,2025-12-07 18:30:32.025134,2025-12-07 18:30:34.143331,0 days 00:00:02.118197,0.9540395345852747,0.09417904306644756,4,94,377,103,1.4055728813512476,0.10737493114499315,0.7896649521704753,medium,COMPLETE
165,-0.001536505549064593,2025-12-07 18:30:34.143331,2025-12-07 18:30:36.369397,0 days 00:00:02.226066,0.9503870581144899,0.08946878643805786,4,94,435,103,1.3825047930530499,0.11034002771549298,0.7893736358260172,medium,COMPLETE
166,-0.002217765682520042,2025-12-07 18:30:36.369397,2025-12-07 18:30:38.627619,0 days 00:00:02.258222,0.9494594240707753,0.09366728628556255,4,95,431,102,1.2354018217625073,0.10743461142364752,0.7874094590799752,medium,COMPLETE
167,-0.0016559720935109083,2025-12-07 18:30:38.627619,2025-12-07 18:30:40.526409,0 days 00:00:01.898790,0.9559294762431371,0.08751496355084751,4,92,279,104,2.615668383220856,0.11539241809352407,0.8055836279669505,medium,COMPLETE
168,-0.0014787206010558052,2025-12-07 18:30:40.526409,2025-12-07 18:30:42.627627,0 days 00:00:02.101218,0.9332737689341746,0.09956366535169103,4,94,371,99,1.3807429341228565,0.1165797613158055,0.8143179672240035,medium,COMPLETE
169,-0.003863539826114463,2025-12-07 18:30:42.627627,2025-12-07 18:30:44.699012,0 days 00:00:02.071385,0.9349290978126955,0.0998152128748547,4,98,382,96,1.146028518201176,0.12464319759777079,0.7918161953342187,medium,COMPLETE
170,-0.0015961711549559536,2025-12-07 18:30:44.699012,2025-12-07 18:30:51.279963,0 days 00:00:06.580951,0.9015586705347166,0.09396511651659224,4,94,465,99,1.3488934347869672,0.10209614878113223,0.7797831019331528,medium,COMPLETE
171,-0.0016010604805696271,2025-12-07 18:30:51.282247,2025-12-07 18:30:53.274568,0 days 00:00:01.992321,0.9962837703777141,0.08927978193223352,4,97,310,102,1.4198213319285553,0.10972674976310785,0.8174413141937766,medium,COMPLETE
172,-0.0016271825676264322,2025-12-07 18:30:53.274568,2025-12-07 18:30:55.108071,0 days 00:00:01.833503,0.9386215368501032,0.08504870300324145,4,93,222,104,1.299322005837561,0.11957331139172844,0.8118387231063617,medium,COMPLETE
173,-0.001594997865565458,2025-12-07 18:30:55.108071,2025-12-07 18:30:56.884896,0 days 00:00:01.776825,0.9175120071848697,0.0949646779354036,4,99,200,100,1.5600148373644567,0.1545151475668809,0.7973656162743157,medium,COMPLETE
174,-0.0015886535003611553,2025-12-07 18:30:56.884896,2025-12-07 18:30:58.903859,0 days 00:00:02.018963,0.9679670971762467,0.09984450149918114,3,91,362,97,1.4289557530796948,0.11223110601356734,0.8290201519141132,medium,COMPLETE
175,-0.0023623519140103153,2025-12-07 18:30:58.905511,2025-12-07 18:31:00.910040,0 days 00:00:02.004529,0.9117270100667006,0.08995968677055403,4,96,321,103,1.2389476353338957,0.13567751249732551,0.8096103330483974,medium,COMPLETE
176,-0.0016118746684471812,2025-12-07 18:31:00.910040,2025-12-07 18:31:03.329537,0 days 00:00:02.419497,0.9630934697999136,0.08364103083282269,4,94,493,100,1.63245550799634,0.15046154578101645,0.8217377869197432,medium,COMPLETE
177,-0.004482763925354294,2025-12-07 18:31:03.329537,2025-12-07 18:31:05.508222,0 days 00:00:02.178685,0.9452722370894822,0.09067397068123917,4,100,411,106,1.1004070138146647,0.10134891370851898,0.8024150406983642,medium,COMPLETE
178,-0.0016559720935109083,2025-12-07 18:31:05.508222,2025-12-07 18:31:07.355461,0 days 00:00:01.847239,0.8717117975320998,0.08491651429003427,3,89,275,102,3.5391343557784682,0.12103701901554666,0.8415875011277368,medium,COMPLETE
179,-0.0015946905986231978,2025-12-07 18:31:07.355461,2025-12-07 18:31:15.899751,0 days 00:00:08.544290,0.9253981309013586,0.0956020468659625,4,96,3151,104,1.4957954594537548,0.13415663886365042,0.7878948057523614,medium,COMPLETE
180,-0.0016559720935109083,2025-12-07 18:31:15.901760,2025-12-07 18:31:18.316348,0 days 00:00:02.414588,0.9857776948426984,0.07797224761657805,4,98,358,98,4.544201246653931,0.18174155945829168,0.7666481390206937,medium,COMPLETE
181,-0.001503627912055309,2025-12-07 18:31:18.316348,2025-12-07 18:31:20.623449,0 days 00:00:02.307101,0.8952080203761191,0.08841527423012899,4,94,434,107,1.3882098339698223,0.18147908784813957,0.8584415052921929,medium,COMPLETE
182,-0.001800199923484902,2025-12-07 18:31:20.623449,2025-12-07 18:31:22.804176,0 days 00:00:02.180727,0.8912457004011427,0.08969030958884776,4,94,428,107,1.319382672419992,0.15670221078280153,0.8321127677790546,medium,COMPLETE
183,-0.0015093098512481233,2025-12-07 18:31:22.805112,2025-12-07 18:31:24.744091,0 days 00:00:01.938979,0.958818875251854,0.09508966426545071,4,91,290,104,1.3940027582396606,0.20051128231990584,0.8639163725526542,medium,COMPLETE
184,-0.0014847370989051756,2025-12-07 18:31:24.744091,2025-12-07 18:31:26.582548,0 days 00:00:01.838457,0.9596586043006126,0.09982345130080612,4,91,205,104,1.3655111278846057,0.1779179949940818,0.8596907886795007,medium,COMPLETE
185,-0.0015304541636656326,2025-12-07 18:31:26.583188,2025-12-07 18:31:28.397588,0 days 00:00:01.814400,0.9064658338921457,0.09635632142377869,4,90,240,104,1.3826341623487561,0.11662941358408938,0.8759588266689552,medium,COMPLETE
186,-0.0028180193577446535,2025-12-07 18:31:28.398709,2025-12-07 18:31:30.155852,0 days 00:00:01.757143,0.9124800623636086,0.08486166028361526,4,92,205,104,1.1933584023344876,0.11540726537636581,0.8721338509741288,medium,COMPLETE
187,-0.001525620564308272,2025-12-07 18:31:30.155852,2025-12-07 18:31:32.305889,0 days 00:00:02.150037,0.9422439659831099,0.08099215688599311,4,90,338,102,1.334187474736002,0.12420700027967045,0.880748376276858,medium,COMPLETE
188,-0.011030465028742942,2025-12-07 18:31:32.307952,2025-12-07 18:31:34.403968,0 days 00:00:02.096016,0.9437929700839236,0.0804492301709862,4,89,350,102,0.8719794843667225,0.14088579409936045,0.8807070596366241,medium,COMPLETE
189,-0.005971304457364823,2025-12-07 18:31:34.406104,2025-12-07 18:31:36.826276,0 days 00:00:02.420172,0.9802309855924185,0.09927993498391767,4,91,505,105,0.9949977800844092,0.1263789981067394,0.8949277585958617,medium,COMPLETE
190,-0.0018493825100321566,2025-12-07 18:31:36.826276,2025-12-07 18:31:38.704195,0 days 00:00:01.877919,0.9595580594035905,0.08748179455894185,4,86,254,103,1.273996244627171,0.10019464859732083,0.8574130777939789,medium,COMPLETE
191,-0.0015245603515284072,2025-12-07 18:31:38.704195,2025-12-07 18:31:40.901284,0 days 00:00:02.197089,0.9265076767220786,0.09448307756535793,4,93,404,101,1.3551956555464988,0.11248236937301073,0.8646402576015574,medium,COMPLETE
192,-0.0015029511428629554,2025-12-07 18:31:40.901284,2025-12-07 18:31:43.094452,0 days 00:00:02.193168,0.9044440430056735,0.08199991036962644,4,94,441,101,1.3952402382887488,0.11491675499164974,0.869055961884858,medium,COMPLETE
193,-0.0015017495886596732,2025-12-07 18:31:43.094452,2025-12-07 18:31:45.258234,0 days 00:00:02.163782,0.9012016121302789,0.09431680749450735,4,94,423,101,1.3771499507253646,0.11623797309665566,0.8763710311251187,medium,COMPLETE
194,-0.0015969886222717555,2025-12-07 18:31:45.260240,2025-12-07 18:31:47.454057,0 days 00:00:02.193817,0.905012685616633,0.08167752320900727,4,93,441,99,1.551235171250933,0.11168373195727106,0.8637915393541911,medium,COMPLETE
195,-0.001533513685993489,2025-12-07 18:31:47.454763,2025-12-07 18:31:49.885006,0 days 00:00:02.430243,0.9310959618799696,0.0997474594359026,4,90,542,101,1.3878771537355625,0.12452126142344017,0.8783843547875927,medium,COMPLETE
196,-0.0038888186278880355,2025-12-07 18:31:49.887510,2025-12-07 18:31:52.438944,0 days 00:00:02.551434,0.908261945667487,0.09617791327370107,4,88,585,101,1.1454542676571329,0.16785148525293228,0.8786463023542345,medium,COMPLETE
197,-0.0016559720935109083,2025-12-07 18:31:52.439899,2025-12-07 18:31:54.792360,0 days 00:00:02.352461,0.8912893789060631,0.0992566378206668,4,90,515,101,1.7152621501577174,0.1437302615832411,0.9081206070556879,medium,COMPLETE
198,-0.0015768252523161348,2025-12-07 18:31:54.792360,2025-12-07 18:31:56.956463,0 days 00:00:02.164103,0.9211912671069489,0.08704246710326898,4,95,406,100,1.4229842138183724,0.11263054019278337,0.8957558992971525,medium,COMPLETE
199,-0.0016068175603859796,2025-12-07 18:31:56.957701,2025-12-07 18:31:58.947856,0 days 00:00:01.990155,0.9423349793760051,0.09216371649945795,4,91,344,98,1.5888780019810484,0.13033469854826088,0.8790471800321421,medium,COMPLETE
200,-0.002741436085294794,2025-12-07 18:31:58.947856,2025-12-07 18:32:01.232978,0 days 00:00:02.285122,0.851297049039545,0.07847765375480255,10,94,475,102,1.2328357246999702,0.10073403092428286,0.8638325172494686,medium,COMPLETE
201,-0.0015212112874874635,2025-12-07 18:32:01.233930,2025-12-07 18:32:03.117475,0 days 00:00:01.883545,0.9307009525255328,0.08879391385031672,4,97,279,103,1.363120784836897,0.12144397093466061,0.886201799261987,medium,COMPLETE
202,-0.0015846092173292803,2025-12-07 18:32:03.117475,2025-12-07 18:32:04.967125,0 days 00:00:01.849650,0.8848239360681776,0.09985211601745228,4,93,252,103,1.4972228751314285,0.11853347833225392,0.8867783969597095,medium,COMPLETE
203,-0.0015512413015941195,2025-12-07 18:32:04.967125,2025-12-07 18:32:07.023805,0 days 00:00:02.056680,0.9262450171064607,0.08483677514480115,4,97,356,106,1.3889256804093972,0.14289796446394826,0.8478308775686607,medium,COMPLETE
204,-0.0019234661349047204,2025-12-07 18:32:07.023805,2025-12-07 18:32:09.031036,0 days 00:00:02.007231,0.9274748141193778,0.08510530812398884,4,97,322,106,1.2769403328646716,0.1952110927342011,0.8708312669923183,medium,COMPLETE
205,-0.0015270644706463592,2025-12-07 18:32:09.031036,2025-12-07 18:32:11.305366,0 days 00:00:02.274330,0.9330510729908033,0.08151621586790647,4,100,429,100,1.3901454152168982,0.15619490181071602,0.860195074508981,medium,COMPLETE
206,-0.0016054976087778172,2025-12-07 18:32:11.306365,2025-12-07 18:32:13.090258,0 days 00:00:01.783893,0.9399671375849022,0.0740136079065408,4,100,204,100,1.498956012827832,0.1735337005135662,0.8591923788155573,medium,COMPLETE
207,-0.002317598299968212,2025-12-07 18:32:13.090258,2025-12-07 18:32:15.583643,0 days 00:00:02.493385,0.8997218458326851,0.09013907858571756,4,98,548,96,1.2397581829235662,0.1579176482678608,0.8824853484604517,medium,COMPLETE
208,-0.003959470593391042,2025-12-07 18:32:15.583643,2025-12-07 18:32:17.872642,0 days 00:00:02.288999,0.9703044141931683,0.08107068472100551,4,95,436,99,1.1590618732823794,0.1284527312422329,0.8729610149885588,medium,COMPLETE
209,-0.001473063558703432,2025-12-07 18:32:17.872642,2025-12-07 18:32:20.445169,0 days 00:00:02.572527,0.9147275501797022,0.0901766838616339,4,90,633,101,1.3782017550009549,0.1382369119005473,0.8472427180089296,medium,COMPLETE
210,-0.004384788510645758,2025-12-07 18:32:20.445169,2025-12-07 18:32:23.046739,0 days 00:00:02.601570,0.9119748359653909,0.0772766347610149,4,87,670,101,1.0710976889362358,0.14905463945396488,0.9139747856171124,medium,COMPLETE
211,-0.0015545003305296179,2025-12-07 18:32:23.046739,2025-12-07 18:32:24.979398,0 days 00:00:01.932659,0.9338563232631795,0.08934488801734317,4,90,274,102,1.3465731849436666,0.13055033551257855,0.8470265207446829,medium,COMPLETE
212,-0.0015720253818943448,2025-12-07 18:32:24.979398,2025-12-07 18:32:27.472228,0 days 00:00:02.492830,0.8830229182025735,0.09415093036565368,4,92,587,104,1.4102205689151155,0.1142055703291944,0.8568732759519885,medium,COMPLETE
213,-0.001598099130763364,2025-12-07 18:32:27.473234,2025-12-07 18:32:29.651861,0 days 00:00:02.178627,0.9173142789832451,0.08477006041117296,4,96,420,94,1.5699442303832711,0.18157112647757673,0.8668666343316443,medium,COMPLETE
214,-0.13094789979652174,2025-12-07 18:32:29.651861,2025-12-07 18:32:35.697890,0 days 00:00:06.046029,0.944814012813973,0.09446438001246622,4,12,485,100,0.1618941609103115,0.1372301612579567,0.8980163119764917,medium,COMPLETE
215,-0.0016912598854683287,2025-12-07 18:32:35.697890,2025-12-07 18:32:37.619294,0 days 00:00:01.921404,0.9612878462770185,0.089323786896635,4,100,290,97,1.2931961151777949,0.12214976046916823,0.8742121575269823,medium,COMPLETE
216,-0.0015854186844679319,2025-12-07 18:32:37.619294,2025-12-07 18:32:39.670320,0 days 00:00:02.051026,0.9050537625704989,0.09913451711238384,4,92,366,101,1.481428345892708,0.16278198189613446,0.8415024005278562,medium,COMPLETE
217,-0.001510807971559373,2025-12-07 18:32:39.670320,2025-12-07 18:32:41.412761,0 days 00:00:01.742441,0.8620522018357882,0.08146993689689729,4,90,206,105,1.3792343241511646,0.1445094696692364,0.8881049866171814,medium,COMPLETE
218,-0.002355749146906616,2025-12-07 18:32:41.412761,2025-12-07 18:32:43.183160,0 days 00:00:01.770399,0.8692317239242868,0.08066170680423664,4,89,208,105,1.2325493328597052,0.13978546807350054,0.8895895865498835,medium,COMPLETE
219,-0.0016161372465484842,2025-12-07 18:32:43.183160,2025-12-07 18:32:45.363081,0 days 00:00:02.179921,0.891285375059994,0.08347871672669174,4,85,430,103,1.6490679473630987,0.15474744105413107,0.8625564803312563,medium,COMPLETE
220,-0.0016139569430545138,2025-12-07 18:32:45.363081,2025-12-07 18:32:47.400357,0 days 00:00:02.037276,0.9226425681575582,0.07333523647782192,4,90,337,99,1.502693298997606,0.11368765364041954,0.8501651212427145,medium,COMPLETE
221,-0.0015421619408569527,2025-12-07 18:32:47.400357,2025-12-07 18:32:49.299393,0 days 00:00:01.899036,0.8562073297654256,0.09453019428195945,4,95,276,103,1.3651411454423639,0.12606904354948192,0.8825395142102808,medium,COMPLETE
222,-0.001544303104482762,2025-12-07 18:32:49.299393,2025-12-07 18:32:51.148522,0 days 00:00:01.849129,0.9351584724988626,0.08854395569724086,4,98,256,107,1.3854636692227833,0.20307882653559534,0.9175875759522537,medium,COMPLETE
