number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
62,-29.060330059634044,2025-12-07 15:42:02.621342,2025-12-07 15:42:02.939047,0 days 00:00:00.317705,simple2,COMPLETE
63,-29.060330059634044,2025-12-07 15:42:02.939047,2025-12-07 15:42:03.255589,0 days 00:00:00.316542,simple2,COMPLETE
64,-29.060330059634044,2025-12-07 15:42:03.255589,2025-12-07 15:42:03.571508,0 days 00:00:00.315919,simple2,COMPLETE
65,-29.060330059634044,2025-12-07 15:42:03.571508,2025-12-07 15:42:03.888284,0 days 00:00:00.316776,simple2,COMPLETE
66,-29.060330059634044,2025-12-07 15:42:03.888284,2025-12-07 15:42:04.204398,0 days 00:00:00.316114,simple2,COMPLETE
67,-29.060330059634044,2025-12-07 15:42:04.204398,2025-12-07 15:42:04.520798,0 days 00:00:00.316400,simple2,COMPLETE
68,-29.060330059634044,2025-12-07 15:42:04.520798,2025-12-07 15:42:04.836979,0 days 00:00:00.316181,simple2,COMPLETE
69,-29.060330059634044,2025-12-07 15:42:04.837575,2025-12-07 15:42:05.155567,0 days 00:00:00.317992,simple2,COMPLETE
70,-29.060330059634044,2025-12-07 15:42:05.155567,2025-12-07 15:42:05.472754,0 days 00:00:00.317187,simple2,COMPLETE
71,-29.060330059634044,2025-12-07 15:42:05.472754,2025-12-07 15:42:05.789053,0 days 00:00:00.316299,simple2,COMPLETE
72,-29.060330059634044,2025-12-07 15:42:05.789053,2025-12-07 15:42:06.105001,0 days 00:00:00.315948,simple2,COMPLETE
73,-29.060330059634044,2025-12-07 15:42:06.105001,2025-12-07 15:42:06.418964,0 days 00:00:00.313963,simple2,COMPLETE
74,-29.060330059634044,2025-12-07 15:42:06.420586,2025-12-07 15:42:06.738337,0 days 00:00:00.317751,simple2,COMPLETE
75,-29.060330059634044,2025-12-07 15:42:06.738337,2025-12-07 15:42:07.055271,0 days 00:00:00.316934,simple2,COMPLETE
76,-29.060330059634044,2025-12-07 15:42:07.055271,2025-12-07 15:42:07.402721,0 days 00:00:00.347450,simple2,COMPLETE
77,-29.060330059634044,2025-12-07 15:42:07.402721,2025-12-07 15:42:07.722500,0 days 00:00:00.319779,simple2,COMPLETE
78,-29.060330059634044,2025-12-07 15:42:07.722500,2025-12-07 15:42:08.037760,0 days 00:00:00.315260,simple2,COMPLETE
79,-29.060330059634044,2025-12-07 15:42:08.037760,2025-12-07 15:42:08.356234,0 days 00:00:00.318474,simple2,COMPLETE
80,-29.060330059634044,2025-12-07 15:42:08.356234,2025-12-07 15:42:08.672014,0 days 00:00:00.315780,simple2,COMPLETE
81,-29.060330059634044,2025-12-07 15:42:08.672014,2025-12-07 15:42:08.878787,0 days 00:00:00.206773,simple2,COMPLETE
82,-29.060330059634044,2025-12-07 15:42:08.878787,2025-12-07 15:42:09.189258,0 days 00:00:00.310471,simple2,COMPLETE
83,-29.060330059634044,2025-12-07 15:42:09.189258,2025-12-07 15:42:09.506134,0 days 00:00:00.316876,simple2,COMPLETE
