number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
34,-0.00040598302388513324,2025-12-07 20:02:52.312352,2025-12-07 20:02:58.634654,0 days 00:00:06.322302,0.6691212669335306,0.0010007480143271869,4,19,773,0.32804931541841975,0.10441944863400689,0.5075107723812412,none,COMPLETE
35,-0.0022260556177127557,2025-12-07 20:02:58.634654,2025-12-07 20:03:05.429610,0 days 00:00:06.794956,0.6791146173160585,0.0022231202063750476,4,18,824,0.26228629030452066,0.20559111208263783,0.5295284706386041,none,COMPLETE
36,0.00027555679428899654,2025-12-07 20:03:05.431609,2025-12-07 20:03:10.377215,0 days 00:00:04.945606,0.6100512624360073,0.0010235532635179414,3,19,772,0.003153020104258053,0.19200138799735383,0.5902141484071945,none,COMPLETE
37,-0.0013223255482366358,2025-12-07 20:03:10.377215,2025-12-07 20:03:15.573353,0 days 00:00:05.196138,0.6124103296460475,0.0017856486712978582,3,19,800,0.046014471455925965,0.19200528315808307,0.5785495380942491,none,COMPLETE
38,-0.0013370754614804674,2025-12-07 20:03:15.574440,2025-12-07 20:03:19.173543,0 days 00:00:03.599103,0.7341721867255621,0.0017327679847585187,3,17,621,0.6492953810585986,0.3598224639015008,0.5349626941255061,none,COMPLETE
39,-0.0016559721404409238,2025-12-07 20:03:19.175423,2025-12-07 20:03:23.275657,0 days 00:00:04.100234,0.8705028569725235,0.0027842310301108525,3,20,1029,3.662378822733798,0.10345872433100088,0.6135088154210833,none,COMPLETE
40,-0.0012903656643183565,2025-12-07 20:03:23.275657,2025-12-07 20:03:31.313966,0 days 00:00:08.038309,0.8113878367109446,0.0010045860408082283,3,15,1253,0.0001652514170485276,0.1957525511949965,0.6972548654218081,none,COMPLETE
41,-0.0004991138029131944,2025-12-07 20:03:31.314965,2025-12-07 20:03:35.494871,0 days 00:00:04.179906,0.6647134819038395,0.0012173089164106967,4,19,504,0.3049499908812537,0.1092575119059935,0.4884427004299971,none,COMPLETE
42,-0.0004938651723908801,2025-12-07 20:03:35.495919,2025-12-07 20:03:40.728600,0 days 00:00:05.232681,0.7358833300412233,0.0012607867464584934,4,18,625,0.28063829992482453,0.29071869670785966,0.5167444964737884,none,COMPLETE
43,-0.0016559721404409238,2025-12-07 20:03:40.728600,2025-12-07 20:03:44.210313,0 days 00:00:03.481713,0.740497016513998,0.0015763392304023727,3,18,875,4.965377518103765,0.3195864072215047,0.5862211292290125,none,COMPLETE
44,-0.0015753487608129262,2025-12-07 20:03:44.211318,2025-12-07 20:03:47.362689,0 days 00:00:03.151371,0.7198951857174279,0.001239428919602443,5,16,649,1.0600529929951765,0.16366862759755038,0.5285320273844414,none,COMPLETE
45,-0.0023897125565460384,2025-12-07 20:03:47.363692,2025-12-07 20:03:56.694889,0 days 00:00:09.331197,0.7584946885542819,0.0023204842404852097,5,18,1180,0.5680956302359681,0.26879924959851087,0.5591063734522086,none,COMPLETE
46,-0.0030841179504802843,2025-12-07 20:03:56.695887,2025-12-07 20:04:08.671505,0 days 00:00:11.975618,0.6186614922120155,0.0011720958099102606,4,19,1484,0.1863484083321973,0.16143509595907107,0.4913628049067503,none,COMPLETE
47,-0.0011947453224118536,2025-12-07 20:04:08.673751,2025-12-07 20:04:14.364405,0 days 00:00:05.690654,0.7930558294800873,0.0015348558390607708,3,17,938,0.4928665785346809,0.471652924129122,0.41329215885677434,none,COMPLETE
48,-0.0014619031701410545,2025-12-07 20:04:14.365580,2025-12-07 20:04:16.729524,0 days 00:00:02.363944,0.5777455503643831,0.0010009615264183528,4,20,399,0.7662607494211398,0.2629410304397856,0.5171959893993502,none,COMPLETE
49,-0.0015912654455447761,2025-12-07 20:04:16.730026,2025-12-07 20:04:19.544418,0 days 00:00:02.814392,0.6939320790596896,0.001962134845858287,5,14,613,1.1883565933167894,0.35723026639139205,0.5461716247278599,none,COMPLETE
50,-0.0006229079224962334,2025-12-07 20:04:19.546426,2025-12-07 20:04:24.348090,0 days 00:00:04.801664,0.7656449370265688,0.0013482400315584584,3,16,736,0.4744065161102095,0.1435532658497443,0.632019713426935,none,COMPLETE
51,-0.0003755544342113337,2025-12-07 20:04:24.348520,2025-12-07 20:04:27.731360,0 days 00:00:03.382840,0.6581417508674415,0.0012682393499289593,4,19,401,0.18842108041902084,0.10546023747873737,0.48314251856963203,none,COMPLETE
52,-0.0006792942793596065,2025-12-07 20:04:27.731360,2025-12-07 20:04:31.947120,0 days 00:00:04.215760,0.6351361792932703,0.0012582941960502558,4,18,510,0.14643886784864296,0.10483620605244069,0.4751096873472526,none,COMPLETE
53,-0.0019486440412504284,2025-12-07 20:04:31.949904,2025-12-07 20:04:40.694521,0 days 00:00:08.744617,0.5944460882855462,0.001578941033842609,4,19,1077,0.2488985983815003,0.22337170144939178,0.509399958007797,none,COMPLETE
54,-0.0019353932243745635,2025-12-07 20:04:40.696528,2025-12-07 20:04:47.059831,0 days 00:00:06.363303,0.6581296606203069,0.0024675686147263365,3,17,1283,0.7372791919326118,0.17142179244378639,0.4235229478756612,none,COMPLETE
55,-0.0009396128870736339,2025-12-07 20:04:47.061968,2025-12-07 20:04:50.229682,0 days 00:00:03.167714,0.5549551682509385,0.001161702018218294,5,20,360,0.445318186654471,0.12261435209069856,0.4785237384215497,none,COMPLETE
56,-0.0015097331939852114,2025-12-07 20:04:50.230702,2025-12-07 20:04:54.044022,0 days 00:00:03.813320,0.7151170048200445,0.0016507289068686754,5,18,730,0.9899504384783817,0.7109419789142561,0.544753067997825,none,COMPLETE
57,-0.0026280262732375492,2025-12-07 20:04:54.046027,2025-12-07 20:05:01.640347,0 days 00:00:07.594320,0.6886178014894023,0.0013655175637257708,4,19,928,0.14527454349113933,0.14741509626676516,0.8458744729622102,none,COMPLETE
58,-0.001196574857574036,2025-12-07 20:05:01.640347,2025-12-07 20:05:04.482154,0 days 00:00:02.841807,0.6346153281620023,0.002032886238340918,3,15,467,0.5918414240328942,0.23389588520036575,0.5914143738550712,none,COMPLETE
59,-0.0016587258715500635,2025-12-07 20:05:04.484250,2025-12-07 20:05:10.013726,0 days 00:00:05.529476,0.5086014295755278,0.0010040922914487738,10,16,1401,1.7766114262997834,0.3076585694279197,0.3992828932066337,none,COMPLETE
60,-0.005182807121229131,2025-12-07 20:05:10.015737,2025-12-07 20:05:23.715543,0 days 00:00:13.699806,0.747088581831827,0.0011972225764114118,4,17,1732,0.058759259015181406,0.10084973839261306,0.3456737343834776,none,COMPLETE
61,-0.0006091284165031796,2025-12-07 20:05:23.716543,2025-12-07 20:05:28.076702,0 days 00:00:04.360159,0.6745624280016427,0.00114900460937815,4,19,534,0.37189537793442173,0.12199850139111072,0.49753042656026875,none,COMPLETE
62,-0.0006979280856873604,2025-12-07 20:05:28.076702,2025-12-07 20:05:33.402300,0 days 00:00:05.325598,0.6636466752571517,0.001329722707390927,4,19,655,0.2785314777888777,0.11903491161936211,0.4734354653541403,none,COMPLETE
