number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
114,-42528.62135774589,2025-12-07 16:36:51.366459,2025-12-07 16:36:52.613941,0 days 00:00:01.247482,317.32680405136364,medium,COMPLETE
115,-14029.296712585812,2025-12-07 16:36:52.615169,2025-12-07 16:36:53.900588,0 days 00:00:01.285419,960.7675751282626,medium,COMPLETE
116,-2702345.475378134,2025-12-07 16:36:53.902215,2025-12-07 16:36:55.082340,0 days 00:00:01.180125,0.00013228445869535238,medium,COMPLETE
117,-56796.088963110175,2025-12-07 16:36:55.084282,2025-12-07 16:36:56.297250,0 days 00:00:01.212968,230.70310422149043,medium,COMPLETE
118,-26171.50444042931,2025-12-07 16:36:56.298254,2025-12-07 16:36:57.542805,0 days 00:00:01.244551,528.9545258191813,medium,COMPLETE
119,-34974.11085497827,2025-12-07 16:36:57.543809,2025-12-07 16:36:58.804703,0 days 00:00:01.260894,391.58618839148903,medium,COMPLETE
120,-13447.721343049607,2025-12-07 16:36:58.804703,2025-12-07 16:37:00.063540,0 days 00:00:01.258837,998.2443569153445,medium,COMPLETE
121,-13883.797682479051,2025-12-07 16:37:00.065044,2025-12-07 16:37:01.354920,0 days 00:00:01.289876,969.8855777406006,medium,COMPLETE
122,-21335.976768055603,2025-12-07 16:37:01.355961,2025-12-07 16:37:02.632779,0 days 00:00:01.276818,647.9577819629725,medium,COMPLETE
123,-20864.973541619816,2025-12-07 16:37:02.633998,2025-12-07 16:37:03.922412,0 days 00:00:01.288414,662.1853194494983,medium,COMPLETE
124,-29009.360818761026,2025-12-07 16:37:03.922412,2025-12-07 16:37:05.214928,0 days 00:00:01.292516,476.177419533895,medium,COMPLETE
125,-13468.360351666006,2025-12-07 16:37:05.216522,2025-12-07 16:37:06.463543,0 days 00:00:01.247021,996.8659834690883,medium,COMPLETE
126,-44540.087297689744,2025-12-07 16:37:06.463543,2025-12-07 16:37:07.726512,0 days 00:00:01.262969,301.7287600608128,medium,COMPLETE
