number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
26,-0.10620203645063746,2025-12-07 19:19:12.911234,2025-12-07 19:19:26.446296,0 days 00:00:13.535062,0.5696448560950752,0.05765147568952783,11,78,2217,95,0.12664297639451316,2.425653764375219,0.6859157861469568,extensive,COMPLETE
27,-0.0016559720935109083,2025-12-07 19:19:26.449804,2025-12-07 19:19:32.019884,0 days 00:00:05.570080,0.7202432327296192,0.07943745388616107,11,84,1430,103,2.995838663306057,0.1423931953325825,0.761162884743261,extensive,COMPLETE
28,-0.005476482098661695,2025-12-07 19:19:32.019884,2025-12-07 19:19:38.758243,0 days 00:00:06.738359,0.6574781052216495,0.02815618561033593,12,66,1922,109,0.9717006794531449,5.2226235034698085,0.5617394184926987,extensive,COMPLETE
29,-0.0015967666460048324,2025-12-07 19:19:38.758243,2025-12-07 19:19:41.958687,0 days 00:00:03.200444,0.5866727917045693,0.04420400692053112,4,58,517,93,1.4965182156313488,2.4053203451289176,0.6129162605887319,extensive,COMPLETE
30,-0.0016559720935109083,2025-12-07 19:19:41.958687,2025-12-07 19:19:44.477080,0 days 00:00:02.518393,0.5789211019091118,0.04945849917739954,4,51,212,90,2.3076547174924427,2.54629728173647,0.5691926350609694,extensive,COMPLETE
31,-0.0015599559689382463,2025-12-07 19:19:44.477080,2025-12-07 19:19:47.855083,0 days 00:00:03.378003,0.5982676045134744,0.09714054491956199,3,58,536,95,1.3088402350211636,1.5555865652930188,0.6072549730365343,extensive,COMPLETE
32,-0.013618282700494625,2025-12-07 19:19:47.856082,2025-12-07 19:19:51.083113,0 days 00:00:03.227031,0.5989695555993079,0.07172035607482119,4,58,488,94,0.8085092339331666,3.362905326171213,0.6546704720657808,extensive,COMPLETE
33,-0.0015547224016351964,2025-12-07 19:19:51.083113,2025-12-07 19:19:55.006997,0 days 00:00:03.923884,0.5485654586690163,0.09461843403595528,3,43,894,86,1.3669709519891062,7.436225845235207,0.6182361902660077,extensive,COMPLETE
34,-0.0015624229131940837,2025-12-07 19:19:55.008973,2025-12-07 19:19:58.211547,0 days 00:00:03.202574,0.5503866826749809,0.05370795886066885,3,44,491,86,1.392718344811151,9.132951411643143,0.6223006897598591,extensive,COMPLETE
35,-0.0790216585566661,2025-12-07 19:19:58.212546,2025-12-07 19:20:03.328224,0 days 00:00:05.115678,0.5058375502566949,0.09393001497134178,3,42,986,85,0.3842019215236543,9.566198677714457,0.5764343675232781,extensive,COMPLETE
36,-0.0016559720935109083,2025-12-07 19:20:03.328224,2025-12-07 19:20:06.119499,0 days 00:00:02.791275,0.5530321547139204,0.055053645365198675,5,27,348,80,2.013076229561651,12.703895965636836,0.6645526487315763,extensive,COMPLETE
37,-0.0017184231492210305,2025-12-07 19:20:06.119499,2025-12-07 19:20:08.745591,0 days 00:00:02.626092,0.5496424269188376,0.005051314500146347,3,46,205,89,1.230341406761042,7.157971061974257,0.5519527670936374,extensive,COMPLETE
38,-0.010437249697750506,2025-12-07 19:20:08.746673,2025-12-07 19:20:12.312933,0 days 00:00:03.566260,0.5205347992467727,0.09939023153196001,6,16,738,71,0.9059968516921145,7.634629015297313,0.7114019843530437,extensive,COMPLETE
39,-0.0016559720935109083,2025-12-07 19:20:12.313933,2025-12-07 19:20:17.636797,0 days 00:00:05.322864,0.6144817534670763,0.038147164691567224,3,35,1387,80,1.6978718890057776,13.685762387092126,0.5923395047256981,extensive,COMPLETE
40,-0.0016559720935109083,2025-12-07 19:20:17.636797,2025-12-07 19:20:20.863931,0 days 00:00:03.227134,0.5607068899201227,0.03244655342223803,5,54,544,83,3.3912070391391778,6.28330221586299,0.63786155924294,extensive,COMPLETE
41,-0.0015713177761698116,2025-12-07 19:20:20.865033,2025-12-07 19:20:24.069762,0 days 00:00:03.204729,0.5872620573463735,0.043761389932400564,4,60,434,91,1.3836780616462894,7.762968234902078,0.6162051543688619,extensive,COMPLETE
42,-0.0016086677999716341,2025-12-07 19:20:24.069762,2025-12-07 19:20:28.119704,0 days 00:00:04.049942,0.545160424216155,0.0699859088767414,4,67,938,87,1.3356243477883127,10.899784829968858,0.6766999920153297,extensive,COMPLETE
43,-0.033361917849710356,2025-12-07 19:20:28.119704,2025-12-07 19:20:31.296772,0 days 00:00:03.177068,0.5314177113439075,0.04860396931692287,3,62,389,98,0.6330286904087521,8.626744271267397,0.5804225370545851,extensive,COMPLETE
44,-0.0016559720935109083,2025-12-07 19:20:31.297254,2025-12-07 19:20:34.840669,0 days 00:00:03.543415,0.6065047138290137,0.027743615973664475,5,45,672,91,1.8410993493244943,14.115315424466663,0.6237380680324089,extensive,COMPLETE
45,-0.0028797592719252973,2025-12-07 19:20:34.841669,2025-12-07 19:20:38.848591,0 days 00:00:04.006922,0.5756587090505232,0.07729449383834486,3,54,892,84,1.1287448335203298,4.906856902156221,0.8194303327978071,extensive,COMPLETE
46,-0.0016559720935109083,2025-12-07 19:20:38.849719,2025-12-07 19:20:41.859536,0 days 00:00:03.009817,0.6704014828516126,0.03987921351791761,4,21,442,97,2.2708814652346643,0.42432282856354664,0.6477413046409437,extensive,COMPLETE
47,-0.07581359629152473,2025-12-07 19:20:41.860535,2025-12-07 19:20:48.314374,0 days 00:00:06.453839,0.6312187384914741,0.05679762195143075,3,38,1315,87,0.39348450457056583,6.812872539176546,0.7139238525653592,extensive,COMPLETE
48,-0.0015993946796215575,2025-12-07 19:20:48.315420,2025-12-07 19:20:57.497651,0 days 00:00:09.182231,0.5267588588890688,0.020829000992681083,4,27,3337,80,1.533097768093055,3.15769693773498,0.5168659741979112,extensive,COMPLETE
49,-0.0015976954783771073,2025-12-07 19:20:57.499159,2025-12-07 19:21:02.169265,0 days 00:00:04.670106,0.6991275077164713,0.0068602953274003895,6,63,1050,92,1.4270131700929753,4.634288707842217,0.741255723980336,extensive,COMPLETE
50,-0.0016559720935109083,2025-12-07 19:21:02.170268,2025-12-07 19:21:06.713910,0 days 00:00:04.543642,0.9785739368257362,0.016146118113316406,3,48,839,103,4.137143384605636,15.974153699573575,0.5984635168170646,extensive,COMPLETE
51,-0.0016078219959047384,2025-12-07 19:21:06.713910,2025-12-07 19:21:10.120883,0 days 00:00:03.406973,0.5925772061429222,0.04276327272942149,4,59,593,94,1.6143195774709445,8.867838032225904,0.6183701965998071,extensive,COMPLETE
52,-0.003223500696953726,2025-12-07 19:21:10.120883,2025-12-07 19:21:12.899314,0 days 00:00:02.778431,0.5645856067234579,0.06149024624961983,4,56,319,92,1.101994163360874,10.820700183957547,0.5482402338159893,extensive,COMPLETE
53,-0.0016559720935109083,2025-12-07 19:21:12.900368,2025-12-07 19:21:16.105596,0 days 00:00:03.205228,0.6162132005224713,0.023377147291827827,5,69,494,88,1.9568391570736519,1.2854697394317172,0.6175192358963822,extensive,COMPLETE
54,-0.0015785943547360997,2025-12-07 19:21:16.105596,2025-12-07 19:21:20.529031,0 days 00:00:04.423435,0.5894377584907055,0.035743162907639923,3,51,736,106,1.414695456685079,5.915821513534306,0.5859178077424978,extensive,COMPLETE
55,-0.0055617796665011765,2025-12-07 19:21:20.531034,2025-12-07 19:21:24.607633,0 days 00:00:04.076599,0.5005583452139964,0.012226604186195608,3,33,745,105,0.9525621045175726,19.384254443210484,0.5712825120673579,extensive,COMPLETE
56,-0.025572135545444647,2025-12-07 19:21:24.607633,2025-12-07 19:21:31.146744,0 days 00:00:06.539111,0.7986110253487979,0.03739546390414652,8,41,1120,98,0.6169586053925319,5.371701715381628,0.5870636965318998,extensive,COMPLETE
57,-0.0014438063775673211,2025-12-07 19:21:31.148252,2025-12-07 19:21:40.417629,0 days 00:00:09.269377,0.6306265605812285,0.02816446167584391,3,53,2480,108,1.3368975811321673,7.936575108672916,0.5335397469969004,extensive,COMPLETE
58,-0.0016559720935109083,2025-12-07 19:21:40.418708,2025-12-07 19:21:48.676854,0 days 00:00:08.258146,0.6400216774420922,0.026003472638953314,5,61,2540,101,1.851622138813962,7.99931776710101,0.5323240871717854,extensive,COMPLETE
59,-0.0016559720935109083,2025-12-07 19:21:48.677852,2025-12-07 19:21:57.861148,0 days 00:00:09.183296,0.7111426192857129,0.03085033126699304,3,46,2765,76,2.475890376985374,0.2515085335154773,0.5200893418470308,extensive,COMPLETE
60,-0.0016559720935109083,2025-12-07 19:21:57.861657,2025-12-07 19:22:06.383882,0 days 00:00:08.522225,0.7423433090620978,0.010259119975887672,3,38,2367,113,2.099571851258543,11.794877366049885,0.9992682327877371,extensive,COMPLETE
61,-0.0014638659958452482,2025-12-07 19:22:06.384951,2025-12-07 19:22:15.108823,0 days 00:00:08.723872,0.6219282782139562,0.03539900459107052,3,51,2751,108,1.3519148956572533,6.659792308728902,0.5578893556288652,extensive,COMPLETE
62,-0.0019529247807104448,2025-12-07 19:22:15.108823,2025-12-07 19:22:23.781417,0 days 00:00:08.672594,0.6248991577611734,0.029213022652204632,3,53,2781,108,1.271657311783719,3.8621767699735163,0.5481088209651364,extensive,COMPLETE
63,-0.0038943171418681275,2025-12-07 19:22:23.781417,2025-12-07 19:22:31.234708,0 days 00:00:07.453291,0.6666220967725051,0.04704369761478884,4,49,2159,111,1.0217183948383737,9.683608337021964,0.5014438862159016,extensive,COMPLETE
64,-0.014696435511461306,2025-12-07 19:22:31.234708,2025-12-07 19:22:41.549578,0 days 00:00:10.314870,0.6514685578747795,0.02139541936399438,4,56,3180,107,0.7717182386483743,6.4882493674096455,0.5604146819069873,extensive,COMPLETE
65,-0.0016559720935109083,2025-12-07 19:22:41.551385,2025-12-07 19:22:49.952955,0 days 00:00:08.401570,0.6028358760416204,0.08769536951471436,7,43,2766,101,1.6851204673280993,7.84084770022039,0.5382953913065368,extensive,COMPLETE
66,-0.0017101643258441435,2025-12-07 19:22:49.952955,2025-12-07 19:22:57.816037,0 days 00:00:07.863082,0.5666758666262875,0.03285595459048536,3,18,2406,119,1.2872141987338035,3.0846025861824073,0.8894637597769549,extensive,COMPLETE
67,-0.0016559720935109083,2025-12-07 19:22:57.816037,2025-12-07 19:23:05.111316,0 days 00:00:07.295279,0.6407945702396219,0.05303654261450425,4,52,2077,95,1.8623932121368025,15.897078470175837,0.5185058478121857,extensive,COMPLETE
68,-0.0015996177305992454,2025-12-07 19:23:05.111316,2025-12-07 19:23:13.143672,0 days 00:00:08.032356,0.5152788309268087,0.024923569661889317,10,30,2924,103,1.5417004074301284,4.3741073327766715,0.6321824671858158,extensive,COMPLETE
69,-0.3635583357601551,2025-12-07 19:23:13.145507,2025-12-07 19:23:41.906011,0 days 00:00:28.760504,0.5472483515387129,0.06464795094579463,3,60,3624,112,0.001067245594987165,1.9990800205368946,0.605420830670088,extensive,COMPLETE
70,-0.0031036941762673242,2025-12-07 19:23:41.906401,2025-12-07 19:23:48.017002,0 days 00:00:06.110601,0.6171825397854426,0.07600925678052521,4,66,1810,86,1.0936201241967392,0.8909980308578423,0.5641139383717537,extensive,COMPLETE
71,-0.0015712258552914211,2025-12-07 19:23:48.017002,2025-12-07 19:23:56.238394,0 days 00:00:08.221392,0.5913832772678613,0.03540639795581885,3,50,2529,105,1.4075997036683345,6.051017282526633,0.5946684159762813,extensive,COMPLETE
72,-0.0015783665405821878,2025-12-07 19:23:56.238394,2025-12-07 19:24:04.372566,0 days 00:00:08.134172,0.5785072759723037,0.04032284942199519,3,48,2587,90,1.4150597629688657,10.25777421154939,0.6731477417492531,extensive,COMPLETE
73,-0.0070564214949933035,2025-12-07 19:24:04.372566,2025-12-07 19:24:10.340661,0 days 00:00:05.968095,0.6758994917788518,0.04412770841776768,3,56,1553,82,0.8899267415863736,5.781259715771115,0.6542368157987573,extensive,COMPLETE
74,-0.0024407958473713354,2025-12-07 19:24:10.342284,2025-12-07 19:24:17.239282,0 days 00:00:06.896998,0.6002038252297007,0.035309568241133446,3,41,2008,96,1.2063713819775903,7.389313012655666,0.5966494182249457,extensive,COMPLETE
75,-0.001618753409053116,2025-12-07 19:24:17.239282,2025-12-07 19:24:24.373414,0 days 00:00:07.134132,0.5349880928304435,0.030322741581064176,8,44,2274,109,1.6583682963413053,12.892522565518773,0.577919308638128,extensive,COMPLETE
76,-0.01429070125760871,2025-12-07 19:24:24.373414,2025-12-07 19:24:33.161859,0 days 00:00:08.788445,0.5634216578572655,0.025757397782324908,4,50,2899,115,0.7802488020335933,8.84932253650854,0.5554333784426313,extensive,COMPLETE
77,-0.0014767406284675137,2025-12-07 19:24:33.163868,2025-12-07 19:24:41.358700,0 days 00:00:08.194832,0.6292679849830343,0.09383234324636427,3,64,2475,99,1.348799052188586,4.947242634704083,0.535076286115793,extensive,COMPLETE
78,-0.0016559720935109083,2025-12-07 19:24:41.360045,2025-12-07 19:24:49.066714,0 days 00:00:07.706669,0.6259219335883466,0.09096777588406751,3,64,2402,104,1.8036240737663332,4.0300936332192325,0.530081783485155,extensive,COMPLETE
79,-0.0016559720935109083,2025-12-07 19:24:49.068948,2025-12-07 19:24:57.851540,0 days 00:00:08.782592,0.6574600366897912,0.08381893807980331,3,79,2705,99,2.1406431554563032,2.758148533624703,0.5075390252596991,extensive,COMPLETE
80,-0.0016341176515383509,2025-12-07 19:24:57.852455,2025-12-07 19:25:06.693450,0 days 00:00:08.840995,0.6904863873081103,0.09963266593367223,3,13,2513,102,1.5748734323751343,6.63476855665277,0.545437729233036,extensive,COMPLETE
81,-0.0016559720935109083,2025-12-07 19:25:06.693997,2025-12-07 19:25:15.860355,0 days 00:00:09.166358,0.6119952873440605,0.07383243873556,4,58,3045,106,4.959631110905052,5.017681454892567,0.606279348551025,extensive,COMPLETE
82,-0.0015205892128915914,2025-12-07 19:25:15.861356,2025-12-07 19:25:23.860768,0 days 00:00:07.999412,0.5860870584188643,0.06670216869522809,3,69,2471,89,1.3738594022717585,8.688750889783341,0.5698863737223356,extensive,COMPLETE
83,-0.002661291007064507,2025-12-07 19:25:23.862287,2025-12-07 19:25:31.540789,0 days 00:00:07.678502,0.5541531229609175,0.07951455726356593,3,74,2480,96,1.1768037612752482,11.463611744731494,0.565663757290578,extensive,COMPLETE
84,-0.0015393957702992307,2025-12-07 19:25:31.540789,2025-12-07 19:25:39.541031,0 days 00:00:08.000242,0.5779336154377301,0.08717172682481691,3,69,2666,108,1.3226610016561955,8.998330062068776,0.5206271559179786,extensive,COMPLETE
85,-0.06359526610286285,2025-12-07 19:25:39.541031,2025-12-07 19:25:48.331284,0 days 00:00:08.790253,0.5404131707066199,0.06842432282855863,3,71,2826,110,0.4576820550221107,9.443356887314366,0.5172398924096165,extensive,COMPLETE
86,-0.003000049398675153,2025-12-07 19:25:48.332275,2025-12-07 19:25:56.670543,0 days 00:00:08.338268,0.5780846591003731,0.0910892682211321,4,67,2697,88,1.1256690132432832,13.543398675275125,0.5337047701447093,extensive,COMPLETE
87,-0.0014838642550285182,2025-12-07 19:25:56.671587,2025-12-07 19:26:05.087618,0 days 00:00:08.416031,0.6424133432468102,0.061413955236921516,3,77,2646,82,1.3460762019408938,8.614424295944747,0.5415841302519389,extensive,COMPLETE
88,-0.005331335868023849,2025-12-07 19:26:05.087618,2025-12-07 19:26:13.696357,0 days 00:00:08.608739,0.6342239202230724,0.061386371550596175,12,71,2667,82,0.9942252010797032,14.988162304030567,0.5289097884182756,extensive,COMPLETE
89,-0.0017534609929996299,2025-12-07 19:26:13.696934,2025-12-07 19:26:23.379032,0 days 00:00:09.682098,0.6038353801672265,0.08033624806631172,3,81,3123,72,1.297163754073878,6.933684739687502,0.5077089650442151,extensive,COMPLETE
90,-0.0015976992757844588,2025-12-07 19:26:23.380036,2025-12-07 19:26:30.667576,0 days 00:00:07.287540,0.6422956376390151,0.094350826926497,6,69,2213,108,1.5389431281824217,8.306282513629965,0.5555983724283404,extensive,COMPLETE
91,-0.0015013646618859584,2025-12-07 19:26:30.669576,2025-12-07 19:26:38.170706,0 days 00:00:07.501130,0.6232400032591211,0.06594272279506759,3,78,2319,77,1.3527014494641418,9.991854590297923,0.576945054460096,extensive,COMPLETE
92,-0.02314994127953633,2025-12-07 19:26:38.170706,2025-12-07 19:26:45.794739,0 days 00:00:07.624033,0.6237026790649,0.06783274686418575,3,77,2300,77,0.6926764652686135,10.511998311761971,0.5433511013663058,extensive,COMPLETE
93,-0.0016559720935109083,2025-12-07 19:26:45.794739,2025-12-07 19:26:54.197664,0 days 00:00:08.402925,0.670037252559233,0.08660766404495655,3,88,2449,64,1.7468737399614715,12.299431978727691,0.5793122567310927,extensive,COMPLETE
94,-0.004276086142539788,2025-12-07 19:26:54.198667,2025-12-07 19:27:02.576131,0 days 00:00:08.377464,0.6499619511029667,0.07340666533618981,4,84,2605,79,1.044875814116161,5.196978130738941,0.5274412749359613,extensive,COMPLETE
95,-0.0016559720935109083,2025-12-07 19:27:02.576131,2025-12-07 19:27:09.496317,0 days 00:00:06.920186,0.6116926725330177,0.08317283388431798,9,75,2081,84,1.9326096806919728,8.259976940471455,0.570357792623612,extensive,COMPLETE
96,-0.0019868516318564122,2025-12-07 19:27:09.496317,2025-12-07 19:27:17.025663,0 days 00:00:07.529346,0.5932340571738829,0.06499057142723257,3,80,2313,73,1.2783477947419515,7.086612510384453,0.5541539136274535,extensive,COMPLETE
97,-0.0016559720935109083,2025-12-07 19:27:17.025663,2025-12-07 19:27:25.381948,0 days 00:00:08.356285,0.6611028009308697,0.05876927780421646,4,72,2633,78,2.916275083184975,10.010351699636296,0.5408995383151298,extensive,COMPLETE
98,-0.0016559720935109083,2025-12-07 19:27:25.382955,2025-12-07 19:27:31.827485,0 days 00:00:06.444530,0.6285391789887897,0.0910534906005945,3,69,1863,75,3.5788996619708615,17.502629546058294,0.509320518427875,extensive,COMPLETE
99,-0.0015968898574504713,2025-12-07 19:27:31.827485,2025-12-07 19:27:41.699097,0 days 00:00:09.871612,0.7032340023496041,0.016397080781662757,3,62,2906,82,1.491265725080031,0.5317864868747125,0.5233524639002417,extensive,COMPLETE
100,-0.009195492752449574,2025-12-07 19:27:41.700105,2025-12-07 19:27:49.544995,0 days 00:00:07.844890,0.6812177851974279,0.09735796650938137,4,83,2355,99,0.8840212578360298,6.2679021331422735,0.5862735595297727,extensive,COMPLETE
101,-0.0016101167758401462,2025-12-07 19:27:49.544995,2025-12-07 19:27:52.217482,0 days 00:00:02.672487,0.5585507306506841,0.05269731211008064,3,64,301,85,1.3572459611327385,8.94171359486504,0.9287137449054939,extensive,COMPLETE
102,-0.001607239831117176,2025-12-07 19:27:52.217482,2025-12-07 19:27:59.765064,0 days 00:00:07.547582,0.5741173172798938,0.059157104498396125,3,76,2444,90,1.6114579628624306,11.039704842302488,0.6399674294150766,extensive,COMPLETE
103,-0.0022364219374266434,2025-12-07 19:27:59.766612,2025-12-07 19:28:06.626562,0 days 00:00:06.859950,0.5180668044749318,0.07153881462460515,7,47,2156,86,1.17147086225326,4.596395770883659,0.7980497302287568,extensive,COMPLETE
104,-0.0015829264284688005,2025-12-07 19:28:06.627083,2025-12-07 19:28:10.154641,0 days 00:00:03.527558,0.583464014039346,0.07751871355747153,3,24,656,93,1.3875247030221476,7.714928688831527,0.569884606690596,extensive,COMPLETE
105,-0.0016035250906641558,2025-12-07 19:28:10.154641,2025-12-07 19:28:17.367536,0 days 00:00:07.212895,0.6003281944239268,0.0545646324817631,3,35,2239,69,1.4681874786876086,1.4022787517683055,0.5403479173215834,extensive,COMPLETE
106,-0.0016559720935109083,2025-12-07 19:28:17.367536,2025-12-07 19:28:26.029732,0 days 00:00:08.662196,0.6175618016782146,0.047069160281065406,10,53,2858,81,1.7416044060811626,5.5585052073936785,0.6243730394683137,extensive,COMPLETE
107,-0.002058116823230131,2025-12-07 19:28:26.029732,2025-12-07 19:28:32.967689,0 days 00:00:06.937957,0.6406994877892174,0.006526951365121893,3,39,2003,89,1.2414690672346753,9.157778870451459,0.5585853683511743,extensive,COMPLETE
108,-0.0038871960048873313,2025-12-07 19:28:32.967689,2025-12-07 19:28:42.368823,0 days 00:00:09.401134,0.6484227588733491,0.06509861689461113,4,78,2976,101,1.046813148900817,12.246724573334118,0.8480078925605712,extensive,COMPLETE
109,-0.0016203969771877436,2025-12-07 19:28:42.368823,2025-12-07 19:28:47.828263,0 days 00:00:05.459440,0.5666194231883198,0.04979822119175243,3,56,1559,107,1.6639305878990827,0.20888368649410582,0.5998840038057239,extensive,COMPLETE
110,-0.0014440901859531137,2025-12-07 19:28:47.828263,2025-12-07 19:28:51.438591,0 days 00:00:03.610328,0.904556949819254,0.08691719809769682,3,68,584,113,1.3244784685510953,7.459874788700512,0.6957202725657584,extensive,COMPLETE
111,-0.00139383359603699,2025-12-07 19:28:51.442578,2025-12-07 19:28:55.166223,0 days 00:00:03.723645,0.8528898886312622,0.08280776959764677,3,69,600,113,1.3482518430335073,7.321652597113027,0.5896721653270762,extensive,COMPLETE
