number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
40,-0.0016559721242364045,2025-12-07 17:00:47.810284,2025-12-07 17:00:48.112179,0 days 00:00:00.301895,0.0012056614085382612,simple2,COMPLETE
41,-3.7939930223200115e-05,2025-12-07 17:00:48.113429,2025-12-07 17:00:48.420785,0 days 00:00:00.307356,0.0006503260573439714,simple2,COMPLETE
42,-0.03880108680925746,2025-12-07 17:00:48.421788,2025-12-07 17:00:48.747814,0 days 00:00:00.326026,0.00023251552830485026,simple2,COMPLETE
43,-0.00012517797912192652,2025-12-07 17:00:48.748819,2025-12-07 17:00:49.076297,0 days 00:00:00.327478,0.0006653791962641976,simple2,COMPLETE
44,-0.0016559721242364045,2025-12-07 17:00:49.076808,2025-12-07 17:00:49.389059,0 days 00:00:00.312251,0.2761515974037503,simple2,COMPLETE
45,-0.0016559721242364045,2025-12-07 17:00:49.389059,2025-12-07 17:00:49.701646,0 days 00:00:00.312587,0.0013515485054136644,simple2,COMPLETE
46,-0.2610466951033584,2025-12-07 17:00:49.701646,2025-12-07 17:00:50.013705,0 days 00:00:00.312059,0.00010935767944590784,simple2,COMPLETE
47,-0.02948571301878004,2025-12-07 17:00:50.013705,2025-12-07 17:00:50.313653,0 days 00:00:00.299948,0.00024962037724843294,simple2,COMPLETE
48,-0.0016559721242364045,2025-12-07 17:00:50.313653,2025-12-07 17:00:50.644313,0 days 00:00:00.330660,0.005028183372852883,simple2,COMPLETE
49,-0.00013033763737013704,2025-12-07 17:00:50.645320,2025-12-07 17:00:50.951663,0 days 00:00:00.306343,0.000666414385137066,simple2,COMPLETE
50,-0.0016559721242364045,2025-12-07 17:00:50.952668,2025-12-07 17:00:51.249047,0 days 00:00:00.296379,0.03644635262407314,simple2,COMPLETE
51,-0.00032932448573079015,2025-12-07 17:00:51.249047,2025-12-07 17:00:51.542307,0 days 00:00:00.293260,0.0007011796293361658,simple2,COMPLETE
52,-0.0016559721242364045,2025-12-07 17:00:51.542307,2025-12-07 17:00:51.857743,0 days 00:00:00.315436,0.001591741804392406,simple2,COMPLETE
53,-0.0076349727199240824,2025-12-07 17:00:51.857743,2025-12-07 17:00:52.155589,0 days 00:00:00.297846,0.00034841557234053676,simple2,COMPLETE
54,-0.0014160841308810863,2025-12-07 17:00:52.157161,2025-12-07 17:00:52.447745,0 days 00:00:00.290584,0.000983659300347598,simple2,COMPLETE
55,-4.2458302068134245e-05,2025-12-07 17:00:52.448257,2025-12-07 17:00:52.762771,0 days 00:00:00.314514,0.000523847257198303,simple2,COMPLETE
56,-0.0016559721242364045,2025-12-07 17:00:52.763815,2025-12-07 17:00:53.060221,0 days 00:00:00.296406,0.002638002595744201,simple2,COMPLETE
57,-0.0655958237511743,2025-12-07 17:00:53.060221,2025-12-07 17:00:53.362547,0 days 00:00:00.302326,0.00019616784699844737,simple2,COMPLETE
58,-0.00028747662249128947,2025-12-07 17:00:53.363058,2025-12-07 17:00:53.655280,0 days 00:00:00.292222,0.00046715361701820074,simple2,COMPLETE
59,-0.015845523257479528,2025-12-07 17:00:53.655790,2025-12-07 17:00:53.966946,0 days 00:00:00.311156,0.0002959938231945327,simple2,COMPLETE
60,-0.0016559721242364045,2025-12-07 17:00:53.967952,2025-12-07 17:00:54.279296,0 days 00:00:00.311344,0.143861493238921,simple2,COMPLETE
61,-0.0003785052069980033,2025-12-07 17:00:54.279296,2025-12-07 17:00:54.608170,0 days 00:00:00.328874,0.0007086357360054424,simple2,COMPLETE
62,-0.0008162360574868929,2025-12-07 17:00:54.608170,2025-12-07 17:00:54.935438,0 days 00:00:00.327268,0.0004468360244426663,simple2,COMPLETE
