number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
192,-428311532.9632318,2025-12-07 15:50:36.394739,2025-12-07 15:50:38.561419,0 days 00:00:02.166680,medium,COMPLETE
193,-428311532.9632318,2025-12-07 15:50:38.561419,2025-12-07 15:50:40.743908,0 days 00:00:02.182489,medium,COMPLETE
194,-428311532.9632318,2025-12-07 15:50:40.745961,2025-12-07 15:50:43.086510,0 days 00:00:02.340549,medium,COMPLETE
195,-428311532.9632318,2025-12-07 15:50:43.086510,2025-12-07 15:50:45.325799,0 days 00:00:02.239289,medium,COMPLETE
196,-428311532.9632318,2025-12-07 15:50:45.325799,2025-12-07 15:50:47.588955,0 days 00:00:02.263156,medium,COMPLETE
197,-428311532.9632318,2025-12-07 15:50:47.588955,2025-12-07 15:50:49.759714,0 days 00:00:02.170759,medium,COMPLETE
198,-428311532.9632318,2025-12-07 15:50:49.759714,2025-12-07 15:50:52.011268,0 days 00:00:02.251554,medium,COMPLETE
199,-428311532.9632318,2025-12-07 15:50:52.011268,2025-12-07 15:50:54.256283,0 days 00:00:02.245015,medium,COMPLETE
200,-428311532.9632318,2025-12-07 15:50:54.261389,2025-12-07 15:50:56.316435,0 days 00:00:02.055046,medium,COMPLETE
201,-428311532.9632318,2025-12-07 15:50:56.316435,2025-12-07 15:50:58.470659,0 days 00:00:02.154224,medium,COMPLETE
202,-428311532.9632318,2025-12-07 15:50:58.470659,2025-12-07 15:51:00.705165,0 days 00:00:02.234506,medium,COMPLETE
203,-428311532.9632318,2025-12-07 15:51:00.705165,2025-12-07 15:51:02.873671,0 days 00:00:02.168506,medium,COMPLETE
204,-428311532.9632318,2025-12-07 15:51:02.873671,2025-12-07 15:51:05.075105,0 days 00:00:02.201434,medium,COMPLETE
205,-428311532.9632318,2025-12-07 15:51:05.075105,2025-12-07 15:51:07.241712,0 days 00:00:02.166607,medium,COMPLETE
206,-428311532.9632318,2025-12-07 15:51:07.241712,2025-12-07 15:51:09.377510,0 days 00:00:02.135798,medium,COMPLETE
207,-428311532.9632318,2025-12-07 15:51:09.377510,2025-12-07 15:51:11.526764,0 days 00:00:02.149254,medium,COMPLETE
208,-428311532.9632318,2025-12-07 15:51:11.526764,2025-12-07 15:51:13.723996,0 days 00:00:02.197232,medium,COMPLETE
