number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
52,-34.77353292320357,2025-12-07 16:30:56.762301,2025-12-07 16:30:56.963716,0 days 00:00:00.201415,0.00032090906137060806,none,COMPLETE
53,-0.13733781131913933,2025-12-07 16:30:56.965225,2025-12-07 16:30:57.164276,0 days 00:00:00.199051,959.0797161804383,none,COMPLETE
54,-0.5258138321346895,2025-12-07 16:30:57.165288,2025-12-07 16:30:57.363574,0 days 00:00:00.198286,289.8956495321818,none,COMPLETE
55,-0.2828254160649048,2025-12-07 16:30:57.363574,2025-12-07 16:30:57.563250,0 days 00:00:00.199676,510.0618465199545,none,COMPLETE
56,-1.8807965612496282,2025-12-07 16:30:57.563250,2025-12-07 16:30:57.763734,0 days 00:00:00.200484,92.53252311374479,none,COMPLETE
57,-33.44950881804936,2025-12-07 16:30:57.763734,2025-12-07 16:30:57.963492,0 days 00:00:00.199758,0.36688402991712277,none,COMPLETE
58,-0.27297542744898634,2025-12-07 16:30:57.965003,2025-12-07 16:30:58.163099,0 days 00:00:00.198096,526.4815822829488,none,COMPLETE
59,-0.9827511432925355,2025-12-07 16:30:58.163099,2025-12-07 16:30:58.363689,0 days 00:00:00.200590,163.54454950995517,none,COMPLETE
60,-0.2181738023674622,2025-12-07 16:30:58.363689,2025-12-07 16:30:58.563633,0 days 00:00:00.199944,642.0790700824111,none,COMPLETE
61,-0.15153827589848143,2025-12-07 16:30:58.565144,2025-12-07 16:30:58.762878,0 days 00:00:00.197734,881.3883257002385,none,COMPLETE
62,-0.13155657742252921,2025-12-07 16:30:58.762878,2025-12-07 16:30:58.963335,0 days 00:00:00.200457,995.0405345030265,none,COMPLETE
63,-0.279045666311289,2025-12-07 16:30:58.963335,2025-12-07 16:30:59.163534,0 days 00:00:00.200199,516.237566274939,none,COMPLETE
64,-0.7414885995917261,2025-12-07 16:30:59.163534,2025-12-07 16:30:59.362990,0 days 00:00:00.199456,211.26404454024362,none,COMPLETE
65,-0.37389886252655463,2025-12-07 16:30:59.362990,2025-12-07 16:30:59.562570,0 days 00:00:00.199580,396.3839434505235,none,COMPLETE
66,-1.3267840386879797,2025-12-07 16:30:59.562570,2025-12-07 16:30:59.763607,0 days 00:00:00.201037,125.23296513109266,none,COMPLETE
67,-4.772133407969876,2025-12-07 16:30:59.763607,2025-12-07 16:30:59.965790,0 days 00:00:00.202183,41.33638470770049,none,COMPLETE
68,-0.6435203238155284,2025-12-07 16:30:59.966309,2025-12-07 16:31:00.179376,0 days 00:00:00.213067,240.6403751641862,none,COMPLETE
69,-0.23305982602663802,2025-12-07 16:31:00.179376,2025-12-07 16:31:00.396054,0 days 00:00:00.216678,605.8097892325943,none,COMPLETE
70,-0.13611844672275683,2025-12-07 16:31:00.396054,2025-12-07 16:31:00.595879,0 days 00:00:00.199825,966.4337008444835,none,COMPLETE
71,-0.1482198028163404,2025-12-07 16:31:00.595879,2025-12-07 16:31:00.812763,0 days 00:00:00.216884,898.3334744727946,none,COMPLETE
72,-0.24748866416782103,2025-12-07 16:31:00.812763,2025-12-07 16:31:01.012839,0 days 00:00:00.200076,574.4530960322188,none,COMPLETE
73,-0.4696630824312202,2025-12-07 16:31:01.013847,2025-12-07 16:31:01.214317,0 days 00:00:00.200470,321.6719686115905,none,COMPLETE
74,-0.13816204773281307,2025-12-07 16:31:01.214832,2025-12-07 16:31:01.430459,0 days 00:00:00.215627,954.1754847404105,none,COMPLETE
75,-0.8462003191155385,2025-12-07 16:31:01.431967,2025-12-07 16:31:01.643560,0 days 00:00:00.211593,187.2571048887136,none,COMPLETE
76,-34.745571458666106,2025-12-07 16:31:01.643560,2025-12-07 16:31:01.847420,0 days 00:00:00.203860,0.007676493548583711,none,COMPLETE
77,-28.77699156773708,2025-12-07 16:31:01.847420,2025-12-07 16:31:02.047701,0 days 00:00:00.200281,1.964538236167475,none,COMPLETE
78,-0.3992231251454578,2025-12-07 16:31:02.047701,2025-12-07 16:31:02.247173,0 days 00:00:00.199472,373.3726099019628,none,COMPLETE
79,-3.025354630067799,2025-12-07 16:31:02.247173,2025-12-07 16:31:02.444554,0 days 00:00:00.197381,61.63812860854364,none,COMPLETE
80,-0.2379764071536794,2025-12-07 16:31:02.444554,2025-12-07 16:31:02.632457,0 days 00:00:00.187903,594.7376648348604,none,COMPLETE
81,-0.13205180136468445,2025-12-07 16:31:02.633967,2025-12-07 16:31:02.845486,0 days 00:00:00.211519,991.8483535753805,none,COMPLETE
82,-0.13157938507240327,2025-12-07 16:31:02.845486,2025-12-07 16:31:02.935821,0 days 00:00:00.090335,994.8930389636428,none,COMPLETE
83,-0.5979137456539186,2025-12-07 16:31:02.936822,2025-12-07 16:31:03.150143,0 days 00:00:00.213321,257.50334083311117,none,COMPLETE
84,-0.2186217651599387,2025-12-07 16:31:03.151226,2025-12-07 16:31:03.347305,0 days 00:00:00.196079,640.9224175461995,none,COMPLETE
85,-1.349132522751124,2025-12-07 16:31:03.347305,2025-12-07 16:31:03.547245,0 days 00:00:00.199940,123.41039436791226,none,COMPLETE
86,-0.37959978018518875,2025-12-07 16:31:03.547245,2025-12-07 16:31:03.761054,0 days 00:00:00.213809,390.95485007785135,none,COMPLETE
87,-0.19403174651428304,2025-12-07 16:31:03.761054,2025-12-07 16:31:03.963497,0 days 00:00:00.202443,711.5147962277687,none,COMPLETE
88,-0.13639595166826837,2025-12-07 16:31:03.965032,2025-12-07 16:31:04.162584,0 days 00:00:00.197552,964.7495875520185,none,COMPLETE
89,-0.6061859962939687,2025-12-07 16:31:04.162584,2025-12-07 16:31:04.363439,0 days 00:00:00.200855,254.26233502031283,none,COMPLETE
90,-0.4009425346572438,2025-12-07 16:31:04.363439,2025-12-07 16:31:04.578584,0 days 00:00:00.215145,371.9085548759099,none,COMPLETE
91,-0.13332094696463548,2025-12-07 16:31:04.578584,2025-12-07 16:31:04.781922,0 days 00:00:00.203338,983.7658327615118,none,COMPLETE
92,-0.302430788736097,2025-12-07 16:31:04.782449,2025-12-07 16:31:04.998438,0 days 00:00:00.215989,480.30077805216484,none,COMPLETE
93,-0.22085466829502912,2025-12-07 16:31:04.998438,2025-12-07 16:31:05.198292,0 days 00:00:00.199854,635.2204576898281,none,COMPLETE
