number,value,datetime_start,datetime_complete,duration,params_ridge_alpha,user_attrs_feature_level,state
183,-6295.561429422414,2025-12-07 16:54:31.975058,2025-12-07 16:54:34.042136,0 days 00:00:02.067078,700.5734861910487,extensive,COMPLETE
184,-4691.066827700068,2025-12-07 16:54:34.042136,2025-12-07 16:54:36.125513,0 days 00:00:02.083377,976.5365358922252,extensive,COMPLETE
185,-7853.922677782834,2025-12-07 16:54:36.125513,2025-12-07 16:54:38.290633,0 days 00:00:02.165120,559.0069267076441,extensive,COMPLETE
186,-10901.682208773573,2025-12-07 16:54:38.291653,2025-12-07 16:54:40.503697,0 days 00:00:02.212044,410.96267547466033,extensive,COMPLETE
187,-6120.899788309879,2025-12-07 16:54:40.503697,2025-12-07 16:54:42.575051,0 days 00:00:02.071354,721.9368634399068,extensive,COMPLETE
188,-7873.79687866236,2025-12-07 16:54:42.575051,2025-12-07 16:54:44.691285,0 days 00:00:02.116234,557.6204916202694,extensive,COMPLETE
189,-4614.5058958477375,2025-12-07 16:54:44.692326,2025-12-07 16:54:46.673804,0 days 00:00:01.981478,996.1496558775972,extensive,COMPLETE
190,-5919.754967193629,2025-12-07 16:54:46.673804,2025-12-07 16:54:48.557186,0 days 00:00:01.883382,748.4794889518012,extensive,COMPLETE
191,-4663.321042632507,2025-12-07 16:54:48.557186,2025-12-07 16:54:50.541924,0 days 00:00:01.984738,983.5447525355247,extensive,COMPLETE
192,-6051.683908475334,2025-12-07 16:54:50.543930,2025-12-07 16:54:52.474020,0 days 00:00:01.930090,730.8242167834912,extensive,COMPLETE
193,-4625.136183410446,2025-12-07 16:54:52.476714,2025-12-07 16:54:54.641694,0 days 00:00:02.164980,993.3743159024386,extensive,COMPLETE
194,-9028.44686451162,2025-12-07 16:54:54.642700,2025-12-07 16:54:56.717141,0 days 00:00:02.074441,488.8332691649718,extensive,COMPLETE
195,-4648.178777100937,2025-12-07 16:54:56.717141,2025-12-07 16:54:58.858429,0 days 00:00:02.141288,987.4167861230934,extensive,COMPLETE
196,-7055.249683989709,2025-12-07 16:54:58.859810,2025-12-07 16:55:00.908944,0 days 00:00:02.049134,622.3144249589266,extensive,COMPLETE
197,-10316.357527529106,2025-12-07 16:55:00.916575,2025-12-07 16:55:02.923985,0 days 00:00:02.007410,432.0110485881684,extensive,COMPLETE
198,-6639.412959669377,2025-12-07 16:55:02.925993,2025-12-07 16:55:04.988991,0 days 00:00:02.062998,662.4821632206837,extensive,COMPLETE
199,-5804.889328604739,2025-12-07 16:55:04.990999,2025-12-07 16:55:06.994996,0 days 00:00:02.003997,764.6684628431595,extensive,COMPLETE
200,-12498.244799461581,2025-12-07 16:55:06.995863,2025-12-07 16:55:09.158802,0 days 00:00:02.162939,364.0943573611094,extensive,COMPLETE
201,-4737.700309595272,2025-12-07 16:55:09.160082,2025-12-07 16:55:11.225543,0 days 00:00:02.065461,965.0038417376156,extensive,COMPLETE
202,-5885.652492765835,2025-12-07 16:55:11.225543,2025-12-07 16:55:13.356779,0 days 00:00:02.131236,753.2036096553278,extensive,COMPLETE
203,-4776.817358342786,2025-12-07 16:55:13.356779,2025-12-07 16:55:15.424501,0 days 00:00:02.067722,955.5607134907693,extensive,COMPLETE
204,-4605.160397432985,2025-12-07 16:55:15.424501,2025-12-07 16:55:17.468828,0 days 00:00:02.044327,998.6037903188867,extensive,COMPLETE
205,-7873.81295382113,2025-12-07 16:55:17.468828,2025-12-07 16:55:19.589882,0 days 00:00:02.121054,557.619373463287,extensive,COMPLETE
206,-7486.423697519218,2025-12-07 16:55:19.589882,2025-12-07 16:55:21.705766,0 days 00:00:02.115884,586.1828753900571,extensive,COMPLETE
207,-6101.559826023094,2025-12-07 16:55:21.705766,2025-12-07 16:55:23.904273,0 days 00:00:02.198507,724.3950863574992,extensive,COMPLETE
208,-4637.153058816693,2025-12-07 16:55:23.906848,2025-12-07 16:55:26.056011,0 days 00:00:02.149163,990.2575149712115,extensive,COMPLETE
209,-9577.657868660222,2025-12-07 16:55:26.058018,2025-12-07 16:55:28.077747,0 days 00:00:02.019729,462.5571037101645,extensive,COMPLETE
210,-30524659.94426125,2025-12-07 16:55:28.078749,2025-12-07 16:55:30.227350,0 days 00:00:02.148601,0.12069229751862724,extensive,COMPLETE
211,-4707.449383082085,2025-12-07 16:55:30.228355,2025-12-07 16:55:32.293680,0 days 00:00:02.065325,972.4502935860747,extensive,COMPLETE
212,-6067.209489165172,2025-12-07 16:55:32.293680,2025-12-07 16:55:34.345427,0 days 00:00:02.051747,728.8089338777227,extensive,COMPLETE
213,-4615.401013196971,2025-12-07 16:55:34.346997,2025-12-07 16:55:36.459789,0 days 00:00:02.112792,995.9152978904602,extensive,COMPLETE
214,-4614.216114117075,2025-12-07 16:55:36.466353,2025-12-07 16:55:38.493822,0 days 00:00:02.027469,996.225552169498,extensive,COMPLETE
215,-6301.044135077053,2025-12-07 16:55:38.495353,2025-12-07 16:55:40.757782,0 days 00:00:02.262429,699.9263204777443,extensive,COMPLETE
216,-4601.445186951388,2025-12-07 16:55:40.758783,2025-12-07 16:55:43.227371,0 days 00:00:02.468588,999.5831300752008,extensive,COMPLETE
217,-8196.02750610644,2025-12-07 16:55:43.227371,2025-12-07 16:55:45.461301,0 days 00:00:02.233930,536.2117625664897,extensive,COMPLETE
218,-5983.268101478837,2025-12-07 16:55:45.463596,2025-12-07 16:55:47.641522,0 days 00:00:02.177926,739.8593411558414,extensive,COMPLETE
219,-17144816.805166725,2025-12-07 16:55:47.642488,2025-12-07 16:55:49.697393,0 days 00:00:02.054905,0.01490425762120297,extensive,COMPLETE
220,-8633.696974531633,2025-12-07 16:55:49.699579,2025-12-07 16:55:51.743054,0 days 00:00:02.043475,510.0223102620729,extensive,COMPLETE
221,-6112.884465079614,2025-12-07 16:55:51.744062,2025-12-07 16:55:53.830188,0 days 00:00:02.086126,722.9533315957123,extensive,COMPLETE
222,-4674.599314207969,2025-12-07 16:55:53.831694,2025-12-07 16:55:55.874115,0 days 00:00:02.042421,980.6825859105775,extensive,COMPLETE
223,-4649.314999587009,2025-12-07 16:55:55.874115,2025-12-07 16:55:58.092974,0 days 00:00:02.218859,987.1250694107905,extensive,COMPLETE
224,-4606.256210924847,2025-12-07 16:55:58.094461,2025-12-07 16:56:00.160318,0 days 00:00:02.065857,998.3153363032801,extensive,COMPLETE
225,-6321.2203486166945,2025-12-07 16:56:00.162530,2025-12-07 16:56:02.294459,0 days 00:00:02.131929,697.5565696841918,extensive,COMPLETE
226,-6138.0497008834545,2025-12-07 16:56:02.295625,2025-12-07 16:56:04.478923,0 days 00:00:02.183298,719.772966300749,extensive,COMPLETE
227,-4619.063760775476,2025-12-07 16:56:04.478923,2025-12-07 16:56:06.619410,0 days 00:00:02.140487,994.9575945900172,extensive,COMPLETE
228,-8341.08541426873,2025-12-07 16:56:06.621248,2025-12-07 16:56:08.744743,0 days 00:00:02.123495,527.1872435223539,extensive,COMPLETE
229,-7473.351470306374,2025-12-07 16:56:08.747747,2025-12-07 16:56:10.863148,0 days 00:00:02.115401,587.2067824730402,extensive,COMPLETE
230,-13830949.402298735,2025-12-07 16:56:10.865126,2025-12-07 16:56:12.947084,0 days 00:00:02.081958,0.00257873453394619,extensive,COMPLETE
231,-4723.075982162134,2025-12-07 16:56:12.947761,2025-12-07 16:56:15.048720,0 days 00:00:02.100959,968.5878279420679,extensive,COMPLETE
232,-4653.257665054362,2025-12-07 16:56:15.050225,2025-12-07 16:56:17.141554,0 days 00:00:02.091329,986.1142993224211,extensive,COMPLETE
233,-6072.459066317795,2025-12-07 16:56:17.141889,2025-12-07 16:56:19.212260,0 days 00:00:02.070371,728.1303971470853,extensive,COMPLETE
234,-6688.668511167714,2025-12-07 16:56:19.212260,2025-12-07 16:56:21.344033,0 days 00:00:02.131773,657.4115519304021,extensive,COMPLETE
235,-4701.554595662198,2025-12-07 16:56:21.345367,2025-12-07 16:56:23.447071,0 days 00:00:02.101704,973.9162296374218,extensive,COMPLETE
236,-6071.9222677065,2025-12-07 16:56:23.447071,2025-12-07 16:56:25.517484,0 days 00:00:02.070413,728.1997148059545,extensive,COMPLETE
237,-10017.231067883748,2025-12-07 16:56:25.518817,2025-12-07 16:56:27.594954,0 days 00:00:02.076137,443.7915102611779,extensive,COMPLETE
238,-5844.314613425213,2025-12-07 16:56:27.596960,2025-12-07 16:56:29.696172,0 days 00:00:02.099212,759.0223382246802,extensive,COMPLETE
239,-7413.0583001991145,2025-12-07 16:56:29.697577,2025-12-07 16:56:31.797902,0 days 00:00:02.100325,591.9838870130538,extensive,COMPLETE
240,-4743.785389832804,2025-12-07 16:56:31.797902,2025-12-07 16:56:33.929330,0 days 00:00:02.131428,963.5212392391941,extensive,COMPLETE
241,-4812.950834947579,2025-12-07 16:56:33.930432,2025-12-07 16:56:35.929743,0 days 00:00:01.999311,947.0186146322145,extensive,COMPLETE
242,-4665.855039317602,2025-12-07 16:56:35.931751,2025-12-07 16:56:38.029608,0 days 00:00:02.097857,982.9000691114072,extensive,COMPLETE
243,-6015.261730116313,2025-12-07 16:56:38.029608,2025-12-07 16:56:40.080078,0 days 00:00:02.050470,735.6025154863275,extensive,COMPLETE
244,-8131.681851935384,2025-12-07 16:56:40.080078,2025-12-07 16:56:42.164874,0 days 00:00:02.084796,540.3322144986039,extensive,COMPLETE
245,-6037.718895285788,2025-12-07 16:56:42.164874,2025-12-07 16:56:44.230312,0 days 00:00:02.065438,732.6478840738224,extensive,COMPLETE
246,-4653.100990650636,2025-12-07 16:56:44.230694,2025-12-07 16:56:46.329702,0 days 00:00:02.099008,986.1544217180792,extensive,COMPLETE
247,-6113.837827516313,2025-12-07 16:56:46.332310,2025-12-07 16:56:48.408318,0 days 00:00:02.076008,722.8322582206729,extensive,COMPLETE
248,-4640.295469628595,2025-12-07 16:56:48.408318,2025-12-07 16:56:50.496638,0 days 00:00:02.088320,989.446042080507,extensive,COMPLETE
249,-4601.76306865857,2025-12-07 16:56:50.497247,2025-12-07 16:56:52.628795,0 days 00:00:02.131548,999.4992524147805,extensive,COMPLETE
250,-11318.641606570141,2025-12-07 16:56:52.630141,2025-12-07 16:56:54.697065,0 days 00:00:02.066924,397.3795796855871,extensive,COMPLETE
251,-7813.161103660551,2025-12-07 16:56:54.697065,2025-12-07 16:56:56.764653,0 days 00:00:02.067588,561.8758688242522,extensive,COMPLETE
252,-4603.809334111458,2025-12-07 16:56:56.765158,2025-12-07 16:56:58.842126,0 days 00:00:02.076968,998.9596885237036,extensive,COMPLETE
253,-7734.793055940867,2025-12-07 16:56:58.843630,2025-12-07 16:57:00.947762,0 days 00:00:02.104132,567.4896520537374,extensive,COMPLETE
254,-5954.284021756896,2025-12-07 16:57:00.951249,2025-12-07 16:57:03.030336,0 days 00:00:02.079087,743.764787303653,extensive,COMPLETE
255,-4614.628255361653,2025-12-07 16:57:03.031937,2025-12-07 16:57:05.097737,0 days 00:00:02.065800,996.1176127279371,extensive,COMPLETE
256,-10059.52817909442,2025-12-07 16:57:05.097737,2025-12-07 16:57:07.148359,0 days 00:00:02.050622,442.0797200995578,extensive,COMPLETE
257,-6250.2039383873225,2025-12-07 16:57:07.149364,2025-12-07 16:57:09.258507,0 days 00:00:02.109143,705.9806930277616,extensive,COMPLETE
258,-4618.9380227203665,2025-12-07 16:57:09.259505,2025-12-07 16:57:11.397396,0 days 00:00:02.137891,994.9904376755311,extensive,COMPLETE
259,-7985.759881119672,2025-12-07 16:57:11.398474,2025-12-07 16:57:13.564089,0 days 00:00:02.165615,549.9576628353636,extensive,COMPLETE
260,-5946.014923142597,2025-12-07 16:57:13.565495,2025-12-07 16:57:15.615492,0 days 00:00:02.049997,744.8876775663115,extensive,COMPLETE
261,-13364.813879616047,2025-12-07 16:57:15.616550,2025-12-07 16:57:17.697960,0 days 00:00:02.081410,343.5159859514194,extensive,COMPLETE
262,-4631.179610958312,2025-12-07 16:57:17.698959,2025-12-07 16:57:19.965488,0 days 00:00:02.266529,991.804127649995,extensive,COMPLETE
263,-4634.238054250444,2025-12-07 16:57:19.966492,2025-12-07 16:57:22.048778,0 days 00:00:02.082286,991.0115839836825,extensive,COMPLETE
264,-316140.1276841383,2025-12-07 16:57:22.048778,2025-12-07 16:57:24.082117,0 days 00:00:02.033339,22.258912622141143,extensive,COMPLETE
265,-7509.916494536151,2025-12-07 16:57:24.084629,2025-12-07 16:57:26.151448,0 days 00:00:02.066819,584.3531827072854,extensive,COMPLETE
266,-6113.388045703392,2025-12-07 16:57:26.151966,2025-12-07 16:57:28.254501,0 days 00:00:02.102535,722.8893729870013,extensive,COMPLETE
267,-10486.630838819556,2025-12-07 16:57:28.255819,2025-12-07 16:57:30.343745,0 days 00:00:02.087926,425.6282257810089,extensive,COMPLETE
268,-4640.297912588539,2025-12-07 16:57:30.345244,2025-12-07 16:57:32.440761,0 days 00:00:02.095517,989.4454118018343,extensive,COMPLETE
269,-6031.402084547347,2025-12-07 16:57:32.440761,2025-12-07 16:57:34.505024,0 days 00:00:02.064263,733.4762181702253,extensive,COMPLETE
270,-7941.318478415444,2025-12-07 16:57:34.506100,2025-12-07 16:57:36.572560,0 days 00:00:02.066460,552.9696154156794,extensive,COMPLETE
271,-5994.282240958695,2025-12-07 16:57:36.573565,2025-12-07 16:57:38.668886,0 days 00:00:02.095321,738.3875258777832,extensive,COMPLETE
272,-9494.838331872004,2025-12-07 16:57:38.668886,2025-12-07 16:57:40.755019,0 days 00:00:02.086133,466.3055337829236,extensive,COMPLETE
273,-6034.69711087584,2025-12-07 16:57:40.756020,2025-12-07 16:57:42.890570,0 days 00:00:02.134550,733.0438680727594,extensive,COMPLETE
274,-7888.943503291092,2025-12-07 16:57:42.891569,2025-12-07 16:57:45.081843,0 days 00:00:02.190274,556.5692423975179,extensive,COMPLETE
275,-1689203.2509731862,2025-12-07 16:57:45.083840,2025-12-07 16:57:47.223193,0 days 00:00:02.139353,2.162642768083945,extensive,COMPLETE
276,-4729.120513257494,2025-12-07 16:57:47.224783,2025-12-07 16:57:49.277835,0 days 00:00:02.053052,967.102911482399,extensive,COMPLETE
277,-5934.798598049704,2025-12-07 16:57:49.277835,2025-12-07 16:57:51.419532,0 days 00:00:02.141697,746.4169999341871,extensive,COMPLETE
278,-13699.561169350882,2025-12-07 16:57:51.420531,2025-12-07 16:57:53.505904,0 days 00:00:02.085373,336.28073583293565,extensive,COMPLETE
279,-5334702.487322994,2025-12-07 16:57:53.506903,2025-12-07 16:57:55.627581,0 days 00:00:02.120678,0.7766589863539746,extensive,COMPLETE
280,-4655.864140482864,2025-12-07 16:57:55.630587,2025-12-07 16:57:57.674911,0 days 00:00:02.044324,985.4473434855616,extensive,COMPLETE
281,-4603.160986227908,2025-12-07 16:57:57.675910,2025-12-07 16:57:59.748729,0 days 00:00:02.072819,999.130576569544,extensive,COMPLETE
282,-7738.180844816295,2025-12-07 16:57:59.749280,2025-12-07 16:58:01.878453,0 days 00:00:02.129173,567.2442596742713,extensive,COMPLETE
283,-4614.036934420909,2025-12-07 16:58:01.878453,2025-12-07 16:58:03.897335,0 days 00:00:02.018882,996.2724872575751,extensive,COMPLETE
284,-6213.128952549999,2025-12-07 16:58:03.900346,2025-12-07 16:58:05.910683,0 days 00:00:02.010337,710.4724253090856,extensive,COMPLETE
285,-10615.334198684286,2025-12-07 16:58:05.911432,2025-12-07 16:58:07.892818,0 days 00:00:01.981386,420.9493879041345,extensive,COMPLETE
286,-6054.038975993818,2025-12-07 16:58:07.893825,2025-12-07 16:58:09.926228,0 days 00:00:02.032403,730.5176974523594,extensive,COMPLETE
287,-7891.764583074629,2025-12-07 16:58:09.926228,2025-12-07 16:58:11.924956,0 days 00:00:01.998728,556.3739576730356,extensive,COMPLETE
288,-5960.129421240035,2025-12-07 16:58:11.924956,2025-12-07 16:58:13.931989,0 days 00:00:02.007033,742.9733543964136,extensive,COMPLETE
289,-7873.348687762169,2025-12-07 16:58:13.933464,2025-12-07 16:58:15.908775,0 days 00:00:01.975311,557.6516690245102,extensive,COMPLETE
290,-4624.071794431481,2025-12-07 16:58:15.908775,2025-12-07 16:58:17.908144,0 days 00:00:01.999369,993.651433392201,extensive,COMPLETE
291,-11111.460560005879,2025-12-07 16:58:17.910152,2025-12-07 16:58:19.877033,0 days 00:00:01.966881,403.99375813322644,extensive,COMPLETE
292,-6052.29997799616,2025-12-07 16:58:19.879041,2025-12-07 16:58:21.866644,0 days 00:00:01.987603,730.7440049448157,extensive,COMPLETE
293,-4604.707130325532,2025-12-07 16:58:21.867839,2025-12-07 16:58:23.862236,0 days 00:00:01.994397,998.7231590217631,extensive,COMPLETE
294,-4679.606662951379,2025-12-07 16:58:23.864344,2025-12-07 16:58:25.848664,0 days 00:00:01.984320,979.417749493799,extensive,COMPLETE
295,-4627.132210610943,2025-12-07 16:58:25.850935,2025-12-07 16:58:27.863222,0 days 00:00:02.012287,992.8551043238703,extensive,COMPLETE
296,-7876.38826720948,2025-12-07 16:58:27.863222,2025-12-07 16:58:29.833322,0 days 00:00:01.970100,557.4403073508188,extensive,COMPLETE
297,-6103.253649240739,2025-12-07 16:58:29.833322,2025-12-07 16:58:31.831109,0 days 00:00:01.997787,724.1790238520898,extensive,COMPLETE
298,-664409.7889405795,2025-12-07 16:58:31.831109,2025-12-07 16:58:33.831415,0 days 00:00:02.000306,7.707437747586905,extensive,COMPLETE
299,-16623.885705658216,2025-12-07 16:58:33.839807,2025-12-07 16:58:35.816874,0 days 00:00:01.977067,285.55665469367165,extensive,COMPLETE
