number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
49,-0.0016559720935109083,2025-12-07 18:10:11.279384,2025-12-07 18:10:11.811720,0 days 00:00:00.532336,0.8097961898349167,0.01369462685029199,3,71,1513,93,2.935366265393596,1.08501145812366,0.8932453914900429,none,COMPLETE
50,-0.0035976278923613623,2025-12-07 18:10:11.811720,2025-12-07 18:10:12.580004,0 days 00:00:00.768284,0.5979782021764901,0.006879287720917479,7,25,387,97,0.4184863050130976,0.731607654798776,0.7155981420913947,none,COMPLETE
51,-0.0016559720935109083,2025-12-07 18:10:12.580004,2025-12-07 18:10:13.537541,0 days 00:00:00.957537,0.6772690925619471,0.0161399394658716,4,81,3798,115,4.308101199011924,13.12481142658571,0.5840897155159517,none,COMPLETE
52,-0.0016559720935109083,2025-12-07 18:10:13.537541,2025-12-07 18:10:14.460320,0 days 00:00:00.922779,0.862458044076365,0.024678020094433428,6,63,3395,111,4.669994277836184,5.747716211357568,0.6203139623546223,none,COMPLETE
53,-0.0016559720935109083,2025-12-07 18:10:14.460320,2025-12-07 18:10:15.282026,0 days 00:00:00.821706,0.5416737417215535,0.032796961241385196,12,53,3009,108,4.449346853019722,8.967998890865038,0.655236353748585,none,COMPLETE
54,-0.0016559720935109083,2025-12-07 18:10:15.283354,2025-12-07 18:10:16.125328,0 days 00:00:00.841974,0.5132671038313701,0.043655117428605894,7,78,3269,102,4.163803238397404,1.2651100447731587,0.9978633836110258,none,COMPLETE
55,-0.0016559720935109083,2025-12-07 18:10:16.125328,2025-12-07 18:10:16.791823,0 days 00:00:00.666495,0.830512374493261,0.06616943110767484,8,15,2333,101,4.989951525471076,2.7890229203700936,0.5192479651461765,none,COMPLETE
56,-0.003204278571960817,2025-12-07 18:10:16.791823,2025-12-07 18:10:17.788517,0 days 00:00:00.996694,0.7177729064060997,0.028821041094817455,4,58,3631,105,1.0763539317644302,15.72025621786476,0.5455353039198174,none,COMPLETE
57,-0.0016559720935109083,2025-12-07 18:10:17.788517,2025-12-07 18:10:18.179393,0 days 00:00:00.390876,0.7533197939045091,0.02334079667153544,5,47,661,90,3.876885663748681,3.7638499282795923,0.6051391532159388,none,COMPLETE
58,-0.0016559720935109083,2025-12-07 18:10:18.179393,2025-12-07 18:10:18.911464,0 days 00:00:00.732071,0.6141563066863132,0.021625471287157368,9,72,2599,118,3.55557125185424,6.821101919946466,0.5508029730305676,none,COMPLETE
59,-0.0016559720935109083,2025-12-07 18:10:18.911464,2025-12-07 18:10:19.276846,0 days 00:00:00.365382,0.5828736594459603,0.05686034326981968,10,41,782,115,2.1585108268426274,1.6687766451669614,0.6305437504229675,none,COMPLETE
60,-0.0016559720935109083,2025-12-07 18:10:19.276846,2025-12-07 18:10:20.074995,0 days 00:00:00.798149,0.6795940488530648,0.09063846463307286,3,94,2831,86,4.466949474685451,2.2557272980960277,0.8276187906573655,none,COMPLETE
61,-0.0016559720935109083,2025-12-07 18:10:20.074995,2025-12-07 18:10:21.089652,0 days 00:00:01.014657,0.5513094515367729,0.03844964876382745,5,12,3950,82,4.780430230460684,0.2265092943524089,0.9208388095985653,none,COMPLETE
62,-0.0016559720935109083,2025-12-07 18:10:21.089652,2025-12-07 18:10:22.125930,0 days 00:00:01.036278,0.5003389489367763,0.026794172648373932,6,31,3841,89,3.345035439420365,0.14090376055375572,0.7716585065365653,none,COMPLETE
63,-0.0016559720935109083,2025-12-07 18:10:22.127954,2025-12-07 18:10:22.460482,0 days 00:00:00.332528,0.5290335799043686,0.017272249304640316,5,21,520,79,4.267796615232804,0.2662165409878812,0.949238564671869,none,COMPLETE
64,-0.0016559720935109083,2025-12-07 18:10:22.460482,2025-12-07 18:10:23.413925,0 days 00:00:00.953443,0.5747692586815765,0.013863978985075062,4,25,3426,94,3.954349932047275,10.69973939379672,0.8400270478326187,none,COMPLETE
65,-0.0016559720935109083,2025-12-07 18:10:23.415473,2025-12-07 18:10:23.901757,0 days 00:00:00.486284,0.6395612321858954,0.03171913295692835,6,66,1236,99,4.621205533961311,0.4027175841889908,0.5794687549827932,none,COMPLETE
66,-0.001655063385963181,2025-12-07 18:10:23.902285,2025-12-07 18:10:24.889188,0 days 00:00:00.986903,0.5631568503856205,0.02918366089263474,4,34,3533,91,1.4998271915122168,0.26730160127766023,0.6105734384489709,none,COMPLETE
67,-0.0016617672595777104,2025-12-07 18:10:24.889188,2025-12-07 18:10:25.842366,0 days 00:00:00.953178,0.560058455391268,0.03395377936260844,4,33,3667,92,1.4729479572962711,0.5806460875479029,0.6028136631144507,none,COMPLETE
68,-0.0016559720935109083,2025-12-07 18:10:25.842366,2025-12-07 18:10:26.845801,0 days 00:00:01.003435,0.9341999285468743,0.02909497887905755,3,61,3507,96,1.8282684180016502,0.18651211237641618,0.6208259534935293,none,COMPLETE
69,-0.0017495116319272697,2025-12-07 18:10:26.848488,2025-12-07 18:10:27.554934,0 days 00:00:00.706446,0.5980063914909364,0.04663686290760369,4,46,1913,87,1.3503026757148582,0.8663494333996555,0.6655439017371831,none,COMPLETE
70,-0.003297114780519935,2025-12-07 18:10:27.554934,2025-12-07 18:10:28.483934,0 days 00:00:00.929000,0.6123175552012725,0.021561497551447338,3,38,3238,112,0.9973232792059858,4.21389253140823,0.5610179347038582,none,COMPLETE
71,-0.0016559720935109083,2025-12-07 18:10:28.483934,2025-12-07 18:10:29.480964,0 days 00:00:00.997030,0.5223737888410052,0.025344242166446426,5,23,3876,91,4.817253111170186,0.2817317237419408,0.68656641209474,none,COMPLETE
72,-0.0033929946284814902,2025-12-07 18:10:29.482526,2025-12-07 18:10:30.471337,0 days 00:00:00.988811,0.5434957638388951,0.04052670633452754,4,17,3530,85,0.7753131867374523,0.13687514611914325,0.5865038174847432,none,COMPLETE
73,-0.0016559720935109083,2025-12-07 18:10:30.471337,2025-12-07 18:10:31.430185,0 days 00:00:00.958848,0.5844113440790991,0.03682426225772519,5,51,3674,74,4.161432110697081,0.20341303991484186,0.6446054441468154,none,COMPLETE
74,-0.001656024347709062,2025-12-07 18:10:31.432254,2025-12-07 18:10:32.434235,0 days 00:00:01.001981,0.5678505757181938,0.027783018845413284,3,29,3776,89,1.491288794826632,0.2907193143891767,0.8566039101042551,none,COMPLETE
75,-0.0016559720935109083,2025-12-07 18:10:32.434235,2025-12-07 18:10:33.435928,0 days 00:00:01.001693,0.5349574877872889,0.020474286295897867,4,55,3981,82,2.3179142547283327,0.3671097969458333,0.6127654712639655,none,COMPLETE
76,-0.0016559720935109083,2025-12-07 18:10:33.435928,2025-12-07 18:10:33.716602,0 days 00:00:00.280674,0.7672037007298028,0.030695828457609188,5,85,305,80,3.7085945754126106,0.24734990215055924,0.5282256996951868,none,COMPLETE
77,-0.0016559720935109083,2025-12-07 18:10:33.716602,2025-12-07 18:10:33.987312,0 days 00:00:00.270710,0.7997749513540573,0.023690778688915903,11,59,210,106,4.384984048019464,16.675442336922877,0.7960819059389188,none,COMPLETE
