number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
54,-0.0021378599765215314,2025-12-08 01:04:29.051868,2025-12-08 01:04:44.051505,0 days 00:00:14.999637,0.6885273884586037,0.008913994038027763,3,10,1886,1.484683590267091,0.11200830962894757,0.8078172768169195,advanced,COMPLETE
55,-0.0016107148070603945,2025-12-08 01:04:44.051505,2025-12-08 01:04:56.751245,0 days 00:00:12.699740,0.7189096014494748,0.012111281114876882,3,13,1710,1.7906190386846885,0.1040102014144808,0.7710670248760861,advanced,COMPLETE
56,-0.0015899040762480758,2025-12-08 01:04:56.751245,2025-12-08 01:05:11.436516,0 days 00:00:14.685271,0.7151973694006244,0.01234773225632319,3,11,2014,1.824259922116311,0.10160304654642618,0.7790034080040048,advanced,COMPLETE
57,-0.00357617019112196,2025-12-08 01:05:11.437516,2025-12-08 01:05:26.246194,0 days 00:00:14.808678,0.7196271788844424,0.012532953000940511,3,13,1677,1.3309751680337714,0.13766166038223945,0.7735167331133603,advanced,COMPLETE
58,-0.0016559721404409238,2025-12-08 01:05:26.247193,2025-12-08 01:05:40.778593,0 days 00:00:14.531400,0.6574058198527597,0.02170724842229246,4,13,2094,2.186830259354639,0.2210592283029716,0.719328788399605,advanced,COMPLETE
59,-0.0016696075189762312,2025-12-08 01:05:40.779592,2025-12-08 01:05:56.031870,0 days 00:00:15.252278,0.6378883897838821,0.006650000032244912,10,11,2033,1.9124785612315842,0.16766865561031508,0.7533493368529037,advanced,COMPLETE
60,-0.008642408313133046,2025-12-08 01:05:56.031870,2025-12-08 01:06:13.145389,0 days 00:00:17.113519,0.7313178677391613,0.012466032081051435,3,12,1737,1.174633805902013,0.10084311823533681,0.787092637772493,advanced,COMPLETE
61,-0.001620489596234768,2025-12-08 01:06:13.147394,2025-12-08 01:06:29.580364,0 days 00:00:16.432970,0.7017092661984081,0.009015393082373162,3,11,2270,1.8048299381099695,0.14157994788567407,0.8024284673798036,advanced,COMPLETE
62,-0.001929884379990976,2025-12-08 01:06:29.581894,2025-12-08 01:06:47.320369,0 days 00:00:17.738475,0.7089039291232363,0.009633367283269426,3,13,2293,1.5333586987689067,0.14083356627199625,0.7648116989085058,advanced,COMPLETE
63,-0.0016559721404409238,2025-12-08 01:06:47.321368,2025-12-08 01:07:04.492624,0 days 00:00:17.171256,0.669259187123288,0.0147060828612452,3,12,2480,2.255805971302661,0.15437458306644353,0.7900151701950174,advanced,COMPLETE
64,-0.0016110648135965928,2025-12-08 01:07:04.517152,2025-12-08 01:07:19.765471,0 days 00:00:15.248319,0.7447189685670949,0.010647981641784278,4,14,2031,1.8668848189928537,0.11859185573089594,0.8214793425370768,advanced,COMPLETE
65,-0.0016559721404409238,2025-12-08 01:07:19.767815,2025-12-08 01:07:36.102407,0 days 00:00:16.334592,0.7574621144479335,0.011033164821518667,4,14,2277,2.5002826952987043,0.23008970196660627,0.7225409181027337,advanced,COMPLETE
66,-0.0016437026017689742,2025-12-08 01:07:36.102407,2025-12-08 01:07:49.479407,0 days 00:00:13.377000,0.7444976851976154,0.007720644401211344,4,15,1748,1.8996885456533106,0.12555409808859194,0.8318707817534171,advanced,COMPLETE
67,-0.0016559721404409238,2025-12-08 01:07:49.480912,2025-12-08 01:08:00.286058,0 days 00:00:10.805146,0.7974644743926194,0.017858015038052084,8,11,1400,2.847300149251607,0.19284042335455473,0.6936274258107307,advanced,COMPLETE
68,-0.0029272360050822677,2025-12-08 01:08:00.287058,2025-12-08 01:08:17.891477,0 days 00:00:17.604419,0.6394376666822179,0.00670177277693552,3,14,2024,1.2861928599012176,0.26968190447680507,0.6613334816093783,advanced,COMPLETE
69,-0.0016559721404409238,2025-12-08 01:08:17.892556,2025-12-08 01:08:29.451981,0 days 00:00:11.559425,0.7363622792121882,0.011203124570271356,4,11,1558,2.149307915842248,0.1212702390108033,0.8623671897880509,advanced,COMPLETE
70,-0.02330359470729067,2025-12-08 01:08:29.452980,2025-12-08 01:08:53.032040,0 days 00:00:23.579060,0.6744293173746785,0.016142027478866353,3,13,2200,0.9812234294531883,0.1554885945991863,0.7395937757433657,advanced,COMPLETE
71,-0.0018171028944387047,2025-12-08 01:08:53.032040,2025-12-08 01:09:08.616073,0 days 00:00:15.584033,0.7030202947212157,0.010087462375586234,3,11,2023,1.5542530211554468,0.10384686495239709,0.8228490822378534,advanced,COMPLETE
72,-0.0016280029919002459,2025-12-08 01:09:08.617677,2025-12-08 01:09:21.871306,0 days 00:00:13.253629,0.6887913693035698,0.007928127731099781,3,10,1804,1.7721890062634844,0.12141645437277507,0.8108877938895355,advanced,COMPLETE
73,-0.001628519357709098,2025-12-08 01:09:21.872306,2025-12-08 01:09:36.044897,0 days 00:00:14.172591,0.7127741720575291,0.013454938567098321,3,8,1964,2.0083989794095136,0.20122462739728905,0.7640705337131535,advanced,COMPLETE
