number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
69,-0.013859317626595388,2025-12-07 17:32:06.056996,2025-12-07 17:32:07.197562,0 days 00:00:01.140566,0.0004924727894648553,0.7031258984589775,medium,COMPLETE
70,0.0006724520938142797,2025-12-07 17:32:07.197562,2025-12-07 17:32:08.374309,0 days 00:00:01.176747,0.005360183882529722,0.09941750363166757,medium,COMPLETE
71,0.000400074500657895,2025-12-07 17:32:08.376316,2025-12-07 17:32:09.408540,0 days 00:00:01.032224,0.000986085748598729,0.4801114907634164,medium,COMPLETE
72,-0.0016559721242364045,2025-12-07 17:32:09.409551,2025-12-07 17:32:10.442679,0 days 00:00:01.033128,0.01816807700751952,0.06318390884535105,medium,COMPLETE
73,-0.0016559721242364045,2025-12-07 17:32:10.444722,2025-12-07 17:32:11.448958,0 days 00:00:01.004236,0.006064510588284687,0.30690096247253185,medium,COMPLETE
74,-0.0016559721242364045,2025-12-07 17:32:11.449964,2025-12-07 17:32:12.484645,0 days 00:00:01.034681,0.06439453685844854,0.12818117555813402,medium,COMPLETE
75,-1083.2548127141272,2025-12-07 17:32:12.484645,2025-12-07 17:32:14.160818,0 days 00:00:01.676173,0.00035915433596992027,0.2444890679464807,medium,COMPLETE
76,-0.0016559721242364045,2025-12-07 17:32:14.162893,2025-12-07 17:32:15.178154,0 days 00:00:01.015261,0.03415769500964427,0.3671448305090659,medium,COMPLETE
77,-0.0016559721242364045,2025-12-07 17:32:15.179747,2025-12-07 17:32:16.221091,0 days 00:00:01.041344,0.0031394836234172586,0.8352507350501817,medium,COMPLETE
78,-0.0016559721242364045,2025-12-07 17:32:16.222090,2025-12-07 17:32:17.233557,0 days 00:00:01.011467,0.0015981705984267753,0.9314894019103684,medium,COMPLETE
79,-0.016511756674637185,2025-12-07 17:32:17.235564,2025-12-07 17:32:18.393366,0 days 00:00:01.157802,0.0005764036724812173,0.578965438596549,medium,COMPLETE
80,-0.00032530556682982176,2025-12-07 17:32:18.394406,2025-12-07 17:32:19.413595,0 days 00:00:01.019189,0.0009260535369066287,0.8749675893706719,medium,COMPLETE
81,0.0006529310570767924,2025-12-07 17:32:19.413595,2025-12-07 17:32:20.441125,0 days 00:00:01.027530,0.0006361226904953434,0.7950060100917699,medium,COMPLETE
82,-0.013338996181614307,2025-12-07 17:32:20.441125,2025-12-07 17:32:21.561206,0 days 00:00:01.120081,0.000460562792004603,0.7587490421650805,medium,COMPLETE
83,0.00046585840027231945,2025-12-07 17:32:21.562256,2025-12-07 17:32:22.612248,0 days 00:00:01.049992,0.0007557936115467324,0.6351108735483473,medium,COMPLETE
84,-0.06557940679972891,2025-12-07 17:32:22.613259,2025-12-07 17:32:23.694577,0 days 00:00:01.081318,0.0002887726354004555,0.8012448962134727,medium,COMPLETE
85,-0.8874447631739356,2025-12-07 17:32:23.696365,2025-12-07 17:32:26.159881,0 days 00:00:02.463516,0.0001605240736339931,0.728072066830958,medium,COMPLETE
86,0.0006722366835888819,2025-12-07 17:32:26.164254,2025-12-07 17:32:27.194686,0 days 00:00:01.030432,0.0011799662679983151,0.43370553443463183,medium,COMPLETE
87,-0.001112658532543757,2025-12-07 17:32:27.195417,2025-12-07 17:32:28.323878,0 days 00:00:01.128461,0.0021226523377725287,0.4239993974287455,medium,COMPLETE
88,-0.0003091392374300339,2025-12-07 17:32:28.323878,2025-12-07 17:32:29.344797,0 days 00:00:01.020919,0.005287856194506735,0.15271741268303218,medium,COMPLETE
89,-0.0016559721242364045,2025-12-07 17:32:29.344797,2025-12-07 17:32:30.362131,0 days 00:00:01.017334,0.00129586997596377,0.9747977184875947,medium,COMPLETE
90,-529198.6243525763,2025-12-07 17:32:30.362131,2025-12-07 17:33:18.973304,0 days 00:00:48.611173,1.626177801572583e-05,0.5190633050422104,medium,COMPLETE
91,-460004.6155060958,2025-12-07 17:33:18.975638,2025-12-07 17:33:35.359157,0 days 00:00:16.383519,0.000963092835330409,0.021808952650836155,medium,COMPLETE
92,-4019.1876615222395,2025-12-07 17:33:35.359157,2025-12-07 17:33:38.480604,0 days 00:00:03.121447,0.0006087519933998444,0.08938492320068009,medium,COMPLETE
93,-0.0016559721242364045,2025-12-07 17:33:38.482609,2025-12-07 17:33:39.499674,0 days 00:00:01.017065,0.0085029724550053,0.8425282901308171,medium,COMPLETE
94,0.0008939853108806961,2025-12-07 17:33:39.499674,2025-12-07 17:33:40.533498,0 days 00:00:01.033824,0.0007784547162074955,0.815981592450115,medium,COMPLETE
95,-0.1349726282826864,2025-12-07 17:33:40.535525,2025-12-07 17:33:43.374151,0 days 00:00:02.838626,0.0008271192948578971,0.23117425657283563,medium,COMPLETE
96,-0.0016559721242364045,2025-12-07 17:33:43.376201,2025-12-07 17:33:44.283017,0 days 00:00:00.906816,0.0016249226432369732,0.8675751685778044,medium,COMPLETE
97,-0.0016559721242364045,2025-12-07 17:33:44.284753,2025-12-07 17:33:45.301307,0 days 00:00:01.016554,0.001112423618573599,0.9312072856535337,medium,COMPLETE
98,-0.0016559721242364045,2025-12-07 17:33:45.303488,2025-12-07 17:33:46.326905,0 days 00:00:01.023417,0.0025884370370528923,0.6679851082724919,medium,COMPLETE
99,-0.00934469703938349,2025-12-07 17:33:46.328788,2025-12-07 17:33:47.328264,0 days 00:00:00.999476,0.00047863281690920504,0.781656720234691,medium,COMPLETE
100,-0.047387785268200235,2025-12-07 17:33:47.330270,2025-12-07 17:33:48.609959,0 days 00:00:01.279689,0.00027800177531391333,0.8961410613245894,medium,COMPLETE
101,-0.023393892423806628,2025-12-07 17:33:48.611967,2025-12-07 17:33:49.758980,0 days 00:00:01.147013,0.0003774611592198415,0.8128321265686171,medium,COMPLETE
102,0.0004914615326087798,2025-12-07 17:33:49.760988,2025-12-07 17:33:50.809053,0 days 00:00:01.048065,0.0005865646671462611,0.8226933357321746,medium,COMPLETE
103,0.000687090661344166,2025-12-07 17:33:50.809053,2025-12-07 17:33:51.858940,0 days 00:00:01.049887,0.0007469696315520317,0.7434999451995528,medium,COMPLETE
104,0.000681724515461557,2025-12-07 17:33:51.858940,2025-12-07 17:33:52.923119,0 days 00:00:01.064179,0.0007593371565814878,0.713465040932852,medium,COMPLETE
105,0.0006835809671127032,2025-12-07 17:33:52.923119,2025-12-07 17:33:53.974956,0 days 00:00:01.051837,0.000749601545938522,0.7244491520588988,medium,COMPLETE
106,0.0006868023417697285,2025-12-07 17:33:53.976961,2025-12-07 17:33:55.059155,0 days 00:00:01.082194,0.0007795369536946625,0.7141101715827335,medium,COMPLETE
107,0.000880401120433083,2025-12-07 17:33:55.061166,2025-12-07 17:33:56.123093,0 days 00:00:01.061927,0.0009497205877398001,0.6817378352771423,medium,COMPLETE
108,0.00090062191899735,2025-12-07 17:33:56.123093,2025-12-07 17:33:57.173634,0 days 00:00:01.050541,0.0009142072652628477,0.6909698631977028,medium,COMPLETE
109,-0.0016064373635456726,2025-12-07 17:33:57.175642,2025-12-07 17:33:58.219221,0 days 00:00:01.043579,0.0014307493498191672,0.6813149630999318,medium,COMPLETE
110,6.852543825538089e-05,2025-12-07 17:33:58.219221,2025-12-07 17:33:59.243960,0 days 00:00:01.024739,0.0010093023973536531,0.7453501071657884,medium,COMPLETE
111,0.000904366750309101,2025-12-07 17:33:59.243960,2025-12-07 17:34:00.183514,0 days 00:00:00.939554,0.0009051503733179175,0.6959526032741683,medium,COMPLETE
112,0.0008158400622698311,2025-12-07 17:34:00.186064,2025-12-07 17:34:01.234427,0 days 00:00:01.048363,0.0009051868724248443,0.6459912031220854,medium,COMPLETE
113,-0.016084081279271818,2025-12-07 17:34:01.236340,2025-12-07 17:34:02.253679,0 days 00:00:01.017339,0.0005254979131005471,0.638874632104142,medium,COMPLETE
114,0.0007913837250921688,2025-12-07 17:34:02.253679,2025-12-07 17:34:03.303098,0 days 00:00:01.049419,0.0009822895836626299,0.5906364177562848,medium,COMPLETE
115,-1.3124255949348296e-05,2025-12-07 17:34:03.304390,2025-12-07 17:34:04.355452,0 days 00:00:01.051062,0.0012888335017650838,0.5936222328068413,medium,COMPLETE
116,-0.037335775278013315,2025-12-07 17:34:04.355452,2025-12-07 17:34:05.531163,0 days 00:00:01.175711,0.00043104361817566125,0.6107672000273988,medium,COMPLETE
117,-0.0016559721242364045,2025-12-07 17:34:05.531163,2025-12-07 17:34:06.613333,0 days 00:00:01.082170,0.0016733760143029367,0.6599627184699025,medium,COMPLETE
118,-0.006428771676114072,2025-12-07 17:34:06.613333,2025-12-07 17:34:07.712338,0 days 00:00:01.099005,0.0006137139782485369,0.6416882159584814,medium,COMPLETE
119,0.0008537914204220417,2025-12-07 17:34:07.712338,2025-12-07 17:34:08.843400,0 days 00:00:01.131062,0.0009489863844135009,0.6247086240839463,medium,COMPLETE
120,-0.0016559721242364045,2025-12-07 17:34:08.843400,2025-12-07 17:34:09.892717,0 days 00:00:01.049317,0.0019252141047707368,0.5690389579192605,medium,COMPLETE
121,0.0009068058652430544,2025-12-07 17:34:09.892717,2025-12-07 17:34:10.942142,0 days 00:00:01.049425,0.0008866096591064737,0.6877562019986165,medium,COMPLETE
122,0.0009171557395541985,2025-12-07 17:34:10.942142,2025-12-07 17:34:11.978476,0 days 00:00:01.036334,0.0009859290379718908,0.6257499250746432,medium,COMPLETE
123,-3.2298104191141874e-06,2025-12-07 17:34:11.981774,2025-12-07 17:34:13.012872,0 days 00:00:01.031098,0.0011282870213013684,0.6767424464016731,medium,COMPLETE
124,0.0006883200838294264,2025-12-07 17:34:13.017111,2025-12-07 17:34:14.012371,0 days 00:00:00.995260,0.0008759698396584008,0.6266807180076224,medium,COMPLETE
125,-0.013407820865260526,2025-12-07 17:34:14.012371,2025-12-07 17:34:15.160039,0 days 00:00:01.147668,0.0005057045668220826,0.6901386277699816,medium,COMPLETE
