number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
101,0.0001470280015869833,2025-12-07 17:26:01.800182,2025-12-07 17:26:02.077029,0 days 00:00:00.276847,0.0006698667683949017,0.8974811966110152,simple2,COMPLETE
102,0.00019172179651753365,2025-12-07 17:26:02.078314,2025-12-07 17:26:02.258100,0 days 00:00:00.179786,0.0006728153242300449,0.8679579165557748,simple2,COMPLETE
103,-0.007013557664347303,2025-12-07 17:26:02.260252,2025-12-07 17:26:02.551223,0 days 00:00:00.290971,0.0004116289987033209,0.8645440342049155,simple2,COMPLETE
104,-0.0016559721242364045,2025-12-07 17:26:02.552229,2025-12-07 17:26:02.835213,0 days 00:00:00.282984,0.0016132453929659232,0.8046379249103317,simple2,COMPLETE
105,-0.0011400217790503338,2025-12-07 17:26:02.835213,2025-12-07 17:26:03.109788,0 days 00:00:00.274575,0.0009658999634755206,0.910875912916864,simple2,COMPLETE
106,0.0001615180615804901,2025-12-07 17:26:03.111775,2025-12-07 17:26:03.403561,0 days 00:00:00.291786,0.0006533312547737994,0.8749928577741708,simple2,COMPLETE
107,-0.01268374295297022,2025-12-07 17:26:03.403561,2025-12-07 17:26:03.704480,0 days 00:00:00.300919,0.0003721775362158573,0.8407465611298992,simple2,COMPLETE
108,-0.004595081390058857,2025-12-07 17:26:03.711452,2025-12-07 17:26:04.003963,0 days 00:00:00.292511,0.0005258545405660048,0.7369502614404965,simple2,COMPLETE
109,-0.00011542227206044291,2025-12-07 17:26:04.012346,2025-12-07 17:26:04.301984,0 days 00:00:00.289638,0.0008021452639013528,0.8273035565714126,simple2,COMPLETE
110,-0.006719251911217879,2025-12-07 17:26:04.303495,2025-12-07 17:26:04.620267,0 days 00:00:00.316772,0.0007075041514322917,0.5079780680239648,simple2,COMPLETE
111,0.00011598447425316867,2025-12-07 17:26:04.625606,2025-12-07 17:26:04.918843,0 days 00:00:00.293237,0.0006294607497067914,0.8843798604960441,simple2,COMPLETE
112,-0.0015947807708647233,2025-12-07 17:26:04.918843,2025-12-07 17:26:05.204024,0 days 00:00:00.285181,0.001192847832101303,0.8848666283000728,simple2,COMPLETE
113,6.2778734794359066e-06,2025-12-07 17:26:05.205604,2025-12-07 17:26:05.487847,0 days 00:00:00.282243,0.0006209723060136757,0.857621946659063,simple2,COMPLETE
114,-3.8658431170476035,2025-12-07 17:26:05.489594,2025-12-07 17:26:05.871726,0 days 00:00:00.382132,1.3278424367701114e-05,0.8964363822191302,simple2,COMPLETE
115,-0.03919096104666553,2025-12-07 17:26:05.871726,2025-12-07 17:26:06.163718,0 days 00:00:00.291992,0.00029431663574249595,0.7876316745013899,simple2,COMPLETE
116,-0.013185104228781682,2025-12-07 17:26:06.165376,2025-12-07 17:26:06.453642,0 days 00:00:00.288266,0.0004792975081558991,0.6466346296633007,simple2,COMPLETE
117,-0.0011035227372925653,2025-12-07 17:26:06.455657,2025-12-07 17:26:06.768010,0 days 00:00:00.312353,0.0009411290228775298,0.9262739816678707,simple2,COMPLETE
118,-7.033973368675284e-05,2025-12-07 17:26:06.768010,2025-12-07 17:26:07.055378,0 days 00:00:00.287368,0.0007566709868063844,0.8672642590777946,simple2,COMPLETE
119,-0.000192496446429787,2025-12-07 17:26:07.055378,2025-12-07 17:26:07.328588,0 days 00:00:00.273210,0.0006008460859665311,0.81664393322458,simple2,COMPLETE
120,-0.0016559721242364045,2025-12-07 17:26:07.328588,2025-12-07 17:26:07.619863,0 days 00:00:00.291275,0.0013623954339375068,0.8768338536687885,simple2,COMPLETE
121,-0.0014410396440026247,2025-12-07 17:26:07.625564,2025-12-07 17:26:07.908696,0 days 00:00:00.283132,0.0010640953253780133,0.9342971595914499,simple2,COMPLETE
122,-0.00023149229187691134,2025-12-07 17:26:07.910206,2025-12-07 17:26:08.203729,0 days 00:00:00.293523,0.0005309603379567379,0.9075798448235317,simple2,COMPLETE
123,-0.00012142625715453696,2025-12-07 17:26:08.204548,2025-12-07 17:26:08.492711,0 days 00:00:00.288163,0.0006989476879320029,0.9508866695312969,simple2,COMPLETE
124,-0.004520814124214678,2025-12-07 17:26:08.498703,2025-12-07 17:26:08.785111,0 days 00:00:00.286408,0.00039481046771832343,0.984492540667437,simple2,COMPLETE
125,-0.00022032199923890014,2025-12-07 17:26:08.786960,2025-12-07 17:26:09.069480,0 days 00:00:00.282520,0.000809066184403929,0.8444571481602596,simple2,COMPLETE
126,-0.07551653770394122,2025-12-07 17:26:09.069480,2025-12-07 17:26:09.400835,0 days 00:00:00.331355,0.0004761903574174306,0.3882079391237793,simple2,COMPLETE
127,-2.3421615050613425,2025-12-07 17:26:09.402843,2025-12-07 17:26:09.877662,0 days 00:00:00.474819,0.00033526172041412777,0.06907093341603623,simple2,COMPLETE
128,-5.5827562261486406e-05,2025-12-07 17:26:09.877662,2025-12-07 17:26:10.167176,0 days 00:00:00.289514,0.0005824437299495059,0.8953542531474322,simple2,COMPLETE
129,-0.04618300805608692,2025-12-07 17:26:10.169182,2025-12-07 17:26:10.467559,0 days 00:00:00.298377,0.00024053512451545464,0.916330373456421,simple2,COMPLETE
130,-0.0016559721242364045,2025-12-07 17:26:10.469568,2025-12-07 17:26:10.754107,0 days 00:00:00.284539,0.0016787499355208583,0.9409216245726173,simple2,COMPLETE
131,-0.0005791964513598055,2025-12-07 17:26:10.755864,2025-12-07 17:26:11.028094,0 days 00:00:00.272230,0.0007378084618225086,0.9976367428016544,simple2,COMPLETE
132,0.00016626131566225646,2025-12-07 17:26:11.028094,2025-12-07 17:26:11.319147,0 days 00:00:00.291053,0.0006123173023172002,0.9740742633185269,simple2,COMPLETE
133,-0.0012607200681475177,2025-12-07 17:26:11.321155,2025-12-07 17:26:11.592049,0 days 00:00:00.270894,0.0009405390830854267,0.9713451047605536,simple2,COMPLETE
134,0.00013627441266306217,2025-12-07 17:26:11.593526,2025-12-07 17:26:11.883280,0 days 00:00:00.289754,0.0006404463210221178,0.8801161801574072,simple2,COMPLETE
135,-0.0014019864467248826,2025-12-07 17:26:11.887293,2025-12-07 17:26:12.173705,0 days 00:00:00.286412,0.0011149579365382991,0.876820705128506,simple2,COMPLETE
136,-0.004931948193181028,2025-12-07 17:26:12.175210,2025-12-07 17:26:12.470343,0 days 00:00:00.295133,0.0004490006725429638,0.8522158319696369,simple2,COMPLETE
137,0.00011772736287466816,2025-12-07 17:26:12.470343,2025-12-07 17:26:12.771437,0 days 00:00:00.301094,0.0006164211751866511,0.9039858822534502,simple2,COMPLETE
138,0.00011772127111605209,2025-12-07 17:26:12.773446,2025-12-07 17:26:13.087284,0 days 00:00:00.313838,0.0006067061447628994,0.9184629163097167,simple2,COMPLETE
139,-2.1942670648955427,2025-12-07 17:26:13.087284,2025-12-07 17:26:13.497718,0 days 00:00:00.410434,2.6859354871970627e-05,0.9199370347692305,simple2,COMPLETE
140,-0.0007958166015980724,2025-12-07 17:26:13.499727,2025-12-07 17:26:13.788576,0 days 00:00:00.288849,0.0008516903026407669,0.9469392552350079,simple2,COMPLETE
141,-0.00012382991090476025,2025-12-07 17:26:13.790585,2025-12-07 17:26:14.084821,0 days 00:00:00.294236,0.0005676790358640207,0.8978976515958376,simple2,COMPLETE
142,-0.010147939796912567,2025-12-07 17:26:14.084821,2025-12-07 17:26:14.386632,0 days 00:00:00.301811,0.00037330639242945775,0.880388429580601,simple2,COMPLETE
143,0.00015158795257452784,2025-12-07 17:26:14.388488,2025-12-07 17:26:14.686242,0 days 00:00:00.297754,0.0006203201516023838,0.9161431631437407,simple2,COMPLETE
144,-0.00014595577139497884,2025-12-07 17:26:14.686242,2025-12-07 17:26:15.000973,0 days 00:00:00.314731,0.0005389320609424254,0.9305220074649417,simple2,COMPLETE
145,-0.0008465750185591148,2025-12-07 17:26:15.000973,2025-12-07 17:26:15.279790,0 days 00:00:00.278817,0.0008535763160587419,0.9567548986039824,simple2,COMPLETE
146,-0.002512492257714253,2025-12-07 17:26:15.283162,2025-12-07 17:26:15.554077,0 days 00:00:00.270915,0.0004619036823858775,0.9090722718489198,simple2,COMPLETE
147,-4.7669095117811956e-05,2025-12-07 17:26:15.554836,2025-12-07 17:26:15.844602,0 days 00:00:00.289766,0.0006732883541927943,0.9686024463808814,simple2,COMPLETE
148,-0.0016559721242364045,2025-12-07 17:26:15.844602,2025-12-07 17:26:16.137500,0 days 00:00:00.292898,0.0011558351649988915,0.9355919323725095,simple2,COMPLETE
149,-0.021418408686936636,2025-12-07 17:26:16.137500,2025-12-07 17:26:16.440290,0 days 00:00:00.302790,0.00030626406433260456,0.8884535416493005,simple2,COMPLETE
150,-0.007433099099347047,2025-12-07 17:26:16.442295,2025-12-07 17:26:16.784463,0 days 00:00:00.342168,0.0004213837689474141,0.8322102546356983,simple2,COMPLETE
151,1.8848439722255843e-05,2025-12-07 17:26:16.784463,2025-12-07 17:26:17.084718,0 days 00:00:00.300255,0.0006215261848602687,0.8606275276537343,simple2,COMPLETE
152,-0.001028677258629355,2025-12-07 17:26:17.084718,2025-12-07 17:26:17.385615,0 days 00:00:00.300897,0.000939140202774509,0.9099897917962307,simple2,COMPLETE
153,7.967687029578989e-05,2025-12-07 17:26:17.386621,2025-12-07 17:26:17.686630,0 days 00:00:00.300009,0.0007191639190134612,0.8661549690320638,simple2,COMPLETE
154,-0.0002452915842312553,2025-12-07 17:26:17.687636,2025-12-07 17:26:17.992447,0 days 00:00:00.304811,0.0007845833756673719,0.8763066887301371,simple2,COMPLETE
155,-0.00013798057259706287,2025-12-07 17:26:17.993572,2025-12-07 17:26:18.286624,0 days 00:00:00.293052,0.000547357405717309,0.9201163312429875,simple2,COMPLETE
156,-0.00019411790007772822,2025-12-07 17:26:18.286624,2025-12-07 17:26:18.574292,0 days 00:00:00.287668,0.0007117674910293672,0.9533280661249389,simple2,COMPLETE
