number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
111,-0.0016547420302093219,2025-12-07 18:13:30.204896,2025-12-07 18:13:30.617481,0 days 00:00:00.412585,0.697175187251126,0.01266525798081947,8,72,564,89,1.6143507178012755,3.9804244275787006,0.5975501145949642,simple,COMPLETE
112,-0.0016559720935109083,2025-12-07 18:13:30.618984,2025-12-07 18:13:30.948910,0 days 00:00:00.329926,0.7167347246892678,0.010854569281325888,8,76,496,90,1.8541666237976258,4.582681128029659,0.553290261251839,simple,COMPLETE
113,-0.0016519292953869336,2025-12-07 18:13:30.948910,2025-12-07 18:13:31.382338,0 days 00:00:00.433428,0.6867875316307572,0.017175408157633205,8,67,702,88,1.5617194713832305,5.277102715203183,0.5678723625406902,simple,COMPLETE
114,-0.0016559720935109083,2025-12-07 18:13:31.382338,2025-12-07 18:13:31.786528,0 days 00:00:00.404190,0.6729716253423663,0.01569514203836063,9,67,722,93,1.7605629754190724,6.166947324455157,0.5567912861399623,simple,COMPLETE
115,-0.0016523896569249352,2025-12-07 18:13:31.787585,2025-12-07 18:13:32.123209,0 days 00:00:00.335624,0.725518265762554,0.01787793843612284,8,70,384,84,1.58114448144461,7.948881908975241,0.5657226333738321,simple,COMPLETE
116,-0.002712935241895087,2025-12-07 18:13:32.123209,2025-12-07 18:13:32.518101,0 days 00:00:00.394892,0.7280077586508386,0.01721412124364776,8,71,358,84,1.132805674058966,8.58018816401868,0.5177478606098962,simple,COMPLETE
117,-0.001834096285744602,2025-12-07 18:13:32.519113,2025-12-07 18:13:33.019209,0 days 00:00:00.500096,0.7455636910416998,0.013028587872684651,7,75,863,86,1.3189802096218743,4.963361290347028,0.5648233886019801,simple,COMPLETE
118,-0.0032152473997332973,2025-12-07 18:13:33.020342,2025-12-07 18:13:33.451592,0 days 00:00:00.431250,0.6816290755120331,0.0170217176193141,9,70,443,86,0.9373293772876854,7.361530502710023,0.5783830893344594,simple,COMPLETE
119,-0.0016521474113946333,2025-12-07 18:13:33.458736,2025-12-07 18:13:33.979395,0 days 00:00:00.520659,0.6570054792633107,0.009153061698577948,8,67,996,83,1.5744745518884489,2.956672101374748,0.5746880061030307,simple,COMPLETE
120,-0.0016559720935109083,2025-12-07 18:13:33.979395,2025-12-07 18:13:34.450513,0 days 00:00:00.471118,0.6520929707155515,0.009225919267968079,8,67,1007,81,2.08128604892209,3.3849729971676914,0.5445093570628069,simple,COMPLETE
121,-0.0016559720935109083,2025-12-07 18:13:34.450513,2025-12-07 18:13:34.872004,0 days 00:00:00.421491,0.7066736864977341,0.0112493384368308,8,73,760,83,1.7906327833806397,7.413231465029176,0.571238292544041,simple,COMPLETE
122,-0.0016524125681166197,2025-12-07 18:13:34.872004,2025-12-07 18:13:35.293223,0 days 00:00:00.421219,0.6640609775324761,0.018160355715521152,8,78,673,87,1.5820534580544232,6.416525653588251,0.5820600875620094,simple,COMPLETE
123,-0.0016912001833033763,2025-12-07 18:13:35.293223,2025-12-07 18:13:35.747782,0 days 00:00:00.454559,0.667199823321471,0.01798701263814241,9,76,695,87,1.4091769016478537,3.122400305986828,0.5820757073323081,simple,COMPLETE
124,-0.0016559720935109083,2025-12-07 18:13:35.747782,2025-12-07 18:13:36.073440,0 days 00:00:00.325658,0.6575707357840532,0.014675058871990922,7,79,401,84,1.8955061574859746,3.711491064433718,0.5365247231580405,simple,COMPLETE
125,-0.001875165835664235,2025-12-07 18:13:36.073440,2025-12-07 18:13:36.578253,0 days 00:00:00.504813,0.7226861017199665,0.0096922168991023,8,68,901,85,1.3144595189162898,4.525878068259622,0.5553353836536915,simple,COMPLETE
126,-0.0016536002563407592,2025-12-07 18:13:36.578253,2025-12-07 18:13:36.905009,0 days 00:00:00.326756,0.739231561669858,0.016274629875076954,8,61,283,79,1.6008425178493484,5.1501523210865185,0.527088697240421,simple,COMPLETE
127,-0.0016559720935109083,2025-12-07 18:13:36.905009,2025-12-07 18:13:37.252819,0 days 00:00:00.347810,0.6842775196889221,0.013656845701983914,8,70,485,87,2.15398048625196,6.4660095908978406,0.6058458691331549,simple,COMPLETE
128,-0.0016559720935109083,2025-12-07 18:13:37.254327,2025-12-07 18:13:37.704764,0 days 00:00:00.450437,0.7125317361357111,0.01801321281651968,9,82,816,91,1.738443287650502,7.799045179856574,0.5839725549839009,simple,COMPLETE
129,-0.001691813554061487,2025-12-07 18:13:37.705276,2025-12-07 18:13:38.247797,0 days 00:00:00.542521,0.779645660792758,0.015135946093198438,7,67,1022,93,1.4080693980159242,9.795497342479903,0.5519379263099375,simple,COMPLETE
130,-0.001652023881496249,2025-12-07 18:13:38.247797,2025-12-07 18:13:38.714189,0 days 00:00:00.466392,0.6428700454792404,0.018951086074140172,8,63,686,90,1.5483357683651584,6.865970015827298,0.6153255799917314,simple,COMPLETE
131,-0.0016519954318415426,2025-12-07 18:13:38.717526,2025-12-07 18:13:39.149130,0 days 00:00:00.431604,0.6444566567002965,0.018960336369318005,8,63,676,90,1.549928744089795,6.8196879165836854,0.6134416717327758,simple,COMPLETE
132,-0.0022578960637711365,2025-12-07 18:13:39.149130,2025-12-07 18:13:39.604264,0 days 00:00:00.455134,0.643321867840293,0.01943392404825597,8,63,684,90,1.244937164992016,6.6570214760546795,0.6272623667413537,simple,COMPLETE
133,-0.0016519944553465098,2025-12-07 18:13:39.605300,2025-12-07 18:13:39.998499,0 days 00:00:00.393199,0.6766458473989757,0.01620933122815028,8,66,536,88,1.5497758527997652,4.193262040876466,0.6066067299148072,simple,COMPLETE
134,-0.0028017518438245848,2025-12-07 18:13:39.998499,2025-12-07 18:13:40.401145,0 days 00:00:00.402646,0.6745783825236584,0.016324423018105997,8,60,508,92,1.1183082751336142,4.170586595870105,0.6124956583819321,simple,COMPLETE
135,-0.0016559720935109083,2025-12-07 18:13:40.402152,2025-12-07 18:13:40.836512,0 days 00:00:00.434360,0.6306495257567861,0.021798653591402584,8,66,778,88,1.9137642496639242,5.69032501478896,0.6035533767758378,simple,COMPLETE
136,-0.0016559720935109083,2025-12-07 18:13:40.838020,2025-12-07 18:13:41.173760,0 days 00:00:00.335740,0.6554509577635064,0.01854647601788205,7,69,414,90,1.6917480868899328,3.7292647066351656,0.6205309807807313,simple,COMPLETE
137,-0.001652257052702592,2025-12-07 18:13:41.173760,2025-12-07 18:13:41.597604,0 days 00:00:00.423844,0.6802006580690249,0.02073804979338577,8,62,685,87,1.539758281135265,8.177944083109931,0.592319832220401,simple,COMPLETE
138,-0.0016795260073377467,2025-12-07 18:13:41.597604,2025-12-07 18:13:42.036663,0 days 00:00:00.439059,0.6641211656993373,0.01986519904161621,9,63,693,83,1.4325581636580775,7.968987280283435,0.5899378296302903,simple,COMPLETE
139,-0.0038896121079698234,2025-12-07 18:13:42.038215,2025-12-07 18:13:42.633962,0 days 00:00:00.595747,0.6442907473251764,0.017287253680052028,8,65,1159,87,0.8444073040809622,9.433013802846878,0.638018543446685,simple,COMPLETE
140,-0.002070921682046478,2025-12-07 18:13:42.633962,2025-12-07 18:13:43.149645,0 days 00:00:00.515683,0.6824490828671563,0.0208599114182932,7,57,927,95,1.2901357376982876,4.759176547226995,0.6080662004274561,simple,COMPLETE
141,-0.001652269658352375,2025-12-07 18:13:43.149645,2025-12-07 18:13:43.552838,0 days 00:00:00.403193,0.6866492916476539,0.014186281069659515,8,62,528,90,1.5389151218857666,5.224351498033013,0.5766006180196654,simple,COMPLETE
142,-0.0016528049137847223,2025-12-07 18:13:43.554344,2025-12-07 18:13:43.955391,0 days 00:00:00.401047,0.6220174827623133,0.014002554778920803,8,61,527,88,1.5268824799705185,11.416159004628117,0.5929562644326603,simple,COMPLETE
143,-0.0016875257164424469,2025-12-07 18:13:43.955391,2025-12-07 18:13:44.420564,0 days 00:00:00.465173,0.6748181813404901,0.016233527705605193,8,59,787,92,1.4163190728243644,5.992716874727539,0.5793980795774727,simple,COMPLETE
144,-0.0016559720935109083,2025-12-07 18:13:44.421136,2025-12-07 18:13:44.748264,0 days 00:00:00.327128,0.659897903184463,0.018147735162719607,8,66,339,90,1.7546869162726282,7.16611023000303,0.5646894496545742,simple,COMPLETE
145,-0.0016526809479002018,2025-12-07 18:13:44.748264,2025-12-07 18:13:45.121537,0 days 00:00:00.373273,0.6449134588314884,0.01544835698555916,9,64,458,91,1.529063200763983,8.555455715367358,0.5971716718957955,simple,COMPLETE
146,-0.0016559720935109083,2025-12-07 18:13:45.122940,2025-12-07 18:13:45.507886,0 days 00:00:00.384946,0.6820095013895392,0.01942966319435618,8,71,659,82,1.6904834864443044,4.626166265497302,0.6169220010712946,simple,COMPLETE
147,-0.002553334279729258,2025-12-07 18:13:45.507886,2025-12-07 18:13:45.863584,0 days 00:00:00.355698,0.7080809080688983,0.016882202024180757,8,63,250,86,1.203864074541567,4.125171558807401,0.5820508016360485,simple,COMPLETE
148,-0.0016559720935109083,2025-12-07 18:13:45.863584,2025-12-07 18:13:46.234621,0 days 00:00:00.371037,0.6867055856744668,0.014483284026067902,7,62,546,88,1.8113121233758553,6.856377685614686,0.5639396057010434,simple,COMPLETE
149,-0.0017262827621160604,2025-12-07 18:13:46.236130,2025-12-07 18:13:46.684587,0 days 00:00:00.448457,0.6680180006415232,0.018585325179755197,9,67,732,93,1.3633904424752865,5.294494148893048,0.600992690988398,simple,COMPLETE
150,-0.0016550236221798038,2025-12-07 18:13:46.686092,2025-12-07 18:13:47.179775,0 days 00:00:00.493683,0.7216791243063939,0.015588540802934536,8,59,860,84,1.5001959093661326,5.831633217285289,0.6311832668116821,simple,COMPLETE
151,-0.001652067286827874,2025-12-07 18:13:47.179775,2025-12-07 18:13:47.553517,0 days 00:00:00.373742,0.6372752538498573,0.015363727781438963,9,65,456,91,1.5454401156577244,8.698997831380511,0.5949321676464434,simple,COMPLETE
152,-0.0016559720935109083,2025-12-07 18:13:47.555395,2025-12-07 18:13:47.883670,0 days 00:00:00.328275,0.6511538411158615,0.022297431860257833,8,68,372,90,1.6514003892962632,8.053736272033293,0.588449786771108,simple,COMPLETE
153,-0.0016520187759362,2025-12-07 18:13:47.883670,2025-12-07 18:13:48.272199,0 days 00:00:00.388529,0.6318692853765544,0.020721119187071597,8,66,531,87,1.5691311656024085,7.115990026565069,0.5723541328390563,simple,COMPLETE
154,-0.0016559720935109083,2025-12-07 18:13:48.272199,2025-12-07 18:13:48.622850,0 days 00:00:00.350651,0.6607396215731542,0.020769227398216433,8,65,472,87,1.9696976192595035,9.20389191627876,0.5706974426548698,simple,COMPLETE
155,-0.001676570925736624,2025-12-07 18:13:48.622850,2025-12-07 18:13:49.075736,0 days 00:00:00.452886,0.6339701311158823,0.017626505933094276,9,61,665,86,1.4387335267306576,10.355363279575934,0.5737189292155536,simple,COMPLETE
156,-0.0019045463624018193,2025-12-07 18:13:49.075736,2025-12-07 18:13:49.468483,0 days 00:00:00.392747,0.6049051459909736,0.01890490720039909,8,71,539,92,1.309840599007958,7.45374619103908,0.6089244686761865,simple,COMPLETE
157,-0.0016559720935109083,2025-12-07 18:13:49.469495,2025-12-07 18:13:49.776775,0 days 00:00:00.307280,0.6221841392892866,0.013483955007387216,7,64,296,88,1.7098497688256848,6.077102193521255,0.5851279312791023,simple,COMPLETE
158,-0.0016520028206754578,2025-12-07 18:13:49.776775,2025-12-07 18:13:50.127306,0 days 00:00:00.350531,0.6374582147524289,0.02313510017921417,9,72,407,85,1.568130450078101,7.112037605061591,0.5619267502098529,simple,COMPLETE
159,-0.0016559720935109083,2025-12-07 18:13:50.127306,2025-12-07 18:13:50.441510,0 days 00:00:00.314204,0.6351428048879195,0.023010592780434626,9,72,378,85,1.8194832961112433,7.052092761908442,0.5416643946957119,simple,COMPLETE
160,-0.0016637990442690913,2025-12-07 18:13:50.441510,2025-12-07 18:13:50.806535,0 days 00:00:00.365025,0.6493709021971104,0.01661523699001627,9,70,436,83,1.4663619559552856,11.579981088874556,0.5593023550921724,simple,COMPLETE
161,-0.0016523754948974585,2025-12-07 18:13:50.806535,2025-12-07 18:13:51.210869,0 days 00:00:00.404334,0.6153259886713164,0.020622518173866344,8,68,623,89,1.5811601956012968,2.849717796351054,0.579354636855696,simple,COMPLETE
162,-0.0016519427151514925,2025-12-07 18:13:51.210869,2025-12-07 18:13:51.665202,0 days 00:00:00.454333,0.6263024207883914,0.020819387552395374,8,68,756,87,1.5541374332475002,8.648967472391796,0.577945354032888,simple,COMPLETE
163,-0.001707306885141202,2025-12-07 18:13:51.665202,2025-12-07 18:13:52.135559,0 days 00:00:00.470357,0.6187724102652511,0.02065186622754163,8,68,742,91,1.3799348283627793,8.746472944999283,0.5653341386941982,simple,COMPLETE
164,-0.0016559720935109083,2025-12-07 18:13:52.136114,2025-12-07 18:13:52.491080,0 days 00:00:00.354966,0.6111364732090097,0.023732937417567528,8,73,505,85,1.6752810766131987,8.046452483432697,0.5745419707386096,simple,COMPLETE
165,-0.001652501700455537,2025-12-07 18:13:52.491080,2025-12-07 18:13:52.938710,0 days 00:00:00.447630,0.6278878221002697,0.022120210530008302,8,66,782,88,1.5337258803165619,4.895569593422476,0.5503938985985372,simple,COMPLETE
166,-0.002677450587193153,2025-12-07 18:13:52.938710,2025-12-07 18:13:53.375465,0 days 00:00:00.436755,0.6386822357069835,0.025003036668451127,10,70,626,81,1.1673347734236432,2.5861705046329035,0.6016334756017822,simple,COMPLETE
167,-0.0016559720935109083,2025-12-07 18:13:53.375465,2025-12-07 18:13:53.750546,0 days 00:00:00.375081,0.6915755619914654,0.019712995957672886,8,68,560,86,1.7743716487217145,2.9062797304785493,0.5767906571299045,simple,COMPLETE
168,-0.0030917058118731986,2025-12-07 18:13:53.750546,2025-12-07 18:13:54.138297,0 days 00:00:00.387751,0.6046925915432513,0.021109251870864185,9,62,320,94,1.0376031791389024,4.344474997578335,0.5592943244137584,simple,COMPLETE
169,-0.0017851231157245036,2025-12-07 18:13:54.140812,2025-12-07 18:13:54.442677,0 days 00:00:00.301865,0.6248590277967166,0.014411739853082086,8,65,203,90,1.3269184868051778,3.4615690045906153,0.588343488644291,simple,COMPLETE
170,-0.0016657093854741678,2025-12-07 18:13:54.442677,2025-12-07 18:13:54.941808,0 days 00:00:00.499131,0.6385831442100226,0.022594815434249637,7,72,863,89,1.4633600416839283,6.9499220893616,0.6163925894958546,simple,COMPLETE
171,-0.0016530529739193778,2025-12-07 18:13:54.941808,2025-12-07 18:13:55.364369,0 days 00:00:00.422561,0.6597716392940397,0.019857511954288132,8,66,698,87,1.5940682087681293,6.607815304298583,0.5826576547149243,simple,COMPLETE
172,-0.0016559720935109083,2025-12-07 18:13:55.364369,2025-12-07 18:13:55.754718,0 days 00:00:00.390349,0.6764319767458105,0.019059966784514406,8,77,647,87,1.6576786153003165,6.117558333320772,0.5678399434557135,simple,COMPLETE
173,-0.0016521833714353562,2025-12-07 18:13:55.755918,2025-12-07 18:13:56.124213,0 days 00:00:00.368295,0.7044587911972582,0.01624991913740192,8,69,472,84,1.5416398654006194,7.738750819198922,0.602830030435361,simple,COMPLETE
174,-0.0016533538366532892,2025-12-07 18:13:56.124213,2025-12-07 18:13:56.479656,0 days 00:00:00.355443,0.7088197513012058,0.01610615942146589,8,70,426,84,1.5184117837488982,9.749198441336583,0.6007828122079072,simple,COMPLETE
175,-0.0016559720935109083,2025-12-07 18:13:56.481162,2025-12-07 18:13:56.825267,0 days 00:00:00.344105,0.7000728870520423,0.016869688786296196,9,68,530,83,1.9004892137387186,14.099371185236443,0.5934989562011292,simple,COMPLETE
176,-0.00169298121911939,2025-12-07 18:13:56.826270,2025-12-07 18:13:57.223473,0 days 00:00:00.397203,0.6903784436187661,0.015338773497538129,8,74,470,85,1.404131092628449,8.512369148612786,0.5470499817293,simple,COMPLETE
177,-0.0016559720935109083,2025-12-07 18:13:57.223473,2025-12-07 18:13:57.595165,0 days 00:00:00.371692,0.7283264513903007,0.012404274792475124,8,69,608,91,1.7688936501161978,7.380000843658445,0.6091995895902085,simple,COMPLETE
178,-0.00231084041924882,2025-12-07 18:13:57.595165,2025-12-07 18:13:58.142058,0 days 00:00:00.546893,0.7015633320381434,0.007721881976509292,8,66,956,81,1.2548992352918402,5.217782350836404,0.5756179167455617,simple,COMPLETE
179,-0.0016559720935109083,2025-12-07 18:13:58.142058,2025-12-07 18:13:58.470571,0 days 00:00:00.328513,0.6484754751239045,0.01738560234834317,8,62,384,89,1.6614865367899172,5.809980606795836,0.6219809938600288,simple,COMPLETE
180,-0.0016532962044542021,2025-12-07 18:13:58.470571,2025-12-07 18:13:58.918671,0 days 00:00:00.448100,0.716332236398694,0.013974801141812768,7,72,745,88,1.5200850192219402,10.90661062884889,0.5635643650731856,simple,COMPLETE
181,-0.0016521315226842859,2025-12-07 18:13:58.919677,2025-12-07 18:13:59.355105,0 days 00:00:00.435428,0.6699210275096021,0.01838966857966523,8,64,662,86,1.5740275099306005,6.368160359700208,0.5832499734734845,simple,COMPLETE
182,-0.0016707644457598647,2025-12-07 18:13:59.356906,2025-12-07 18:13:59.756034,0 days 00:00:00.399128,0.678115188744091,0.021101984492502637,8,64,552,86,1.451541824517117,7.841794549453961,0.5884384978462847,simple,COMPLETE
183,-0.001653020143187467,2025-12-07 18:13:59.756034,2025-12-07 18:14:00.230416,0 days 00:00:00.474382,0.6882481581753122,0.01898515451448153,8,60,814,84,1.5935564446992512,6.41593710385966,0.5775645552626416,simple,COMPLETE
184,-0.0016559720935109083,2025-12-07 18:14:00.230416,2025-12-07 18:14:00.618513,0 days 00:00:00.388097,0.6706743172434366,0.011260197677204814,8,58,675,90,1.7258246933274135,9.0381979855828,0.6011972181577043,simple,COMPLETE
185,-0.0017086919540190888,2025-12-07 18:14:00.619519,2025-12-07 18:14:01.021224,0 days 00:00:00.401705,0.6340151797786822,0.015929143173768555,9,67,466,87,1.375153199744252,4.999966676530089,0.557475800862413,simple,COMPLETE
186,-0.0016559720935109083,2025-12-07 18:14:01.021224,2025-12-07 18:14:01.406370,0 days 00:00:00.385146,0.6527618228410978,0.018113766844015014,8,65,610,88,1.8407020607040163,5.691288485553812,0.5693278976293786,simple,COMPLETE
187,-0.0016520264630545494,2025-12-07 18:14:01.406370,2025-12-07 18:14:01.856379,0 days 00:00:00.450009,0.6105259672937203,0.02051020155790701,8,63,721,91,1.5482093842880136,7.445956549183291,0.5896831565234334,simple,COMPLETE
188,-0.002167883342319765,2025-12-07 18:14:01.856379,2025-12-07 18:14:02.329037,0 days 00:00:00.472658,0.6123172186977817,0.02040834146333426,8,63,779,92,1.266069041840327,3.9859054318120672,0.6115168365745797,simple,COMPLETE
189,-0.0016547648053268915,2025-12-07 18:14:02.329037,2025-12-07 18:14:02.782619,0 days 00:00:00.453582,0.591652283624605,0.023654091657757878,8,55,706,90,1.5027473257552966,7.139937583389396,0.5915546313414877,simple,COMPLETE
190,-0.0016559720935109083,2025-12-07 18:14:02.782619,2025-12-07 18:14:03.204398,0 days 00:00:00.421779,0.6253092794506321,0.021691441315168536,9,60,859,93,1.6704773596468085,6.300971894916039,0.5993330469521881,simple,COMPLETE
191,-0.0016520285001093704,2025-12-07 18:14:03.205951,2025-12-07 18:14:03.591194,0 days 00:00:00.385243,0.6417591634254035,0.01728346125900676,8,69,531,86,1.569510451917701,7.852991989893697,0.5844348007718064,simple,COMPLETE
192,-0.0016520443385500776,2025-12-07 18:14:03.591194,2025-12-07 18:14:03.993251,0 days 00:00:00.402057,0.6422122125241023,0.01680315623281912,8,68,564,89,1.5471653201306375,4.498602642068963,0.5839556289605223,simple,COMPLETE
193,-0.0016805432071194115,2025-12-07 18:14:03.993251,2025-12-07 18:14:04.412739,0 days 00:00:00.419488,0.6416218616608994,0.014877384678598626,8,66,545,86,1.4292318635712367,5.558698623112932,0.5901203791573806,simple,COMPLETE
194,-0.0016559720935109083,2025-12-07 18:14:04.412739,2025-12-07 18:14:04.778055,0 days 00:00:00.365316,0.6605113665777418,0.017062487000273237,8,63,514,91,1.7415913657339286,4.509730386497314,0.6065247859747905,simple,COMPLETE
195,-0.0016534348067436255,2025-12-07 18:14:04.779053,2025-12-07 18:14:05.221710,0 days 00:00:00.442657,0.6455130018551829,0.01325180236584463,8,69,671,88,1.5179375763917633,7.4139690605452,0.584804856495449,simple,COMPLETE
196,-0.001772699171569414,2025-12-07 18:14:05.221710,2025-12-07 18:14:05.655948,0 days 00:00:00.434238,0.6807949238034611,0.01616193710229469,8,65,596,89,1.3378147682980794,9.64120870014327,0.6257756127839902,simple,COMPLETE
197,-0.0016548941571534748,2025-12-07 18:14:05.655948,2025-12-07 18:14:06.108724,0 days 00:00:00.452776,0.6676790826072039,0.019311981728758223,7,62,731,86,1.615910596619078,8.583047279116823,0.5983359828884157,simple,COMPLETE
198,-0.0016875776788272123,2025-12-07 18:14:06.108724,2025-12-07 18:14:06.498554,0 days 00:00:00.389830,0.6355823151299582,0.017129034744584694,8,71,466,90,1.414833068599087,4.918597899285529,0.5759592798640306,simple,COMPLETE
199,-0.0016559720935109083,2025-12-07 18:14:06.498554,2025-12-07 18:14:06.860633,0 days 00:00:00.362079,0.6542393802002977,0.01550317217054156,9,67,559,82,1.6775358365706676,6.595088580321617,0.6180470478447335,simple,COMPLETE
200,-0.0016531543311811465,2025-12-07 18:14:06.860633,2025-12-07 18:14:07.336535,0 days 00:00:00.475902,0.6928930735985304,0.018486196156813073,8,69,780,85,1.5221930963024894,5.931201629122402,0.5842444266844381,simple,COMPLETE
201,-0.0016525744435946788,2025-12-07 18:14:07.336535,2025-12-07 18:14:07.750089,0 days 00:00:00.413554,0.6203521490009192,0.019617527624405925,8,67,645,89,1.5856021011402008,5.262331817660523,0.5816169456723674,simple,COMPLETE
202,-0.0016553212481908257,2025-12-07 18:14:07.750089,2025-12-07 18:14:08.163670,0 days 00:00:00.413581,0.6285665578602494,0.020724456274952893,8,64,618,88,1.6198683087466579,4.356777515217149,0.5718520124735933,simple,COMPLETE
203,-0.0016559720935109083,2025-12-07 18:14:08.163670,2025-12-07 18:14:08.486429,0 days 00:00:00.322759,0.6108932377194841,0.014367314152602851,8,68,438,91,1.7705815214429828,7.955892711477871,0.5923405071419943,simple,COMPLETE
204,-0.0016584994845503243,2025-12-07 18:14:08.488500,2025-12-07 18:14:08.891583,0 days 00:00:00.403083,0.6385504556806746,0.022696794274239956,8,65,524,87,1.4811758027772586,3.700728348957365,0.6037189433403225,simple,COMPLETE
205,-0.001714225099987754,2025-12-07 18:14:08.891583,2025-12-07 18:14:09.351347,0 days 00:00:00.459764,0.6727904082781705,0.017734978444526244,8,73,723,92,1.3718895344848046,6.8928832105447455,0.5565718100742899,simple,COMPLETE
206,-0.0016520222108689087,2025-12-07 18:14:09.351347,2025-12-07 18:14:09.759598,0 days 00:00:00.408251,0.6155061465203095,0.01993813675626037,8,61,624,89,1.5484041674699702,3.0883281312966235,0.5784933946737402,simple,COMPLETE
207,-0.0016559720935109083,2025-12-07 18:14:09.759598,2025-12-07 18:14:10.080027,0 days 00:00:00.320429,0.6013665704993923,0.01608747663013838,8,61,325,90,1.871021687409058,7.4322986423156925,0.5657554472204155,simple,COMPLETE
208,-0.0016559720935109083,2025-12-07 18:14:10.080998,2025-12-07 18:14:10.438617,0 days 00:00:00.357619,0.6514646987761946,0.02605029229428846,8,58,571,86,1.6850042719447798,4.75612211843406,0.5927194171791716,simple,COMPLETE
209,-0.0016567118651390118,2025-12-07 18:14:10.439138,2025-12-07 18:14:10.907232,0 days 00:00:00.468094,0.6834365900063233,0.018007953311966616,9,63,826,88,1.4859361809966585,6.157903826679338,0.5762009893154313,simple,COMPLETE
210,-0.002148015339225632,2025-12-07 18:14:10.907232,2025-12-07 18:14:11.377012,0 days 00:00:00.469780,0.6627084638430478,0.016676521143596378,7,66,695,94,1.2679752479813173,8.621821231210468,0.6120542976387955,simple,COMPLETE
211,-0.001651999355555119,2025-12-07 18:14:11.377012,2025-12-07 18:14:11.798791,0 days 00:00:00.421779,0.6292680488470646,0.01968823763663243,8,69,626,89,1.568083105379584,2.1916190643157347,0.5814640644224397,simple,COMPLETE
212,-0.0016519533564534061,2025-12-07 18:14:11.798791,2025-12-07 18:14:12.189249,0 days 00:00:00.390458,0.6333210537589938,0.01919370185798744,8,69,495,87,1.5645992048071369,2.1540991419587128,0.586217381594188,simple,COMPLETE
213,-0.0016559720935109083,2025-12-07 18:14:12.190252,2025-12-07 18:14:12.528180,0 days 00:00:00.337928,0.6277420079942924,0.019404728380727525,8,71,473,87,1.6557993311282786,1.981587692802729,0.5976924999284688,simple,COMPLETE
214,-0.0016707634611362228,2025-12-07 18:14:12.528180,2025-12-07 18:14:12.946316,0 days 00:00:00.418136,0.6389105140171611,0.021726863104338755,10,70,643,85,1.4516069784197148,2.4843338611554575,0.5873313765358998,simple,COMPLETE
215,-0.0016519810160621577,2025-12-07 18:14:12.946316,2025-12-07 18:14:13.288866,0 days 00:00:00.342550,0.6462000610150621,0.018907897807971506,8,69,382,88,1.566269000272884,3.08866596989615,0.5685652167060526,simple,COMPLETE
216,-0.0016559720935109083,2025-12-07 18:14:13.288866,2025-12-07 18:14:13.614355,0 days 00:00:00.325489,0.6186524177089195,0.018608289177525807,8,74,379,89,1.7415106170034713,2.376565938789479,0.5657033174788877,simple,COMPLETE
217,-0.0016525875847884415,2025-12-07 18:14:13.614355,2025-12-07 18:14:13.932704,0 days 00:00:00.318349,0.6454242087187644,0.019813741462724268,8,69,289,88,1.584704642416251,2.943663963270632,0.5520442412804394,simple,COMPLETE
218,-0.001752450460425159,2025-12-07 18:14:13.932704,2025-12-07 18:14:14.308669,0 days 00:00:00.375965,0.6335074691682113,0.010191097188260638,8,72,427,91,1.3431704231604429,2.944191510158768,0.582763153434077,simple,COMPLETE
219,-0.0016559720935109083,2025-12-07 18:14:14.308669,2025-12-07 18:14:14.676185,0 days 00:00:00.367516,0.6279198813109698,0.01733544371977702,8,68,505,86,1.8164918983979352,2.0824234057673525,0.5693138099070173,simple,COMPLETE
220,-0.001680139946435381,2025-12-07 18:14:14.676185,2025-12-07 18:14:15.092429,0 days 00:00:00.416244,0.6446485509289207,0.008570817611119374,8,66,578,83,1.4236476358255723,3.357722925722665,0.5605958546284948,simple,COMPLETE
221,-0.0016520184037347452,2025-12-07 18:14:15.092429,2025-12-07 18:14:15.531713,0 days 00:00:00.439284,0.6104102988049787,0.01986639089562328,8,70,712,88,1.5486258750545172,3.418843598725231,0.5947354914932763,simple,COMPLETE
222,-0.0016555668701014141,2025-12-07 18:14:15.531713,2025-12-07 18:14:15.986891,0 days 00:00:00.455178,0.6122877978480031,0.019414287187440323,8,70,592,89,1.622031496822656,3.414536539236675,0.6017563129208754,simple,COMPLETE
223,-0.001652794632799326,2025-12-07 18:14:15.988444,2025-12-07 18:14:16.424252,0 days 00:00:00.435808,0.6012726982844796,0.01854005292316384,8,71,750,88,1.5279982874454343,3.1875527813281694,0.5849834582043527,simple,COMPLETE
224,-0.0016559720935109083,2025-12-07 18:14:16.424252,2025-12-07 18:14:16.810192,0 days 00:00:00.385940,0.6207411240872261,0.01751404682888969,8,68,648,85,1.6723911211354443,2.6652424791244904,0.5748229278984529,simple,COMPLETE
225,-0.0016680737803305146,2025-12-07 18:14:16.810192,2025-12-07 18:14:17.179696,0 days 00:00:00.369504,0.6346754067145022,0.020260040986370825,8,67,413,87,1.4568858342901454,4.016060821693953,0.6069969880605511,simple,COMPLETE
