number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
209,-27.39197360030307,2025-12-07 15:41:21.673579,2025-12-07 15:41:21.908296,0 days 00:00:00.234717,simple,COMPLETE
210,-27.39197360030307,2025-12-07 15:41:21.908296,2025-12-07 15:41:22.142099,0 days 00:00:00.233803,simple,COMPLETE
211,-27.39197360030307,2025-12-07 15:41:22.142099,2025-12-07 15:41:22.375222,0 days 00:00:00.233123,simple,COMPLETE
212,-27.39197360030307,2025-12-07 15:41:22.375222,2025-12-07 15:41:22.606703,0 days 00:00:00.231481,simple,COMPLETE
213,-27.39197360030307,2025-12-07 15:41:22.608422,2025-12-07 15:41:22.840769,0 days 00:00:00.232347,simple,COMPLETE
214,-27.39197360030307,2025-12-07 15:41:22.840769,2025-12-07 15:41:23.073469,0 days 00:00:00.232700,simple,COMPLETE
215,-27.39197360030307,2025-12-07 15:41:23.073469,2025-12-07 15:41:23.290266,0 days 00:00:00.216797,simple,COMPLETE
216,-27.39197360030307,2025-12-07 15:41:23.290266,2025-12-07 15:41:23.523477,0 days 00:00:00.233211,simple,COMPLETE
217,-27.39197360030307,2025-12-07 15:41:23.525333,2025-12-07 15:41:23.758635,0 days 00:00:00.233302,simple,COMPLETE
218,-27.39197360030307,2025-12-07 15:41:23.758635,2025-12-07 15:41:23.991718,0 days 00:00:00.233083,simple,COMPLETE
219,-27.39197360030307,2025-12-07 15:41:23.992223,2025-12-07 15:41:24.224254,0 days 00:00:00.232031,simple,COMPLETE
220,-27.39197360030307,2025-12-07 15:41:24.224254,2025-12-07 15:41:24.457472,0 days 00:00:00.233218,simple,COMPLETE
221,-27.39197360030307,2025-12-07 15:41:24.457472,2025-12-07 15:41:24.691439,0 days 00:00:00.233967,simple,COMPLETE
222,-27.39197360030307,2025-12-07 15:41:24.691439,2025-12-07 15:41:24.925199,0 days 00:00:00.233760,simple,COMPLETE
223,-27.39197360030307,2025-12-07 15:41:24.925712,2025-12-07 15:41:25.175493,0 days 00:00:00.249781,simple,COMPLETE
224,-27.39197360030307,2025-12-07 15:41:25.175493,2025-12-07 15:41:25.408321,0 days 00:00:00.232828,simple,COMPLETE
225,-27.39197360030307,2025-12-07 15:41:25.409338,2025-12-07 15:41:25.642729,0 days 00:00:00.233391,simple,COMPLETE
226,-27.39197360030307,2025-12-07 15:41:25.643747,2025-12-07 15:41:25.875688,0 days 00:00:00.231941,simple,COMPLETE
227,-27.39197360030307,2025-12-07 15:41:25.875688,2025-12-07 15:41:26.123937,0 days 00:00:00.248249,simple,COMPLETE
228,-27.39197360030307,2025-12-07 15:41:26.123937,2025-12-07 15:41:26.358102,0 days 00:00:00.234165,simple,COMPLETE
229,-27.39197360030307,2025-12-07 15:41:26.358102,2025-12-07 15:41:26.591778,0 days 00:00:00.233676,simple,COMPLETE
230,-27.39197360030307,2025-12-07 15:41:26.591778,2025-12-07 15:41:26.826150,0 days 00:00:00.234372,simple,COMPLETE
231,-27.39197360030307,2025-12-07 15:41:26.826150,2025-12-07 15:41:27.058860,0 days 00:00:00.232710,simple,COMPLETE
232,-27.39197360030307,2025-12-07 15:41:27.058860,2025-12-07 15:41:27.323873,0 days 00:00:00.265013,simple,COMPLETE
233,-27.39197360030307,2025-12-07 15:41:27.323873,2025-12-07 15:41:27.559157,0 days 00:00:00.235284,simple,COMPLETE
234,-27.39197360030307,2025-12-07 15:41:27.559157,2025-12-07 15:41:27.791975,0 days 00:00:00.232818,simple,COMPLETE
235,-27.39197360030307,2025-12-07 15:41:27.791975,2025-12-07 15:41:28.026138,0 days 00:00:00.234163,simple,COMPLETE
236,-27.39197360030307,2025-12-07 15:41:28.026138,2025-12-07 15:41:28.258172,0 days 00:00:00.232034,simple,COMPLETE
237,-27.39197360030307,2025-12-07 15:41:28.258172,2025-12-07 15:41:28.493485,0 days 00:00:00.235313,simple,COMPLETE
238,-27.39197360030307,2025-12-07 15:41:28.494057,2025-12-07 15:41:28.725325,0 days 00:00:00.231268,simple,COMPLETE
239,-27.39197360030307,2025-12-07 15:41:28.725325,2025-12-07 15:41:28.959103,0 days 00:00:00.233778,simple,COMPLETE
240,-27.39197360030307,2025-12-07 15:41:28.959103,2025-12-07 15:41:29.193127,0 days 00:00:00.234024,simple,COMPLETE
241,-27.39197360030307,2025-12-07 15:41:29.193641,2025-12-07 15:41:29.424838,0 days 00:00:00.231197,simple,COMPLETE
242,-27.39197360030307,2025-12-07 15:41:29.424838,2025-12-07 15:41:29.660026,0 days 00:00:00.235188,simple,COMPLETE
243,-27.39197360030307,2025-12-07 15:41:29.660533,2025-12-07 15:41:29.892570,0 days 00:00:00.232037,simple,COMPLETE
244,-27.39197360030307,2025-12-07 15:41:29.893621,2025-12-07 15:41:30.123482,0 days 00:00:00.229861,simple,COMPLETE
245,-27.39197360030307,2025-12-07 15:41:30.123482,2025-12-07 15:41:30.357950,0 days 00:00:00.234468,simple,COMPLETE
246,-27.39197360030307,2025-12-07 15:41:30.357950,2025-12-07 15:41:30.593034,0 days 00:00:00.235084,simple,COMPLETE
247,-27.39197360030307,2025-12-07 15:41:30.593543,2025-12-07 15:41:30.825868,0 days 00:00:00.232325,simple,COMPLETE
248,-27.39197360030307,2025-12-07 15:41:30.825868,2025-12-07 15:41:31.057709,0 days 00:00:00.231841,simple,COMPLETE
249,-27.39197360030307,2025-12-07 15:41:31.057709,2025-12-07 15:41:31.291704,0 days 00:00:00.233995,simple,COMPLETE
250,-27.39197360030307,2025-12-07 15:41:31.291704,2025-12-07 15:41:31.526226,0 days 00:00:00.234522,simple,COMPLETE
251,-27.39197360030307,2025-12-07 15:41:31.526226,2025-12-07 15:41:31.758806,0 days 00:00:00.232580,simple,COMPLETE
252,-27.39197360030307,2025-12-07 15:41:31.758806,2025-12-07 15:41:31.991673,0 days 00:00:00.232867,simple,COMPLETE
253,-27.39197360030307,2025-12-07 15:41:31.991673,2025-12-07 15:41:32.226362,0 days 00:00:00.234689,simple,COMPLETE
254,-27.39197360030307,2025-12-07 15:41:32.226362,2025-12-07 15:41:32.456875,0 days 00:00:00.230513,simple,COMPLETE
255,-27.39197360030307,2025-12-07 15:41:32.456875,2025-12-07 15:41:32.693606,0 days 00:00:00.236731,simple,COMPLETE
256,-27.39197360030307,2025-12-07 15:41:32.693606,2025-12-07 15:41:32.926209,0 days 00:00:00.232603,simple,COMPLETE
257,-27.39197360030307,2025-12-07 15:41:32.926209,2025-12-07 15:41:33.160400,0 days 00:00:00.234191,simple,COMPLETE
258,-27.39197360030307,2025-12-07 15:41:33.160400,2025-12-07 15:41:33.391844,0 days 00:00:00.231444,simple,COMPLETE
259,-27.39197360030307,2025-12-07 15:41:33.391844,2025-12-07 15:41:33.624381,0 days 00:00:00.232537,simple,COMPLETE
260,-27.39197360030307,2025-12-07 15:41:33.624381,2025-12-07 15:41:33.857763,0 days 00:00:00.233382,simple,COMPLETE
261,-27.39197360030307,2025-12-07 15:41:33.857763,2025-12-07 15:41:34.092005,0 days 00:00:00.234242,simple,COMPLETE
262,-27.39197360030307,2025-12-07 15:41:34.092005,2025-12-07 15:41:34.325941,0 days 00:00:00.233936,simple,COMPLETE
263,-27.39197360030307,2025-12-07 15:41:34.325941,2025-12-07 15:41:34.558120,0 days 00:00:00.232179,simple,COMPLETE
264,-27.39197360030307,2025-12-07 15:41:34.558120,2025-12-07 15:41:34.788956,0 days 00:00:00.230836,simple,COMPLETE
265,-27.39197360030307,2025-12-07 15:41:34.788956,2025-12-07 15:41:35.025156,0 days 00:00:00.236200,simple,COMPLETE
266,-27.39197360030307,2025-12-07 15:41:35.025156,2025-12-07 15:41:35.260605,0 days 00:00:00.235449,simple,COMPLETE
267,-27.39197360030307,2025-12-07 15:41:35.260605,2025-12-07 15:41:35.491434,0 days 00:00:00.230829,simple,COMPLETE
268,-27.39197360030307,2025-12-07 15:41:35.491434,2025-12-07 15:41:35.725702,0 days 00:00:00.234268,simple,COMPLETE
269,-27.39197360030307,2025-12-07 15:41:35.725702,2025-12-07 15:41:35.959450,0 days 00:00:00.233748,simple,COMPLETE
270,-27.39197360030307,2025-12-07 15:41:35.959450,2025-12-07 15:41:36.191976,0 days 00:00:00.232526,simple,COMPLETE
271,-27.39197360030307,2025-12-07 15:41:36.191976,2025-12-07 15:41:36.424621,0 days 00:00:00.232645,simple,COMPLETE
272,-27.39197360030307,2025-12-07 15:41:36.424621,2025-12-07 15:41:36.659835,0 days 00:00:00.235214,simple,COMPLETE
273,-27.39197360030307,2025-12-07 15:41:36.659835,2025-12-07 15:41:36.892067,0 days 00:00:00.232232,simple,COMPLETE
274,-27.39197360030307,2025-12-07 15:41:36.892067,2025-12-07 15:41:37.125780,0 days 00:00:00.233713,simple,COMPLETE
275,-27.39197360030307,2025-12-07 15:41:37.125780,2025-12-07 15:41:37.360125,0 days 00:00:00.234345,simple,COMPLETE
276,-27.39197360030307,2025-12-07 15:41:37.360125,2025-12-07 15:41:37.592152,0 days 00:00:00.232027,simple,COMPLETE
277,-27.39197360030307,2025-12-07 15:41:37.592152,2025-12-07 15:41:37.825668,0 days 00:00:00.233516,simple,COMPLETE
278,-27.39197360030307,2025-12-07 15:41:37.825668,2025-12-07 15:41:38.059326,0 days 00:00:00.233658,simple,COMPLETE
279,-27.39197360030307,2025-12-07 15:41:38.059326,2025-12-07 15:41:38.291893,0 days 00:00:00.232567,simple,COMPLETE
280,-27.39197360030307,2025-12-07 15:41:38.291893,2025-12-07 15:41:38.525943,0 days 00:00:00.234050,simple,COMPLETE
281,-27.39197360030307,2025-12-07 15:41:38.525943,2025-12-07 15:41:38.759211,0 days 00:00:00.233268,simple,COMPLETE
282,-27.39197360030307,2025-12-07 15:41:38.759211,2025-12-07 15:41:38.992250,0 days 00:00:00.233039,simple,COMPLETE
283,-27.39197360030307,2025-12-07 15:41:38.992250,2025-12-07 15:41:39.225568,0 days 00:00:00.233318,simple,COMPLETE
284,-27.39197360030307,2025-12-07 15:41:39.225568,2025-12-07 15:41:39.460818,0 days 00:00:00.235250,simple,COMPLETE
285,-27.39197360030307,2025-12-07 15:41:39.460818,2025-12-07 15:41:39.692231,0 days 00:00:00.231413,simple,COMPLETE
286,-27.39197360030307,2025-12-07 15:41:39.692231,2025-12-07 15:41:39.925161,0 days 00:00:00.232930,simple,COMPLETE
287,-27.39197360030307,2025-12-07 15:41:39.925161,2025-12-07 15:41:40.159911,0 days 00:00:00.234750,simple,COMPLETE
288,-27.39197360030307,2025-12-07 15:41:40.159911,2025-12-07 15:41:40.392265,0 days 00:00:00.232354,simple,COMPLETE
289,-27.39197360030307,2025-12-07 15:41:40.392265,2025-12-07 15:41:40.625002,0 days 00:00:00.232737,simple,COMPLETE
290,-27.39197360030307,2025-12-07 15:41:40.625002,2025-12-07 15:41:40.860552,0 days 00:00:00.235550,simple,COMPLETE
291,-27.39197360030307,2025-12-07 15:41:40.860552,2025-12-07 15:41:41.092951,0 days 00:00:00.232399,simple,COMPLETE
292,-27.39197360030307,2025-12-07 15:41:41.093996,2025-12-07 15:41:41.325308,0 days 00:00:00.231312,simple,COMPLETE
293,-27.39197360030307,2025-12-07 15:41:41.325308,2025-12-07 15:41:41.559708,0 days 00:00:00.234400,simple,COMPLETE
294,-27.39197360030307,2025-12-07 15:41:41.559708,2025-12-07 15:41:41.792035,0 days 00:00:00.232327,simple,COMPLETE
295,-27.39197360030307,2025-12-07 15:41:41.792035,2025-12-07 15:41:42.026351,0 days 00:00:00.234316,simple,COMPLETE
296,-27.39197360030307,2025-12-07 15:41:42.026351,2025-12-07 15:41:42.259101,0 days 00:00:00.232750,simple,COMPLETE
297,-27.39197360030307,2025-12-07 15:41:42.259608,2025-12-07 15:41:42.492625,0 days 00:00:00.233017,simple,COMPLETE
298,-27.39197360030307,2025-12-07 15:41:42.493639,2025-12-07 15:41:42.726942,0 days 00:00:00.233303,simple,COMPLETE
299,-27.39197360030307,2025-12-07 15:41:42.726942,2025-12-07 15:41:42.958729,0 days 00:00:00.231787,simple,COMPLETE
