number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
0,-15596.629890569811,2025-12-08 03:13:19.866772,2025-12-08 03:13:21.176403,0 days 00:00:01.309631,3.4118422162666276e-05,0.43250310479226817,extensive,final,elastic,pca_hybrid,True,COMPLETE
1,-1466.5240962094879,2025-12-08 03:13:21.176403,2025-12-08 03:13:22.492232,0 days 00:00:01.315829,0.014618154749024634,0.018161106916349645,extensive,final,elastic,pca_hybrid,True,COMPLETE
2,-0.0019863338871352423,2025-12-08 03:13:22.493236,2025-12-08 03:13:23.702962,0 days 00:00:01.209726,0.0006790471440409623,0.9287132784624497,extensive,final,elastic,pca_hybrid,True,COMPLETE
3,-0.0016559721242364045,2025-12-08 03:13:23.702962,2025-12-08 03:13:24.987636,0 days 00:00:01.284674,0.005293345011040575,0.8417753753135306,extensive,final,elastic,pca_hybrid,True,COMPLETE
4,-13.52011344933634,2025-12-08 03:13:24.987636,2025-12-08 03:13:26.404372,0 days 00:00:01.416736,0.000576040547492531,0.740356519528328,extensive,final,elastic,pca_hybrid,True,COMPLETE
