number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
53,-0.0003955142817982556,2025-12-07 17:43:58.644646,2025-12-07 17:43:59.787530,0 days 00:00:01.142884,0.0007172940469106169,0.762905567545762,advanced,COMPLETE
54,-0.2558723436690047,2025-12-07 17:43:59.789173,2025-12-07 17:44:02.876940,0 days 00:00:03.087767,0.00021017290440109065,0.772283916550224,advanced,COMPLETE
55,-2.8879610017688075,2025-12-07 17:44:02.878948,2025-12-07 17:44:06.609745,0 days 00:00:03.730797,0.00010890893201927765,0.8625304303691477,advanced,COMPLETE
56,-7.510294924821063e-05,2025-12-07 17:44:06.609745,2025-12-07 17:44:07.865974,0 days 00:00:01.256229,0.0006627021547970201,0.9208905504497754,advanced,COMPLETE
57,-0.0011076605815164935,2025-12-07 17:44:07.865974,2025-12-07 17:44:09.101800,0 days 00:00:01.235826,0.0027372595559934545,0.31874259599615673,advanced,COMPLETE
58,-0.00044275844675412124,2025-12-07 17:44:09.102804,2025-12-07 17:44:10.422918,0 days 00:00:01.320114,0.0006683496440577795,0.799867730861118,advanced,COMPLETE
59,-0.0016559721242364045,2025-12-07 17:44:10.424275,2025-12-07 17:44:11.688518,0 days 00:00:01.264243,0.0013145997411140975,0.9107487458848851,advanced,COMPLETE
60,-0.0016559721242364045,2025-12-07 17:44:11.690021,2025-12-07 17:44:12.929885,0 days 00:00:01.239864,0.0021982111311482735,0.749406042731109,advanced,COMPLETE
61,-2.7318600107295588e-05,2025-12-07 17:44:12.931893,2025-12-07 17:44:14.184197,0 days 00:00:01.252304,0.0007737262156840922,0.8016039043136878,advanced,COMPLETE
62,-0.010542295669134671,2025-12-07 17:44:14.184197,2025-12-07 17:44:15.501258,0 days 00:00:01.317061,0.00045610993788175957,0.8400023689457317,advanced,COMPLETE
63,-0.00040121038379292706,2025-12-07 17:44:15.501258,2025-12-07 17:44:16.771747,0 days 00:00:01.270489,0.0008082052099623238,0.6740670363991461,advanced,COMPLETE
64,-0.00025290077110125725,2025-12-07 17:44:16.773131,2025-12-07 17:44:18.058099,0 days 00:00:01.284968,0.0010248556402949196,0.6815901893907998,advanced,COMPLETE
65,-0.0012998501042091142,2025-12-07 17:44:18.060127,2025-12-07 17:44:19.294413,0 days 00:00:01.234286,0.0011418602094076578,0.8162337526603146,advanced,COMPLETE
66,-0.0016559721242364045,2025-12-07 17:44:19.296420,2025-12-07 17:44:20.534803,0 days 00:00:01.238383,0.004270114461101326,0.7597131729781246,advanced,COMPLETE
67,-0.0016559721242364045,2025-12-07 17:44:20.534803,2025-12-07 17:44:21.779490,0 days 00:00:01.244687,0.001614975248234297,0.8774827893660926,advanced,COMPLETE
68,-0.03922713649698658,2025-12-07 17:44:21.781242,2025-12-07 17:44:23.450404,0 days 00:00:01.669162,0.000289126443845231,0.9676791175344002,advanced,COMPLETE
69,-0.2773734208577412,2025-12-07 17:44:23.451903,2025-12-07 17:44:26.212791,0 days 00:00:02.760888,0.00018760423882175072,0.8389999781832691,advanced,COMPLETE
70,-7224.557090029107,2025-12-07 17:44:26.212791,2025-12-07 17:44:30.589039,0 days 00:00:04.376248,0.00043723403372763765,0.09941750363166757,advanced,COMPLETE
71,-0.00015602090815114433,2025-12-07 17:44:30.590839,2025-12-07 17:44:31.859109,0 days 00:00:01.268270,0.0010069525465493717,0.6823327466330045,advanced,COMPLETE
72,-0.00014439119050087731,2025-12-07 17:44:31.859109,2025-12-07 17:44:33.112280,0 days 00:00:01.253171,0.0010620506977535803,0.5573699357382542,advanced,COMPLETE
73,-0.0020815278492238485,2025-12-07 17:44:33.114287,2025-12-07 17:44:34.415274,0 days 00:00:01.300987,0.0010868341113188479,0.4139862084027019,advanced,COMPLETE
74,-0.000523662064220165,2025-12-07 17:44:34.417282,2025-12-07 17:44:35.713872,0 days 00:00:01.296590,0.0009763169279860785,0.5330778116378241,advanced,COMPLETE
75,-0.0013187281433105398,2025-12-07 17:44:35.715854,2025-12-07 17:44:36.953541,0 days 00:00:01.237687,0.0016795739130147944,0.5600525060974382,advanced,COMPLETE
76,-0.0016559721242364045,2025-12-07 17:44:36.953541,2025-12-07 17:44:38.195841,0 days 00:00:01.242300,0.003505891055432541,0.6366547125955127,advanced,COMPLETE
77,-0.00040087648871545145,2025-12-07 17:44:38.201480,2025-12-07 17:44:39.495021,0 days 00:00:01.293541,0.001066621540552017,0.5105955906054873,advanced,COMPLETE
78,-0.07454434810319421,2025-12-07 17:44:39.497031,2025-12-07 17:44:41.157498,0 days 00:00:01.660467,0.00033745581168998645,0.6934475769512665,advanced,COMPLETE
79,-0.027747277141694077,2025-12-07 17:44:41.158631,2025-12-07 17:44:42.772462,0 days 00:00:01.613831,0.0005036667565523482,0.6163543660273569,advanced,COMPLETE
80,-0.0004067597383756727,2025-12-07 17:44:42.772462,2025-12-07 17:44:44.044703,0 days 00:00:01.272241,0.0006829668991143302,0.7951262163160682,advanced,COMPLETE
