number,value,datetime_start,datetime_complete,duration,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_min_child_samples,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_subsample,user_attrs_feature_level,state
37,-0.0016559720935109083,2025-12-07 18:43:03.036260,2025-12-07 18:43:08.703231,0 days 00:00:05.666971,0.5529645888401287,0.028210376317251765,12,19,2426,90,2.0836090330688988,3.0685275282173285,0.5423214569461552,advanced,COMPLETE
38,-0.0016559720935109083,2025-12-07 18:43:08.703231,2025-12-07 18:43:15.756233,0 days 00:00:07.053002,0.7480328655155228,0.05914267678761647,5,65,2911,107,3.8176130181550487,0.3528178303140873,0.7114019843530437,advanced,COMPLETE
39,-0.0016559720935109083,2025-12-07 18:43:15.757234,2025-12-07 18:43:20.354238,0 days 00:00:04.597004,0.6710535423567926,0.01935171767229588,6,57,1493,98,2.915767755828144,8.713157520938484,0.6299210227425,advanced,COMPLETE
40,-0.0016559720935109083,2025-12-07 18:43:20.355251,2025-12-07 18:43:25.313062,0 days 00:00:04.957811,0.5263357559447955,0.03776906534633885,8,79,2084,83,2.4098659335746286,5.133981271284931,0.5911077998476771,advanced,COMPLETE
41,-0.001599504236004338,2025-12-07 18:43:25.313698,2025-12-07 18:43:28.282419,0 days 00:00:02.968721,0.5620866221365747,0.07476429573227591,4,70,803,101,1.451751430421241,2.1175873780948535,0.6676768739571932,advanced,COMPLETE
42,-0.0016007331588194784,2025-12-07 18:43:28.282419,2025-12-07 18:43:31.337722,0 days 00:00:03.055303,0.5476889452443621,0.0998527453431494,3,62,927,92,1.4409819287288732,1.4370770708103766,0.6449654730833293,advanced,COMPLETE
43,-0.007283264473911366,2025-12-07 18:43:31.337722,2025-12-07 18:43:34.538110,0 days 00:00:03.200388,0.5948469210874953,0.07886182141527041,5,74,967,105,1.0217600175573698,2.653558300012141,0.6791424460626962,advanced,COMPLETE
44,-0.024145010337433954,2025-12-07 18:43:34.538110,2025-12-07 18:43:42.858520,0 days 00:00:08.320410,0.6284772482223231,0.07232954623353671,4,47,3469,112,0.6679487318319423,1.964531349728895,0.5593227205063741,advanced,COMPLETE
45,-0.0016559720935109083,2025-12-07 18:43:42.858520,2025-12-07 18:43:46.022874,0 days 00:00:03.164354,0.5785305452661514,0.08812983132087074,3,68,1011,102,1.8472195413021588,1.2704675842534972,0.8194303327978071,advanced,COMPLETE
46,-0.03906643431126766,2025-12-07 18:43:46.023830,2025-12-07 18:43:56.638046,0 days 00:00:10.614216,0.6158628515518657,0.007106062796354375,4,82,1307,107,0.2968072098886432,4.212706947260504,0.5856052276649141,advanced,COMPLETE
47,-0.0015744535675767206,2025-12-07 18:43:56.638888,2025-12-07 18:43:59.439382,0 days 00:00:02.800494,0.7843985925459784,0.06585669218565673,5,73,641,98,1.4090608128680238,3.048081584451699,0.7368178549401126,advanced,COMPLETE
48,-0.00352667398962229,2025-12-07 18:43:59.439382,2025-12-07 18:44:01.673725,0 days 00:00:02.234343,0.7809881641328636,0.014309912833296946,5,27,350,86,1.140683869504493,12.213082070970872,0.7442795803787112,advanced,COMPLETE
49,-0.0016559720935109083,2025-12-07 18:44:01.674517,2025-12-07 18:44:03.602738,0 days 00:00:01.928221,0.8053590227436652,0.06253075886321614,6,86,204,98,2.084458490880792,3.1183367294303865,0.8932453914900429,advanced,COMPLETE
50,-0.044748334111250454,2025-12-07 18:44:03.602738,2025-12-07 18:44:08.056954,0 days 00:00:04.454216,0.8420500672299005,0.04490124218729159,7,16,642,93,0.4184863050130976,6.448467827368607,0.8376667760959206,advanced,COMPLETE
51,-0.0015968815014814435,2025-12-07 18:44:08.057957,2025-12-07 18:44:13.394778,0 days 00:00:05.336821,0.7276804114230564,0.0677129675635252,3,74,1648,99,1.4915673933829252,3.4455121209476056,0.7118406088164899,advanced,COMPLETE
52,-0.0015994083865331632,2025-12-07 18:44:13.395781,2025-12-07 18:44:18.193128,0 days 00:00:04.797347,0.7350657940639167,0.05562225487497324,3,74,1615,105,1.5597257702111305,3.7528763725525636,0.7080899275057426,advanced,COMPLETE
53,-0.0014933188931085528,2025-12-07 18:44:18.194182,2025-12-07 18:44:23.944258,0 days 00:00:05.750076,0.7062035428307953,0.08801958477609699,3,82,2075,97,1.3631467278714993,1.8561333164610598,0.7763357987673278,advanced,COMPLETE
54,-0.0050275498478567675,2025-12-07 18:44:23.944258,2025-12-07 18:44:29.843138,0 days 00:00:05.898880,0.7656497425154942,0.0661392734424742,3,90,2043,90,1.0300728867951319,2.995231615050673,0.7805704511465267,advanced,COMPLETE
55,-0.0019350489993576654,2025-12-07 18:44:29.843138,2025-12-07 18:44:36.957439,0 days 00:00:07.114301,0.7009514407534333,0.08812498473074057,3,79,2746,96,1.274668874065887,4.592244829597326,0.7255220267898538,advanced,COMPLETE
56,-0.0016559720935109083,2025-12-07 18:44:36.959033,2025-12-07 18:44:43.407821,0 days 00:00:06.448788,0.7986110253487979,0.01020680104031793,4,96,2278,113,1.6966065520043176,0.9888548299772787,0.7777977120299819,advanced,COMPLETE
57,-0.010243394610278752,2025-12-07 18:44:43.407821,2025-12-07 18:44:49.305610,0 days 00:00:05.897789,0.882698362696209,0.023342156584122208,3,82,1859,66,0.8657001489144804,6.825070967733516,0.7548455376356721,advanced,COMPLETE
