number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
43,-0.0015853613290014816,2025-12-08 01:56:17.227840,2025-12-08 01:56:22.209354,0 days 00:00:04.981514,0.33288067006152033,0.008823512687966432,3,10,404,1.359156424945609,4.2316572369778145,0.5112910897674595,extensive,COMPLETE
44,-0.005481116527498091,2025-12-08 01:56:22.210487,2025-12-08 01:56:29.242152,0 days 00:00:07.031665,0.3088804784363496,0.008508843854281871,3,13,365,0.4671074618416673,3.4667021523220654,0.5103221226539723,extensive,COMPLETE
45,-0.0015800965823021447,2025-12-08 01:56:29.244701,2025-12-08 01:56:36.414077,0 days 00:00:07.169376,0.35486599552905895,0.005106932829150197,3,11,642,1.3386554122010579,4.862053739102951,0.6006721893422808,extensive,COMPLETE
46,-0.004578420310442939,2025-12-08 01:56:36.415635,2025-12-08 01:56:43.738636,0 days 00:00:07.323001,0.3333658242107837,0.016828685763677118,3,10,472,0.8955904724598386,11.018965367348173,0.5102000869701867,extensive,COMPLETE
47,-0.0016231496434935637,2025-12-08 01:56:43.738636,2025-12-08 01:56:47.870982,0 days 00:00:04.132346,0.4334003569528659,0.0011925105099891398,4,9,220,1.3195115344646418,4.8290891611910896,0.6601144748506995,extensive,COMPLETE
48,-0.0016559721404409238,2025-12-08 01:56:47.871992,2025-12-08 01:56:55.696152,0 days 00:00:07.824160,0.33778484141912446,0.005901142719854669,3,11,886,1.9164315758973736,2.4144792821716545,0.4551501404838052,extensive,COMPLETE
49,-0.0016559721404409238,2025-12-08 01:56:55.699851,2025-12-08 01:57:07.986071,0 days 00:00:12.286220,0.889702562688369,0.0020987600019712572,4,14,1300,2.808393690669157,8.370667717022389,0.7048861541719688,extensive,COMPLETE
50,-0.008744769220131343,2025-12-08 01:57:07.987455,2025-12-08 01:57:55.668394,0 days 00:00:47.680939,0.3902551555211687,0.005527896920289822,10,19,615,0.33476615515253294,2.743554439692777,0.5991858281501586,extensive,COMPLETE
51,-0.0016218526174873367,2025-12-08 01:57:55.670399,2025-12-08 01:58:01.142450,0 days 00:00:05.472051,0.430217422238872,0.0012797732781603378,4,9,382,1.361619883297659,4.279142435593162,0.6373499136896448,extensive,COMPLETE
52,-0.0016276573717476002,2025-12-08 01:58:01.144418,2025-12-08 01:58:06.005148,0 days 00:00:04.860730,0.33239338279351305,0.0018093524481803361,4,10,395,1.4092147264696901,6.422263230088654,0.5397581725351265,extensive,COMPLETE
53,-0.0015743407003138143,2025-12-08 01:58:06.006147,2025-12-08 01:58:14.225380,0 days 00:00:08.219233,0.40412275085680543,0.0012158417597365266,3,8,564,1.1238972662103983,4.7905263976988595,0.6300426620432551,extensive,COMPLETE
