number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
176,-0.000323592915565607,2025-12-07 17:11:54.325620,2025-12-07 17:11:55.639044,0 days 00:00:01.313424,0.0007059669810004352,advanced,COMPLETE
177,-0.0016389250658289667,2025-12-07 17:11:55.639044,2025-12-07 17:11:56.976067,0 days 00:00:01.337023,0.0004644588282288258,advanced,COMPLETE
178,-0.008888406905095217,2025-12-07 17:11:56.977244,2025-12-07 17:11:58.354873,0 days 00:00:01.377629,0.0003914597999773582,advanced,COMPLETE
179,-0.001106734411625417,2025-12-07 17:11:58.354873,2025-12-07 17:11:59.576214,0 days 00:00:01.221341,0.0008724680000599539,advanced,COMPLETE
180,-0.0016559721242364045,2025-12-07 17:11:59.576214,2025-12-07 17:12:00.893284,0 days 00:00:01.317070,0.001278642187304631,advanced,COMPLETE
181,-0.00016036338076167814,2025-12-07 17:12:00.894867,2025-12-07 17:12:02.230131,0 days 00:00:01.335264,0.0006876327816518371,advanced,COMPLETE
182,-0.00013829467025146722,2025-12-07 17:12:02.230131,2025-12-07 17:12:03.543519,0 days 00:00:01.313388,0.0005935719740550725,advanced,COMPLETE
183,-0.0006524200753205515,2025-12-07 17:12:03.545153,2025-12-07 17:12:04.925019,0 days 00:00:01.379866,0.0007634901199470158,advanced,COMPLETE
184,-0.0007302722947493123,2025-12-07 17:12:04.926523,2025-12-07 17:12:06.288516,0 days 00:00:01.361993,0.0005050797080316685,advanced,COMPLETE
185,-0.018761046289362076,2025-12-07 17:12:06.288516,2025-12-07 17:12:07.778021,0 days 00:00:01.489505,0.0003454309452044931,advanced,COMPLETE
186,-0.0015204221116318362,2025-12-07 17:12:07.778021,2025-12-07 17:12:09.067101,0 days 00:00:01.289080,0.0010265628547535034,advanced,COMPLETE
187,3.1524356100579944e-05,2025-12-07 17:12:09.067101,2025-12-07 17:12:10.381737,0 days 00:00:01.314636,0.0006334770659212275,advanced,COMPLETE
188,-0.039963877653937864,2025-12-07 17:12:10.381737,2025-12-07 17:12:12.122384,0 days 00:00:01.740647,0.00027811926511697727,advanced,COMPLETE
189,-0.001229982231979343,2025-12-07 17:12:12.122384,2025-12-07 17:12:13.487140,0 days 00:00:01.364756,0.00048076327022967473,advanced,COMPLETE
190,5.559552729772488e-05,2025-12-07 17:12:13.487140,2025-12-07 17:12:14.834244,0 days 00:00:01.347104,0.0006415548837000882,advanced,COMPLETE
191,4.8812446912941766e-05,2025-12-07 17:12:14.834244,2025-12-07 17:12:16.198662,0 days 00:00:01.364418,0.0006383750398613442,advanced,COMPLETE
192,-0.0008661821375046674,2025-12-07 17:12:16.198662,2025-12-07 17:12:17.502007,0 days 00:00:01.303345,0.0008203637268913111,advanced,COMPLETE
193,-0.0002934974161256469,2025-12-07 17:12:17.502007,2025-12-07 17:12:18.867756,0 days 00:00:01.365749,0.0005645874249861991,advanced,COMPLETE
194,-0.000306237164807673,2025-12-07 17:12:18.869471,2025-12-07 17:12:20.197286,0 days 00:00:01.327815,0.0007042010175494561,advanced,COMPLETE
195,-0.0013588357578111498,2025-12-07 17:12:20.197286,2025-12-07 17:12:21.487681,0 days 00:00:01.290395,0.0009588036455628085,advanced,COMPLETE
196,-0.0015413313937628903,2025-12-07 17:12:21.487681,2025-12-07 17:12:22.833515,0 days 00:00:01.345834,0.00046796279456458203,advanced,COMPLETE
197,-1.3168562998970105e-05,2025-12-07 17:12:22.833515,2025-12-07 17:12:24.168158,0 days 00:00:01.334643,0.0006607031154800509,advanced,COMPLETE
198,-0.006010923969435182,2025-12-07 17:12:24.168158,2025-12-07 17:12:25.531446,0 days 00:00:01.363288,0.00040998836412971034,advanced,COMPLETE
199,-0.0016559721242364045,2025-12-07 17:12:25.531446,2025-12-07 17:12:26.864255,0 days 00:00:01.332809,0.0014216346812684628,advanced,COMPLETE
200,-0.0007033093581812663,2025-12-07 17:12:26.864255,2025-12-07 17:12:28.149617,0 days 00:00:01.285362,0.0007855983541007898,advanced,COMPLETE
201,-0.00015603571357514223,2025-12-07 17:12:28.149617,2025-12-07 17:12:29.498726,0 days 00:00:01.349109,0.0005896090079331884,advanced,COMPLETE
202,1.0991522664112926e-05,2025-12-07 17:12:29.498726,2025-12-07 17:12:30.816099,0 days 00:00:01.317373,0.0006535926316212778,advanced,COMPLETE
203,-0.00146724503962344,2025-12-07 17:12:30.816099,2025-12-07 17:12:32.195499,0 days 00:00:01.379400,0.0010050559227440833,advanced,COMPLETE
204,-0.00020507433175309675,2025-12-07 17:12:32.195499,2025-12-07 17:12:33.559318,0 days 00:00:01.363819,0.0006930956649507185,advanced,COMPLETE
205,-0.0003922425298668782,2025-12-07 17:12:33.559318,2025-12-07 17:12:34.876884,0 days 00:00:01.317566,0.0005492072716205249,advanced,COMPLETE
206,-0.0010311741779104693,2025-12-07 17:12:34.876884,2025-12-07 17:12:36.196020,0 days 00:00:01.319136,0.0008552033416621579,advanced,COMPLETE
207,-0.006845434814839679,2025-12-07 17:12:36.196524,2025-12-07 17:12:37.574039,0 days 00:00:01.377515,0.00040384702539582204,advanced,COMPLETE
208,2.883110592999394e-05,2025-12-07 17:12:37.574039,2025-12-07 17:12:38.893492,0 days 00:00:01.319453,0.0006327925700915155,advanced,COMPLETE
209,-0.001275626408844932,2025-12-07 17:12:38.893492,2025-12-07 17:12:40.130643,0 days 00:00:01.237151,0.00047890710745676423,advanced,COMPLETE
210,-0.01710326807509029,2025-12-07 17:12:40.130643,2025-12-07 17:12:41.621754,0 days 00:00:01.491111,0.00035281041990397553,advanced,COMPLETE
211,3.58276169500904e-05,2025-12-07 17:12:41.621754,2025-12-07 17:12:42.953310,0 days 00:00:01.331556,0.0006476440204601233,advanced,COMPLETE
212,-7.614610851295704e-05,2025-12-07 17:12:42.953310,2025-12-07 17:12:44.270676,0 days 00:00:01.317366,0.0006100840662423857,advanced,COMPLETE
213,-0.0009793872066838905,2025-12-07 17:12:44.270676,2025-12-07 17:12:45.557406,0 days 00:00:01.286730,0.000842865371400917,advanced,COMPLETE
214,-0.0016559721242364045,2025-12-07 17:12:45.557406,2025-12-07 17:12:46.859283,0 days 00:00:01.301877,0.0011546528101287197,advanced,COMPLETE
215,-0.000409875518934714,2025-12-07 17:12:46.861940,2025-12-07 17:12:48.208359,0 days 00:00:01.346419,0.000542233879840759,advanced,COMPLETE
216,-0.00048129745995295625,2025-12-07 17:12:48.208359,2025-12-07 17:12:49.542033,0 days 00:00:01.333674,0.0007215900751360452,advanced,COMPLETE
217,-0.0008042758020950039,2025-12-07 17:12:49.542033,2025-12-07 17:12:50.888841,0 days 00:00:01.346808,0.000500763886894594,advanced,COMPLETE
218,-0.0012373996690318763,2025-12-07 17:12:50.888841,2025-12-07 17:12:52.242119,0 days 00:00:01.353278,0.0009022874331522804,advanced,COMPLETE
219,9.03767326099203e-06,2025-12-07 17:12:52.242623,2025-12-07 17:12:53.553752,0 days 00:00:01.311129,0.0006542372030195401,advanced,COMPLETE
220,1.3401418102021445e-05,2025-12-07 17:12:53.553752,2025-12-07 17:12:54.890127,0 days 00:00:01.336375,0.0006527752643473055,advanced,COMPLETE
221,-1.7633438132251082e-06,2025-12-07 17:12:54.890127,2025-12-07 17:12:56.173111,0 days 00:00:01.282984,0.0006575545717438843,advanced,COMPLETE
222,-0.0006476508053219568,2025-12-07 17:12:56.173111,2025-12-07 17:12:57.494959,0 days 00:00:01.321848,0.0007508530179134945,advanced,COMPLETE
223,-0.0002525385316213269,2025-12-07 17:12:57.494959,2025-12-07 17:12:58.825472,0 days 00:00:01.330513,0.0005710208936712891,advanced,COMPLETE
224,-0.0020936318075621685,2025-12-07 17:12:58.825472,2025-12-07 17:13:00.175917,0 days 00:00:01.350445,0.00044978159472605,advanced,COMPLETE
225,-0.0014531091426848903,2025-12-07 17:13:00.175917,2025-12-07 17:13:01.491538,0 days 00:00:01.315621,0.0009992161368871531,advanced,COMPLETE
226,5.051124316446387e-05,2025-12-07 17:13:01.491538,2025-12-07 17:13:02.823629,0 days 00:00:01.332091,0.0006437738034434676,advanced,COMPLETE
227,-0.0007214382347846549,2025-12-07 17:13:02.823629,2025-12-07 17:13:04.156808,0 days 00:00:01.333179,0.0007896794344678146,advanced,COMPLETE
228,-0.0005396570918921503,2025-12-07 17:13:04.156808,2025-12-07 17:13:05.567030,0 days 00:00:01.410222,0.0005187560293213609,advanced,COMPLETE
229,-0.00612242702294404,2025-12-07 17:13:05.567030,2025-12-07 17:13:06.949557,0 days 00:00:01.382527,0.00040913989504430954,advanced,COMPLETE
230,4.770272613515333e-05,2025-12-07 17:13:06.950076,2025-12-07 17:13:08.281807,0 days 00:00:01.331731,0.0006380482044981619,advanced,COMPLETE
231,-1.3873931155335603e-05,2025-12-07 17:13:08.282441,2025-12-07 17:13:09.611682,0 days 00:00:01.329241,0.0006236446188102705,advanced,COMPLETE
232,8.069414888141798e-07,2025-12-07 17:13:09.611682,2025-12-07 17:13:10.929573,0 days 00:00:01.317891,0.0006265069844776391,advanced,COMPLETE
233,-0.0010558285764945552,2025-12-07 17:13:10.929573,2025-12-07 17:13:12.216482,0 days 00:00:01.286909,0.0008609279772548886,advanced,COMPLETE
234,-0.0004255288326661851,2025-12-07 17:13:12.218210,2025-12-07 17:13:13.564264,0 days 00:00:01.346054,0.0005381220518234568,advanced,COMPLETE
235,-0.0002403340185909523,2025-12-07 17:13:13.564264,2025-12-07 17:13:14.914170,0 days 00:00:01.349906,0.0006971413943170244,advanced,COMPLETE
236,-0.0016559721242364045,2025-12-07 17:13:14.914170,2025-12-07 17:13:16.214380,0 days 00:00:01.300210,0.0011477117245661443,advanced,COMPLETE
237,-0.002087729101668138,2025-12-07 17:13:16.214380,2025-12-07 17:13:17.641330,0 days 00:00:01.426950,0.00044993877333491237,advanced,COMPLETE
238,-4.587045203459835e-05,2025-12-07 17:13:17.641330,2025-12-07 17:13:18.975112,0 days 00:00:01.333782,0.0006161573235380007,advanced,COMPLETE
239,-0.0007367490875738921,2025-12-07 17:13:18.975112,2025-12-07 17:13:20.296035,0 days 00:00:01.320923,0.0007930808126224458,advanced,COMPLETE
240,-0.01576953890965571,2025-12-07 17:13:20.296035,2025-12-07 17:13:21.688384,0 days 00:00:01.392349,0.00035874878229966297,advanced,COMPLETE
241,-1.8116906327543997e-05,2025-12-07 17:13:21.688384,2025-12-07 17:13:23.223975,0 days 00:00:01.535591,0.0006619807141511005,advanced,COMPLETE
242,-0.0004929314604801283,2025-12-07 17:13:23.223975,2025-12-07 17:13:24.577683,0 days 00:00:01.353708,0.0005256510355964123,advanced,COMPLETE
243,-0.0016559721242364045,2025-12-07 17:13:24.577683,2025-12-07 17:13:25.890618,0 days 00:00:01.312935,0.008730511638355148,advanced,COMPLETE
244,-0.0013245071005355917,2025-12-07 17:13:25.890618,2025-12-07 17:13:27.210616,0 days 00:00:01.319998,0.0009433871602657521,advanced,COMPLETE
245,-0.0002479289497199222,2025-12-07 17:13:27.211126,2025-12-07 17:13:28.525451,0 days 00:00:01.314325,0.0006979863751563049,advanced,COMPLETE
246,-0.00016798416921641005,2025-12-07 17:13:28.525451,2025-12-07 17:13:29.858438,0 days 00:00:01.332987,0.0005872638453783854,advanced,COMPLETE
247,-0.0012229263300966113,2025-12-07 17:13:29.858438,2025-12-07 17:13:31.190149,0 days 00:00:01.331711,0.0004810527886435929,advanced,COMPLETE
248,-0.0007095404174871275,2025-12-07 17:13:31.190149,2025-12-07 17:13:32.498657,0 days 00:00:01.308508,0.0007870077640729356,advanced,COMPLETE
249,-0.001417454878860432,2025-12-07 17:13:32.499667,2025-12-07 17:13:33.781270,0 days 00:00:01.281603,0.0009842422140284581,advanced,COMPLETE
250,2.6473508232779015e-05,2025-12-07 17:13:33.783274,2025-12-07 17:13:35.125524,0 days 00:00:01.342250,0.0006322075810608882,advanced,COMPLETE
251,-0.004805641068514999,2025-12-07 17:13:35.125524,2025-12-07 17:13:36.507625,0 days 00:00:01.382101,0.0004196770555564716,advanced,COMPLETE
252,-0.00018477953783002654,2025-12-07 17:13:36.507625,2025-12-07 17:13:37.856446,0 days 00:00:01.348821,0.0005842674733580639,advanced,COMPLETE
253,-0.0006513339125853909,2025-12-07 17:13:37.857450,2025-12-07 17:13:39.189395,0 days 00:00:01.331945,0.0007614446088174427,advanced,COMPLETE
254,-0.0007003864895060626,2025-12-07 17:13:39.189395,2025-12-07 17:13:40.554048,0 days 00:00:01.364653,0.0005069762910174207,advanced,COMPLETE
255,1.6914740230355996e-05,2025-12-07 17:13:40.556052,2025-12-07 17:13:41.855175,0 days 00:00:01.299123,0.0006299550851454162,advanced,COMPLETE
256,-0.02058039393507971,2025-12-07 17:13:41.855175,2025-12-07 17:13:43.282895,0 days 00:00:01.427720,0.000337325466203444,advanced,COMPLETE
257,-0.0016559721242364045,2025-12-07 17:13:43.283898,2025-12-07 17:13:44.600528,0 days 00:00:01.316630,0.0010817780679230542,advanced,COMPLETE
258,-0.000792598961188995,2025-12-07 17:13:44.600528,2025-12-07 17:13:45.902775,0 days 00:00:01.302247,0.0008051595270826893,advanced,COMPLETE
259,-0.0037291250474508577,2025-12-07 17:13:45.902775,2025-12-07 17:13:47.251758,0 days 00:00:01.348983,0.00042944870616210326,advanced,COMPLETE
260,-0.00032635504535942034,2025-12-07 17:13:47.252767,2025-12-07 17:13:48.567620,0 days 00:00:01.314853,0.000559891738892067,advanced,COMPLETE
261,-0.0011050102372742732,2025-12-07 17:13:48.570006,2025-12-07 17:13:49.930468,0 days 00:00:01.360462,0.0008720830345846659,advanced,COMPLETE
262,-0.0001059914738377928,2025-12-07 17:13:49.930468,2025-12-07 17:13:51.249121,0 days 00:00:01.318653,0.000602513405530417,advanced,COMPLETE
263,-0.001281855585154516,2025-12-07 17:13:51.251125,2025-12-07 17:13:52.488292,0 days 00:00:01.237167,0.0004786356287206483,advanced,COMPLETE
264,-0.0016559721242364045,2025-12-07 17:13:52.490304,2025-12-07 17:13:53.774296,0 days 00:00:01.283992,0.6601546318092749,advanced,COMPLETE
265,-0.0016559721242364045,2025-12-07 17:13:53.774296,2025-12-07 17:13:55.059086,0 days 00:00:01.284790,0.0011998387291931856,advanced,COMPLETE
266,-0.0016559721242364045,2025-12-07 17:13:55.059086,2025-12-07 17:13:56.367778,0 days 00:00:01.308692,0.013002289859813478,advanced,COMPLETE
267,-0.00024090400295654715,2025-12-07 17:13:56.367778,2025-12-07 17:13:57.664504,0 days 00:00:01.296726,0.000697205117605489,advanced,COMPLETE
268,-0.009991269813078,2025-12-07 17:13:57.664504,2025-12-07 17:13:59.017387,0 days 00:00:01.352883,0.00038580612074976504,advanced,COMPLETE
269,-0.0011658646698855524,2025-12-07 17:13:59.017387,2025-12-07 17:14:00.361697,0 days 00:00:01.344310,0.0008854362456698753,advanced,COMPLETE
270,6.281657234670964e-06,2025-12-07 17:14:00.361697,2025-12-07 17:14:01.683766,0 days 00:00:01.322069,0.0006551211549787698,advanced,COMPLETE
271,-0.0016559721242364045,2025-12-07 17:14:01.685502,2025-12-07 17:14:03.026467,0 days 00:00:01.340965,0.018736774632151877,advanced,COMPLETE
272,-0.030585498812608487,2025-12-07 17:14:03.026467,2025-12-07 17:14:04.688738,0 days 00:00:01.662271,0.0003014360824514815,advanced,COMPLETE
273,-0.0007978728497096688,2025-12-07 17:14:04.688738,2025-12-07 17:14:06.036543,0 days 00:00:01.347805,0.0005011158394235824,advanced,COMPLETE
274,-0.0006594964265593065,2025-12-07 17:14:06.036543,2025-12-07 17:14:07.354919,0 days 00:00:01.318376,0.0007738841424701117,advanced,COMPLETE
275,-0.0014150531908058521,2025-12-07 17:14:07.354919,2025-12-07 17:14:08.702478,0 days 00:00:01.347559,0.0009832205287000338,advanced,COMPLETE
276,-7.98436235973643e-05,2025-12-07 17:14:08.702478,2025-12-07 17:14:10.020709,0 days 00:00:01.318231,0.0006751386777888858,advanced,COMPLETE
277,-0.0016559721242364045,2025-12-07 17:14:10.020709,2025-12-07 17:14:11.306208,0 days 00:00:01.285499,0.0013487112853803672,advanced,COMPLETE
278,-0.0008244025164957739,2025-12-07 17:14:11.306208,2025-12-07 17:14:12.687989,0 days 00:00:01.381781,0.0004996719885608179,advanced,COMPLETE
279,-0.00012045817427993229,2025-12-07 17:14:12.687989,2025-12-07 17:14:14.004773,0 days 00:00:01.316784,0.0005985030333304969,advanced,COMPLETE
280,-0.011429974645600027,2025-12-07 17:14:14.004773,2025-12-07 17:14:15.355049,0 days 00:00:01.350276,0.00037903409418410934,advanced,COMPLETE
281,-0.0006545135163148105,2025-12-07 17:14:15.355564,2025-12-07 17:14:16.668688,0 days 00:00:01.313124,0.0007669197575856291,advanced,COMPLETE
282,-0.0016559721242364045,2025-12-07 17:14:16.668688,2025-12-07 17:14:18.000226,0 days 00:00:01.331538,6.792589333967681,advanced,COMPLETE
283,-0.0016559721242364045,2025-12-07 17:14:18.000226,2025-12-07 17:14:19.289135,0 days 00:00:01.288909,0.0010914795100289466,advanced,COMPLETE
284,-0.0022835551028844714,2025-12-07 17:14:19.289135,2025-12-07 17:14:20.607042,0 days 00:00:01.317907,0.0004460440832877412,advanced,COMPLETE
285,-8.205152828459165e-05,2025-12-07 17:14:20.607042,2025-12-07 17:14:21.907077,0 days 00:00:01.300035,0.0006089674678051041,advanced,COMPLETE
286,-0.00114324748551257,2025-12-07 17:14:21.907077,2025-12-07 17:14:23.227188,0 days 00:00:01.320111,0.0008805284478467519,advanced,COMPLETE
287,-0.00021974745824685873,2025-12-07 17:14:23.227188,2025-12-07 17:14:24.511844,0 days 00:00:01.284656,0.0006948048522515313,advanced,COMPLETE
288,-0.0005288991169361731,2025-12-07 17:14:24.511844,2025-12-07 17:14:25.863980,0 days 00:00:01.352136,0.0005199728220401811,advanced,COMPLETE
289,-0.001280305784061353,2025-12-07 17:14:25.865486,2025-12-07 17:14:27.208801,0 days 00:00:01.343315,0.0009229101472774963,advanced,COMPLETE
290,-0.005329229032496145,2025-12-07 17:14:27.208801,2025-12-07 17:14:28.607107,0 days 00:00:01.398306,0.0004153409116588217,advanced,COMPLETE
291,-0.00011194733223792348,2025-12-07 17:14:28.607107,2025-12-07 17:14:29.875036,0 days 00:00:01.267929,0.0006807192907095891,advanced,COMPLETE
292,-0.03653904506488873,2025-12-07 17:14:29.877041,2025-12-07 17:14:31.583520,0 days 00:00:01.706479,0.0002858911094030519,advanced,COMPLETE
293,-0.0016559721242364045,2025-12-07 17:14:31.585527,2025-12-07 17:14:32.951651,0 days 00:00:01.366124,0.006506593468247221,advanced,COMPLETE
294,-0.00038949654121619065,2025-12-07 17:14:32.951651,2025-12-07 17:14:34.264515,0 days 00:00:01.312864,0.0005511239728352175,advanced,COMPLETE
295,-0.0010244584764610802,2025-12-07 17:14:34.266019,2025-12-07 17:14:35.708847,0 days 00:00:01.442828,0.0008536278190438147,advanced,COMPLETE
296,-0.0016559721242364045,2025-12-07 17:14:35.708847,2025-12-07 17:14:37.139708,0 days 00:00:01.430861,0.0014889141959541698,advanced,COMPLETE
297,-0.0002986999561853665,2025-12-07 17:14:37.139708,2025-12-07 17:14:38.530874,0 days 00:00:01.391166,0.0007034228535589229,advanced,COMPLETE
298,-0.0016559721242364045,2025-12-07 17:14:38.531379,2025-12-07 17:14:39.868952,0 days 00:00:01.337573,0.0010885921632108175,advanced,COMPLETE
299,-0.0011441439473397856,2025-12-07 17:14:39.869953,2025-12-07 17:14:41.231663,0 days 00:00:01.361710,0.00048435251359055877,advanced,COMPLETE
