number,value,datetime_start,datetime_complete,duration,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_min_child_weight,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_feature_level,state
22,-0.0016559721404409238,2025-12-07 21:10:55.405476,2025-12-07 21:10:56.617681,0 days 00:00:01.212205,0.41701419488080754,0.014559095280735722,5,11,245,2.0959610795350363,0.37812758827683784,0.3971730983432433,simple2,COMPLETE
23,-0.0016329273553941832,2025-12-07 21:10:56.618974,2025-12-07 21:11:00.554417,0 days 00:00:03.935443,0.3553680297096784,0.00803768677537972,4,8,922,1.2786024900146455,0.8041798013694471,0.5057169092805007,simple2,COMPLETE
24,-0.0016284418896689301,2025-12-07 21:11:00.555416,2025-12-07 21:11:05.402813,0 days 00:00:04.847397,0.3089037889604532,0.005791665061717977,4,5,1157,1.3207054320579812,0.7992469361414074,0.49010112675457385,simple2,COMPLETE
25,-0.0015350392192978735,2025-12-07 21:11:05.403857,2025-12-07 21:11:10.387268,0 days 00:00:04.983411,0.3011324117288348,0.007043718149692731,4,5,1194,1.2817644090702203,0.9302454654389094,0.4761274593725298,simple2,COMPLETE
26,-0.015788484898881554,2025-12-07 21:11:10.388304,2025-12-07 21:11:21.135751,0 days 00:00:10.747447,0.3134617801832572,0.005305916425214714,4,4,1277,0.20845978896586814,2.0283570964403195,0.3864622989022038,simple2,COMPLETE
27,-0.0017822559017334576,2025-12-07 21:11:21.135751,2025-12-07 21:11:30.904017,0 days 00:00:09.768266,0.3738144155366984,0.003439606814880333,4,1,2217,1.0176733130073174,0.9234613638761312,0.4705428975894252,simple2,COMPLETE
28,-0.019435961452088184,2025-12-07 21:11:30.904853,2025-12-07 21:11:43.104247,0 days 00:00:12.199394,0.3013888728295501,0.017456084246660272,6,5,1658,0.502270699296061,1.6636219612415661,0.3753690291217358,simple2,COMPLETE
29,-0.0013629948118462076,2025-12-07 21:11:43.105248,2025-12-07 21:11:47.916721,0 days 00:00:04.811473,0.3521268206248657,0.025997531974864298,3,2,1140,1.2337370605303268,3.6601484035218745,0.4496183952224745,simple2,COMPLETE
30,-0.0016559721404409238,2025-12-07 21:11:47.917720,2025-12-07 21:11:57.907329,0 days 00:00:09.989609,0.4244072243595986,0.047589596861045094,3,2,2476,2.225261128073714,11.441992649118937,0.4471704551172252,simple2,COMPLETE
31,-0.0015017715035062402,2025-12-07 21:11:57.907329,2025-12-07 21:12:02.753995,0 days 00:00:04.846666,0.35724282483136327,0.03321536885892435,4,3,1175,1.2723530293274286,3.6439731712169157,0.3600608680061646,simple2,COMPLETE
32,-0.0014831518331455869,2025-12-07 21:12:02.755067,2025-12-07 21:12:08.572919,0 days 00:00:05.817852,0.3529314470670404,0.03189838634889952,3,3,1399,1.0346158332769284,4.527389359800707,0.36284356721477196,simple2,COMPLETE
33,-0.0209088548375204,2025-12-07 21:12:08.574917,2025-12-07 21:12:16.503666,0 days 00:00:07.928749,0.3553427679563651,0.027292592647565662,3,2,1381,0.49567287356699197,3.8569625669736585,0.3428246708968768,simple2,COMPLETE
34,-0.003986365722878471,2025-12-07 21:12:16.504616,2025-12-07 21:12:21.342128,0 days 00:00:04.837512,0.37376829763388114,0.028039762170501886,3,3,1046,0.7834881652267586,3.046871983526871,0.35994330477258896,simple2,COMPLETE
35,-0.0016559721404409238,2025-12-07 21:12:21.343127,2025-12-07 21:12:24.328387,0 days 00:00:02.985260,0.4506732473302585,0.03560746771227356,3,3,698,1.5765998108993264,4.473730674676409,0.3063812994878258,simple2,COMPLETE
36,-0.001336644640985707,2025-12-07 21:12:24.328387,2025-12-07 21:12:31.803095,0 days 00:00:07.474708,0.3426528033775706,0.020236715028115415,4,6,1791,1.179029700404919,9.89424800796736,0.43576480783148613,simple2,COMPLETE
37,-0.0016559721404409238,2025-12-07 21:12:31.804100,2025-12-07 21:12:39.222309,0 days 00:00:07.418209,0.35452339500694674,0.022861568489546784,3,6,1843,1.9661847279986422,10.371119468637035,0.4196156054077505,simple2,COMPLETE
38,-0.003697079035394587,2025-12-07 21:12:39.223629,2025-12-07 21:12:46.115861,0 days 00:00:06.892232,0.40055058935770277,0.03310561888002974,4,2,1593,1.0637590734219189,11.448229824684873,0.5349626941255061,simple2,COMPLETE
39,-0.004996573764566785,2025-12-07 21:12:46.117482,2025-12-07 21:12:49.307612,0 days 00:00:03.190130,0.4860891021632398,0.04620912287746606,3,9,670,0.8078808271294373,5.2196170026055375,0.41844032549585697,simple2,COMPLETE
40,-0.0016559721404409238,2025-12-07 21:12:49.309123,2025-12-07 21:12:57.474026,0 days 00:00:08.164903,0.5279774989688483,0.015976596186285903,7,3,2024,2.2658237832164474,9.381649480979771,0.353562013101773,simple2,COMPLETE
41,-0.0015104325932405367,2025-12-07 21:12:57.475124,2025-12-07 21:13:02.145994,0 days 00:00:04.670870,0.33624603374883455,0.021186514819556808,4,5,1102,1.2504928242093414,2.961402811443066,0.45522167733215657,simple2,COMPLETE
42,-0.0016647573527703112,2025-12-07 21:13:02.147503,2025-12-07 21:13:06.325378,0 days 00:00:04.177875,0.3380200104022164,0.02072307660718771,5,4,1018,1.708993887547599,2.925402833834125,0.44042543582395216,simple2,COMPLETE
43,-0.0016510828556099237,2025-12-07 21:13:06.326377,2025-12-07 21:13:11.864634,0 days 00:00:05.538257,0.38650424875378936,0.031358665231429154,3,6,1333,1.134788528176149,3.0492155192413652,0.30052522821724253,simple2,COMPLETE
44,-0.005715019149523215,2025-12-07 21:13:11.866222,2025-12-07 21:13:21.109420,0 days 00:00:09.243198,0.33642422971927527,0.012793407475669037,4,1,1713,0.6132827332955063,2.156440863445326,0.33723636300090326,simple2,COMPLETE
45,-0.0016559721404409238,2025-12-07 21:13:21.110468,2025-12-07 21:13:23.325091,0 days 00:00:02.214623,0.4466074599049028,0.009334994777954997,3,3,509,1.8869153718692533,5.101440530705697,0.3962166911452137,simple2,COMPLETE
46,-0.06941876284279291,2025-12-07 21:13:23.325540,2025-12-07 21:13:29.973843,0 days 00:00:06.648303,0.3326479506724763,0.04007885367212304,4,6,853,0.32735176437714264,1.710183375595261,0.4484589787335958,simple2,COMPLETE
47,-0.0016580402784226826,2025-12-07 21:13:29.973843,2025-12-07 21:13:34.410515,0 days 00:00:04.436672,0.41368885515981335,0.023777816986106568,5,4,1070,1.6061263921400721,8.086352507132773,0.36882440510671094,simple2,COMPLETE
48,-0.007208454227207395,2025-12-07 21:13:34.415294,2025-12-07 21:13:41.252660,0 days 00:00:06.837366,0.377284543788552,0.02079817985060315,3,2,1440,0.8191748903939821,3.3280485832559488,0.5458527689815319,simple2,COMPLETE
49,-0.0016970586169205621,2025-12-07 21:13:41.255088,2025-12-07 21:13:47.933499,0 days 00:00:06.678411,0.8705794622727765,0.016908536237165688,3,8,1603,1.4725332941441276,14.253322919899603,0.40543198769486555,simple2,COMPLETE
50,-0.002118341423708666,2025-12-07 21:13:47.935399,2025-12-07 21:13:56.675837,0 days 00:00:08.740438,0.4289804245806439,0.03925087462708745,10,5,1942,1.1054943077288357,6.102367431924464,0.46683801861215624,simple2,COMPLETE
51,-0.0014118532411778,2025-12-07 21:13:56.677829,2025-12-07 21:14:01.721100,0 days 00:00:05.043271,0.3253327600039069,0.028349713973033,4,5,1192,1.2124490216341968,2.4775627121052706,0.47478894152359474,simple2,COMPLETE
52,-0.013724682033048552,2025-12-07 21:14:01.721100,2025-12-07 21:14:08.239576,0 days 00:00:06.518476,0.33146635177506106,0.029771993626842727,4,4,1182,0.6633637134203685,2.537595433878548,0.5034172805896334,simple2,COMPLETE
53,-0.0013536270156725057,2025-12-07 21:14:08.241582,2025-12-07 21:14:13.813566,0 days 00:00:05.571984,0.3587869544730415,0.025246718264645723,4,1,1365,1.2624014155043066,1.408553306128406,0.42854421542101573,simple2,COMPLETE
