number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
0,-4138.308895795911,2025-12-08 03:13:13.158448,2025-12-08 03:13:14.479613,0 days 00:00:01.321165,0.00010335066923164019,0.4938965339708774,extensive,final,elastic,pca_only,True,COMPLETE
1,-0.0016559721242364045,2025-12-08 03:13:14.480618,2025-12-08 03:13:15.803782,0 days 00:00:01.323164,0.018388966315648278,0.4288839493093892,extensive,final,elastic,pca_only,True,COMPLETE
2,-0.0016559721242364045,2025-12-08 03:13:15.803782,2025-12-08 03:13:17.129424,0 days 00:00:01.325642,0.0017940429382919453,0.48177380973027595,extensive,final,elastic,pca_only,True,COMPLETE
3,-0.0016559721242364045,2025-12-08 03:13:17.129424,2025-12-08 03:13:18.531531,0 days 00:00:01.402107,0.003149417215434206,0.3007522896492031,extensive,final,elastic,pca_only,True,COMPLETE
4,-4678.71548056758,2025-12-08 03:13:18.531531,2025-12-08 03:13:19.865266,0 days 00:00:01.333735,1.7526510820878992e-05,0.7226414397460325,extensive,final,elastic,pca_only,True,COMPLETE
