number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
0,-0.0016559721242364045,2025-12-08 03:13:26.405381,2025-12-08 03:13:27.607968,0 days 00:00:01.202587,0.07609970795608066,0.9335598818570779,extensive,final,elastic,pca_block,True,COMPLETE
1,-6.389984383266538,2025-12-08 03:13:27.607968,2025-12-08 03:13:29.023220,0 days 00:00:01.415252,0.00024579106981368395,0.314468035810751,extensive,final,elastic,pca_block,True,COMPLETE
2,-5.668643940231117,2025-12-08 03:13:29.024183,2025-12-08 03:13:30.261853,0 days 00:00:01.237670,0.00011551835601291242,0.47108912043986917,extensive,final,elastic,pca_block,True,COMPLETE
3,-0.0016559721242364045,2025-12-08 03:13:30.261853,2025-12-08 03:13:31.482143,0 days 00:00:01.220290,0.03539575983433576,0.09256096767304056,extensive,final,elastic,pca_block,True,COMPLETE
4,-23819.25086551791,2025-12-08 03:13:31.482143,2025-12-08 03:13:33.061121,0 days 00:00:01.578978,3.3242885727872446e-05,0.3199769375174498,extensive,final,elastic,pca_block,True,COMPLETE
