number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
166,1.992104689600242e-05,2025-12-07 17:19:33.230183,2025-12-07 17:19:34.905467,0 days 00:00:01.675284,0.0006306439102195254,extensive,COMPLETE
167,-0.024053668211410233,2025-12-07 17:19:34.907204,2025-12-07 17:19:36.631639,0 days 00:00:01.724435,0.0003684818856440229,extensive,COMPLETE
168,-0.0007063471966713605,2025-12-07 17:19:36.631639,2025-12-07 17:19:38.308220,0 days 00:00:01.676581,0.0005566583465637427,extensive,COMPLETE
169,-0.0015664615785185483,2025-12-07 17:19:38.308220,2025-12-07 17:19:39.921699,0 days 00:00:01.613479,0.001044633707025025,extensive,COMPLETE
170,-0.08008335363512258,2025-12-07 17:19:39.923740,2025-12-07 17:19:41.821869,0 days 00:00:01.898129,0.00023316468350856624,extensive,COMPLETE
171,-0.000642834597318879,2025-12-07 17:19:41.823480,2025-12-07 17:19:43.469807,0 days 00:00:01.646327,0.0007452421481167222,extensive,COMPLETE
172,-0.00013403317912874524,2025-12-07 17:19:43.469807,2025-12-07 17:19:45.008118,0 days 00:00:01.538311,0.0006068149584787798,extensive,COMPLETE
173,-0.0010820105225085215,2025-12-07 17:19:45.008118,2025-12-07 17:19:46.638124,0 days 00:00:01.630006,0.0008669088862244085,extensive,COMPLETE
174,-0.004967851003441696,2025-12-07 17:19:46.639630,2025-12-07 17:19:48.331208,0 days 00:00:01.691578,0.00045942918327362877,extensive,COMPLETE
175,-0.0016559721242364045,2025-12-07 17:19:48.333820,2025-12-07 17:19:49.942535,0 days 00:00:01.608715,0.0012505416321980675,extensive,COMPLETE
176,-0.0006527461840740711,2025-12-07 17:19:49.944745,2025-12-07 17:19:51.469629,0 days 00:00:01.524884,0.0007640632729762003,extensive,COMPLETE
177,-0.00021692952289172526,2025-12-07 17:19:51.472132,2025-12-07 17:19:53.116041,0 days 00:00:01.643909,0.000594400588189532,extensive,COMPLETE
178,-0.020234438563258756,2025-12-07 17:19:53.117614,2025-12-07 17:19:54.867425,0 days 00:00:01.749811,0.0003829284434030224,extensive,COMPLETE
179,-0.001510524976233422,2025-12-07 17:19:54.869433,2025-12-07 17:19:56.483862,0 days 00:00:01.614429,0.0010226133205205803,extensive,COMPLETE
180,-0.0015128326352105519,2025-12-07 17:19:56.484594,2025-12-07 17:19:58.178498,0 days 00:00:01.693904,0.0005150748371298356,extensive,COMPLETE
181,-4.1169115753432926e-05,2025-12-07 17:19:58.186021,2025-12-07 17:19:59.855888,0 days 00:00:01.669867,0.0006674013073774966,extensive,COMPLETE
182,-9.823705854405951e-05,2025-12-07 17:19:59.857454,2025-12-07 17:20:01.536112,0 days 00:00:01.678658,0.0006784104221551788,extensive,COMPLETE
183,-0.0007704824390126023,2025-12-07 17:20:01.538117,2025-12-07 17:20:03.197490,0 days 00:00:01.659373,0.000800435802430284,extensive,COMPLETE
184,-0.0054030611441832814,2025-12-07 17:20:03.197490,2025-12-07 17:20:04.888817,0 days 00:00:01.691327,0.0004562048855598191,extensive,COMPLETE
185,-3.342187847295749e-05,2025-12-07 17:20:04.890822,2025-12-07 17:20:06.552719,0 days 00:00:01.661897,0.0006213646294467579,extensive,COMPLETE
186,-0.0012842634670549025,2025-12-07 17:20:06.552719,2025-12-07 17:20:08.121154,0 days 00:00:01.568435,0.0009247741362672608,extensive,COMPLETE
187,-0.0016559721242364045,2025-12-07 17:20:08.122669,2025-12-07 17:20:09.734608,0 days 00:00:01.611939,0.7364538144949737,extensive,COMPLETE
188,-0.0006133512791203591,2025-12-07 17:20:09.735355,2025-12-07 17:20:11.414127,0 days 00:00:01.678772,0.0005628304413919075,extensive,COMPLETE
189,-0.0016559721242364045,2025-12-07 17:20:11.414127,2025-12-07 17:20:13.061223,0 days 00:00:01.647096,0.001166825621455234,extensive,COMPLETE
190,-0.027047909801426757,2025-12-07 17:20:13.063227,2025-12-07 17:20:14.819605,0 days 00:00:01.756378,0.0003563033914353714,extensive,COMPLETE
191,-0.00014934528267492494,2025-12-07 17:20:14.821613,2025-12-07 17:20:16.461692,0 days 00:00:01.640079,0.0006862203288356043,extensive,COMPLETE
192,-0.00033606854128768554,2025-12-07 17:20:16.461692,2025-12-07 17:20:17.988153,0 days 00:00:01.526461,0.0005836859783636698,extensive,COMPLETE
193,-0.0008506887774727782,2025-12-07 17:20:17.988153,2025-12-07 17:20:19.646686,0 days 00:00:01.658533,0.000817224307554325,extensive,COMPLETE
194,-0.009845752700023339,2025-12-07 17:20:19.646686,2025-12-07 17:20:21.417269,0 days 00:00:01.770583,0.0004275731367611655,extensive,COMPLETE
195,-3.6203697043972007e-05,2025-12-07 17:20:21.417269,2025-12-07 17:20:23.191989,0 days 00:00:01.774720,0.0006662972136908037,extensive,COMPLETE
196,-0.0016559721242364045,2025-12-07 17:20:23.192300,2025-12-07 17:20:24.929974,0 days 00:00:01.737674,0.06475666558962345,extensive,COMPLETE
197,-0.001843768355526132,2025-12-07 17:20:24.929974,2025-12-07 17:20:26.625508,0 days 00:00:01.695534,0.000505180563185286,extensive,COMPLETE
198,-0.001264634953110096,2025-12-07 17:20:26.625508,2025-12-07 17:20:28.255688,0 days 00:00:01.630180,0.0009154675459044324,extensive,COMPLETE
199,-0.000244849102799279,2025-12-07 17:20:28.257190,2025-12-07 17:20:29.967262,0 days 00:00:01.710072,0.0006976447919092603,extensive,COMPLETE
200,-0.0013128399206526014,2025-12-07 17:20:29.967262,2025-12-07 17:20:31.643643,0 days 00:00:01.676381,0.0005223617127208458,extensive,COMPLETE
201,2.9718897454844573e-05,2025-12-07 17:20:31.643643,2025-12-07 17:20:33.324206,0 days 00:00:01.680563,0.000649130115949959,extensive,COMPLETE
202,1.4072553304618948e-05,2025-12-07 17:20:33.326048,2025-12-07 17:20:35.046088,0 days 00:00:01.720040,0.0006525429373416479,extensive,COMPLETE
203,-0.0011755209092105072,2025-12-07 17:20:35.048095,2025-12-07 17:20:36.644965,0 days 00:00:01.596870,0.0008875125433213376,extensive,COMPLETE
204,-6.911757326362918e-05,2025-12-07 17:20:36.646784,2025-12-07 17:20:38.322476,0 days 00:00:01.675692,0.0006159317916804854,extensive,COMPLETE
205,-0.008897178141088294,2025-12-07 17:20:38.324481,2025-12-07 17:20:40.079590,0 days 00:00:01.755109,0.000433156499635059,extensive,COMPLETE
206,-0.00069116358446486,2025-12-07 17:20:40.079590,2025-12-07 17:20:41.586422,0 days 00:00:01.506832,0.0007828303989262411,extensive,COMPLETE
207,-0.0016559721242364045,2025-12-07 17:20:41.586422,2025-12-07 17:20:43.198892,0 days 00:00:01.612470,0.0011952831111756556,extensive,COMPLETE
208,-0.035622325312233784,2025-12-07 17:20:43.200897,2025-12-07 17:20:44.928955,0 days 00:00:01.728058,0.0003205520259580125,extensive,COMPLETE
209,-0.0010950922480935283,2025-12-07 17:20:44.930961,2025-12-07 17:20:46.622580,0 days 00:00:01.691619,0.0005320875995667293,extensive,COMPLETE
210,1.1454348750383758e-05,2025-12-07 17:20:46.622580,2025-12-07 17:20:48.258459,0 days 00:00:01.635879,0.0006534376284647133,extensive,COMPLETE
211,-1.0596082524220543e-05,2025-12-07 17:20:48.259759,2025-12-07 17:20:49.911933,0 days 00:00:01.652174,0.0006600193155570444,extensive,COMPLETE
212,4.346781450400202e-05,2025-12-07 17:20:49.911933,2025-12-07 17:20:51.590375,0 days 00:00:01.678442,0.0006367616964581946,extensive,COMPLETE
213,-0.00019421935886247224,2025-12-07 17:20:51.590375,2025-12-07 17:20:53.251408,0 days 00:00:01.661033,0.0005969424893499027,extensive,COMPLETE
214,-0.0016559721242364045,2025-12-07 17:20:53.253414,2025-12-07 17:20:54.901850,0 days 00:00:01.648436,0.1602653114232038,extensive,COMPLETE
215,-0.0014161739351293463,2025-12-07 17:20:54.903858,2025-12-07 17:20:56.529323,0 days 00:00:01.625465,0.0009836975066150788,extensive,COMPLETE
216,-0.005696986439942357,2025-12-07 17:20:56.529323,2025-12-07 17:20:58.226668,0 days 00:00:01.697345,0.00045409541968629923,extensive,COMPLETE
217,-0.0006490873363217039,2025-12-07 17:20:58.228172,2025-12-07 17:20:59.890119,0 days 00:00:01.661947,0.0007561536548144906,extensive,COMPLETE
218,-3.4995639542345636e-05,2025-12-07 17:20:59.890119,2025-12-07 17:21:01.547272,0 days 00:00:01.657153,0.0006660238504794973,extensive,COMPLETE
219,-0.001765074563227757,2025-12-07 17:21:01.549461,2025-12-07 17:21:03.304138,0 days 00:00:01.754677,0.0005073607207535325,extensive,COMPLETE
220,-0.01782661087648189,2025-12-07 17:21:03.306146,2025-12-07 17:21:05.030721,0 days 00:00:01.724575,0.0003914204799140554,extensive,COMPLETE
221,-5.397526817903694e-05,2025-12-07 17:21:05.030721,2025-12-07 17:21:06.708601,0 days 00:00:01.677880,0.0006701177204037475,extensive,COMPLETE
222,-0.0007874024248838799,2025-12-07 17:21:06.709747,2025-12-07 17:21:08.341743,0 days 00:00:01.631996,0.0008040563808674822,extensive,COMPLETE
223,-0.00014960936046478265,2025-12-07 17:21:08.344250,2025-12-07 17:21:10.001384,0 days 00:00:01.657134,0.000603293615769035,extensive,COMPLETE
224,-0.0014203072507590342,2025-12-07 17:21:10.001736,2025-12-07 17:21:11.635484,0 days 00:00:01.633748,0.000985453436587782,extensive,COMPLETE
225,-0.0006526049924595231,2025-12-07 17:21:11.639235,2025-12-07 17:21:13.294333,0 days 00:00:01.655098,0.0007638171728290876,extensive,COMPLETE
226,-0.0021898170679979976,2025-12-07 17:21:13.295541,2025-12-07 17:21:15.006394,0 days 00:00:01.710853,0.0004970006478905829,extensive,COMPLETE
227,-6.149969040303294e-05,2025-12-07 17:21:15.008402,2025-12-07 17:21:16.617329,0 days 00:00:01.608927,0.0006170256007620429,extensive,COMPLETE
228,-0.0013695002426133602,2025-12-07 17:21:16.617329,2025-12-07 17:21:18.376840,0 days 00:00:01.759511,0.0009635120887563747,extensive,COMPLETE
229,-0.012793241550639656,2025-12-07 17:21:18.378495,2025-12-07 17:21:20.240727,0 days 00:00:01.862232,0.0004122336068205332,extensive,COMPLETE
230,-0.0005334287382929107,2025-12-07 17:21:20.242233,2025-12-07 17:21:21.904869,0 days 00:00:01.662636,0.000729048836224353,extensive,COMPLETE
231,-2.102452788776965e-05,2025-12-07 17:21:21.906876,2025-12-07 17:21:23.566934,0 days 00:00:01.660058,0.0006234721611279822,extensive,COMPLETE
232,-0.0005882878036480946,2025-12-07 17:21:23.566934,2025-12-07 17:21:25.215540,0 days 00:00:01.648606,0.0005646139843131244,extensive,COMPLETE
233,-9.392215758223059e-05,2025-12-07 17:21:25.215540,2025-12-07 17:21:26.895441,0 days 00:00:01.679901,0.000677661939156346,extensive,COMPLETE
234,-0.0020332277004457464,2025-12-07 17:21:26.897536,2025-12-07 17:21:28.598828,0 days 00:00:01.701292,0.0005005799556803466,extensive,COMPLETE
235,-0.0007985414151561917,2025-12-07 17:21:28.600685,2025-12-07 17:21:30.292664,0 days 00:00:01.691979,0.0008064160412493639,extensive,COMPLETE
236,-0.0002886069407525005,2025-12-07 17:21:30.294672,2025-12-07 17:21:31.959026,0 days 00:00:01.664354,0.000587560257902654,extensive,COMPLETE
237,-0.0016559721242364045,2025-12-07 17:21:31.961049,2025-12-07 17:21:33.586062,0 days 00:00:01.625013,0.00109930989692033,extensive,COMPLETE
238,-0.0010305417990796133,2025-12-07 17:21:33.588070,2025-12-07 17:21:35.216352,0 days 00:00:01.628282,0.000855055283974648,extensive,COMPLETE
239,-0.002441635316602094,2025-12-07 17:21:35.216352,2025-12-07 17:21:36.992790,0 days 00:00:01.776438,0.000491179204917505,extensive,COMPLETE
240,-0.02625714545593949,2025-12-07 17:21:36.992790,2025-12-07 17:21:38.698879,0 days 00:00:01.706089,0.0003595717275345587,extensive,COMPLETE
241,-3.045765816744872e-05,2025-12-07 17:21:38.698879,2025-12-07 17:21:40.360748,0 days 00:00:01.661869,0.0006649793335169186,extensive,COMPLETE
242,-6.022633006715535e-06,2025-12-07 17:21:40.362365,2025-12-07 17:21:42.054367,0 days 00:00:01.692002,0.0006587671150365828,extensive,COMPLETE
243,-2.0187593998318338e-05,2025-12-07 17:21:42.054367,2025-12-07 17:21:43.735517,0 days 00:00:01.681150,0.0006236195992465642,extensive,COMPLETE
244,-0.0010709161550271535,2025-12-07 17:21:43.735517,2025-12-07 17:21:45.396082,0 days 00:00:01.660565,0.0005334485028371056,extensive,COMPLETE
245,-0.0009690953926337157,2025-12-07 17:21:45.400100,2025-12-07 17:21:47.028408,0 days 00:00:01.628308,0.0008403597564309307,extensive,COMPLETE
246,-4.917636251267066e-05,2025-12-07 17:21:47.029978,2025-12-07 17:21:48.686996,0 days 00:00:01.657018,0.000618865099198908,extensive,COMPLETE
247,-0.0016559721242364045,2025-12-07 17:21:48.686996,2025-12-07 17:21:50.286340,0 days 00:00:01.599344,0.025895371985550107,extensive,COMPLETE
248,-0.011736101435633342,2025-12-07 17:21:50.288348,2025-12-07 17:21:51.996709,0 days 00:00:01.708361,0.0004175488740221285,extensive,COMPLETE
249,-0.0006764197312471391,2025-12-07 17:21:51.997714,2025-12-07 17:21:53.643347,0 days 00:00:01.645633,0.0007794325866494403,extensive,COMPLETE
250,-0.0014147985165930965,2025-12-07 17:21:53.645380,2025-12-07 17:21:55.290323,0 days 00:00:01.644943,0.0009831120905149809,extensive,COMPLETE
251,-0.0030341261003089537,2025-12-07 17:21:55.291548,2025-12-07 17:21:57.000962,0 days 00:00:01.709414,0.0004779784963108712,extensive,COMPLETE
252,-8.051093235010114e-05,2025-12-07 17:21:57.002992,2025-12-07 17:21:58.662963,0 days 00:00:01.659971,0.000614351288326178,extensive,COMPLETE
253,-0.0016559721242364045,2025-12-07 17:21:58.665049,2025-12-07 17:22:00.292958,0 days 00:00:01.627909,0.0012690685458581817,extensive,COMPLETE
254,-0.0006471366684459948,2025-12-07 17:22:00.294551,2025-12-07 17:22:01.937395,0 days 00:00:01.642844,0.0007472175451457634,extensive,COMPLETE
255,-0.0010358105799706345,2025-12-07 17:22:01.940907,2025-12-07 17:22:03.679626,0 days 00:00:01.738719,0.0005355015970528332,extensive,COMPLETE
256,-0.010934045528685524,2025-12-07 17:22:03.680648,2025-12-07 17:22:05.390931,0 days 00:00:01.710283,0.00042172241809206365,extensive,COMPLETE
257,1.6552261395926433e-05,2025-12-07 17:22:05.392113,2025-12-07 17:22:07.069775,0 days 00:00:01.677662,0.0006519951204306459,extensive,COMPLETE
258,-0.0014123230878220205,2025-12-07 17:22:07.069775,2025-12-07 17:22:08.699406,0 days 00:00:01.629631,0.000982057080730117,extensive,COMPLETE
259,-0.0016559721242364045,2025-12-07 17:22:08.699406,2025-12-07 17:22:10.362305,0 days 00:00:01.662899,0.009537516797819053,extensive,COMPLETE
260,-0.03539250404987423,2025-12-07 17:22:10.363341,2025-12-07 17:22:11.979992,0 days 00:00:01.616651,0.00032142354833696393,extensive,COMPLETE
261,-0.0010399508005976,2025-12-07 17:22:11.980621,2025-12-07 17:22:13.605179,0 days 00:00:01.624558,0.0008572518182450646,extensive,COMPLETE
262,-0.0006768615295716559,2025-12-07 17:22:13.607198,2025-12-07 17:22:15.268768,0 days 00:00:01.661570,0.0005585179260284367,extensive,COMPLETE
263,-0.0002659242572429961,2025-12-07 17:22:15.270775,2025-12-07 17:22:16.979584,0 days 00:00:01.708809,0.000699954082559248,extensive,COMPLETE
264,-0.007393097620230253,2025-12-07 17:22:16.979584,2025-12-07 17:22:18.675733,0 days 00:00:01.696149,0.0004426154775117768,extensive,COMPLETE
265,-0.0004405282335820937,2025-12-07 17:22:18.675733,2025-12-07 17:22:20.321257,0 days 00:00:01.645524,0.0005757108093515152,extensive,COMPLETE
266,-0.0016559721242364045,2025-12-07 17:22:20.323265,2025-12-07 17:22:21.826494,0 days 00:00:01.503229,0.0014416934631001532,extensive,COMPLETE
267,-0.0008488070528594646,2025-12-07 17:22:21.829661,2025-12-07 17:22:23.358502,0 days 00:00:01.528841,0.0008168408483249468,extensive,COMPLETE
268,-0.0015314640956451964,2025-12-07 17:22:23.358502,2025-12-07 17:22:24.976060,0 days 00:00:01.617558,0.001030941612396503,extensive,COMPLETE
269,-0.02302297362910573,2025-12-07 17:22:24.976060,2025-12-07 17:22:26.673719,0 days 00:00:01.697659,0.00037299594846305467,extensive,COMPLETE
270,-0.00045451094976519296,2025-12-07 17:22:26.673719,2025-12-07 17:22:28.317224,0 days 00:00:01.643505,0.0007189570489464647,extensive,COMPLETE
271,-0.0023112571623741993,2025-12-07 17:22:28.317224,2025-12-07 17:22:30.039602,0 days 00:00:01.722378,0.0004941955165238257,extensive,COMPLETE
272,5.212613029259572e-05,2025-12-07 17:22:30.039602,2025-12-07 17:22:31.735295,0 days 00:00:01.695693,0.0006393740032282749,extensive,COMPLETE
273,-0.0016559721242364045,2025-12-07 17:22:31.737303,2025-12-07 17:22:33.350127,0 days 00:00:01.612824,0.0011877564651214063,extensive,COMPLETE
274,-0.001100271966161026,2025-12-07 17:22:33.350127,2025-12-07 17:22:34.980349,0 days 00:00:01.630222,0.0008710230254281304,extensive,COMPLETE
275,-0.00014217863700779118,2025-12-07 17:22:34.984893,2025-12-07 17:22:36.707051,0 days 00:00:01.722158,0.0006852858578587623,extensive,COMPLETE
276,-0.0025336490013243562,2025-12-07 17:22:36.708062,2025-12-07 17:22:38.403124,0 days 00:00:01.695062,0.0004890839577238825,extensive,COMPLETE
277,-0.0002447597954468768,2025-12-07 17:22:38.403124,2025-12-07 17:22:40.065580,0 days 00:00:01.662456,0.0005915646878566597,extensive,COMPLETE
278,-0.03941444869148366,2025-12-07 17:22:40.065580,2025-12-07 17:22:41.850005,0 days 00:00:01.784425,0.0003061335882176582,extensive,COMPLETE
279,-0.012218816094190621,2025-12-07 17:22:41.851180,2025-12-07 17:22:43.544703,0 days 00:00:01.693523,0.000415089858219678,extensive,COMPLETE
280,-0.0008483421683798861,2025-12-07 17:22:43.546709,2025-12-07 17:22:45.173578,0 days 00:00:01.626869,0.0008167460407269241,extensive,COMPLETE
281,3.070029970864141e-05,2025-12-07 17:22:45.175585,2025-12-07 17:22:46.805839,0 days 00:00:01.630254,0.0006488955844346356,extensive,COMPLETE
282,-0.0016559721242364045,2025-12-07 17:22:46.807845,2025-12-07 17:22:48.424088,0 days 00:00:01.616243,0.0010968998981360865,extensive,COMPLETE
283,-0.00167164589721025,2025-12-07 17:22:48.426100,2025-12-07 17:22:50.133922,0 days 00:00:01.707822,0.000510129451710268,extensive,COMPLETE
284,-0.00019007259823489164,2025-12-07 17:22:50.133922,2025-12-07 17:22:51.649401,0 days 00:00:01.515479,0.0006913075371016226,extensive,COMPLETE
285,-0.0003869725942740783,2025-12-07 17:22:51.649401,2025-12-07 17:22:53.300783,0 days 00:00:01.651382,0.0005799179329693957,extensive,COMPLETE
286,-0.0010311350799834251,2025-12-07 17:22:53.302935,2025-12-07 17:22:54.958338,0 days 00:00:01.655403,0.0008551941895386786,extensive,COMPLETE
287,-0.0072411034923866024,2025-12-07 17:22:54.958338,2025-12-07 17:22:56.557813,0 days 00:00:01.599475,0.0004436016217932421,extensive,COMPLETE
288,-0.02574490552086887,2025-12-07 17:22:56.557813,2025-12-07 17:22:58.268991,0 days 00:00:01.711178,0.0003616073837184638,extensive,COMPLETE
289,-0.0014127818948389177,2025-12-07 17:22:58.268991,2025-12-07 17:22:59.932172,0 days 00:00:01.663181,0.000982252757055744,extensive,COMPLETE
290,-0.00014737006867989363,2025-12-07 17:22:59.933960,2025-12-07 17:23:01.593985,0 days 00:00:01.660025,0.0006859640583114611,extensive,COMPLETE
291,-0.0007350353469240956,2025-12-07 17:23:01.595184,2025-12-07 17:23:03.272482,0 days 00:00:01.677298,0.0005549027124872007,extensive,COMPLETE
292,-0.05985345101023228,2025-12-07 17:23:03.272482,2025-12-07 17:23:05.215600,0 days 00:00:01.943118,0.00025677805706602686,extensive,COMPLETE
293,-0.0009103616332931294,2025-12-07 17:23:05.217065,2025-12-07 17:23:06.847626,0 days 00:00:01.630561,0.0008289857237856055,extensive,COMPLETE
294,-0.0016559721242364045,2025-12-07 17:23:06.847626,2025-12-07 17:23:08.477942,0 days 00:00:01.630316,0.0014734243181557822,extensive,COMPLETE
295,-0.004935468463541574,2025-12-07 17:23:08.477942,2025-12-07 17:23:10.206972,0 days 00:00:01.729030,0.00045967140679314814,extensive,COMPLETE
296,-7.718161072696923e-05,2025-12-07 17:23:10.208980,2025-12-07 17:23:11.851022,0 days 00:00:01.642042,0.000674646501501982,extensive,COMPLETE
297,-0.0016198302845727615,2025-12-07 17:23:11.855039,2025-12-07 17:23:13.478260,0 days 00:00:01.623221,0.0010649978909226447,extensive,COMPLETE
298,-0.0001866066696610084,2025-12-07 17:23:13.478260,2025-12-07 17:23:15.109589,0 days 00:00:01.631329,0.000597852396546169,extensive,COMPLETE
299,-0.0009031904101075572,2025-12-07 17:23:15.111972,2025-12-07 17:23:16.757217,0 days 00:00:01.645245,0.0008276238474483554,extensive,COMPLETE
